scenario,component,year,med,p05,p17,p83,p95,n,unit
ssp119,total,2078,24.447199975620414,16.38610134626571,19.472714047979835,31.703332989080437,38.911796185842974,600,cm rel 1995-2014
ssp119,total,2079,24.694325818601214,16.51299108383686,19.627498109519507,32.049807578792276,39.3050177691178,600,cm rel 1995-2014
ssp119,total,2080,24.938841881045036,16.65151091710144,19.79063190054636,32.39537317194094,39.73073180688637,600,cm rel 1995-2014
ssp119,total,2081,25.183795091448467,16.79589005173049,19.965349540719064,32.741933350465345,40.21717153334416,600,cm rel 1995-2014
ssp119,total,2082,25.424907149147003,16.937237835369732,20.14425311265076,33.07398826260557,40.69704041134578,600,cm rel 1995-2014
ssp119,total,2083,25.661069011102988,17.074606758938177,20.323376117275007,33.39910226243831,41.125591898664375,600,cm rel 1995-2014
ssp119,total,2084,25.868455438676058,17.201358178305508,20.507747198905204,33.71859692375203,41.54580975235811,600,cm rel 1995-2014
ssp119,total,2085,26.063849942277187,17.297302936668306,20.67147739256656,34.03177027565556,41.95630700733965,600,cm rel 1995-2014
ssp119,total,2086,26.259957893915256,17.419850036064588,20.826710186630198,34.3385323795495,42.35661527642787,600,cm rel 1995-2014
ssp119,total,2087,26.45296881456067,17.539635579847694,20.990001433962316,34.640747839717804,42.74987327366464,600,cm rel 1995-2014
ssp119,total,2088,26.64342599780131,17.65772398817944,21.126685590202108,34.93606854065801,43.136388567354864,600,cm rel 1995-2014
ssp119,total,2089,26.842826018805546,17.776701114608187,21.27402067231853,35.21520228273043,43.54177707615892,600,cm rel 1995-2014
ssp119,total,2090,27.06078597007518,17.8960201117191,21.410473726272777,35.49450832076314,43.95214574072895,600,cm rel 1995-2014
ssp119,total,2091,27.28037384970652,17.99985771015404,21.55238436403284,35.7739562680246,44.36161732623096,600,cm rel 1995-2014
ssp119,total,2092,27.50129710759706,18.10747412426542,21.688513069206657,36.053437553962404,44.77015727383274,600,cm rel 1995-2014
ssp119,total,2093,27.71939799543874,18.2118771977595,21.82195804789424,36.37142200276563,45.174593671960736,600,cm rel 1995-2014
ssp119,total,2094,27.91992426658264,18.306109338992517,21.94916109823398,36.68608194087484,45.570923670470755,600,cm rel 1995-2014
ssp119,total,2095,28.09996141698857,18.390986112380226,22.08493669747369,36.99243816970358,45.94255227281664,600,cm rel 1995-2014
ssp119,total,2096,28.288381861455036,18.46754711409627,22.21698202963089,37.290770811964606,46.278252727212816,600,cm rel 1995-2014
ssp119,total,2097,28.46397320976663,18.538626939173664,22.343455480529403,37.578292269529385,46.60661972878569,600,cm rel 1995-2014
ssp119,total,2098,28.635669312533587,18.606336682334458,22.486432281744882,37.85232342508941,46.93486895233815,600,cm rel 1995-2014
ssp119,total,2099,28.804582507054754,18.695708922934536,22.594199438377625,38.12367655760047,47.367245280741976,600,cm rel 1995-2014
ssp119,total,2100,28.9769445649869,18.789565800104523,22.711803192896323,38.39427142667225,47.8018595768732,600,cm rel 1995-2014
ssp126,ais,2000,0.015674989155850198,-0.21003351847988325,-0.11973899364663683,0.18267408155272283,0.2043778212862503,600,cm rel 1995-2014
ssp126,ais,2001,0.015674989155850198,-0.21003351847988325,-0.11973899364663683,0.18267408155272283,0.2043778212862503,600,cm rel 1995-2014
ssp126,ais,2002,0.015674989155850198,-0.21003351847988325,-0.11973899364663683,0.18267408155272283,0.2043778212862503,600,cm rel 1995-2014
ssp126,ais,2003,0.009330887308869926,-0.16462033037137555,-0.09400214773310814,0.13425849162952158,0.15396446078995477,600,cm rel 1995-2014
ssp126,ais,2004,0.002959764569159227,-0.1175533873141276,-0.06660095867456418,0.08609061066555748,0.10229380064889526,600,cm rel 1995-2014
ssp126,ais,2005,-0.0010597259172936912,-0.06867210586129657,-0.03957727966929434,0.03562155232774934,0.050921869946644216,600,cm rel 1995-2014
ssp126,ais,2006,-0.009037569100737552,-0.028568572342097295,-0.021034167498193333,-0.0027081895013139944,-0.00010498825523806903,600,cm rel 1995-2014
ssp126,ais,2007,-0.010543348648179744,-0.07271058035668,-0.05454387564345705,0.01795855762135738,0.0367728719396873,600,cm rel 1995-2014
ssp126,ais,2008,-0.013578294365606758,-0.1175305949012665,-0.10319520138732516,0.05254403470626603,0.09168112696110711,600,cm rel 1995-2014
ssp126,ais,2009,-0.015589624215572261,-0.1668074340231928,-0.15082132110316773,0.08616421292964713,0.1523361550771706,600,cm rel 1995-2014
ssp126,ais,2010,-0.017069592898615135,-0.21650971518876086,-0.19548408175427154,0.12144738170134024,0.21395232123713231,600,cm rel 1995-2014
ssp126,ais,2011,-0.01807933949060498,-0.2711472952086625,-0.23922281022298372,0.15935601353010317,0.27973210751487004,600,cm rel 1995-2014
ssp126,ais,2012,-0.018605020377826804,-0.32481201093176937,-0.2798403558730204,0.19943970107204168,0.34807915220303204,600,cm rel 1995-2014
ssp126,ais,2013,-0.018790376954011666,-0.37793633464876847,-0.3108176635271516,0.24118856493053986,0.4258779756061641,600,cm rel 1995-2014
ssp126,ais,2014,-0.018750065763770182,-0.42967724270553465,-0.33554729313685266,0.2868183052152231,0.5098921323321165,600,cm rel 1995-2014
ssp126,ais,2015,-0.01854133572326646,-0.4809693903122025,-0.3594998239452555,0.33724207008710755,0.5986363617613741,600,cm rel 1995-2014
ssp126,ais,2016,-0.017998103267045738,-0.5293328529697686,-0.381675931385261,0.3901114755161656,0.6901651424017191,600,cm rel 1995-2014
ssp126,ais,2017,-0.017120723613825252,-0.5794854507794779,-0.40161870064504984,0.44120136210212496,0.7829469951519923,600,cm rel 1995-2014
ssp126,ais,2018,-0.015951211733172387,-0.6216088006796039,-0.4201478980435828,0.4940533676416815,0.877886128474406,600,cm rel 1995-2014
ssp126,ais,2019,-0.014519506912993165,-0.6760675894794459,-0.4368293738630972,0.5487313572786545,0.9794253523229254,600,cm rel 1995-2014
ssp126,ais,2020,-0.012250382386200818,-0.7252557743820519,-0.4516665518231101,0.6045568248095012,1.0897318827995097,600,cm rel 1995-2014
ssp126,ais,2021,-0.00999612726768637,-0.7754267794445929,-0.4639882651433124,0.6608025304210974,1.1997746006930048,600,cm rel 1995-2014
ssp126,ais,2022,-0.0066924708485203155,-0.8116327409406984,-0.47271915359319855,0.722717709118392,1.3229991589839245,600,cm rel 1995-2014
ssp126,ais,2023,-0.004680661163001702,-0.836583876839402,-0.47833350570892014,0.7883771423102418,1.4509549532162176,600,cm rel 1995-2014
ssp126,ais,2024,-0.0005981100452027025,-0.8546947446034798,-0.4911171537117365,0.8567766497270874,1.5903000617469234,600,cm rel 1995-2014
ssp126,ais,2025,0.006025232015945221,-0.8748737727847078,-0.49466872414327,0.9298716883014658,1.7269097392755144,600,cm rel 1995-2014
ssp126,ais,2026,0.014377771063527603,-0.8940347189760586,-0.49713318687602936,1.01300658219873,1.8738487600551061,600,cm rel 1995-2014
ssp126,ais,2027,0.021427626803733807,-0.9123070718193634,-0.4973624134808403,1.0909772181329587,2.0204564306943134,600,cm rel 1995-2014
ssp126,ais,2028,0.030239162760608368,-0.9274446264904863,-0.49694096030680385,1.1706132095926127,2.184446156831878,600,cm rel 1995-2014
ssp126,ais,2029,0.04101426891033043,-0.9408771089432583,-0.49929897864772965,1.2733096198171678,2.34874908549606,600,cm rel 1995-2014
ssp126,ais,2030,0.05397707507846462,-0.9532167172904328,-0.5000463065227495,1.3713094898243512,2.5184106828635806,600,cm rel 1995-2014
ssp126,ais,2031,0.06661544625704664,-0.9645975839598748,-0.4988367386743093,1.4514694035422548,2.6918487399049136,600,cm rel 1995-2014
ssp126,ais,2032,0.08114814707936603,-0.97650915414525,-0.4953915173910026,1.5427645349486112,2.872837627672427,600,cm rel 1995-2014
ssp126,ais,2033,0.10696050572488294,-0.9909209439605261,-0.4947094710555393,1.65746620633459,3.0637612092448343,600,cm rel 1995-2014
ssp126,ais,2034,0.12605062725647243,-1.0042221308962405,-0.4934954025032053,1.7660190132515405,3.2613751836642177,600,cm rel 1995-2014
ssp126,ais,2035,0.14524775408399349,-1.0163896344714418,-0.49152576335534093,1.8821233271088655,3.4472141430456067,600,cm rel 1995-2014
ssp126,ais,2036,0.17077748881347363,-1.027573117558248,-0.48886727004333463,2.023803619062009,3.639948818473997,600,cm rel 1995-2014
ssp126,ais,2037,0.19839482784840604,-1.0376803084369652,-0.48912374279816534,2.1579200491759734,3.849071501172704,600,cm rel 1995-2014
ssp126,ais,2038,0.22759826878387684,-1.0470562579887057,-0.4860792337453155,2.289689582227741,4.063179568149917,600,cm rel 1995-2014
ssp126,ais,2039,0.258455588887582,-1.0558794879644933,-0.48198358800831065,2.4063010143786108,4.280904239059875,600,cm rel 1995-2014
ssp126,ais,2040,0.29299004086208696,-1.05941084311423,-0.4772865183550225,2.5211387645858876,4.50211104820921,600,cm rel 1995-2014
ssp126,ais,2041,0.33600670499010454,-1.0626373978731245,-0.47153293918207767,2.6657103648656677,4.726037009738867,600,cm rel 1995-2014
ssp126,ais,2042,0.38268837750092666,-1.0656206823017607,-0.4693348730249869,2.8586128889522504,4.952364560533754,600,cm rel 1995-2014
ssp126,ais,2043,0.4179406378310707,-1.0682606546370523,-0.4666908417465764,3.0327815645337313,5.181356719963918,600,cm rel 1995-2014
ssp126,ais,2044,0.4642384054423474,-1.0706743856868526,-0.4636248167552598,3.174138569046519,5.409348258405475,600,cm rel 1995-2014
ssp126,ais,2045,0.5024516333706288,-1.0728314478746512,-0.46003484885244805,3.303759859921752,5.633092250484584,600,cm rel 1995-2014
ssp126,ais,2046,0.548257136431821,-1.0745985309849044,-0.4551118326637923,3.4765413165523626,5.8614389370145155,600,cm rel 1995-2014
ssp126,ais,2047,0.5856365220273982,-1.0759311151892788,-0.4467156446420127,3.647428793243705,6.094671749553486,600,cm rel 1995-2014
ssp126,ais,2048,0.6332386747005421,-1.0770180837250618,-0.44421692858935263,3.8133903216969416,6.3313500500094015,600,cm rel 1995-2014
ssp126,ais,2049,0.686572437931791,-1.0779306507404824,-0.44313043398025,3.9962383105762957,6.570559082007856,600,cm rel 1995-2014
ssp126,ais,2050,0.733378958292924,-1.0787499989927993,-0.4419675119426164,4.173837267128369,6.798745363077679,600,cm rel 1995-2014
ssp126,ais,2051,0.7809139955504362,-1.0795316946318516,-0.43780277408374013,4.3472153881777125,7.051452511851346,600,cm rel 1995-2014
ssp126,ais,2052,0.8294732753168955,-1.0773658697022879,-0.4372988117890693,4.498034485167216,7.295787344614862,600,cm rel 1995-2014
ssp126,ais,2053,0.888961226576339,-1.0777599377024303,-0.42061349991442265,4.688423504109366,7.538020174744001,600,cm rel 1995-2014
ssp126,ais,2054,0.9469775247624966,-1.0808539231401115,-0.4115459669308512,4.820765448099066,7.780555293650687,600,cm rel 1995-2014
ssp126,ais,2055,0.9941496370651022,-1.0833866412774082,-0.40621577991482893,4.9843220673868345,8.024341346813603,600,cm rel 1995-2014
ssp126,ais,2056,1.0362855751331517,-1.0843508668408655,-0.4038539701566319,5.127419617942875,8.314002940817568,600,cm rel 1995-2014
ssp126,ais,2057,1.08316272355004,-1.0852304526814045,-0.39427423151014795,5.306329251360386,8.597049483925387,600,cm rel 1995-2014
ssp126,ais,2058,1.1451425468147045,-1.0860499646470239,-0.38764742010846,5.494387948979523,8.863963989045624,600,cm rel 1995-2014
ssp126,ais,2059,1.190742729549238,-1.086823240887694,-0.38029769930121216,5.642426503618587,9.209854043650887,600,cm rel 1995-2014
ssp126,ais,2060,1.2568759006442178,-1.0875732000122629,-0.3733533650665931,5.781087772667962,9.555770152580855,600,cm rel 1995-2014
ssp126,ais,2061,1.355648448441325,-1.0883399599548627,-0.3673796024151039,5.95004205577555,9.831168682220119,600,cm rel 1995-2014
ssp126,ais,2062,1.4376034970306775,-1.089147796384729,-0.3579056406939403,6.118029552688646,10.103675969031805,600,cm rel 1995-2014
ssp126,ais,2063,1.5049675963630036,-1.0900046121816165,-0.35102032511134335,6.285993913494406,10.375717493298195,600,cm rel 1995-2014
ssp126,ais,2064,1.5784542625207527,-1.09090558254649,-0.33639703150337785,6.453804762933603,10.647486977002988,600,cm rel 1995-2014
ssp126,ais,2065,1.6422483376024957,-1.0918420665527233,-0.33493164861064495,6.618743926191028,10.919258891634923,600,cm rel 1995-2014
ssp126,ais,2066,1.7062254015385825,-1.0927913718130153,-0.33321097142771483,6.797257586721829,11.191721201083562,600,cm rel 1995-2014
ssp126,ais,2067,1.789678442635559,-1.0937213330730415,-0.3246023076619331,7.040228523240364,11.465852902349647,600,cm rel 1995-2014
ssp126,ais,2068,1.8606263947856765,-1.0946249746192338,-0.3141989265922935,7.242496942709491,11.741948649914482,600,cm rel 1995-2014
ssp126,ais,2069,1.9315271621759535,-1.095490877439712,-0.3125639631588425,7.415269964830575,12.017459700194598,600,cm rel 1995-2014
ssp126,ais,2070,1.9949618353361376,-1.096235463893151,-0.31097367154250305,7.5685457999116075,12.282018365165916,600,cm rel 1995-2014
ssp126,ais,2071,2.059035370847541,-1.0970457668676288,-0.30900675255158566,7.72761696680126,12.54607773343576,600,cm rel 1995-2014
ssp126,ais,2072,2.1333287962413396,-1.0979494129753007,-0.30158999317070745,7.912807807971329,12.854234459537073,600,cm rel 1995-2014
ssp126,ais,2073,2.1883181971286287,-1.098955530286745,-0.2888285592044227,8.087186116054244,13.135937942938005,600,cm rel 1995-2014
ssp126,ais,2074,2.252022114441698,-1.1000736213790308,-0.2761286581347917,8.259307905022167,13.410013145364944,600,cm rel 1995-2014
ssp126,ais,2075,2.315001147816238,-1.1013164392855255,-0.2715735528599273,8.493051632489836,13.682665213850385,600,cm rel 1995-2014
ssp126,ais,2076,2.3772608516682703,-1.1026898747092093,-0.2684951202642208,8.758502055370473,13.953968621088487,600,cm rel 1995-2014
ssp126,ais,2077,2.4610278231802813,-1.104196037010603,-0.26556395813423506,8.99348295165078,14.22408841892201,600,cm rel 1995-2014
ssp126,ais,2078,2.5191228886391945,-1.1058182609519611,-0.2627525693414994,9.185962219256995,14.493590790300779,600,cm rel 1995-2014
ssp126,ais,2079,2.576683108833876,-1.1075328689636412,-0.26003076144003573,9.381432143628388,14.763145345298355,600,cm rel 1995-2014
ssp126,ais,2080,2.6340724937299997,-1.1093330431699147,-0.25738927786818605,9.639554121831171,15.03304878793778,600,cm rel 1995-2014
ssp126,ais,2081,2.6911988719827242,-1.1112405516773256,-0.25484861177608253,9.780016870023761,15.303033222281003,600,cm rel 1995-2014
ssp126,ais,2082,2.7479033507960224,-1.1132964068031073,-0.2524096474231283,9.918976203258092,15.556190703099299,600,cm rel 1995-2014
ssp126,ais,2083,2.8040333310511962,-1.1155440638042422,-0.24966528946423408,10.156044339397145,15.807413857155176,600,cm rel 1995-2014
ssp126,ais,2084,2.861075188585474,-1.1180315774270244,-0.24712918874509548,10.369198419129624,16.056146415555784,600,cm rel 1995-2014
ssp126,ais,2085,2.9112505145725494,-1.1207952174720746,-0.24265107745810505,10.588690330486607,16.34519867889338,600,cm rel 1995-2014
ssp126,ais,2086,2.958374918683858,-1.1238838733147498,-0.23819323114149768,10.854909668447544,16.643294855632416,600,cm rel 1995-2014
ssp126,ais,2087,3.004123581944423,-1.1367412964669765,-0.23416684477346755,11.044909826449581,16.901963296612692,600,cm rel 1995-2014
ssp126,ais,2088,3.0529582372624464,-1.138870517688725,-0.23021348003916395,11.257802699971409,17.15846395844724,600,cm rel 1995-2014
ssp126,ais,2089,3.102306300546643,-1.1411603705724573,-0.22634821949420347,11.394755395608996,17.392617206359727,600,cm rel 1995-2014
ssp126,ais,2090,3.1510658862200036,-1.1428493799165929,-0.22266928119922794,11.530798590681668,17.610502154698978,600,cm rel 1995-2014
ssp126,ais,2091,3.199537991352173,-1.1506044734985872,-0.2190662448671892,11.666465021659704,17.826694113358393,600,cm rel 1995-2014
ssp126,ais,2092,3.24786942048484,-1.1604901997860169,-0.21548585844801982,11.859227508160028,18.041433959618047,600,cm rel 1995-2014
ssp126,ais,2093,3.2960022219271012,-1.1705425942059073,-0.21194161712732512,12.08022424554604,18.254741239058987,600,cm rel 1995-2014
ssp126,ais,2094,3.3434205125933483,-1.1810285590007326,-0.20839290680078762,12.257185190185728,18.568693399290655,600,cm rel 1995-2014
ssp126,ais,2095,3.3897431898760084,-1.1917295424237018,-0.20394556644909095,12.4032108377789,18.894185919374586,600,cm rel 1995-2014
ssp126,ais,2096,3.434803171304684,-1.1953948323875698,-0.19426055662617028,12.547345002788976,19.167455431330612,600,cm rel 1995-2014
ssp126,ais,2097,3.478559179613313,-1.1990530682187783,-0.18810637424392654,12.687588769676566,19.38445819845291,600,cm rel 1995-2014
ssp126,ais,2098,3.541783367656368,-1.2028091279467288,-0.1865540518682911,12.826194000344037,19.606260859957512,600,cm rel 1995-2014
ssp126,ais,2099,3.60034513326847,-1.206668218793292,-0.18516057509857378,12.962977172306724,19.903221826125762,600,cm rel 1995-2014
ssp126,ais,2100,3.6585858834954843,-1.209318380234194,-0.18387077596938356,13.09795399562586,20.188433270466607,600,cm rel 1995-2014
ssp126,gis,2000,-0.18863650735015797,-0.25017642484545793,-0.22530589666455664,-0.13782897923699408,-0.11347467791302762,600,cm rel 1995-2014
ssp126,gis,2001,-0.14914635153964498,-0.19855274172391005,-0.17831780699234065,-0.10757892474475622,-0.08813346379493038,600,cm rel 1995-2014
ssp126,gis,2002,-0.10967142410472822,-0.14588587446055964,-0.13185287981866717,-0.07754633470070735,-0.06228349580018803,600,cm rel 1995-2014
ssp126,gis,2003,-0.06936812520215246,-0.0921996059299896,-0.08455028342815452,-0.04826981534801363,-0.036943926241106366,600,cm rel 1995-2014
ssp126,gis,2004,-0.027204037869844766,-0.04197175000690258,-0.037059958555344025,-0.014674757781535916,-0.011066106257924332,600,cm rel 1995-2014
ssp126,gis,2005,0.01722595228336321,-0.003150664931165242,0.0008310677516586198,0.02590003948120082,0.0275861079414624,600,cm rel 1995-2014
ssp126,gis,2006,0.06331425460435969,0.030773377270702656,0.03755669709905456,0.07274795428068737,0.0766768359468742,600,cm rel 1995-2014
ssp126,gis,2007,0.10461214567406185,0.06150896231454625,0.06771386201375083,0.12345529827849071,0.12923017204195836,600,cm rel 1995-2014
ssp126,gis,2008,0.1457749128598992,0.0874127597444532,0.0978447859569253,0.17394459264456338,0.18451585383828778,600,cm rel 1995-2014
ssp126,gis,2009,0.18680721509262405,0.1122420798993587,0.1297380895871268,0.2232937184507815,0.24142358342266584,600,cm rel 1995-2014
ssp126,gis,2010,0.2283636603945976,0.13818554459244708,0.16525191020014532,0.2736801311088443,0.29890628949977616,600,cm rel 1995-2014
ssp126,gis,2011,0.2688279648410601,0.16423706374326205,0.19942288933950228,0.3228920737837627,0.3567814753573598,600,cm rel 1995-2014
ssp126,gis,2012,0.30993927268623156,0.19034477635048785,0.2306263351215936,0.3736613784765006,0.4156646984348038,600,cm rel 1995-2014
ssp126,gis,2013,0.35521688283400066,0.2193144058536036,0.2627747837333009,0.4245273956781164,0.4745655648360861,600,cm rel 1995-2014
ssp126,gis,2014,0.3990776706897332,0.2452392156715549,0.29500882464819334,0.4797153339300712,0.5353912302944077,600,cm rel 1995-2014
ssp126,gis,2015,0.4478295288607413,0.26993179917682697,0.3283232536070449,0.5368355852350811,0.5970260220320454,600,cm rel 1995-2014
ssp126,gis,2016,0.494067881073199,0.2973291512458154,0.36224745152842525,0.5933237294703787,0.6607371011854491,600,cm rel 1995-2014
ssp126,gis,2017,0.5436663343333357,0.3241165190784281,0.39636486181765157,0.6516555653214016,0.7254638913443952,600,cm rel 1995-2014
ssp126,gis,2018,0.5964852891367911,0.3528102547300267,0.4311999877074907,0.7109303598202579,0.7888547411804524,600,cm rel 1995-2014
ssp126,gis,2019,0.6426020686869802,0.3827446144661483,0.46751125613762556,0.773434054035897,0.8534160292842097,600,cm rel 1995-2014
ssp126,gis,2020,0.6921708588197476,0.4134614979432083,0.5052420532321734,0.8378692246342866,0.9207386771836553,600,cm rel 1995-2014
ssp126,gis,2021,0.7383578697117753,0.4408769381976055,0.5456833263089977,0.8975166691791265,0.9908102948089776,600,cm rel 1995-2014
ssp126,gis,2022,0.7903251698014193,0.4708619409103475,0.5885031916942759,0.9606801708202553,1.0593044468735324,600,cm rel 1995-2014
ssp126,gis,2023,0.838644342534074,0.49902043430426773,0.625155503389429,1.0310823842125971,1.1302817776620273,600,cm rel 1995-2014
ssp126,gis,2024,0.8883431434326455,0.5294053894086178,0.666260108796833,1.1005065267172713,1.1997506863882665,600,cm rel 1995-2014
ssp126,gis,2025,0.9433368518749684,0.5594379792206592,0.7059627240907116,1.1695316488766394,1.2821119746855467,600,cm rel 1995-2014
ssp126,gis,2026,0.9989916286280819,0.590072577480697,0.7524963486262445,1.2354848805663068,1.3565140588106515,600,cm rel 1995-2014
ssp126,gis,2027,1.0599638871226953,0.6256758227901472,0.8027644792780936,1.3025317129181635,1.4365975337581967,600,cm rel 1995-2014
ssp126,gis,2028,1.1179409726060987,0.6605891212454956,0.8539710150300355,1.373028847160647,1.5147772566444382,600,cm rel 1995-2014
ssp126,gis,2029,1.1722866285311213,0.6932937118592781,0.9050340944986556,1.448959865945619,1.5943272906266057,600,cm rel 1995-2014
ssp126,gis,2030,1.2295570116474592,0.7266328404129225,0.9467208220298698,1.5209056939902799,1.6736659700198617,600,cm rel 1995-2014
ssp126,gis,2031,1.2819486540217553,0.7606692029230908,0.9867053671660201,1.594786646773732,1.7556752826166167,600,cm rel 1995-2014
ssp126,gis,2032,1.3409818804018392,0.8006443148720696,1.025164508330145,1.6632008751148029,1.835458503014821,600,cm rel 1995-2014
ssp126,gis,2033,1.4001872273348839,0.8424953133129828,1.0628305833548364,1.7386777362651213,1.9276776059399772,600,cm rel 1995-2014
ssp126,gis,2034,1.4616361535173528,0.8833284883549763,1.1103002532597104,1.8166189547672276,2.0123263857895126,600,cm rel 1995-2014
ssp126,gis,2035,1.5219421023766215,0.9225219704792992,1.1589019769330122,1.8954715948432348,2.097581847626681,600,cm rel 1995-2014
ssp126,gis,2036,1.587099399970994,0.9627073376772827,1.2042848924599037,1.9713017890166353,2.205913181767515,600,cm rel 1995-2014
ssp126,gis,2037,1.6646859127385394,1.0038597911794545,1.2560454196311037,2.0530850578780693,2.302488718425114,600,cm rel 1995-2014
ssp126,gis,2038,1.7361509862588016,1.0459680426014222,1.3005655661641253,2.134463858764241,2.401146036791812,600,cm rel 1995-2014
ssp126,gis,2039,1.8048161001250884,1.0881508915408624,1.354364498029099,2.220386901641201,2.5048484165470075,600,cm rel 1995-2014
ssp126,gis,2040,1.8905085140572535,1.12787803503139,1.4079182913461017,2.300006160030449,2.5996967042750243,600,cm rel 1995-2014
ssp126,gis,2041,1.9611060790794423,1.1626324576658322,1.4563451157654441,2.3906646287892532,2.6961545188610536,600,cm rel 1995-2014
ssp126,gis,2042,2.039695223773692,1.197473987642013,1.5021576918599688,2.478524700710598,2.7952019150870124,600,cm rel 1995-2014
ssp126,gis,2043,2.1169158744079453,1.2323999686396812,1.5476322077899676,2.566957495894974,2.8962633351128257,600,cm rel 1995-2014
ssp126,gis,2044,2.19112598207057,1.2705576510740906,1.5927513093273404,2.6609970466838697,3.005322842727195,600,cm rel 1995-2014
ssp126,gis,2045,2.268456860893695,1.3151409386633692,1.6417419556581467,2.7540487303791954,3.1114100757519365,600,cm rel 1995-2014
ssp126,gis,2046,2.347134008520705,1.3605814195413917,1.697746451887165,2.862693312442373,3.2218394745319068,600,cm rel 1995-2014
ssp126,gis,2047,2.419765229449239,1.4067308916397017,1.7598151532900135,2.9715901665994293,3.3338422237426215,600,cm rel 1995-2014
ssp126,gis,2048,2.4970116507229476,1.4535688321438895,1.8157772352432482,3.081536347428583,3.499350376116709,600,cm rel 1995-2014
ssp126,gis,2049,2.581819740837794,1.4958992106406888,1.8759759690107387,3.1756150127626124,3.625394293644896,600,cm rel 1995-2014
ssp126,gis,2050,2.6618033102790406,1.5434636561431956,1.9316081991295642,3.2737408204909486,3.745856234374146,600,cm rel 1995-2014
ssp126,gis,2051,2.7430582724533834,1.592483837075541,1.9870565624565342,3.3823637270152744,3.888732751041461,600,cm rel 1995-2014
ssp126,gis,2052,2.8156736544288252,1.6419058298211735,2.043194735042505,3.4926388966308726,4.04263302839442,600,cm rel 1995-2014
ssp126,gis,2053,2.8863100578266545,1.691704629489271,2.1079392670673536,3.6002550929024926,4.239716988363352,600,cm rel 1995-2014
ssp126,gis,2054,2.9605655604332117,1.740570330925215,2.165352598101618,3.715905236958156,4.452711349911584,600,cm rel 1995-2014
ssp126,gis,2055,3.0326057838340494,1.7888743764317796,2.225348118163142,3.8488178147409027,4.635605994195949,600,cm rel 1995-2014
ssp126,gis,2056,3.123623181439667,1.8374345751902488,2.2912643270580215,3.9522385264606217,4.864581876971122,600,cm rel 1995-2014
ssp126,gis,2057,3.2012855373434563,1.8828430214011118,2.348526582157553,4.056068190328428,5.005938300236547,600,cm rel 1995-2014
ssp126,gis,2058,3.2851856855592363,1.9282203443710344,2.405080397088309,4.164751094903434,5.160844462322162,600,cm rel 1995-2014
ssp126,gis,2059,3.3695913471115,1.9715474997177778,2.4678724342297507,4.267420809625024,5.318043942002714,600,cm rel 1995-2014
ssp126,gis,2060,3.44251728166667,2.021977221987806,2.5231846045717465,4.376412456267349,5.495224473927004,600,cm rel 1995-2014
ssp126,gis,2061,3.526130034971625,2.0610332476260864,2.576547157296572,4.486199751704657,5.654584560996945,600,cm rel 1995-2014
ssp126,gis,2062,3.615574997756484,2.1037917447831225,2.6347677339837676,4.600645920783905,5.8076471073039215,600,cm rel 1995-2014
ssp126,gis,2063,3.6908979582028216,2.142614078248334,2.687023901735276,4.710187872231391,6.010840485787245,600,cm rel 1995-2014
ssp126,gis,2064,3.764640346324512,2.178551324597635,2.7480361940231797,4.811496352395231,6.209747484739479,600,cm rel 1995-2014
ssp126,gis,2065,3.8427273741415497,2.215068440146718,2.8049276704877815,4.915611115082858,6.400206758107444,600,cm rel 1995-2014
ssp126,gis,2066,3.92337776121915,2.253315438481797,2.8642664178772956,5.0190483364090746,6.599762285805312,600,cm rel 1995-2014
ssp126,gis,2067,4.001187475869877,2.2982539743622166,2.9217871552169603,5.125517675231326,6.802026844183652,600,cm rel 1995-2014
ssp126,gis,2068,4.078710318077166,2.3347879762692996,2.9794092116674977,5.226256797408089,7.006976338618651,600,cm rel 1995-2014
ssp126,gis,2069,4.160382180857537,2.3713365170918226,3.0373434317805175,5.3372287132989475,7.2140627399605615,600,cm rel 1995-2014
ssp126,gis,2070,4.241868704263821,2.407861842821487,3.092803995203911,5.446458828873217,7.42324769954762,600,cm rel 1995-2014
ssp126,gis,2071,4.321673108974494,2.445997092915832,3.148081968226716,5.564385401064618,7.633510098565755,600,cm rel 1995-2014
ssp126,gis,2072,4.4057575567167895,2.482196424717633,3.203267163338042,5.67320911378543,7.848846039274425,600,cm rel 1995-2014
ssp126,gis,2073,4.482310966848822,2.522467958778998,3.260717437915843,5.777983069938493,8.055589745508168,600,cm rel 1995-2014
ssp126,gis,2074,4.563460140620263,2.557867789794212,3.317306809899389,5.900660451783567,8.235071968540137,600,cm rel 1995-2014
ssp126,gis,2075,4.649459985652465,2.593204543503579,3.375001902492464,6.031618590539847,8.440645258126843,600,cm rel 1995-2014
ssp126,gis,2076,4.723479479477099,2.6284809814491,3.4252866778091193,6.1436555537142015,8.599581121046175,600,cm rel 1995-2014
ssp126,gis,2077,4.795036284591134,2.664002867927104,3.4713709311231353,6.239773239954717,8.803498918596308,600,cm rel 1995-2014
ssp126,gis,2078,4.867893154373183,2.7026692780428934,3.5175536641964094,6.384287544072956,9.007591861079865,600,cm rel 1995-2014
ssp126,gis,2079,4.943924081729418,2.746981708087569,3.5727507188535945,6.482066616843713,9.210850223474319,600,cm rel 1995-2014
ssp126,gis,2080,5.01812187667386,2.7836010146637706,3.6192725493464524,6.579148059859891,9.41330652214415,600,cm rel 1995-2014
