scenario,component,year,med,p05,p17,p83,p95,n,unit
ssp119,ais_sid,2036,2.116401715540514,0.760565602312973,1.4142796014263073,3.9032018943130886,5.6844449858790504,600,cm rel 1995-2014
ssp119,ais_sid,2037,2.210565122738064,0.8201850578430248,1.4895332078696588,4.096213200729201,5.962161570349307,600,cm rel 1995-2014
ssp119,ais_sid,2038,2.308371380855399,0.8802316618600613,1.5625792932928444,4.325439360538891,6.242480404522835,600,cm rel 1995-2014
ssp119,ais_sid,2039,2.413613807785379,0.9515577815024437,1.6346891934728256,4.52647001792977,6.516662985897358,600,cm rel 1995-2014
ssp119,ais_sid,2040,2.5067896142229724,1.0233328045027337,1.6977669157374153,4.705184212047182,6.781708947222934,600,cm rel 1995-2014
ssp119,ais_sid,2041,2.597019820272502,1.0839738904380956,1.7678307575299947,4.900071827416992,7.045592989596444,600,cm rel 1995-2014
ssp119,ais_sid,2042,2.6937625173701756,1.1396630474992417,1.8421793997265874,5.078125754854899,7.308155344712176,600,cm rel 1995-2014
ssp119,ais_sid,2043,2.7942366483586554,1.1949648923400125,1.9058425876744465,5.298811416373551,7.569859388766935,600,cm rel 1995-2014
ssp119,ais_sid,2044,2.8953528049986392,1.2499456656867456,1.9795990297190458,5.506801895156503,7.831013161536442,600,cm rel 1995-2014
ssp119,ais_sid,2045,2.987813683483214,1.304724765889552,2.0543527991802666,5.698649336960016,8.090915520984536,600,cm rel 1995-2014
ssp119,ais_sid,2046,3.079034079665224,1.3594256790485681,2.1252499524405897,5.910032025395,8.35247865414186,600,cm rel 1995-2014
ssp119,ais_sid,2047,3.175362146849109,1.4140644116085561,2.1909438790313427,6.123915771484879,8.615953700295334,600,cm rel 1995-2014
ssp119,ais_sid,2048,3.2819454235875014,1.4709998594736629,2.2657427482175154,6.3069610333265524,8.881117483795068,600,cm rel 1995-2014
ssp119,ais_sid,2049,3.3832545920400867,1.5240823616612498,2.3372588036743434,6.491102405968704,9.131975071843081,600,cm rel 1995-2014
ssp119,ais_sid,2050,3.486372929216693,1.581656415896456,2.4058112287258697,6.691390029785935,9.390265553459775,600,cm rel 1995-2014
ssp119,ais_sid,2051,3.5940482052312683,1.6465761704959703,2.481388510992542,6.867726323986099,9.675274082397793,600,cm rel 1995-2014
ssp119,ais_sid,2052,3.698781033935847,1.7164966709711171,2.55431442911658,7.041111669990712,9.938003663335657,600,cm rel 1995-2014
ssp119,ais_sid,2053,3.801611182703476,1.7858718726595941,2.620686492862181,7.24086847042243,10.20982182890955,600,cm rel 1995-2014
ssp119,ais_sid,2054,3.8968801952809944,1.8393239191176394,2.6933778439489022,7.438380792783624,10.47962609387044,600,cm rel 1995-2014
ssp119,ais_sid,2055,3.986954155281578,1.8793371690619805,2.7660064918658374,7.613742443235525,10.74796382891446,600,cm rel 1995-2014
ssp119,ais_sid,2056,4.092478014129208,1.9190815993427828,2.83867340356631,7.772739324531969,11.015556384819869,600,cm rel 1995-2014
ssp119,ais_sid,2057,4.192151511484306,1.9666237058669886,2.9116873762895032,7.949399698787234,11.282743692698226,600,cm rel 1995-2014
ssp119,ais_sid,2058,4.290947607296957,2.01945471666322,2.9820128149220038,8.13124542689325,11.549278542139671,600,cm rel 1995-2014
ssp119,ais_sid,2059,4.387929637742524,2.071999876204189,3.055940850140475,8.333796033144944,11.815011545569632,600,cm rel 1995-2014
ssp119,ais_sid,2060,4.478531845585829,2.12393996409577,3.1207088696120353,8.537660060589534,12.07961881108535,600,cm rel 1995-2014
ssp119,ais_sid,2061,4.582539315353421,2.1768952369937318,3.181296401360169,8.73924659424759,12.342427782957275,600,cm rel 1995-2014
ssp119,ais_sid,2062,4.685854934980653,2.2279752357044584,3.2485838917244827,8.937968915167177,12.601738909993715,600,cm rel 1995-2014
ssp119,ais_sid,2063,4.779996357082189,2.274043059940623,3.3199226481699604,9.132556109513294,12.85885079977892,600,cm rel 1995-2014
ssp119,ais_sid,2064,4.891173553641426,2.3222582531251192,3.3869466333397735,9.310148065105944,13.113960051269151,600,cm rel 1995-2014
ssp119,ais_sid,2065,4.97968318065539,2.3695993147586396,3.4536312989496274,9.48439379594797,13.367340974128096,600,cm rel 1995-2014
ssp119,ais_sid,2066,5.078564467243098,2.416532724622641,3.520894467211864,9.65273118241997,13.619521105932252,600,cm rel 1995-2014
ssp119,ais_sid,2067,5.181246935569966,2.470164219985662,3.5882027816605224,9.820774049153696,13.871428655524136,600,cm rel 1995-2014
ssp119,ais_sid,2068,5.279596570576539,2.5199169593181487,3.645824316039687,9.988858217164573,14.13515183228962,600,cm rel 1995-2014
ssp119,ais_sid,2069,5.373447485619349,2.5695386678111745,3.704425636613734,10.159663585103143,14.398528201609206,600,cm rel 1995-2014
ssp119,ais_sid,2070,5.478512570477166,2.618660192042598,3.76277442697395,10.332260331116101,14.661016300497296,600,cm rel 1995-2014
ssp119,ais_sid,2071,5.582673742708355,2.6673589034579606,3.8262055499201972,10.505448756725349,14.939687634014621,600,cm rel 1995-2014
ssp119,ais_sid,2072,5.675535740158497,2.7171610165438036,3.8950587152606295,10.67635774656646,15.23879621310883,600,cm rel 1995-2014
ssp119,ais_sid,2073,5.762684088048395,2.7813180289387187,3.953051110064422,10.839999365788591,15.452730078257792,600,cm rel 1995-2014
ssp119,ais_sid,2074,5.8488285113232195,2.841328216701434,4.010348044482326,11.037799890687555,15.693124848227315,600,cm rel 1995-2014
ssp119,ais_sid,2075,5.933986878693165,2.8883245254724392,4.074745058155953,11.244782872728395,15.912856002290587,600,cm rel 1995-2014
ssp119,ais_sid,2076,6.018236739505802,2.9345793434739957,4.130293231942809,11.44308405327475,16.130233808081417,600,cm rel 1995-2014
ssp119,ais_sid,2077,6.101681427313942,2.980168837519372,4.187572120036184,11.613762681577613,16.344537071290265,600,cm rel 1995-2014
ssp119,ais_sid,2078,6.187451392332316,3.025297225807612,4.246889811081296,11.864568165118529,16.55889827098241,600,cm rel 1995-2014
ssp119,ais_sid,2079,6.270304314523293,3.0701714371366227,4.3046063823561145,12.091287710202275,16.85301045152335,600,cm rel 1995-2014
ssp119,ais_sid,2080,6.349987884378594,3.114865617643635,4.37067729834978,12.25700568372319,17.104413431067844,600,cm rel 1995-2014
ssp119,ais_sid,2081,6.429212086730667,3.1592878778136333,4.429863645835138,12.416359230761604,17.327612139146026,600,cm rel 1995-2014
ssp119,ais_sid,2082,6.507877102118733,3.193248260208971,4.484794720849263,12.574512592572445,17.548080638588054,600,cm rel 1995-2014
ssp119,ais_sid,2083,6.585874559062784,3.2259551332611145,4.539873100722429,12.745441681233817,17.76711942543055,600,cm rel 1995-2014
ssp119,ais_sid,2084,6.663092534460704,3.257910424756656,4.598101951955697,12.942064750444075,17.98407199978636,600,cm rel 1995-2014
ssp119,ais_sid,2085,6.748166907419256,3.2959916421320354,4.651436342503408,13.084842409262622,18.198528960337526,600,cm rel 1995-2014
ssp119,ais_sid,2086,6.8325933786186255,3.343635348025696,4.714569079757082,13.22100144083124,18.41685366528361,600,cm rel 1995-2014
ssp119,ais_sid,2087,6.916067904310275,3.390382479113196,4.771488802155949,13.37548418826494,18.64030955364959,600,cm rel 1995-2014
ssp119,ais_sid,2088,6.998696777501755,3.4366006389272012,4.82789886302658,13.56992959655985,18.861712558147296,600,cm rel 1995-2014
ssp119,ais_sid,2089,7.0806074499663145,3.4642465893139933,4.890642212861783,13.763171979761395,19.081372756163415,600,cm rel 1995-2014
ssp119,ais_sid,2090,7.163687076233479,3.4864498863652695,4.95327495727461,13.943820305788215,19.29982011995181,600,cm rel 1995-2014
ssp119,ais_sid,2091,7.248198352940892,3.5087118172414895,5.014846039996475,14.101721765073965,19.517546805139773,600,cm rel 1995-2014
ssp119,ais_sid,2092,7.332703273258646,3.5312213121069633,5.065332790888136,14.25243833398176,19.734800191810614,600,cm rel 1995-2014
ssp119,ais_sid,2093,7.417155830503928,3.5538054979698743,5.113675275177484,14.385669046260803,19.951528066399124,600,cm rel 1995-2014
ssp119,ais_sid,2094,7.501183509385873,3.5797563048130066,5.167925368600917,14.51600968255059,20.16698311754068,600,cm rel 1995-2014
ssp119,ais_sid,2095,7.584512435533025,3.611275372596562,5.222130812533854,14.644542949972532,20.380492153066104,600,cm rel 1995-2014
ssp119,ais_sid,2096,7.658566973012784,3.641332414444911,5.27432353066929,14.776609216308806,20.591689118589507,600,cm rel 1995-2014
ssp119,ais_sid,2097,7.729878471260167,3.6674320849983273,5.318743732369492,14.942284549622808,20.800416277460766,600,cm rel 1995-2014
ssp119,ais_sid,2098,7.800408798607861,3.6848851197144525,5.361809555324787,15.105769755615242,21.006800383550566,600,cm rel 1995-2014
ssp119,ais_sid,2099,7.870260378649551,3.701072803129699,5.4038394337722755,15.245846913021154,21.21106269688808,600,cm rel 1995-2014
ssp119,ais_sid,2100,7.949356914165161,3.7135039013360647,5.44514854491725,15.370661009312075,21.413652773743316,600,cm rel 1995-2014
ssp119,ais_sid,2101,8.027273365040344,3.7186958975415636,5.4860394638972805,15.494422827129386,21.61499903389959,600,cm rel 1995-2014
ssp119,ais_sid,2102,8.100674183649485,3.7231264452905855,5.5265130452379765,15.621124693185068,21.81258829920099,600,cm rel 1995-2014
ssp119,ais_sid,2103,8.180937421056353,3.726747722749063,5.567617181872575,15.783622628845883,22.002683421690072,600,cm rel 1995-2014
ssp119,ais_sid,2104,8.26145561348256,3.7289262882052014,5.6094444973112525,15.925413605435105,22.190919761146503,600,cm rel 1995-2014
ssp119,ais_sid,2105,8.339551253353317,3.72962216750506,5.6697435058031065,16.056355486083103,22.37710582859001,600,cm rel 1995-2014
ssp119,ais_sid,2106,8.415600691955875,3.738608526520702,5.708129246709162,16.18785045261743,22.561098353426782,600,cm rel 1995-2014
ssp119,ais_sid,2107,8.485934847795622,3.7489676792920186,5.750539664881758,16.319421266152006,22.74291204455967,600,cm rel 1995-2014
ssp119,ais_sid,2108,8.55360030797577,3.7580187944950914,5.799669924649893,16.448644809292528,22.92262006215873,600,cm rel 1995-2014
ssp119,ais_sid,2109,8.620618533714673,3.7659849703042143,5.8483636641892485,16.57572352000735,23.100375402389478,600,cm rel 1995-2014
ssp119,ais_sid,2110,8.686482514003718,3.7732114324509327,5.896703507249777,16.699736040384842,23.27639757846328,600,cm rel 1995-2014
ssp119,ais_sid,2111,8.748878080566662,3.7803018342226125,5.944841239953464,16.812471778364888,23.451038692350032,600,cm rel 1995-2014
ssp119,ais_sid,2112,8.811170188932893,3.7875083137874044,5.992832470989167,16.917440967768474,23.624527829317927,600,cm rel 1995-2014
ssp119,ais_sid,2113,8.873177678788466,3.794583408230626,6.040559138913235,17.03699246555305,23.796680459493157,600,cm rel 1995-2014
ssp119,ais_sid,2114,8.935280028777013,3.8006929197238013,6.085709608513897,17.163545995522565,23.967297529909484,600,cm rel 1995-2014
ssp119,ais_sid,2115,9.005151649312818,3.805499799539693,6.125001663958537,17.277589417376223,24.136141142997257,600,cm rel 1995-2014
ssp119,ais_sid,2116,9.074302566457401,3.8089350422522026,6.157331939574283,17.38812217259228,24.303169808953076,600,cm rel 1995-2014
ssp119,ais_sid,2117,9.142643985821405,3.810836207405862,6.181286705400314,17.49608641905033,24.468303839208666,600,cm rel 1995-2014
ssp119,ais_sid,2118,9.208694604544572,3.8113134265626636,6.208075972552272,17.602465600227593,24.631595755219838,600,cm rel 1995-2014
ssp119,ais_sid,2119,9.278072180426266,3.811535322713106,6.234337899861523,17.707389940322024,24.79314096595493,600,cm rel 1995-2014
ssp119,ais_sid,2120,9.346983300975058,3.811712100170655,6.262629533814238,17.811108929355722,24.953131886248322,600,cm rel 1995-2014
ssp119,ais_sid,2121,9.415649297265247,3.811867701081063,6.2904677837036855,17.914015421255254,25.11187951844028,600,cm rel 1995-2014
ssp119,ais_sid,2122,9.484793715786108,3.812021943459627,6.317912930118656,18.015746493133985,25.26966466757697,600,cm rel 1995-2014
ssp119,ais_sid,2123,9.551116564527451,3.8121658547595314,6.348370966740146,18.116308175559187,25.426472639011287,600,cm rel 1995-2014
ssp119,ais_sid,2124,9.616529509223955,3.812274681708718,6.373651152998715,18.25131953093209,25.582010138103893,600,cm rel 1995-2014
ssp119,ais_sid,2125,9.673153670414239,3.812340422280919,6.3975213451368,18.373573152698885,25.735008534389976,600,cm rel 1995-2014
ssp119,ais_sid,2126,9.729178771163859,3.812340422280919,6.422745600054503,18.46619802580163,25.891014341090642,600,cm rel 1995-2014
ssp119,ais_sid,2127,9.784533426396955,3.812340422280919,6.445844407706113,18.555869099042862,26.064310560795604,600,cm rel 1995-2014
ssp119,ais_sid,2128,9.839277034538409,3.812340422280919,6.465729168568365,18.643380861125884,26.234478295102853,600,cm rel 1995-2014
ssp119,ais_sid,2129,9.893504909998695,3.812340422280919,6.486134995803258,18.73080807249125,26.401735634277223,600,cm rel 1995-2014
ssp119,ais_sid,2130,9.951828087826014,3.812340422280919,6.517402061660047,18.82887618972024,26.550618499543283,600,cm rel 1995-2014
ssp119,ais_sid,2131,10.012347570919385,3.812340422280919,6.551944147962815,18.92665110862757,26.734561021258095,600,cm rel 1995-2014
ssp119,ais_sid,2132,10.073093962226299,3.812340422280919,6.58838863442961,19.024502716929053,26.904182122619254,600,cm rel 1995-2014
ssp119,ais_sid,2133,10.132322937395157,3.812340422280919,6.624586000437914,19.12906522288721,27.06845987284229,600,cm rel 1995-2014
ssp119,ais_sid,2134,10.190434113410662,3.812340422280919,6.637831710598968,19.238766087242386,27.23177675990428,600,cm rel 1995-2014
ssp119,ais_sid,2135,10.251424762226918,3.812340422280919,6.667074970160568,19.33118906924784,27.39322753082186,600,cm rel 1995-2014
ssp119,ais_sid,2136,10.310964920822949,3.812340422280919,6.68623820520223,19.419100807311594,27.551996941816974,600,cm rel 1995-2014
ssp119,ais_sid,2137,10.370446519572695,3.812340422280919,6.702529047460107,19.513200241097575,27.707697116077238,600,cm rel 1995-2014
ssp119,ais_sid,2138,10.434542270794587,3.812340422280919,6.719691881768137,19.606080517101468,27.860514814904047,600,cm rel 1995-2014
ssp119,ais_sid,2139,10.497806950436146,3.812340422280919,6.735615703051823,19.69783983442736,28.01062512250269,600,cm rel 1995-2014
ssp119,ais_sid,2140,10.56043213352062,3.812340422280919,6.7504332095220025,19.7886293209442,28.158298565485975,600,cm rel 1995-2014
ssp119,ais_sid,2141,10.622572522492746,3.812340422280919,6.764410201426483,19.878737848937146,28.30403038488233,600,cm rel 1995-2014
ssp119,ais_sid,2142,10.684319929025115,3.812340422280919,6.7779090935637205,19.968513463004363,28.44848889066792,600,cm rel 1995-2014
ssp119,ais_sid,2143,10.737751724537645,3.812340422280919,6.789964952010025,20.058013349968963,28.59196868871992,600,cm rel 1995-2014
ssp119,ais_sid,2144,10.790886687799949,3.812340422280919,6.79965035061619,20.147102513174012,28.732296091876687,600,cm rel 1995-2014
ssp119,ais_sid,2145,10.843667813996484,3.812340422280919,6.808740576225491,20.23562076218795,28.869217916159005,600,cm rel 1995-2014
ssp119,ais_sid,2146,10.895943674151965,3.812340422280919,6.8167128659510645,20.31900358561231,29.00517195669855,600,cm rel 1995-2014
ssp119,ais_sid,2147,10.95019999757531,3.812340422280919,6.827121251496814,20.40158796899945,29.139921816441987,600,cm rel 1995-2014
ssp119,ais_sid,2148,11.006669463833434,3.812340422280919,6.833374687454655,20.483412784991575,29.2734805909191,600,cm rel 1995-2014
ssp119,ais_sid,2149,11.06238127615223,3.812340422280919,6.838769146275652,20.563520960465762,29.405791959563636,600,cm rel 1995-2014
ssp119,ais_sid,2150,11.110350035998067,3.812340422280919,6.84335134612603,20.641880350973878,29.536538922806272,600,cm rel 1995-2014
ssp119,ais_sid,2151,11.151223162923223,3.812340422280919,6.847211701792553,20.71956874594189,29.65357453196337,600,cm rel 1995-2014
ssp119,ais_sid,2152,11.196564300211735,3.812340422280919,6.847645276128141,20.79823109769638,29.757865524458573,600,cm rel 1995-2014
ssp119,ais_sid,2153,11.245155319002741,3.812340422280919,6.847645276128141,20.878688310911315,29.86162079694339,600,cm rel 1995-2014
ssp119,ais_sid,2154,11.293899804545074,3.812340422280919,6.847645276128141,20.954698439648393,29.96552222699328,600,cm rel 1995-2014
ssp119,ais_sid,2155,11.34277193579415,3.812340422280919,6.847645276128141,21.03184331909155,30.06958495768801,600,cm rel 1995-2014
ssp119,ais_sid,2156,11.39153544490404,3.812340422280919,6.847645276128141,21.108770180250154,30.173277085541596,600,cm rel 1995-2014
ssp119,ais_sid,2157,11.446053493833476,3.812340422280919,6.847645276128141,21.185305339587767,30.29577366808707,600,cm rel 1995-2014
ssp119,ais_sid,2158,11.50158232483307,3.812340422280919,6.847645276128141,21.261246440373363,30.465989365306253,600,cm rel 1995-2014
ssp119,ais_sid,2159,11.556314353221428,3.812340422280919,6.847645276128141,21.336453783196767,30.634818589019726,600,cm rel 1995-2014
ssp119,ais_sid,2160,11.610200927673116,3.812340422280919,6.847645276128141,21.410924880395278,30.802178855313677,600,cm rel 1995-2014
ssp119,ais_sid,2161,11.663356720208082,3.812340422280919,6.847645276128141,21.484772595320326,30.948789182994872,600,cm rel 1995-2014
ssp119,ais_sid,2162,11.71605310900579,3.812340422280919,6.848056310925979,21.558213272253337,31.071555041560313,600,cm rel 1995-2014
ssp119,ais_sid,2163,11.770086862492963,3.812340422280919,6.849054817087048,21.63156601212931,31.1911576355452,600,cm rel 1995-2014
ssp119,ais_sid,2164,11.826768801645038,3.812340422280919,6.850259646132593,21.705141937118928,31.299412302537824,600,cm rel 1995-2014
ssp119,ais_sid,2165,11.883759386745751,3.812340422280919,6.852227451243607,21.778920543657502,31.373090080277862,600,cm rel 1995-2014
ssp119,ais_sid,2166,11.940851299297872,3.812340422280919,6.854193317131133,21.85264504551823,31.44635242096381,600,cm rel 1995-2014
ssp119,ais_sid,2167,11.997902415086097,3.812340422280919,6.863162100416466,21.926156478201364,31.541448837177803,600,cm rel 1995-2014
ssp119,ais_sid,2168,12.05464959561846,3.812340422280919,6.871854576101513,21.99912828413719,31.681169128954103,600,cm rel 1995-2014
ssp119,ais_sid,2169,12.105044527949378,3.812340422280919,6.8802217059038835,22.071494317542395,31.819540814633665,600,cm rel 1995-2014
ssp119,ais_sid,2170,12.154068447302402,3.812340422280919,6.880890525765391,22.14329609470125,31.956618253308847,600,cm rel 1995-2014
ssp119,ais_sid,2171,12.20282303314665,3.812340422280919,6.881459295212378,22.214632335654876,32.09264798367593,600,cm rel 1995-2014
ssp119,ais_sid,2172,12.251411817804232,3.812340422280919,6.881961151771927,22.285116384926884,32.22804542488448,600,cm rel 1995-2014
ssp119,ais_sid,2173,12.300010242586566,3.812340422280919,6.8824557363628465,22.35479219487848,32.36123406542421,600,cm rel 1995-2014
ssp119,ais_sid,2174,12.348790739657101,3.812340422280919,6.882993383412258,22.42505589630491,32.47539714637943,600,cm rel 1995-2014
ssp119,ais_sid,2175,12.394952469746748,3.812340422280919,6.883579781744206,22.495999130038,32.58998543688858,600,cm rel 1995-2014
ssp119,ais_sid,2176,12.438784895920477,3.812340422280919,6.884205547538623,22.56753893399493,32.70499517383424,600,cm rel 1995-2014
ssp119,ais_sid,2177,12.482645774586842,3.812340422280919,6.885474082810062,22.639295000362875,32.81785586041227,600,cm rel 1995-2014
ssp119,ais_sid,2178,12.528995031989483,3.812340422280919,6.888249818860721,22.710760496830318,32.92891275459057,600,cm rel 1995-2014
ssp119,ais_sid,2179,12.57699672009948,3.812340422280919,6.890634662755225,22.781630563010488,33.041654392112065,600,cm rel 1995-2014
ssp119,ais_sid,2180,12.624472633459224,3.812340422280919,6.892618384816468,22.85187187796916,33.15464304910138,600,cm rel 1995-2014
ssp119,ais_sid,2181,12.671407261818224,3.812340422280919,6.894198498348406,22.92149562002076,33.26615974092483,600,cm rel 1995-2014
ssp119,ais_sid,2182,12.723337832080023,3.812340422280919,6.895420909360323,22.990600050123515,33.374514617958546,600,cm rel 1995-2014
ssp119,ais_sid,2183,12.778763739686795,3.812340422280919,6.896337172863798,23.059290296509573,33.48206969001954,600,cm rel 1995-2014
ssp119,ais_sid,2184,12.834116180574782,3.812340422280919,6.897050531003909,23.122508059380326,33.585899302060305,600,cm rel 1995-2014
ssp119,ais_sid,2185,12.883932290939907,3.812340422280919,6.8977266421084735,23.16949081229571,33.67019621376271,600,cm rel 1995-2014
ssp119,ais_sid,2186,12.93209077917956,3.812340422280919,6.8986381315944145,23.24164512457362,33.754606240839166,600,cm rel 1995-2014
ssp119,ais_sid,2187,12.980519622172128,3.812340422280919,6.899932903156067,23.31502874040248,33.83943013367956,600,cm rel 1995-2014
ssp119,ais_sid,2188,13.029168786381522,3.812340422280919,6.901508878628085,23.388908108437455,33.924560866653835,600,cm rel 1995-2014
ssp119,ais_sid,2189,13.078028207816624,3.812340422280919,6.903373968566411,23.463250023059363,34.02221453004619,600,cm rel 1995-2014
ssp119,ais_sid,2190,13.127006799285436,3.812340422280919,6.905365260627704,23.53285175236917,34.164805517561554,600,cm rel 1995-2014
ssp119,ais_sid,2191,13.175914264522223,3.812340422280919,6.907197563655773,23.591742109959135,34.307480408082654,600,cm rel 1995-2014
ssp119,ais_sid,2192,13.224674962374793,3.812340422280919,6.9087970460475265,23.650337555725336,34.449841758598836,600,cm rel 1995-2014
ssp119,ais_sid,2193,13.273301324622594,3.812340422280919,6.910203193465689,23.707957514320317,34.57280256329914,600,cm rel 1995-2014
ssp119,ais_sid,2194,13.321844509821332,3.812340422280919,6.911494915402311,23.77589071863672,34.68321524023054,600,cm rel 1995-2014
ssp119,ais_sid,2195,13.370368570375016,3.812340422280919,6.912773442209578,23.85175057975076,34.793474972688806,600,cm rel 1995-2014
ssp119,ais_sid,2196,13.419013475437861,3.812340422280919,6.9142813315319795,23.927814880438486,34.90402184049956,600,cm rel 1995-2014
ssp119,ais_sid,2197,13.467968679454692,3.812340422280919,6.916311671186009,24.004542049787272,35.015485088241704,600,cm rel 1995-2014
ssp119,ais_sid,2198,13.517319739672356,3.812340422280919,6.918953829900177,24.082153454722597,35.12822257921818,600,cm rel 1995-2014
ssp119,ais_sid,2199,13.56698463598817,3.812340422280919,6.922040025902884,24.160475054946065,35.24208799938564,600,cm rel 1995-2014
ssp119,ais_sid,2200,13.616769807451986,3.812340422280919,6.9221885713148135,24.239063023677907,35.356551585779215,600,cm rel 1995-2014
ssp119,ais_sid,2201,13.666497995813387,3.812340422280919,6.9221885713148135,24.336898508002424,35.47107034133874,600,cm rel 1995-2014
ssp119,ais_sid,2202,13.716053520380699,3.812340422280919,6.9221885713148135,24.420836734225563,35.585242491066666,600,cm rel 1995-2014
ssp119,ais_sid,2203,13.765449330580125,3.812340422280919,6.9221885713148135,24.501193292516067,35.699046358485035,600,cm rel 1995-2014
