year,member,tas_global,tas_ais,scenario
1850,r4i1p1f2,286.9609663532507,255.24108245664436,historical
1851,r4i1p1f2,286.7871568100503,255.04669164371276,historical
1852,r4i1p1f2,286.8922869916937,254.41463764925345,historical
1853,r4i1p1f2,287.09384078702504,254.18220527654304,historical
1854,r4i1p1f2,286.86594827218244,254.21503617336282,historical
1855,r4i1p1f2,286.75909182575236,254.04708546001208,historical
1856,r4i1p1f2,286.7113564925019,254.33638485743978,historical
1857,r4i1p1f2,286.7622485982724,253.74134665235437,historical
1858,r4i1p1f2,286.8225921748601,253.46213073209782,historical
1859,r4i1p1f2,286.8742554715502,253.77472199802497,historical
1860,r4i1p1f2,286.7016334990969,253.98158684756885,historical
1861,r4i1p1f2,286.60631813494314,254.54776211814576,historical
1862,r4i1p1f2,286.533194727187,253.80155032429244,historical
1863,r4i1p1f2,286.6207629819471,253.6350802650546,historical
1864,r4i1p1f2,286.7155178814524,254.27308135430306,historical
1865,r4i1p1f2,286.7048580456023,254.0787336812901,historical
1866,r4i1p1f2,286.5696728574795,253.78463369167832,historical
1867,r4i1p1f2,286.5357012304522,253.63271703900637,historical
1868,r4i1p1f2,286.60526520933917,254.3396437047522,historical
1869,r4i1p1f2,286.66244718635755,254.29507667720515,historical
1870,r4i1p1f2,286.82510547765236,253.8665737378004,historical
1871,r4i1p1f2,286.88314842332977,254.2178305197291,historical
1872,r4i1p1f2,286.9093402552391,254.85272928605127,historical
1873,r4i1p1f2,286.8512218152766,254.22050117199382,historical
1874,r4i1p1f2,286.74683797278493,253.98370684186278,historical
1875,r4i1p1f2,286.6361684470608,253.38517736715076,historical
1876,r4i1p1f2,286.5889299404851,253.41689042377408,historical
1877,r4i1p1f2,286.6979974725925,253.83494198754946,historical
1878,r4i1p1f2,286.6563363161889,254.13550428705992,historical
1879,r4i1p1f2,286.6571445852782,253.92932833234178,historical
1880,r4i1p1f2,286.75298759502084,253.7168814038984,historical
1881,r4i1p1f2,286.71370553582756,253.79118458153965,historical
1882,r4i1p1f2,286.69084026145674,253.92893138805974,historical
1883,r4i1p1f2,286.5039725738935,252.96995812179364,historical
1884,r4i1p1f2,286.4047130483096,253.5462946430368,historical
1885,r4i1p1f2,286.6529902820574,253.98686751345355,historical
1886,r4i1p1f2,286.6223816716799,253.83271041787648,historical
1887,r4i1p1f2,286.64037676984054,253.75818032476954,historical
1888,r4i1p1f2,286.62620599861015,253.6558833786069,historical
1889,r4i1p1f2,286.6747340220777,254.2036207224089,historical
1890,r4i1p1f2,286.70053921488255,253.75245516948192,historical
1891,r4i1p1f2,286.428839049589,253.6608100244519,historical
1892,r4i1p1f2,286.64648062156414,253.92721054923618,historical
1893,r4i1p1f2,286.6198257544255,253.9439087905194,historical
1894,r4i1p1f2,286.4999678949436,253.9284751717974,historical
1895,r4i1p1f2,286.483714581394,254.12546026282237,historical
1896,r4i1p1f2,286.590970703808,254.14245911931843,historical
1897,r4i1p1f2,286.53928129275357,253.3935800018592,historical
1898,r4i1p1f2,286.7454402703554,253.9399852115664,historical
1899,r4i1p1f2,286.71640449334967,253.7021005656046,historical
1900,r4i1p1f2,286.6021064971318,253.37197757790156,historical
1901,r4i1p1f2,286.7079229425236,253.66291047701773,historical
1902,r4i1p1f2,286.87065948717515,253.9207711851974,historical
1903,r4i1p1f2,286.62500053257673,254.06837306494688,historical
1904,r4i1p1f2,286.54852241768646,253.81069192709444,historical
1905,r4i1p1f2,286.6672417742867,254.35938424117833,historical
1906,r4i1p1f2,286.66346521736017,253.93842333696014,historical
1907,r4i1p1f2,286.59792526100995,253.75783968620942,historical
1908,r4i1p1f2,286.57730597916344,254.06590515379574,historical
1909,r4i1p1f2,286.618664065674,253.84315764773953,historical
1910,r4i1p1f2,286.63090963295355,254.2071662681683,historical
1911,r4i1p1f2,286.5650183528333,254.02861347098033,historical
1912,r4i1p1f2,286.45340908020177,254.23798643936829,historical
1913,r4i1p1f2,286.38125343367767,254.1577823469203,historical
1914,r4i1p1f2,286.2890711548652,253.72800948851113,historical
1915,r4i1p1f2,286.52498740102527,254.3497271985459,historical
1916,r4i1p1f2,286.7248453490956,255.34138985844055,historical
1917,r4i1p1f2,286.5483475707159,254.71644594355004,historical
1918,r4i1p1f2,286.6035653102935,254.72144671974442,historical
1919,r4i1p1f2,286.7119062040572,255.1306840779031,historical
1920,r4i1p1f2,286.6194144407655,254.43268128365568,historical
1921,r4i1p1f2,286.53160721147276,254.5865646018686,historical
1922,r4i1p1f2,286.6196323588372,254.4083779797958,historical
1923,r4i1p1f2,286.60083718987283,254.5140454582747,historical
1924,r4i1p1f2,286.51315316435773,253.9943953198263,historical
1925,r4i1p1f2,286.6778396157193,254.44003485832604,historical
1926,r4i1p1f2,286.7843352593053,254.62497927084758,historical
1927,r4i1p1f2,286.51185000230765,254.5546641879102,historical
1928,r4i1p1f2,286.51829371265916,254.14717153410623,historical
1929,r4i1p1f2,286.6539108081311,254.00573377509212,historical
1930,r4i1p1f2,286.6654155211572,254.3863111649948,historical
1931,r4i1p1f2,286.4619927855303,253.96109013735193,historical
1932,r4i1p1f2,286.5381771040951,254.05534438838376,historical
1933,r4i1p1f2,286.60128345773234,253.72113643800319,historical
1934,r4i1p1f2,286.6718594221411,253.74821064638735,historical
1935,r4i1p1f2,286.74620697079683,254.5273786452953,historical
1936,r4i1p1f2,286.729652347185,254.05746193170125,historical
1937,r4i1p1f2,286.80367036567384,254.487716179999,historical
1938,r4i1p1f2,286.77738642740405,254.07449677421718,historical
1939,r4i1p1f2,286.7445678410293,253.86721262307893,historical
1940,r4i1p1f2,286.7621850258139,254.25548375026352,historical
1941,r4i1p1f2,286.7205304396039,254.5769482765985,historical
1942,r4i1p1f2,286.72510715830066,254.39140471428553,historical
1943,r4i1p1f2,286.7950162176362,254.28420617086238,historical
1944,r4i1p1f2,286.9237620180754,254.52576984384504,historical
1945,r4i1p1f2,286.77070842986495,254.15265616449807,historical
1946,r4i1p1f2,286.6534215207085,254.11717561316345,historical
1947,r4i1p1f2,286.7038967398674,254.62682118760807,historical
1948,r4i1p1f2,286.7961707821982,254.5245108189354,historical
1949,r4i1p1f2,286.8110172785829,254.95372118426104,historical
1950,r4i1p1f2,286.8262727179335,254.2007590085277,historical
1951,r4i1p1f2,286.9660031198102,254.55997121476796,historical
1952,r4i1p1f2,286.8791027329469,254.5837056307396,historical
1953,r4i1p1f2,286.6368972991557,254.11016891701195,historical
1954,r4i1p1f2,286.76870468706005,254.29903639826728,historical
1955,r4i1p1f2,286.69453322120046,254.10339067904837,historical
1956,r4i1p1f2,286.7123956733602,253.9433204951988,historical
1957,r4i1p1f2,286.79163526395354,254.25733694054688,historical
1958,r4i1p1f2,286.93727261980115,254.57139895108176,historical
1959,r4i1p1f2,286.7648739006542,253.7343833906704,historical
1960,r4i1p1f2,286.65963777795514,253.87945804185705,historical
1961,r4i1p1f2,286.7077349628264,253.9891326943519,historical
1962,r4i1p1f2,286.84249364601374,254.45238807830336,historical
1963,r4i1p1f2,286.798560388018,254.159800210565,historical
1964,r4i1p1f2,286.36052310057136,253.9721599615398,historical
1965,r4i1p1f2,286.45455311142,254.05271183793485,historical
1966,r4i1p1f2,286.3565291026905,254.0125054921502,historical
1967,r4i1p1f2,286.36225074829764,253.60664230312491,historical
1968,r4i1p1f2,286.53601843603485,253.79168897529007,historical
1969,r4i1p1f2,286.36911780914096,253.66506999909197,historical
1970,r4i1p1f2,286.3231874502777,253.8438700965798,historical
1971,r4i1p1f2,286.41006815722665,253.79125126015936,historical
1972,r4i1p1f2,286.42782694354224,254.2007984423837,historical
1973,r4i1p1f2,286.45362727418836,253.7669415928996,historical
1974,r4i1p1f2,286.34709719047623,253.8401549287305,historical
1975,r4i1p1f2,286.46500155477105,254.0665058226835,historical
1976,r4i1p1f2,286.48779975346173,254.25667160523642,historical
1977,r4i1p1f2,286.4202230389048,254.19752956506932,historical
1978,r4i1p1f2,286.4890879232957,254.23176237927672,historical
1979,r4i1p1f2,286.47171203855214,254.1669449527678,historical
1980,r4i1p1f2,286.516158310518,253.79402669083984,historical
1981,r4i1p1f2,286.5838335610729,254.39133743668285,historical
1982,r4i1p1f2,286.55097711402675,253.89686793180257,historical
1983,r4i1p1f2,286.48236346043535,253.70451244257168,historical
1984,r4i1p1f2,286.5303594582279,254.1530170527562,historical
1985,r4i1p1f2,286.555447924314,254.38382409571886,historical
1986,r4i1p1f2,286.5745897642802,254.7655982986259,historical
1987,r4i1p1f2,286.5337796487774,254.18256675368548,historical
1988,r4i1p1f2,286.68456947090647,254.63054117991857,historical
1989,r4i1p1f2,286.83587848682953,254.57451425716317,historical
1990,r4i1p1f2,286.6080809342014,254.08575038380042,historical
1991,r4i1p1f2,286.61600206762665,254.42533818883533,historical
1992,r4i1p1f2,286.59997300753975,254.03687316045787,historical
1993,r4i1p1f2,286.62770772606274,254.42573321945747,historical
1994,r4i1p1f2,286.5887420104699,254.74724760812438,historical
1995,r4i1p1f2,286.7239975801571,254.42784053392558,historical
1996,r4i1p1f2,286.9375583783448,254.49289390367085,historical
1997,r4i1p1f2,286.9031821008166,254.47154939528386,historical
1998,r4i1p1f2,286.95286408807016,254.56899139568375,historical
1999,r4i1p1f2,286.96487042006447,254.6887895588027,historical
2000,r4i1p1f2,287.1483338529988,255.01238668611353,historical
2001,r4i1p1f2,287.27394314984,255.12166471306116,historical
2002,r4i1p1f2,287.2712100030533,255.50078202777453,historical
2003,r4i1p1f2,287.44207462435713,255.829558730854,historical
2004,r4i1p1f2,287.46462424798733,256.0369441837288,historical
2005,r4i1p1f2,287.461714928037,255.85242591139803,historical
2006,r4i1p1f2,287.5402034981796,255.89584032260927,historical
2007,r4i1p1f2,287.5624799461879,255.6335514788845,historical
2008,r4i1p1f2,287.351343461125,255.17117122058823,historical
2009,r4i1p1f2,287.23484879425695,255.29082505093533,historical
2010,r4i1p1f2,287.23360079112695,255.07710403877013,historical
