year,member,tas_global,tas_ais,scenario
1850,r4i1p1f2,286.9609663532456,238.79566817159167,historical
1851,r4i1p1f2,286.7871568100453,238.16247523904588,historical
1852,r4i1p1f2,286.8922869916889,237.52267994977632,historical
1853,r4i1p1f2,287.09384078702004,237.60058967353115,historical
1854,r4i1p1f2,286.86594827217743,237.72235491418448,historical
1855,r4i1p1f2,286.75909182574725,237.46160516451843,historical
1856,r4i1p1f2,286.71135649249686,238.17858176811447,historical
1857,r4i1p1f2,286.7622485982674,237.1740235781961,historical
1858,r4i1p1f2,286.82259217485495,236.9487822816926,historical
1859,r4i1p1f2,286.8742554715451,237.01787599878978,historical
1860,r4i1p1f2,286.7016334990919,237.5445296991594,historical
1861,r4i1p1f2,286.60631813493814,238.278682823996,historical
1862,r4i1p1f2,286.5331947271818,237.11313906511802,historical
1863,r4i1p1f2,286.62076298194216,236.99292208147818,historical
1864,r4i1p1f2,286.7155178814473,237.96214940799203,historical
1865,r4i1p1f2,286.7048580455973,237.2789431131554,historical
1866,r4i1p1f2,286.56967285747453,237.32972344608808,historical
1867,r4i1p1f2,286.53570123044716,236.8606057403209,historical
1868,r4i1p1f2,286.6052652093341,237.94626107230917,historical
1869,r4i1p1f2,286.66244718635244,237.9403611869605,historical
1870,r4i1p1f2,286.82510547764736,237.15512142843366,historical
1871,r4i1p1f2,286.8831484233248,237.56957741128542,historical
1872,r4i1p1f2,286.909340255234,238.46801324559306,historical
1873,r4i1p1f2,286.8512218152715,237.68658967710715,historical
1874,r4i1p1f2,286.74683797277993,237.36000098598743,historical
1875,r4i1p1f2,286.6361684470557,236.77590486248369,historical
1876,r4i1p1f2,286.58892994048017,237.1463219169979,historical
1877,r4i1p1f2,286.6979974725875,237.37514360509797,historical
1878,r4i1p1f2,286.6563363161839,237.87993452838288,historical
1879,r4i1p1f2,286.6571445852732,237.45275691164142,historical
1880,r4i1p1f2,286.7529875950158,237.02938378533716,historical
1881,r4i1p1f2,286.71370553582256,237.11599964613944,historical
1882,r4i1p1f2,286.69084026145174,237.49776667303902,historical
1883,r4i1p1f2,286.5039725738885,236.1286109560758,historical
1884,r4i1p1f2,286.4047130483044,237.14464247302865,historical
1885,r4i1p1f2,286.6529902820524,237.7458254499199,historical
1886,r4i1p1f2,286.62238167167476,237.63584483233672,historical
1887,r4i1p1f2,286.6403767698355,237.27553656738527,historical
1888,r4i1p1f2,286.626205998605,237.04404294668896,historical
1889,r4i1p1f2,286.67473402207276,237.94862777515422,historical
1890,r4i1p1f2,286.7005392148775,237.44113304172484,historical
1891,r4i1p1f2,286.4288390495839,236.6673841124936,historical
1892,r4i1p1f2,286.64648062155914,237.57035074324133,historical
1893,r4i1p1f2,286.6198257544204,237.35556875252135,historical
1894,r4i1p1f2,286.49996789493855,237.40382153551906,historical
1895,r4i1p1f2,286.48371458138905,237.70088924007675,historical
1896,r4i1p1f2,286.590970703803,237.37552790558797,historical
1897,r4i1p1f2,286.53928129274857,236.55372958327854,historical
1898,r4i1p1f2,286.74544027035034,237.57826092155827,historical
1899,r4i1p1f2,286.71640449334467,237.20307095539303,historical
