year,component,med_diff_cm,mean_diff_cm,se_mean_cm,p05_diff_cm,p95_diff_cm
2025,glaciers,0.0,0.0,0.0,0.0,0.0
2026,glaciers,0.0,0.0,0.0,0.0,0.0
2027,glaciers,0.0,0.0,0.0,0.0,0.0
2028,glaciers,0.0,0.0,0.0,0.0,0.0
2029,glaciers,0.0,0.0,0.0,0.0,0.0
2030,glaciers,0.0,0.0,0.0,0.0,0.0
2031,glaciers,0.0,0.0,0.0,0.0,0.0
2032,glaciers,0.0002605351312632287,0.00026619808459246963,1.8388422129281547e-6,0.00013683390564578346,0.0004050527609069654
2033,glaciers,0.0006293838773192562,0.000647280311746846,3.8857445311925736e-6,0.0003882047426370328,0.0009543750200759593
2034,glaciers,0.0010384679434403132,0.0010696879622313742,6.113697241978666e-6,0.0006748554362731252,0.0015607909355700666
2035,glaciers,0.0014649320019666234,0.0015082644604378637,8.49182895170696e-6,0.0009775764213660221,0.0021952629036611437
2036,glaciers,0.001892248454731238,0.0019536037799310086,1.0975541627768117e-5,0.0012718305227049419,0.0028341110945869553
2037,glaciers,0.0023167834822368505,0.0024009486813550357,1.3524365531679154e-5,0.0015619461264971602,0.00348745209726351
2038,glaciers,0.0027470348513234377,0.0028471526814503817,1.6108295333829887e-5,0.0018386933289364915,0.004142423758146485
2039,glaciers,0.003176727507671284,0.003290333555265956,1.870745065996917e-5,0.0021207044695408686,0.004788249785552079
2040,glaciers,0.0035995094979779374,0.0037290608602391514,2.130688671377607e-5,0.0023898560471260935,0.0053968646834763765
2041,glaciers,0.004010741871646406,0.004160349118221083,2.3884578243905483e-5,0.0026592570214811315,0.0060372332981707185
2042,glaciers,0.004431277086687668,0.0045833964065945575,2.6431641350463167e-5,0.0029110018979057626,0.006659177952171634
2043,glaciers,0.004843853722785063,0.004998012904549871,2.8943760433991723e-5,0.00315753740600071,0.007283298857920162
2044,glaciers,0.005240837794982411,0.0054039717950026935,3.141726727003861e-5,0.0034022368414151852,0.007870694957121139
