year,component,med_diff_cm,mean_diff_cm,se_mean_cm,p05_diff_cm,p95_diff_cm
2025,glaciers,0.0,0.0,0.0,0.0,0.0
2026,glaciers,0.0,0.0,0.0,0.0,0.0
2027,glaciers,0.0,0.0,0.0,0.0,0.0
2028,glaciers,0.0,0.0,0.0,0.0,0.0
2029,glaciers,0.0,0.0,0.0,0.0,0.0
2030,glaciers,0.0,0.0,0.0,0.0,0.0
2031,glaciers,0.0,0.0,0.0,0.0,0.0
2032,glaciers,0.0021072039659795205,0.0021354001618367046,1.3208555429101014e-5,0.0012214037687791944,0.0030755069822577807
2033,glaciers,0.00524813032779714,0.005347949533094786,2.7579676002285543e-5,0.0034440005837835796,0.007419291726566524
2034,glaciers,0.008878766199559296,0.009026806707645742,4.2888654286718595e-5,0.006214860625676533,0.012371584991317295
2035,glaciers,0.012651897178953764,0.012904282378462056,5.9065567209660775e-5,0.009106073341858267,0.017614935747852067
2036,glaciers,0.016531234040037646,0.0168462194713751,7.580832984803603e-5,0.012078675266139727,0.022925076672331166
2037,glaciers,0.020352866920080537,0.02077727143380038,9.280630396301599e-5,0.014844334608298858,0.02807320237458588
2038,glaciers,0.02416262446736428,0.02465406455189673,0.00010982567681813794,0.017591693077020843,0.0334801856784006
2039,glaciers,0.02791618260848261,0.028450285853759482,0.00012670376222125796,0.02035296277166125,0.03877209852281163
2040,glaciers,0.031581661359743496,0.032149460098627146,0.0001433313166720107,0.02285656271784986,0.04363646797843235
2041,glaciers,0.03511655424820326,0.03574172319809415,0.00015963881851128415,0.02543542456035086,0.048589939382604676
2042,glaciers,0.03860131892706886,0.03922096007746008,0.00017558036884354338,0.027852196473517155,0.05333156870549063
2043,glaciers,0.0419078643684383,0.042582865695809054,0.00019112383634138655,0.030174726738492554,0.057968834814473486
2044,glaciers,0.04513277612968647,0.04582478870907518,0.00020624680349317018,0.03236538427805929,0.06227895692988134
2045,glaciers,0.048238421923934904,0.04894540910647432,0.0002209338315619994,0.03446744312889072,0.06665377414452989
