year,component,med_diff_cm,mean_diff_cm,se_mean_cm,p05_diff_cm,p95_diff_cm
2025,glaciers,0.0,0.0,0.0,0.0,0.0
2026,glaciers,0.0,0.0,0.0,0.0,0.0
2027,glaciers,0.0,0.0,0.0,0.0,0.0
2028,glaciers,0.0,0.0,0.0,0.0,0.0
2029,glaciers,0.0,0.0,0.0,0.0,0.0
2030,glaciers,0.0,0.0,0.0,0.0,0.0
2031,glaciers,0.0,0.0,0.0,0.0,0.0
2032,glaciers,0.002117143919194042,0.0021462178023230094,1.3275294528895016e-5,0.0012274288740081075,0.0030904923530541634
2033,glaciers,0.005280292509174833,0.005379389749002903,2.7744706451569878e-5,0.003462354121628164,0.007461820440289002
2034,glaciers,0.008940748167340917,0.009088399838007088,4.3187635095939494e-5,0.006260183260217445,0.012456320676758522
2035,glaciers,0.012751692491445255,0.013005983696447652,5.953965264137086e-5,0.009175980240816872,0.017755726487680402
2036,glaciers,0.016682259418131062,0.016998548240806925,7.650325884375552e-5,0.012183901991561032,0.02313213963649834
2037,glaciers,0.020557700736562712,0.02099125523241755,9.377145829239808e-5,0.014998005395185053,0.0283894424737537
2038,glaciers,0.024446324860639246,0.02493874570855281,0.00011110440916952842,0.01780999042991387,0.033873526830365576
2039,glaciers,0.028267390526237612,0.028811879372123116,0.00012833045775011539,0.020626629481096902,0.03925325241515627
2040,glaciers,0.03201014239587496,0.03259135330011199,0.00014533074129205996,0.023154510474284053,0.04424758030816487
2041,glaciers,0.03562850001583251,0.03626475535311743,0.0001620268775391084,0.025817630256400114,0.049260474898871996
2042,glaciers,0.03919355082747278,0.039823764205124734,0.00017836481704699292,0.028253751860611742,0.05419460296311569
2043,glaciers,0.042597788339412634,0.04326280491009429,0.00019430620893473222,0.03063779616592204,0.0588398833312683
2044,glaciers,0.045890587266806504,0.046578575744197874,0.00020982495909654085,0.03287669777565934,0.06330124654489855
2045,glaciers,0.04906807536338098,0.04976942126049492,0.000224903253730672,0.03502389543467177,0.06777571478122395
