year,component,med_diff_cm,mean_diff_cm,se_mean_cm,p05_diff_cm,p95_diff_cm
2025,glaciers,0.0,0.0,0.0,0.0,0.0
2026,glaciers,0.0,0.0,0.0,0.0,0.0
2027,glaciers,0.0,0.0,0.0,0.0,0.0
2028,glaciers,0.0,0.0,0.0,0.0,0.0
2029,glaciers,0.0,0.0,0.0,0.0,0.0
2030,glaciers,0.0,0.0,0.0,0.0,0.0
2031,glaciers,0.0,0.0,0.0,0.0,0.0
2032,glaciers,0.002101244207527442,0.0021287142028977497,1.3167766326081591e-5,0.0012178150288357557,0.0030668584783107855
2033,glaciers,0.005240046886599847,0.0053420534674550645,2.7560844832194047e-5,0.003441386501955046,0.007415258018927972
2034,glaciers,0.00888824848450831,0.009037268274385906,4.296249629978744e-5,0.006222016676413822,0.012398484751118042
2035,glaciers,0.01269102411070433,0.01295077948408778,5.93112083518707e-5,0.009132317816721969,0.017695345670358978
2036,glaciers,0.016640489056002572,0.016950702046210936,7.631458752158087e-5,0.012153639343447088,0.02308704436438198
2037,glaciers,0.020533520754063783,0.020962953544283233,9.366964323158806e-5,0.014979504392743271,0.028332676721590545
2038,glaciers,0.02447284600325661,0.024941890425808418,0.00011113661500982562,0.017803776020496542,0.03384018823429555
2039,glaciers,0.02831713224052268,0.028857574721509845,0.00012854147675269874,0.020624735558661775,0.03927409078508921
2040,glaciers,0.03211724286694606,0.032689662689828085,0.00014576170334977624,0.023243064819018833,0.0443949461158728
2041,glaciers,0.03578425179150724,0.03642460892600793,0.0001627143966230483,0.02592451968314715,0.04945027281924847
2042,glaciers,0.03939760635261402,0.04005292971357831,0.00017934082684842618,0.02844221131663447,0.05444965010698705
2043,glaciers,0.04286141583066527,0.04356803573224236,0.00019559850538444545,0.0308804405182751,0.05929792320547124
2044,glaciers,0.04625557419419479,0.04696565269996936,0.00021145727270554472,0.033171839189170285,0.06382964644231626
2045,glaciers,0.04941518719477367,0.05024320166092469,0.00022689582000356474,0.03538770777646207,0.06841344590128066
