year,member,tas_global,tas_ais,scenario
1850,r1i1p1f1,287.07300572656385,238.64915778267425,historical
1851,r1i1p1f1,287.0974333020178,238.62160213979092,historical
1852,r1i1p1f1,287.28693756721935,238.98138973562214,historical
1853,r1i1p1f1,287.39789138298033,239.64355442548353,historical
1854,r1i1p1f1,287.1011296441741,238.07823773680897,historical
1855,r1i1p1f1,287.0750504327561,238.36572674695572,historical
1856,r1i1p1f1,287.0679827396396,238.51620274540988,historical
1857,r1i1p1f1,287.0780070732595,238.8043441005784,historical
1858,r1i1p1f1,287.10482656250247,238.50464699689473,historical
1859,r1i1p1f1,286.98018942806164,237.88764806511318,historical
1860,r1i1p1f1,286.87303139233677,237.51768713130292,historical
1861,r1i1p1f1,286.9664719415125,238.8664674131176,historical
1862,r1i1p1f1,286.92655924943205,237.48912128631287,historical
1863,r1i1p1f1,287.0199011746379,237.15683001317873,historical
1864,r1i1p1f1,287.05155997362516,238.36257781796988,historical
1865,r1i1p1f1,287.02534983598673,238.5689654745588,historical
1866,r1i1p1f1,287.1266157592705,238.45303030434425,historical
1867,r1i1p1f1,287.1758093303885,239.07860420010323,historical
1868,r1i1p1f1,287.1998499899118,239.38900794306662,historical
1869,r1i1p1f1,287.14506245147294,238.29157927641992,historical
1870,r1i1p1f1,287.11940863143553,238.82926384985748,historical
1871,r1i1p1f1,287.1317060195556,237.3702199090983,historical
1872,r1i1p1f1,287.04274292247317,237.66860579897724,historical
1873,r1i1p1f1,287.1042591428095,237.96432877350858,historical
1874,r1i1p1f1,287.2804464672762,238.64192258748702,historical
1875,r1i1p1f1,287.2490049956162,238.20125034055022,historical
1876,r1i1p1f1,287.1312000750229,238.39550067089394,historical
1877,r1i1p1f1,287.1335846889443,238.21574207147725,historical
1878,r1i1p1f1,287.0567387621187,238.35922349430663,historical
1879,r1i1p1f1,286.9834653611119,237.99644746606896,historical
1880,r1i1p1f1,287.085664124384,237.99551681296197,historical
1881,r1i1p1f1,287.1681910147376,239.06836723859797,historical
1882,r1i1p1f1,287.12941147007086,238.3004405265715,historical
1883,r1i1p1f1,287.2556161648044,238.6655577737797,historical
1884,r1i1p1f1,286.82419286943946,238.0084359740062,historical
1885,r1i1p1f1,286.85196002298596,237.56465302746062,historical
1886,r1i1p1f1,286.88086575792477,237.55417263266875,historical
1887,r1i1p1f1,287.02731454555055,239.00041523301553,historical
1888,r1i1p1f1,287.179630343019,239.45912693396085,historical
1889,r1i1p1f1,287.143288568031,238.74101379074057,historical
1890,r1i1p1f1,287.1345600528879,238.5005937088924,historical
1891,r1i1p1f1,287.1181469769318,238.3792625189928,historical
1892,r1i1p1f1,287.18615452492514,238.21598989390122,historical
1893,r1i1p1f1,286.9928390687444,237.70583423178786,historical
1894,r1i1p1f1,287.0827371908718,237.95468938501833,historical
1895,r1i1p1f1,287.0636795643793,238.50909620478365,historical
1896,r1i1p1f1,287.0215662565156,238.48246888069437,historical
