year,feature,axis,V_shap
2022,ocean_heat_transfer[1],climate,0.00036414879870326966
2022,ocean_heat_transfer[2],climate,0.001198656307801562
2022,deep_ocean_efficacy,climate,0.0013525189117273837
2022,iirf_0[CO2],climate,6.483822781022983e-05
2022,iirf_uptake[CO2],climate,0.00048269365271484834
2022,iirf_temperature[CO2],climate,0.0003580075302236656
2022,iirf_airborne[CO2],climate,0.0002380883809480182
2022,erfari_radiative_efficiency[BC],climate,5.788567242652838e-05
2022,erfari_radiative_efficiency[Sulfur],climate,3.6983565066948956e-05
2022,sigma_eta,climate,2.8931294528318043e-05
2022,sigma_xi,climate,1.4742925238004523e-05
2023,year,year,0.08341927668055384
2023,cum_co2_2030,emissions,4.951187139248075e-05
2023,cum_co2_2100,emissions,0.012738294250484675
2023,cum_co2_2300,emissions,0.000775400499017708
2023,peak_co2_emissions,emissions,0.0003228303811703019
2023,peak_co2_year,emissions,1.1566229878574127e-05
2023,slope_co2_2050_2100,emissions,8.660454953043361e-06
2023,frac_negative_post_2050,emissions,1.9916675068958684e-05
2023,cum_ch4_2100,emissions,0.021590747333147225
2023,forcing_4co2,climate,0.0017237738295077857
2023,ocean_heat_capacity[0],climate,0.0001200791607318571
2023,ocean_heat_capacity[1],climate,0.00018788909540048732
2023,ocean_heat_capacity[2],climate,0.002388166460444822
2023,ocean_heat_transfer[0],climate,0.0390841134953982
2023,ocean_heat_transfer[1],climate,0.0003833057555411185
2023,ocean_heat_transfer[2],climate,0.0012050687555355472
2023,deep_ocean_efficacy,climate,0.001399608495674401
2023,iirf_0[CO2],climate,6.434783335724579e-05
2023,iirf_uptake[CO2],climate,0.0004911076483110231
2023,iirf_temperature[CO2],climate,0.00037894284905677384
2023,iirf_airborne[CO2],climate,0.00025018367271494057
2023,erfari_radiative_efficiency[BC],climate,6.243624551745398e-05
2023,erfari_radiative_efficiency[Sulfur],climate,3.915249416812851e-05
2023,sigma_eta,climate,2.9514831866923353e-05
2023,sigma_xi,climate,1.5882796928473558e-05
2024,year,year,0.08094517874591944
2024,cum_co2_2030,emissions,5.04920122144441e-05
2024,cum_co2_2100,emissions,0.01311424510094031
2024,cum_co2_2300,emissions,0.000775384924013329
2024,peak_co2_emissions,emissions,0.00032385238958414323
2024,peak_co2_year,emissions,1.1566229878574127e-05
2024,slope_co2_2050_2100,emissions,9.428570084050362e-06
2024,frac_negative_post_2050,emissions,1.9916675068958684e-05
2024,cum_ch4_2100,emissions,0.022568248112315694
2024,forcing_4co2,climate,0.001810523579543805
2024,ocean_heat_capacity[0],climate,0.0001263496417554403
2024,ocean_heat_capacity[1],climate,0.0002090741541681364
2024,ocean_heat_capacity[2],climate,0.002531202191082965
2024,ocean_heat_transfer[0],climate,0.03994091522453626
2024,ocean_heat_transfer[1],climate,0.00041731721200814347
2024,ocean_heat_transfer[2],climate,0.001228609924848686
2024,deep_ocean_efficacy,climate,0.0015035882323126172
2024,iirf_0[CO2],climate,6.512538241253546e-05
2024,iirf_uptake[CO2],climate,0.0005436237746648645
2024,iirf_temperature[CO2],climate,0.00041699211961468126
2024,iirf_airborne[CO2],climate,0.0002489253785841746
2024,erfari_radiative_efficiency[BC],climate,6.384261932418863e-05
2024,erfari_radiative_efficiency[Sulfur],climate,4.043873890705501e-05
2024,sigma_eta,climate,2.967737237909723e-05
2024,sigma_xi,climate,1.6135671021654847e-05
2025,year,year,0.08029786322186948
2025,cum_co2_2030,emissions,5.04920122144441e-05
2025,cum_co2_2100,emissions,0.01311424510094031
2025,cum_co2_2300,emissions,0.000775384924013329
2025,peak_co2_emissions,emissions,0.00032385238958414323
2025,peak_co2_year,emissions,1.1566229878574127e-05
2025,slope_co2_2050_2100,emissions,9.428570084050362e-06
2025,frac_negative_post_2050,emissions,1.9916675068958684e-05
2025,cum_ch4_2100,emissions,0.022603287273483166
2025,forcing_4co2,climate,0.001810523579543805
2025,ocean_heat_capacity[0],climate,0.0001263496417554403
2025,ocean_heat_capacity[1],climate,0.0002090741541681364
2025,ocean_heat_capacity[2],climate,0.002531202191082965
2025,ocean_heat_transfer[0],climate,0.04063262551233903
2025,ocean_heat_transfer[1],climate,0.00041731721200814347
2025,ocean_heat_transfer[2],climate,0.001228609924848686
2025,deep_ocean_efficacy,climate,0.0015035882323126172
2025,iirf_0[CO2],climate,6.512538241253546e-05
2025,iirf_uptake[CO2],climate,0.0005436237746648645
2025,iirf_temperature[CO2],climate,0.00045385505159386457
2025,iirf_airborne[CO2],climate,0.0002489253785841746
2025,erfari_radiative_efficiency[BC],climate,6.384261932418863e-05
2025,erfari_radiative_efficiency[Sulfur],climate,4.476601897196174e-05
2025,sigma_eta,climate,2.967737237909723e-05
2025,sigma_xi,climate,1.6135671021654847e-05
2026,year,year,0.07965131247192707
2026,cum_co2_2030,emissions,5.04920122144441e-05
2026,cum_co2_2100,emissions,0.01311424510094031
2026,cum_co2_2300,emissions,0.000775384924013329
2026,peak_co2_emissions,emissions,0.00032385238958414323
2026,peak_co2_year,emissions,1.1566229878574127e-05
2026,slope_co2_2050_2100,emissions,9.428570084050362e-06
2026,frac_negative_post_2050,emissions,1.9916675068958684e-05
2026,cum_ch4_2100,emissions,0.02267924081294816
2026,forcing_4co2,climate,0.0018474479236346853
2026,ocean_heat_capacity[0],climate,0.0001263496417554403
2026,ocean_heat_capacity[1],climate,0.0002090741541681364
2026,ocean_heat_capacity[2],climate,0.002546751367045693
2026,ocean_heat_transfer[0],climate,0.04123303088384395
2026,ocean_heat_transfer[1],climate,0.0004236731283269812
2026,ocean_heat_transfer[2],climate,0.0012650949953055795
2026,deep_ocean_efficacy,climate,0.0015396165180430541
2026,iirf_0[CO2],climate,6.512538241253546e-05
2026,iirf_uptake[CO2],climate,0.0005436237746648645
2026,iirf_temperature[CO2],climate,0.00045385505159386457
2026,iirf_airborne[CO2],climate,0.00026050834380879475
2026,erfari_radiative_efficiency[BC],climate,6.384261932418863e-05
2026,erfari_radiative_efficiency[Sulfur],climate,4.476601897196174e-05
2026,sigma_eta,climate,2.967737237909723e-05
2026,sigma_xi,climate,1.6135671021654847e-05
2027,year,year,0.07924379984559224
2027,cum_co2_2030,emissions,5.04920122144441e-05
2027,cum_co2_2100,emissions,0.01311424510094031
2027,cum_co2_2300,emissions,0.000775384924013329
2027,peak_co2_emissions,emissions,0.00032385238958414323
2027,peak_co2_year,emissions,1.1566229878574127e-05
2027,slope_co2_2050_2100,emissions,9.428570084050362e-06
2027,frac_negative_post_2050,emissions,1.9916675068958684e-05
2027,cum_ch4_2100,emissions,0.02269388713318029
2027,forcing_4co2,climate,0.0018474479236346853
2027,ocean_heat_capacity[0],climate,0.0001258204177889949
2027,ocean_heat_capacity[1],climate,0.0002090741541681364
2027,ocean_heat_capacity[2],climate,0.002546751367045693
2027,ocean_heat_transfer[0],climate,0.04169742589603086
2027,ocean_heat_transfer[1],climate,0.0004236731283269812
2027,ocean_heat_transfer[2],climate,0.0012710555942463445
2027,deep_ocean_efficacy,climate,0.0015443379177381249
2027,iirf_0[CO2],climate,6.512538241253546e-05
2027,iirf_uptake[CO2],climate,0.0005436237746648645
2027,iirf_temperature[CO2],climate,0.0004615776478399055
2027,iirf_airborne[CO2],climate,0.00026050834380879475
2027,erfari_radiative_efficiency[BC],climate,6.384261932418863e-05
2027,erfari_radiative_efficiency[Sulfur],climate,4.476601897196174e-05
2027,sigma_eta,climate,2.967737237909723e-05
2027,sigma_xi,climate,1.6135671021654847e-05
2028,year,year,0.07887933402136184
2028,cum_co2_2030,emissions,5.04920122144441e-05
2028,cum_co2_2100,emissions,0.0131267991290613
2028,cum_co2_2300,emissions,0.000775384924013329
2028,peak_co2_emissions,emissions,0.0003159802556446759
2028,peak_co2_year,emissions,1.1566229878574127e-05
2028,slope_co2_2050_2100,emissions,9.428570084050362e-06
2028,frac_negative_post_2050,emissions,1.9916675068958684e-05
2028,cum_ch4_2100,emissions,0.022693861049774573
2028,forcing_4co2,climate,0.0018878577982578166
2028,ocean_heat_capacity[0],climate,0.00012582043740613357
2028,ocean_heat_capacity[1],climate,0.0002090741541681364
2028,ocean_heat_capacity[2],climate,0.002664619281768057
2028,ocean_heat_transfer[0],climate,0.04199924939715794
2028,ocean_heat_transfer[1],climate,0.0004236731283269812
2028,ocean_heat_transfer[2],climate,0.001271071972534176
2028,deep_ocean_efficacy,climate,0.0015500373955684675
2028,iirf_0[CO2],climate,6.512538241253546e-05
2028,iirf_uptake[CO2],climate,0.0005510312112652001
2028,iirf_temperature[CO2],climate,0.0004615776478399055
2028,iirf_airborne[CO2],climate,0.00026050834380879475
2028,erfari_radiative_efficiency[BC],climate,6.384261932418863e-05
2028,erfari_radiative_efficiency[Sulfur],climate,4.476601897196174e-05
2028,sigma_eta,climate,2.967737237909723e-05
2028,sigma_xi,climate,1.6282667137119373e-05
2029,year,year,0.07798771010477448
2029,cum_co2_2030,emissions,5.04920122144441e-05
2029,cum_co2_2100,emissions,0.0131267991290613
2029,cum_co2_2300,emissions,0.000775384924013329
2029,peak_co2_emissions,emissions,0.0003159802556446759
2029,peak_co2_year,emissions,1.4744036127866733e-05
2029,slope_co2_2050_2100,emissions,9.428570084050362e-06
2029,frac_negative_post_2050,emissions,1.9916675068958684e-05
2029,cum_ch4_2100,emissions,0.022769072725206646
2029,forcing_4co2,climate,0.0018878577982578166
2029,ocean_heat_capacity[0],climate,0.00012582043740613357
2029,ocean_heat_capacity[1],climate,0.0002090741541681364
2029,ocean_heat_capacity[2],climate,0.002664619281768057
2029,ocean_heat_transfer[0],climate,0.042810135736951714
2029,ocean_heat_transfer[1],climate,0.0004236731283269812
2029,ocean_heat_transfer[2],climate,0.0013034659077864092
2029,deep_ocean_efficacy,climate,0.0015500373955684675
2029,iirf_0[CO2],climate,6.512538241253546e-05
2029,iirf_uptake[CO2],climate,0.0005510312112652001
2029,iirf_temperature[CO2],climate,0.0004615776478399055
2029,iirf_airborne[CO2],climate,0.0002722719960335121
2029,erfari_radiative_efficiency[BC],climate,6.384261932418863e-05
2029,erfari_radiative_efficiency[Sulfur],climate,4.476601897196174e-05
2029,sigma_eta,climate,2.967737237909723e-05
2029,sigma_xi,climate,1.6282667137119373e-05
2030,year,year,0.07733363701864818
2030,cum_co2_2030,emissions,5.04920122144441e-05
2030,cum_co2_2100,emissions,0.013144227762236395
2030,cum_co2_2300,emissions,0.000775384924013329
2030,peak_co2_emissions,emissions,0.0003159802556446759
2030,peak_co2_year,emissions,1.4744036127866733e-05
2030,slope_co2_2050_2100,emissions,9.428570084050362e-06
2030,frac_negative_post_2050,emissions,1.9916675068958684e-05
2030,cum_ch4_2100,emissions,0.022906128685467993
2030,forcing_4co2,climate,0.0018878577982578166
2030,ocean_heat_capacity[0],climate,0.00012582043740613357
2030,ocean_heat_capacity[1],climate,0.00021269432898862536
2030,ocean_heat_capacity[2],climate,0.002675311225861178
2030,ocean_heat_transfer[0],climate,0.043448221062916605
2030,ocean_heat_transfer[1],climate,0.00042957169288386173
2030,ocean_heat_transfer[2],climate,0.0013034659077864092
2030,deep_ocean_efficacy,climate,0.001555353320532454
2030,iirf_0[CO2],climate,6.512538241253546e-05
2030,iirf_uptake[CO2],climate,0.0005510312112652001
2030,iirf_temperature[CO2],climate,0.0004615776478399055
2030,iirf_airborne[CO2],climate,0.00027297180211776576
2030,erfari_radiative_efficiency[BC],climate,6.384261932418863e-05
2030,erfari_radiative_efficiency[Sulfur],climate,4.476601897196174e-05
2030,sigma_eta,climate,2.967737237909723e-05
2030,sigma_xi,climate,1.6282667137119373e-05
2031,year,year,0.07662200057887311
2031,cum_co2_2030,emissions,5.398002678673959e-05
2031,cum_co2_2100,emissions,0.013144227762236395
2031,cum_co2_2300,emissions,0.000775384924013329
2031,peak_co2_emissions,emissions,0.0003159802556446759
2031,peak_co2_year,emissions,1.4744036127866733e-05
2031,slope_co2_2050_2100,emissions,9.428570084050362e-06
2031,frac_negative_post_2050,emissions,1.9916675068958684e-05
2031,cum_ch4_2100,emissions,0.02314506787302792
2031,forcing_4co2,climate,0.0018896553252673758
2031,ocean_heat_capacity[0],climate,0.00012582043740613357
2031,ocean_heat_capacity[1],climate,0.00021269432898862536
2031,ocean_heat_capacity[2],climate,0.0026900464300312166
2031,ocean_heat_transfer[0],climate,0.04392975394532891
2031,ocean_heat_transfer[1],climate,0.00042957169288386173
2031,ocean_heat_transfer[2],climate,0.0013667364980373467
2031,deep_ocean_efficacy,climate,0.0015725727732449496
2031,iirf_0[CO2],climate,6.512538241253546e-05
2031,iirf_uptake[CO2],climate,0.0005510312112652001
2031,iirf_temperature[CO2],climate,0.00046422145683779243
2031,iirf_airborne[CO2],climate,0.00027297180211776576
2031,erfari_radiative_efficiency[BC],climate,6.384261932418863e-05
2031,erfari_radiative_efficiency[Sulfur],climate,4.476601897196174e-05
2031,sigma_eta,climate,2.964714156250008e-05
2031,sigma_xi,climate,1.641180182629014e-05
2032,year,year,0.07557866782794308
2032,cum_co2_2030,emissions,5.398002678673959e-05
2032,cum_co2_2100,emissions,0.013144227762236395
2032,cum_co2_2300,emissions,0.000775384924013329
2032,peak_co2_emissions,emissions,0.0003159802556446759
2032,peak_co2_year,emissions,1.4744036127866733e-05
2032,slope_co2_2050_2100,emissions,9.428570084050362e-06
2032,frac_negative_post_2050,emissions,1.9916675068958684e-05
2032,cum_ch4_2100,emissions,0.0231408032304111
2032,forcing_4co2,climate,0.0018969378676491689
2032,ocean_heat_capacity[0],climate,0.00012640813885567625
2032,ocean_heat_capacity[1],climate,0.0002221324341856373
2032,ocean_heat_capacity[2],climate,0.0027647156718598772
2032,ocean_heat_transfer[0],climate,0.04508814834338465
2032,ocean_heat_transfer[1],climate,0.0004298796376071309
2032,ocean_heat_transfer[2],climate,0.0014482487968635307
2032,deep_ocean_efficacy,climate,0.0015739974217602278
2032,iirf_0[CO2],climate,6.546576145535576e-05
2032,iirf_uptake[CO2],climate,0.0005510312112652001
2032,iirf_temperature[CO2],climate,0.00046422145683779243
2032,iirf_airborne[CO2],climate,0.0002737202985185313
2032,erfari_radiative_efficiency[BC],climate,6.401586141991777e-05
2032,erfari_radiative_efficiency[Sulfur],climate,4.476601897196174e-05
2032,sigma_eta,climate,2.9952187081030416e-05
2032,sigma_xi,climate,1.648649002465858e-05
2033,year,year,0.07517605585334922
2033,cum_co2_2030,emissions,5.398002678673959e-05
2033,cum_co2_2100,emissions,0.013151746130733118
2033,cum_co2_2300,emissions,0.000775384924013329
2033,peak_co2_emissions,emissions,0.0003159802556446759
2033,peak_co2_year,emissions,1.4744036127866733e-05
2033,slope_co2_2050_2100,emissions,9.428570084050362e-06
2033,frac_negative_post_2050,emissions,1.9916675068958684e-05
2033,cum_ch4_2100,emissions,0.023163821169290427
2033,forcing_4co2,climate,0.0019160848898012825
2033,ocean_heat_capacity[0],climate,0.00012640813885567625
2033,ocean_heat_capacity[1],climate,0.00023319968487402068
2033,ocean_heat_capacity[2],climate,0.002785387795335201
2033,ocean_heat_transfer[0],climate,0.04546546241788704
2033,ocean_heat_transfer[1],climate,0.00043101647175318865
2033,ocean_heat_transfer[2],climate,0.0015134807190266507
2033,deep_ocean_efficacy,climate,0.001599184179322481
2033,iirf_0[CO2],climate,6.546576145535576e-05
2033,iirf_uptake[CO2],climate,0.0005564240591480885
2033,iirf_temperature[CO2],climate,0.00046882481063418083
2033,iirf_airborne[CO2],climate,0.0002765232413690314
2033,erfari_radiative_efficiency[BC],climate,6.401586141991777e-05
2033,erfari_radiative_efficiency[Sulfur],climate,4.4613920662780436e-05
2033,sigma_eta,climate,2.9952187081030416e-05
2033,sigma_xi,climate,1.648717133557691e-05
2034,year,year,0.07458139820560954
2034,cum_co2_2030,emissions,5.410508194270503e-05
2034,cum_co2_2100,emissions,0.013215265367872
2034,cum_co2_2300,emissions,0.000775384924013329
2034,peak_co2_emissions,emissions,0.0003159802556446759
2034,peak_co2_year,emissions,1.4744036127866733e-05
2034,slope_co2_2050_2100,emissions,9.428570084050362e-06
2034,frac_negative_post_2050,emissions,1.9916675068958684e-05
2034,cum_ch4_2100,emissions,0.02324632402640372
2034,forcing_4co2,climate,0.0019365880097794949
2034,ocean_heat_capacity[0],climate,0.00012758520333284033
2034,ocean_heat_capacity[1],climate,0.0002358066846000462
2034,ocean_heat_capacity[2],climate,0.0028168816580130124
2034,ocean_heat_transfer[0],climate,0.046024194815499825
2034,ocean_heat_transfer[1],climate,0.00043790124005935145
2034,ocean_heat_transfer[2],climate,0.0015305264175456902
2034,deep_ocean_efficacy,climate,0.0016059816445819588
2034,iirf_0[CO2],climate,6.645564721398726e-05
2034,iirf_uptake[CO2],climate,0.0005498979381153292
2034,iirf_temperature[CO2],climate,0.00046833903868659756
2034,iirf_airborne[CO2],climate,0.0002774962985950897
2034,erfari_radiative_efficiency[BC],climate,6.401586141991777e-05
2034,erfari_radiative_efficiency[Sulfur],climate,4.4613920662780436e-05
2034,sigma_eta,climate,2.9977493474377224e-05
2034,sigma_xi,climate,1.648717133557691e-05
2035,year,year,0.07408419401158939
2035,cum_co2_2030,emissions,5.410508194270503e-05
2035,cum_co2_2100,emissions,0.01320357556692879
2035,cum_co2_2300,emissions,0.000775384924013329
2035,peak_co2_emissions,emissions,0.0003159802556446759
2035,peak_co2_year,emissions,1.4744036127866733e-05
2035,slope_co2_2050_2100,emissions,9.428570084050362e-06
2035,frac_negative_post_2050,emissions,1.9916675068958684e-05
2035,cum_ch4_2100,emissions,0.023266283753018525
2035,forcing_4co2,climate,0.0019364821425014243
2035,ocean_heat_capacity[0],climate,0.00012774638411468958
2035,ocean_heat_capacity[1],climate,0.00024467062443204546
2035,ocean_heat_capacity[2],climate,0.002837593054282448
2035,ocean_heat_transfer[0],climate,0.04652169333928076
2035,ocean_heat_transfer[1],climate,0.0004405524828043542
2035,ocean_heat_transfer[2],climate,0.0015808127028577707
2035,deep_ocean_efficacy,climate,0.0016092865821229986
2035,iirf_0[CO2],climate,6.645564721398726e-05
2035,iirf_uptake[CO2],climate,0.0005498979381153292
2035,iirf_temperature[CO2],climate,0.00046922888855816403
2035,iirf_airborne[CO2],climate,0.000279970226815816
2035,erfari_radiative_efficiency[BC],climate,6.58380481534617e-05
2035,erfari_radiative_efficiency[Sulfur],climate,4.43665226484547e-05
2035,sigma_eta,climate,3.004333892419538e-05
2035,sigma_xi,climate,1.6486061823309453e-05
2036,year,year,0.0730927804358791
2036,cum_co2_2030,emissions,5.504095131197365e-05
2036,cum_co2_2100,emissions,0.013226974995308595
2036,cum_co2_2300,emissions,0.000775384924013329
2036,peak_co2_emissions,emissions,0.0003159802556446759
2036,peak_co2_year,emissions,1.4744036127866733e-05
2036,slope_co2_2050_2100,emissions,9.428570084050362e-06
2036,frac_negative_post_2050,emissions,1.9916675068958684e-05
2036,cum_ch4_2100,emissions,0.023778812333556658
2036,forcing_4co2,climate,0.0019469580703380483
2036,ocean_heat_capacity[0],climate,0.0001281711729407393
2036,ocean_heat_capacity[1],climate,0.0002521436535796468
2036,ocean_heat_capacity[2],climate,0.0028616201721444806
2036,ocean_heat_transfer[0],climate,0.04710428690231373
2036,ocean_heat_transfer[1],climate,0.0004543199739681475
2036,ocean_heat_transfer[2],climate,0.0016658473953069374
2036,deep_ocean_efficacy,climate,0.001636223873887596
2036,iirf_0[CO2],climate,6.736283551126221e-05
2036,iirf_uptake[CO2],climate,0.0005498979381153292
2036,iirf_temperature[CO2],climate,0.0004696180576482204
2036,iirf_airborne[CO2],climate,0.00028058716385460225
2036,erfari_radiative_efficiency[BC],climate,6.609059627427907e-05
2036,erfari_radiative_efficiency[Sulfur],climate,4.43665226484547e-05
2036,sigma_eta,climate,3.004333892419538e-05
2036,sigma_xi,climate,1.6486061823309453e-05
2037,year,year,0.07194079894769152
2037,cum_co2_2030,emissions,5.5079963947405504e-05
2037,cum_co2_2100,emissions,0.0132672502201824
2037,cum_co2_2300,emissions,0.0007753293496444157
2037,peak_co2_emissions,emissions,0.0003159088038981747
2037,peak_co2_year,emissions,1.4744036127866733e-05
2037,slope_co2_2050_2100,emissions,9.428570084050362e-06
2037,frac_negative_post_2050,emissions,1.9857832661643923e-05
2037,cum_ch4_2100,emissions,0.02396994919103756
2037,forcing_4co2,climate,0.0019617652883317013
2037,ocean_heat_capacity[0],climate,0.000129036288721358
2037,ocean_heat_capacity[1],climate,0.00025543601288140953
2037,ocean_heat_capacity[2],climate,0.002873931024637559
2037,ocean_heat_transfer[0],climate,0.0483450284727239
2037,ocean_heat_transfer[1],climate,0.00048109888189527025
2037,ocean_heat_transfer[2],climate,0.0016762588579057375
2037,deep_ocean_efficacy,climate,0.001635001162600148
2037,iirf_0[CO2],climate,6.755217242590097e-05
2037,iirf_uptake[CO2],climate,0.0005492844830050821
2037,iirf_temperature[CO2],climate,0.000482019731171031
2037,iirf_airborne[CO2],climate,0.000280845680840388
2037,erfari_radiative_efficiency[BC],climate,6.884236628156979e-05
2037,erfari_radiative_efficiency[Sulfur],climate,4.571214576939152e-05
2037,sigma_eta,climate,3.005153019498464e-05
2037,sigma_xi,climate,1.6543731974367885e-05
2038,year,year,0.07045470616975272
2038,cum_co2_2030,emissions,5.508404953872936e-05
2038,cum_co2_2100,emissions,0.01329978405315453
2038,cum_co2_2300,emissions,0.0007753293496444157
2038,peak_co2_emissions,emissions,0.0003159088038981747
2038,peak_co2_year,emissions,1.4744036127866733e-05
2038,slope_co2_2050_2100,emissions,9.428570084050362e-06
2038,frac_negative_post_2050,emissions,1.9857832661643923e-05
2038,cum_ch4_2100,emissions,0.02422402813898639
2038,forcing_4co2,climate,0.0019686507643334973
2038,ocean_heat_capacity[0],climate,0.00012997316678237125
2038,ocean_heat_capacity[1],climate,0.0002613250377802412
2038,ocean_heat_capacity[2],climate,0.002874261173690086
2038,ocean_heat_transfer[0],climate,0.05020279495229864
2038,ocean_heat_transfer[1],climate,0.0004952233766013439
2038,ocean_heat_transfer[2],climate,0.0016768845435990243
2038,deep_ocean_efficacy,climate,0.0016716013788754052
2038,iirf_0[CO2],climate,6.759663325920806e-05
2038,iirf_uptake[CO2],climate,0.0005492844830050821
2038,iirf_temperature[CO2],climate,0.00048731901856972643
2038,iirf_airborne[CO2],climate,0.000280845680840388
2038,erfari_radiative_efficiency[BC],climate,6.88420045039459e-05
2038,erfari_radiative_efficiency[Sulfur],climate,4.571214576939152e-05
2038,sigma_eta,climate,3.0101004247210048e-05
2038,sigma_xi,climate,1.6543731974367885e-05
2039,year,year,0.06856870821511722
2039,cum_co2_2030,emissions,5.508404953872936e-05
2039,cum_co2_2100,emissions,0.013474249956311295
2039,cum_co2_2300,emissions,0.0007753293496444157
2039,peak_co2_emissions,emissions,0.0003159088038981747
2039,peak_co2_year,emissions,1.4744036127866733e-05
2039,slope_co2_2050_2100,emissions,9.428570084050362e-06
2039,frac_negative_post_2050,emissions,1.9857832661643923e-05
2039,cum_ch4_2100,emissions,0.02448897872191493
2039,forcing_4co2,climate,0.001986449622476561
2039,ocean_heat_capacity[0],climate,0.00013094988362580262
2039,ocean_heat_capacity[1],climate,0.00027509120163282533
2039,ocean_heat_capacity[2],climate,0.0029444816057585623
2039,ocean_heat_transfer[0],climate,0.05224909377140584
2039,ocean_heat_transfer[1],climate,0.0005060100475785858
2039,ocean_heat_transfer[2],climate,0.0016768845435990243
2039,deep_ocean_efficacy,climate,0.001698695381443796
2039,iirf_0[CO2],climate,6.768110585415925e-05
2039,iirf_uptake[CO2],climate,0.0005596630221303849
2039,iirf_temperature[CO2],climate,0.0004894640695014398
2039,iirf_airborne[CO2],climate,0.000280845680840388
2039,erfari_radiative_efficiency[BC],climate,6.90759132036511e-05
2039,erfari_radiative_efficiency[Sulfur],climate,4.569331900506399e-05
2039,sigma_eta,climate,3.0101004247210048e-05
2039,sigma_xi,climate,1.6543731974367885e-05
2040,year,year,0.06628886632638993
2040,cum_co2_2030,emissions,5.510531032070924e-05
2040,cum_co2_2100,emissions,0.013516434173283302
2040,cum_co2_2300,emissions,0.0007753293496444157
2040,peak_co2_emissions,emissions,0.0003159088038981747
2040,peak_co2_year,emissions,2.1639987359960357e-05
2040,slope_co2_2050_2100,emissions,9.428636601148713e-06
2040,frac_negative_post_2050,emissions,1.9857832661643923e-05
2040,cum_ch4_2100,emissions,0.025795329354772672
2040,forcing_4co2,climate,0.002051618338975163
