year,mean,p5,p95,var_total,var_emissions,var_climate,var_internal,var_modelled
2030,1.5046896658138098,1.4075807809829712,1.6208139061927795,0.004306141976015683,4.0312952707337625e-05,0.0042658290233083445,0.017947345735139685,0.022253487711155366
2031,1.5256805457452796,1.418874704837799,1.654505342245102,0.005233324620639087,6.515306332715467e-05,0.005168171557311932,0.018459703825995162,0.02369302844663425
2032,1.548700964765529,1.4312795877456665,1.6903855144977569,0.006318573978443095,9.946481902777019e-05,0.006219109159415325,0.018280607420627402,0.024599181399070497
2033,1.5740359648689537,1.4453669607639312,1.7291652143001557,0.00757268755597118,0.0001421770609268684,0.0074305104950443115,0.019039832167233626,0.026612519723204806
2034,1.6027050362339244,1.462409120798111,1.771815299987793,0.008988969480199976,0.0001925094377204088,0.00879646004247957,0.019026814753684066,0.028015784233884046
2035,1.6356311180073473,1.482875919342041,1.8193311631679532,0.010620147073104042,0.0002526516905664548,0.010367495382537586,0.0195685967784768,0.03018874385158084
2036,1.6665276098179687,1.5011534929275512,1.865280985832214,0.012459599061309262,0.00033200733708822256,0.012127591724221037,0.019775699220172787,0.03223529828148205
2037,1.6973390922372644,1.5191166698932648,1.911375719308853,0.014470612084390561,0.0004394864677311642,0.014031125616659399,0.02012237644707337,0.034592988531463933
2038,1.7242906889695993,1.533325856924057,1.9536021173000335,0.016646052263883344,0.0005875367486026491,0.016058515515280695,0.020918950395108597,0.037565002658991944
2039,1.7508091523072784,1.5468514561653137,1.9955768704414365,0.018998036277503922,0.0007746456637688384,0.018223390613735086,0.021283387504154733,0.04028142378165866
2040,1.773720192660934,1.5569181501865388,2.0339195013046254,0.021517740999702592,0.0010196692457460485,0.020498071753956543,0.02098329032005557,0.04250103131975816
2041,1.7947013219603838,1.5647518038749695,2.070199704170227,0.02420671593000531,0.0013284127079792652,0.02287830322202604,0.021911657967205192,0.0461183738972105
2042,1.8147353702298832,1.57170889377594,2.105531823635101,0.02708042682833174,0.0017085268860994249,0.025371899942232316,0.022576046387113538,0.04965647321544528
2043,1.8360673208423715,1.579410058259964,2.1423183441162106,0.030162308137024963,0.0021841487705677076,0.027978159366457256,0.023053213066776792,0.053215521203801755
2044,1.8590910422154423,1.5883333444595338,2.1814098119735714,0.03349469887546327,0.002760322960073517,0.03073437591538975,0.023173203511930956,0.05666790238739422
2045,1.8840472013398788,1.5987295866012574,2.223277235031128,0.03713449519041942,0.003453533435107636,0.03368096175531178,0.023938216261056695,0.061072711451476115
2046,1.91329791364567,1.6129472076892852,2.269958293437958,0.04110152404240148,0.004247240099667353,0.03685428394273413,0.0245235396990029,0.06562506374140438
2047,1.9433494216376102,1.6275834083557128,2.318043804168701,0.04542355379778456,0.005162806767882937,0.040260747029901615,0.02544997012275579,0.07087352392054035
2048,1.9742583435066787,1.6424263060092925,2.3677953124046325,0.05010326662449717,0.006233297171949708,0.04386996945254745,0.025833778127651186,0.07593704475214835
2049,2.0025030229140066,1.6544241726398468,2.4152962446212762,0.055105499439801725,0.007484304989420482,0.047621194450381245,0.02655121605611636,0.08165671549591809
2050,2.0259461542282438,1.661553394794464,2.4582304477691648,0.06038168938085743,0.008885783640107232,0.0514959057407502,0.027236391521933787,0.08761808090279122
2051,2.0448383036338122,1.6642347514629363,2.4966803312301633,0.06586897935716342,0.010439446602490517,0.0554295327546729,0.02786471793451618,0.0937336972916796
2052,2.0619453763403923,1.666244810819626,2.5322962045669555,0.0712628087466123,0.012147060406469899,0.059115748340142396,0.028525690145500177,0.09978849889211247
2053,2.0782789925567644,1.6676888287067413,2.5664961338043213,0.07669733562915663,0.014007512366715043,0.0626898232624416,0.02939443986295831,0.10609177549211496
2054,2.094624636054067,1.6694735288619995,2.6009078502655028,0.08225534799604058,0.015996085653947906,0.06625926234209266,0.02971729354309909,0.11197264153913965
2055,2.1129452530194603,1.6732376575469972,2.636851382255554,0.08800948082012089,0.018127368612247723,0.06988211220787316,0.03012200554669355,0.11813148636681443
2056,2.1346533147937805,1.6796895146369935,2.6766752719879148,0.09407685344258528,0.020413413020943103,0.07366344042164218,0.031112220887485904,0.12518907433007118
2057,2.158920362351432,1.6889241993427277,2.7192606925964355,0.10045651392462505,0.022827163306886878,0.07762935061773817,0.03193138941771807,0.13238790334234313
2058,2.181240998949089,1.6960714221000672,2.760636949539184,0.10709506266110225,0.025371715667976823,0.08172334699312543,0.03252091206153686,0.1396159747226391
2059,2.202784530485063,1.7023348093032837,2.8014359354972833,0.11398634284684793,0.0280659879248145,0.08592035492203345,0.033096846227846956,0.14708318907469492
2060,2.2242917330760563,1.7084232568740845,2.8423915863037106,0.12123452516576312,0.03089286534604123,0.09034165981972189,0.033878204392934624,0.15511272955869776
2061,2.24230307988634,1.7108796000480653,2.8793847084045407,0.12868727905954874,0.03380698360338439,0.09488029545616433,0.03486931849334447,0.1635565975528932
2062,2.258189132852323,1.7113830626010895,2.9140909910202026,0.13623353616032713,0.0369195051572508,0.09931403100307633,0.03592012934315445,0.17215366550348157
2063,2.2731955669222113,1.7110495507717134,2.9476976394653316,0.14387314350524963,0.04020902502201688,0.10366411848323276,0.0368472881957038,0.18072043170095342
2064,2.2886043418791386,1.711748468875885,2.980761671066284,0.15156878900518717,0.04365339076533873,0.10791539823984846,0.03762938944114695,0.18919817844633413
2065,2.3048951183263253,1.7129037141799928,3.0152317404747,0.15949993880841562,0.04723558410848334,0.1122643546999323,0.038147526531779434,0.1976474653401951
2066,2.32282610219052,1.715501868724823,3.0520526528358447,0.16777978494138063,0.05098880925493644,0.11679097568644418,0.03912328183117735,0.206903066772558
2067,2.3444409352547275,1.7216793298721313,3.0928722620010367,0.1763884372083588,0.05487373943880386,0.12151469776955495,0.04067801270831064,0.21706644991666946
2068,2.3677434508745048,1.729186749458313,3.1352767705917355,0.18528269250247087,0.05886855750996645,0.12641413499250442,0.0413668567400351,0.22664954924250597
2069,2.3904413787660004,1.7363335907459259,3.177147078514099,0.19444824575872616,0.06302036621155,0.13142787954717616,0.042160957111029525,0.23660920286975567
2070,2.410370591488716,1.7405464708805085,3.2164040684700006,0.20393627210563509,0.06739161180104374,0.1365446603045914,0.0430327259206908,0.24696899802632594
2071,2.42705215291799,1.741784006357193,3.252005732059477,0.21351391087556726,0.07185043867546781,0.14166347220009945,0.044833252503594746,0.258347163379162
2072,2.44079871339728,1.7402420341968536,3.2841436147689804,0.22307818755140207,0.07648680825695289,0.14659137929444918,0.046151003223723855,0.2692291907751259
2073,2.4544515490499155,1.7386040568351746,3.315682017803192,0.23273294946758238,0.08121279189822846,0.15152015756935397,0.046816042330129155,0.2795489917977116
2074,2.4682847244134267,1.737802791595459,3.347116494178772,0.24246088280699438,0.08604318786006925,0.15641769494692515,0.04792930532094336,0.29039018812793777
2075,2.481531939889661,1.7362667798995972,3.3781990528106682,0.25227536647228976,0.09098433091378942,0.16129103555850033,0.049430127201164374,0.3017054936734541
2076,2.4952055226723027,1.7357116281986236,3.409472942352295,0.2621673905774717,0.09600088084054097,0.16616650973693065,0.04994348052243398,0.3121108710999056
2077,2.509203879069881,1.7352963089942932,3.4409938454627986,0.2722316235866247,0.10108642656109143,0.17114519702553327,0.0507270401066499,0.3229586636932746
2078,2.52498899731016,1.736670070886612,3.4748194575309754,0.28265794810436584,0.10630399977423037,0.17635394833013554,0.05179810492116613,0.33445605302553205
2079,2.5433630300226056,1.7403118908405304,3.511013805866241,0.29342059781528224,0.11164605420149634,0.18177454361378592,0.05350552941129876,0.34692612722658106
2080,2.5633605496614673,1.7456529200077058,3.549449265003204,0.30443252701456963,0.11701221872949971,0.18742030828506995,0.05437774156748646,0.35881026858205617
2081,2.5835446019166657,1.7511951982975007,3.587850451469421,0.31573860387223235,0.12243180002143007,0.19330680385080232,0.055331739984626614,0.371070343856859
2082,2.6016647516251186,1.7550393998622895,3.6242687463760372,0.32691577851933806,0.1278952527484757,0.19902052577086238,0.05679748857139086,0.38371326709072895
2083,2.618003155946545,1.7574813544750214,3.658083701133727,0.33795011277637416,0.13338203678214605,0.20456807599422816,0.05861606001926668,0.3965661727956409
2084,2.6315557037515642,1.7577078580856325,3.688531720638275,0.3489150069272219,0.13892444888906424,0.20999055803815764,0.05974102380480738,0.4086560307320293
2085,2.64486887730909,1.7577123105525971,3.718988943099975,0.36015698194463214,0.1446868179544438,0.21547016399018828,0.06032630577782166,0.42048328772245375
2086,2.655803483227304,1.7552627325057983,3.7467727065086365,0.37139439568191795,0.15050957741816395,0.220884818263754,0.061783947530164085,0.43317834321208204
2087,2.6662629760462964,1.7529455244541168,3.772734487056732,0.38239599817333947,0.15617157522723996,0.22622442294609946,0.06272710092678274,0.44512309910012215
2088,2.6779691785279605,1.7517943620681762,3.8001836776733393,0.39346940857964086,0.1618638273011195,0.2316055812785213,0.06493872289079937,0.4584081314704402
2089,2.6905895334559013,1.7515733242034912,3.829624891281127,0.4048340846233751,0.16790062174995865,0.23693346287341646,0.06564792983742267,0.4704820144607978
2090,2.705705612514123,1.7540820658206941,3.861265265941619,0.4166816572240682,0.1742940198545368,0.2423876373695314,0.0674799196513821,0.4841615768754503
2091,2.723722313920219,1.759324711561203,3.8959659814834584,0.4286848166073526,0.1807110912135285,0.24797372539382415,0.06934620058627343,0.4980310171936261
2092,2.7425893253639706,1.7654092013835907,3.9325499534606934,0.4408458080497423,0.18702821072619713,0.25381759732354525,0.06967211497250131,0.5105179230222436
2093,2.7628898011570286,1.7725751876831055,3.969778561592101,0.45329516216733184,0.19334692055571864,0.2599482416116132,0.07159505204099019,0.5248902142083219
2094,2.7791266624540842,1.7759777367115022,4.003188610076904,0.46580411880448575,0.19957063833232988,0.2662334804721558,0.07216940870295023,0.5379735275074359
2095,2.7913187224616056,1.7752568960189818,4.031711745262143,0.4783204074588154,0.20587813818956857,0.2724422692692468,0.07425648026770496,0.5525768877265204
2096,2.8016113298604757,1.7729588806629182,4.0585178375244135,0.4909320579504097,0.21243402771964615,0.2784980302307635,0.07599082229119866,0.5669228802416083
2097,2.809975660465391,1.7693175673484802,4.083932781219482,0.5036379749885486,0.21932753652673606,0.28431043846181264,0.0776047467422779,0.5812427217308266
2098,2.819151055332997,1.7660382568836213,4.1099248886108395,0.5165187676341709,0.2263922116565949,0.29012655597757603,0.07907262580408986,0.5955913934382608
2099,2.8289238526690728,1.7632391214370728,4.1369475364685036,0.5297709621769965,0.23371565184661022,0.29605531033038635,0.08016460084244756,0.6099355630194442
2100,2.8410105945002546,1.7627626597881316,4.166489768028258,0.5429994844308929,0.24089282075222687,0.30210666367866595,0.08097141656592063,0.6239709009968135
2101,2.8562757163702632,1.7655937612056734,4.198818469047546,0.5567394174533705,0.24828647513421578,0.3084529423191547,0.0743930353152488,0.6311324527686193
2102,2.872990203859543,1.7699229001998902,4.232564568519592,0.5702423322221755,0.25566510336038534,0.3145772288617902,0.0743930353152488,0.6446353675374242
2103,2.8868141444467454,1.7719669699668885,4.261813569068908,0.5835468394036025,0.26306619533901754,0.32048064406458504,0.0743930353152488,0.6579398747188513
2104,2.8989183939849363,1.77284232378006,4.289708280563354,0.5967568558808243,0.27052525328926785,0.32623160259155637,0.0743930353152488,0.671149891196073
2105,2.9087268776292765,1.7716876924037934,4.315654277801514,0.6098879630747216,0.27805777770663265,0.33183018536808895,0.0743930353152488,0.6842809983899704
2106,2.9157349511525408,1.7678161919116975,4.337658071517944,0.6229191400132914,0.28567108608858305,0.33724805392470836,0.0743930353152488,0.6973121753285402
2107,2.922230082931885,1.7634590923786164,4.3589479923248255,0.6359023816506995,0.293369571668495,0.3425328099822045,0.0743930353152488,0.7102954169659482
2108,2.928660801598435,1.7595706343650819,4.380518054962158,0.6488780483062028,0.3011556486505364,0.3477223996556664,0.0743930353152488,0.7232710836214516
2109,2.9361064236934045,1.7562996029853821,4.402662253379821,0.6619019452847912,0.30903066667330475,0.3528712786114865,0.0743930353152488,0.73629498060004
2110,2.945072477229013,1.7543121755123139,4.427033567428588,0.6750291425851835,0.3169954699300325,0.3580336726551509,0.0743930353152488,0.7494221779004322
2111,2.956790790583383,1.755520236492157,4.454363298416138,0.6883389252612097,0.32505061082365694,0.3632883144375527,0.0743930353152488,0.7627319605764584
2112,2.973182976560181,1.7610596299171448,4.48615641593933,0.7019582127367955,0.33319523110914867,0.3687629816276467,0.0743930353152488,0.7763512480520441
2113,2.986791789657428,1.7639580607414247,4.515599346160888,0.7157394598189518,0.3414290827121776,0.3743103771067742,0.0743930353152488,0.7901324951342005
2114,2.9986600479354446,1.7650073647499085,4.5430524826049785,0.7296267830842121,0.34975154273116676,0.37987524035304526,0.0743930353152488,0.8040198183994608
2115,3.0059719078246294,1.7619728684425353,4.565106534957885,0.743481213384772,0.3581618829198515,0.3853193304649205,0.0743930353152488,0.8178742487000208
2116,3.0128706776606946,1.7585704863071443,4.587108802795408,0.7573451443135749,0.3666590202734821,0.3906861240400929,0.0743930353152488,0.8317381796288238
2117,3.0177300407667773,1.7537135124206544,4.607239151000976,0.7711816593084436,0.3752443296732824,0.39593732963516126,0.0743930353152488,0.8455746946236925
2118,3.022539441972418,1.748379921913147,4.627303266525269,0.7850273881642132,0.38391810424173095,0.4011092839224822,0.0743930353152488,0.8594204234794619
2119,3.0278093463213827,1.7435926139354707,4.6470975160598735,0.7989195602722483,0.392680160428308,0.40623939984394025,0.0743930353152488,0.8733125955874971
2120,3.0342226509210706,1.7404368281364442,4.668155527114868,0.8129024341604724,0.4015301353595193,0.41137229880095316,0.0743930353152488,0.8872954694757212
2121,3.043883757468191,1.7398388385772705,4.692603540420532,0.8270737638063821,0.4104676364210981,0.41660612738528385,0.0743930353152488,0.9014667991216307
2122,3.05695261461725,1.74284029006958,4.721402382850647,0.8415141916422367,0.41948986826393386,0.422024323378303,0.0743930353152488,0.9159072269574856
2123,3.072289739667606,1.7480508089065552,4.752156209945676,0.8562578831906422,0.42859513778144076,0.42766274540920163,0.0743930353152488,0.9306509185058912
2124,3.082004391898615,1.7477454364299776,4.776768279075622,0.8710615748447792,0.4377822971846083,0.43327927766017094,0.0743930353152488,0.945454610160028
2125,3.0914242967452767,1.7471203327178957,4.801279139518737,0.8859583861569265,0.4470495978761278,0.4389087882807987,0.0743930353152488,0.9603514214721752
2126,3.0967238899235223,1.7426018178462983,4.821994829177856,0.900812144216842,0.4563955949630801,0.44441654925376184,0.0743930353152488,0.9752051795320907
2127,3.09982487583501,1.7357569932937622,4.840411114692686,0.9156026414064169,0.46581946859574225,0.4497831728106745,0.0743930353152488,0.9899956767216654
2128,3.1032112101385922,1.7294302046298982,4.858628678321837,0.9303851054561283,0.4753200461256301,0.4550650593304981,0.0743930353152488,1.0047781407713772
2129,3.1069738138582044,1.7236838459968566,4.876904916763305,0.9451899383456639,0.4848961850489284,0.4602937532967358,0.0743930353152488,1.019582973660913
2130,3.1124670452003476,1.7198740482330321,4.8980743885040265,0.9600812374708073,0.49454676016714044,0.4655344773036667,0.0743930353152488,1.034474272786056
2131,3.1212803382921304,1.7190885186195375,4.921661949157714,0.9751562972232288,0.504270800370875,0.47088549685235376,0.0743930353152488,1.0495493325384777
2132,3.1363340653404532,1.7245962083339692,4.9511310100555415,0.9905901074733141,0.5140656726554381,0.47652443481787593,0.0743930353152488,1.064983142788563
2133,3.149278026241628,1.7277381479740144,4.978887677192684,1.0062400119882844,0.5239299946349669,0.48231001735331763,0.0743930353152488,1.0806330473035335
2134,3.161015045772384,1.7300831377506256,5.005416011810302,1.022054740931672,0.5338621022329617,0.48819263869871027,0.0743930353152488,1.096447776246921
2135,3.168672193032597,1.7282554507255554,5.028641009330749,1.037882075059465,0.5438602932646708,0.49402178179479417,0.0743930353152488,1.112275110374714
2136,3.172703358718706,1.7227249562740325,5.047648620605468,1.0536343114213378,0.5539225100530023,0.4997118013683355,0.0743930353152488,1.1280273467365867
2137,3.1739360553464513,1.714277517795563,5.062965893745422,1.0692775808558652,0.5640530218045041,0.5052245590513613,0.0743930353152488,1.1436706161711143
2138,3.1762915667001113,1.7076359570026398,5.079009675979613,1.0849028368154994,0.5742532615580604,0.510649575257439,0.0743930353152488,1.1592958721307485
2139,3.1792901346623155,1.7013641178607941,5.09670634269714,1.1005462884035027,0.5845233744720586,0.5160229139314441,0.0743930353152488,1.1749393237187515
2140,3.1831110604592854,1.69590767621994,5.114732217788696,1.1162440174433368,0.5948629254571034,0.5213810919862333,0.0743930353152488,1.1906370527585854
2141,3.1883848872265257,1.692162138223648,5.134395122528071,1.1320444037212585,0.6052712338342593,0.5267731698869993,0.0743930353152488,1.2064374390365076
2142,3.1968160985057974,1.6914071261882782,5.157934236526487,1.1480361984501288,0.6157468736474045,0.5322893248027244,0.0743930353152488,1.222429233765378
2143,3.207249839100423,1.6924712181091308,5.182941627502441,1.1642556126792343,0.6262888658587726,0.5379667468204616,0.0743930353152488,1.2386486479944832
2144,3.2163368649639406,1.6921411752700806,5.206565237045288,1.1806280265723694,0.6368962929306969,0.5437317336416726,0.0743930353152488,1.2550210618876185
2145,3.22485926421286,1.691547954082489,5.229322099685668,1.197129737981934,0.6475678274139247,0.5495619105680092,0.0743930353152488,1.2715227732971828
2146,3.2320403868740972,1.6892795503139497,5.250978827476501,1.2137084779415617,0.6583020464575214,0.5554064314840401,0.0743930353152488,1.2881015132568103
2147,3.23639742937072,1.6844023644924164,5.269137048721312,1.2302732780330559,0.6690944182055104,0.5611788598275457,0.0743930353152488,1.304666313348305
2148,3.2412544832527765,1.680293256044388,5.287589120864868,1.2468665029146608,0.6799413613930883,0.5669251415215726,0.0743930353152488,1.3212595382299097
2149,3.2450608169582544,1.675144237279892,5.305701589584349,1.2634574232270241,0.6908403479085036,0.5726170753185209,0.0743930353152488,1.3378504585422732
2150,3.24886517365122,1.6703235328197479,5.323933315277098,1.2800618883331631,0.7017890881575398,0.5782728001756231,0.0743930353152488,1.3544549236484118
2151,3.253135123502436,1.6658644437789918,5.342227029800413,1.2967033042205047,0.7127855323227396,0.5839177718977653,0.0743930353152488,1.3710963395357536
2152,3.2581082497840423,1.6619781613349915,5.361226844787597,1.3134018707593837,0.7238241322863161,0.5895777384730675,0.0743930353152488,1.3877949060746324
2153,3.2658569009547764,1.660716086626053,5.382749938964841,1.3302386944254545,0.7349007193679152,0.5953379750575393,0.0743930353152488,1.4046317297407034
2154,3.2775648233641004,1.6632667899131774,5.408238649368285,1.3473192924192108,0.746012242057179,0.601307050362032,0.0743930353152488,1.4217123277344599
2155,3.2905209541125986,1.66667799949646,5.435353469848632,1.3646453384734127,0.7571562559299674,0.6074890825434454,0.0743930353152488,1.4390383737886616
2156,3.3004482554607586,1.6679172933101654,5.460278034210203,1.3820753146238782,0.7683302832258336,0.6137450313980447,0.0743930353152488,1.4564683499391273
2157,3.3080707457457716,1.6665674507617951,5.4823738574981675,1.399536871645803,0.7795344942591909,0.620002377386612,0.0743930353152488,1.4739299069610519
2158,3.3128999535557457,1.6625375509262086,5.501650094985959,1.4169426839754555,0.7907676238903257,0.6261750600851298,0.0743930353152488,1.4913357192907044
2159,3.3150503335522394,1.656218707561493,5.518356227874753,1.43423031012747,0.8020275348719345,0.6322027752555354,0.0743930353152488,1.5086233454427187
2160,3.316136198645173,1.648567980527878,5.533325433731078,1.4514045732256768,0.8133117739333104,0.6380927992923664,0.0743930353152488,1.5257976085409257
2161,3.317743882825279,1.6419767498970033,5.548483037948607,1.468511573938279,0.8246179583740284,0.6438936155642508,0.0743930353152488,1.5429046092535281
2162,3.3211654498203105,1.636932647228241,5.564764261245724,1.4856252108180588,0.8359457793762909,0.6496794314417679,0.0743930353152488,1.5600182461333076
2163,3.3278489662576227,1.6350384473800659,5.584665822982787,1.502849762524291,0.8472943616162404,0.6555554009080505,0.0743930353152488,1.5772427978395398
2164,3.338901751350934,1.6377563893795013,5.609703588485713,1.5203110923943957,0.8586626308627487,0.661648461531647,0.0743930353152488,1.5947041277096445
2165,3.3524246981096026,1.642700380086899,5.6371738433837875,1.5380558778816467,0.8700495673695682,0.6680063105120786,0.0743930353152488,1.6124489131968958
2166,3.361176481896898,1.6429180264472962,5.659852790832512,1.5558638625196617,0.8814539622719382,0.6744099002477236,0.0743930353152488,1.6302568978349108
2167,3.369276896807998,1.6425304532051086,5.682555198669432,1.5737296777536374,0.8928687659727934,0.6808609117808435,0.0743930353152488,1.6481227130688858
2168,3.371964634776508,1.6366254806518554,5.697940111160273,1.5914429500466187,0.9042891897683001,0.6871537602783184,0.0743930353152488,1.6658359853618674
2169,3.372578107142497,1.6293609619140625,5.711070775985716,1.6089880330785833,0.915711303892788,0.6932767291857954,0.0743930353152488,1.6833810683938324
2170,3.3729795052720597,1.6216017603874207,5.7249703884124745,1.6263938030181218,0.9271319668648146,0.6992618361533075,0.0743930353152488,1.7007868383333709
2171,3.374150449283971,1.6147895991802215,5.739020395278926,1.6437084431920908,0.9385486216106399,0.7051598215814509,0.0743930353152488,1.7181014785073396
2172,3.3766284880278183,1.609197223186493,5.753474235534666,1.660998964344351,0.9499694641709799,0.7110295001733712,0.0743930353152488,1.7353919996596001
2173,3.3815279714863555,1.6061283588409425,5.771576976776123,1.6783523821719968,0.9613984303733163,0.7169539517986805,0.0743930353152488,1.7527454174872457
2174,3.390664227687966,1.6069443345069885,5.793552732467647,1.6958982634743969,0.9728369807797144,0.7230612826946824,0.0743930353152488,1.7702912987896455
2175,3.400599058009266,1.6089608132839204,5.817083311080929,1.7136316309609492,0.9842857921104974,0.7293458388504516,0.0743930353152488,1.7880246662761978
2176,3.4106720851217074,1.6109704315662385,5.840184688568115,1.7315351645191592,0.9957448300467541,0.7357903344724053,0.0743930353152488,1.805928199834408
2177,3.41886001371742,1.6111351907253266,5.861715364456173,1.7495101916250286,1.0072066231771784,0.7423035684478502,0.0743930353152488,1.8239032269402775
2178,3.42366791098393,1.6082283854484558,5.879003381729121,1.7674282387884304,1.01866644156898,0.7487617972194504,0.0743930353152488,1.841821274103679
2179,3.425545311447478,1.6022156178951263,5.89345908164978,1.7852083624087565,1.0301212035753395,0.7550871588334169,0.0743930353152488,1.8596013977240053
2180,3.4269478879092357,1.59593226313591,5.908079814910887,1.8028654430298734,1.0415686191860352,0.7612968238438385,0.0743930353152488,1.8772584783451225
2181,3.427848200524826,1.589141058921814,5.922033166885373,1.8204024567148755,1.053007044935231,0.7673954117796447,0.0743930353152488,1.8947954920301244
2182,3.429159079325085,1.5830035865306855,5.936107158660889,1.8378553997626323,1.0644349144172607,0.7734204853453721,0.0743930353152488,1.9122484350778817
2183,3.43079792583787,1.5769052267074586,5.950211381912229,1.8552496980549003,1.0758511032129054,0.7793985948419949,0.0743930353152488,1.9296427333701491
2184,3.433209514573615,1.5717366099357606,5.9639714241027795,1.8726198772407652,1.0872547673645383,0.7853651098762268,0.0743930353152488,1.947012912556014
2185,3.4369986649157442,1.5684169471263887,5.979681921005247,1.8900114490137578,1.0986452611749793,0.7913661878387788,0.0743930353152488,1.964404484329007
2186,3.442986561722039,1.5669183790683747,5.998390197753904,1.9074874764363634,1.1100221608595546,0.7974653155768084,0.0743930353152488,1.9818805117516118
2187,3.4528592492929007,1.5697553038597107,6.020668458938596,1.9251672033135896,1.1213942887000812,0.8037729146135086,0.0743930353152488,1.9995602386288387
2188,3.4613578078825276,1.5707045495510101,6.041603231430046,1.9429782945099598,1.132766649290865,0.8102116452190946,0.0743930353152488,2.0173713298252083
2189,3.4695313579144695,1.5711756706237794,6.062494087219232,1.9609019829927603,1.1441415520287983,0.8167604309639624,0.0743930353152488,2.0352950183080094
2190,3.477333476080412,1.5715296208858491,6.08309679031372,1.978908179157762,1.1555204111089599,0.8233877680488021,0.0743930353152488,2.0533012144730107
2191,3.480944609962954,1.5674381494522096,6.098985862731932,1.9968400316832562,1.1669042994389056,0.8299357322443505,0.0743930353152488,2.071233066998505
2192,3.482382190379833,1.5615730226039888,6.112584257125855,2.0146457622925826,1.1782861774226672,0.8363595848699156,0.0743930353152488,2.0890387976078313
2193,3.4835412559626935,1.555537110567093,6.126453495025634,2.032335001934308,1.1896625344995535,0.8426724674347549,0.0743930353152488,2.106728037249557
2194,3.4856399554962025,1.5502578794956208,6.140867948532104,2.0499541237226353,1.2010321265122401,0.8489219972103949,0.0743930353152488,2.1243471590378835
2195,3.488549691800059,1.5463358640670777,6.155404424667357,2.067542397931033,1.2123947524985939,0.8551476454324393,0.0743930353152488,2.1419354332462817
2196,3.493256478430786,1.5436076760292052,6.170950174331662,2.085166163632601,1.2237507201262472,0.8614154435063536,0.0743930353152488,2.1595591989478495
2197,3.501908069748616,1.544767302274704,6.1918406009674065,2.102954603817213,1.2351046696235668,0.8678499341936458,0.0743930353152488,2.1773476391324613
2198,3.5131410343202,1.5487259745597841,6.215199041366574,2.1209776940049445,1.2464598708122168,0.8745178231927281,0.0743930353152488,2.1953707293201936
2199,3.5240769252018205,1.5522435486316681,6.238034296035766,2.139198090014771,1.2578186689102748,0.8813794211044964,0.0743930353152488,2.21359112533002
2200,3.531473719168157,1.552338457107544,6.257883167266844,2.1574650826220405,1.2691829322104762,0.8882821504115644,0.0743930353152488,2.231858117937289
2201,3.535865682534212,1.549417293071747,6.274664783477783,2.1756753719783513,1.2805542425861638,0.8951211293921878,0.0743930353152488,2.2500684072936004
2202,3.5371001755336713,1.5431561529636384,6.287612915039061,2.193727364902843,1.2919283933997328,0.9017989715031102,0.0743930353152488,2.2681204002180917
2203,3.5384630654102134,1.5374215304851533,6.300013017654419,2.2116550827147674,1.3033030399490342,0.9083520427657333,0.0743930353152488,2.286048118030016
2204,3.5401818191529557,1.5323549747467042,6.313818597793579,2.2294894578076643,1.3146771937369794,0.9148122640706848,0.0743930353152488,2.303882493122913
2205,3.5412295913855343,1.5266140818595886,6.326687669754024,2.247229402307669,1.326050395522232,0.9211790067854372,0.0743930353152488,2.321622437622918
2206,3.542952853407689,1.5212362408638,6.339684772491454,2.264919386704872,1.33742234153715,0.9274970451677217,0.0743930353152488,2.3393124220201202
2207,3.5449243232127308,1.5161308288574218,6.353227424621581,2.282585125154211,1.3487994698950292,0.9337856552591823,0.0743930353152488,2.35697816046946
2208,3.548610800299329,1.5133026659488678,6.367813205718992,2.3002918692928387,1.3601852741613902,0.9401065951314491,0.0743930353152488,2.374684904608088
2209,3.5549903695771845,1.5127127289772033,6.385711860656738,2.3181253023259427,1.3715815761523973,0.9465437261735453,0.0743930353152488,2.3925183376411914
2210,3.563252912488923,1.5142533361911774,6.405584287643432,2.336136441625203,1.3829895637255798,0.9531468778996227,0.0743930353152488,2.410529476940451
2211,3.5719604206780833,1.516097468137741,6.42593011856079,2.3543222777696444,1.394410074086894,0.9599122036827503,0.0743930353152488,2.428715313084893
2212,3.5789104454631,1.515773665904999,6.444753932952881,2.372597786844275,1.4058409738165432,0.9667568130277315,0.0743930353152488,2.4469908221595236
2213,3.584574946666271,1.514247888326645,6.4623345375060985,2.3909062364882647,1.4172812214153896,0.9736250150728751,0.0743930353152488,2.4652992718035134
2214,3.5877363071308506,1.5108154416084292,6.477285861968989,2.409154341098638,1.4287304891527697,0.9804238519458678,0.0743930353152488,2.483547376413886
2215,3.5903103245872137,1.5066409349441527,6.491520214080807,2.4273345578464096,1.4401886677669238,0.9871458900794862,0.0743930353152488,2.5017275931616587
2216,3.5906132074528303,1.5005311846733094,6.5035002231597865,2.4453842220528403,1.4516558494302758,0.993728372622565,0.0743930353152488,2.5197772573680894
2217,3.5907767450262646,1.4943184852600098,6.514544820785522,2.4633257016022942,1.463131867071834,1.0001938345304602,0.0743930353152488,2.537718736917543
2218,3.5924812725831634,1.4891858339309694,6.526975345611566,2.48122761637338,1.474616690232993,1.0066109261403875,0.0743930353152488,2.555620651688629
2219,3.595511382711057,1.4859631061553955,6.5412676334381095,2.4991448644006056,1.4861104122167286,1.0130344521838774,0.0743930353152488,2.5735378997158547
