year,feature,axis,V_shap
2056,ocean_heat_capacity[1],climate,1.6359781317342983e-12
2056,ocean_heat_capacity[2],climate,1.5445777349458296e-11
2056,ocean_heat_transfer[0],climate,9.589407116649643e-08
2056,ocean_heat_transfer[1],climate,0.0
2056,ocean_heat_transfer[2],climate,9.649465028648013e-12
2056,deep_ocean_efficacy,climate,1.0783826947849372e-09
2056,iirf_0[CO2],climate,2.345155513688458e-09
2056,iirf_uptake[CO2],climate,6.803188876188602e-09
2056,iirf_temperature[CO2],climate,1.0012259523838163e-10
2056,iirf_airborne[CO2],climate,5.003677357739779e-11
2056,erfari_radiative_efficiency[BC],climate,9.989650494081526e-14
2056,erfari_radiative_efficiency[OC],climate,0.0
2056,erfari_radiative_efficiency[Sulfur],climate,1.3246286134800077e-14
2056,erfari_radiative_efficiency[NOx],climate,0.0
2056,erfari_radiative_efficiency[VOC],climate,0.0
2056,erfari_radiative_efficiency[NH3],climate,0.0
2056,aci_shape[Sulfur],climate,0.0
2056,aci_shape[BC],climate,0.0
2056,aci_shape[OC],climate,0.0
2056,aci_scale,climate,0.0
2056,forcing_scale[CH4],climate,0.0
2056,forcing_scale[N2O],climate,0.0
2056,sigma_eta,climate,0.0
2056,sigma_xi,climate,1.5402456371310887e-12
2056,thermal_alpha,brick,4.114290176581961e-09
2056,thermal_s0,brick,3.1920976579719915e-09
2056,glaciers_beta0,brick,4.853082426500801e-10
2056,glaciers_v0,brick,0.0
2056,glaciers_s0,brick,0.0
2056,glaciers_n,brick,0.0
2056,greenland_a,brick,0.0
2056,greenland_b,brick,0.0
2056,greenland_alpha,brick,0.0
2056,greenland_beta,brick,0.0
2056,greenland_v0,brick,0.0
2056,antarctic_alpha,brick,0.0
2056,antarctic_gamma,brick,0.0
2056,antarctic_mu,brick,0.0
2056,antarctic_nu,brick,0.0
2056,antarctic_kappa,brick,0.0
2056,antarctic_precip0,brick,0.0
2056,antarctic_flow0,brick,0.0
2056,antarctic_temp_threshold,brick,0.0
2056,anto_alpha,brick,0.0
2056,anto_beta,brick,0.0
2057,year,year,2.7456928679423605e-08
2057,cum_co2_2030,emissions,6.463858896891221e-13
2057,cum_co2_2100,emissions,1.286743942445702e-11
2057,cum_co2_2300,emissions,2.4166658864272248e-12
2057,peak_co2_emissions,emissions,4.778335076100833e-13
2057,peak_co2_year,emissions,6.675068500796848e-14
2057,slope_co2_2050_2100,emissions,0.0
2057,frac_negative_post_2050,emissions,0.0
2057,cum_ch4_2100,emissions,0.0
2057,forcing_4co2,climate,7.0363764339554665e-09
2057,ocean_heat_capacity[0],climate,0.0
2057,ocean_heat_capacity[1],climate,1.6359781317342983e-12
2057,ocean_heat_capacity[2],climate,1.5445777349458296e-11
2057,ocean_heat_transfer[0],climate,9.85402705890862e-08
2057,ocean_heat_transfer[1],climate,0.0
2057,ocean_heat_transfer[2],climate,9.649465028648013e-12
2057,deep_ocean_efficacy,climate,1.0783826947849372e-09
2057,iirf_0[CO2],climate,2.345155513688458e-09
2057,iirf_uptake[CO2],climate,6.803188876188602e-09
2057,iirf_temperature[CO2],climate,1.0012259523838163e-10
2057,iirf_airborne[CO2],climate,5.003677357739779e-11
2057,erfari_radiative_efficiency[BC],climate,9.989650494081526e-14
2057,erfari_radiative_efficiency[OC],climate,0.0
2057,erfari_radiative_efficiency[Sulfur],climate,1.3246286134800077e-14
2057,erfari_radiative_efficiency[NOx],climate,0.0
2057,erfari_radiative_efficiency[VOC],climate,0.0
2057,erfari_radiative_efficiency[NH3],climate,0.0
2057,aci_shape[Sulfur],climate,0.0
2057,aci_shape[BC],climate,0.0
2057,aci_shape[OC],climate,0.0
2057,aci_scale,climate,0.0
2057,forcing_scale[CH4],climate,0.0
2057,forcing_scale[N2O],climate,0.0
2057,sigma_eta,climate,0.0
2057,sigma_xi,climate,1.5402456371310887e-12
2057,thermal_alpha,brick,4.270650757085257e-09
2057,thermal_s0,brick,3.1920976579719915e-09
2057,glaciers_beta0,brick,4.853082426500801e-10
2057,glaciers_v0,brick,0.0
2057,glaciers_s0,brick,0.0
2057,glaciers_n,brick,0.0
2057,greenland_a,brick,0.0
2057,greenland_b,brick,0.0
2057,greenland_alpha,brick,0.0
2057,greenland_beta,brick,0.0
2057,greenland_v0,brick,0.0
2057,antarctic_alpha,brick,0.0
2057,antarctic_gamma,brick,0.0
2057,antarctic_mu,brick,0.0
2057,antarctic_nu,brick,0.0
2057,antarctic_kappa,brick,0.0
2057,antarctic_precip0,brick,0.0
2057,antarctic_flow0,brick,0.0
2057,antarctic_temp_threshold,brick,0.0
2057,anto_alpha,brick,0.0
2057,anto_beta,brick,0.0
2058,year,year,2.5011169472186764e-08
2058,cum_co2_2030,emissions,6.463858896891221e-13
2058,cum_co2_2100,emissions,1.286743942445702e-11
2058,cum_co2_2300,emissions,2.4166658864272248e-12
2058,peak_co2_emissions,emissions,4.778335076100833e-13
2058,peak_co2_year,emissions,6.675068500796848e-14
2058,slope_co2_2050_2100,emissions,0.0
2058,frac_negative_post_2050,emissions,0.0
2058,cum_ch4_2100,emissions,0.0
2058,forcing_4co2,climate,7.5183592334e-09
2058,ocean_heat_capacity[0],climate,0.0
2058,ocean_heat_capacity[1],climate,1.6359781317342983e-12
2058,ocean_heat_capacity[2],climate,1.5445777349458296e-11
2058,ocean_heat_transfer[0],climate,1.0466591681717051e-07
2058,ocean_heat_transfer[1],climate,0.0
2058,ocean_heat_transfer[2],climate,9.649465028648013e-12
2058,deep_ocean_efficacy,climate,1.0783826947849372e-09
2058,iirf_0[CO2],climate,2.345155513688458e-09
2058,iirf_uptake[CO2],climate,6.803188876188602e-09
2058,iirf_temperature[CO2],climate,1.0012259523838163e-10
2058,iirf_airborne[CO2],climate,5.003677357739779e-11
2058,erfari_radiative_efficiency[BC],climate,9.989650494081526e-14
2058,erfari_radiative_efficiency[OC],climate,0.0
2058,erfari_radiative_efficiency[Sulfur],climate,1.3246286134800077e-14
2058,erfari_radiative_efficiency[NOx],climate,0.0
2058,erfari_radiative_efficiency[VOC],climate,0.0
2058,erfari_radiative_efficiency[NH3],climate,0.0
2058,aci_shape[Sulfur],climate,0.0
2058,aci_shape[BC],climate,0.0
2058,aci_shape[OC],climate,0.0
2058,aci_scale,climate,0.0
2058,forcing_scale[CH4],climate,0.0
2058,forcing_scale[N2O],climate,0.0
2058,sigma_eta,climate,0.0
2058,sigma_xi,climate,1.5402456371310887e-12
2058,thermal_alpha,brick,4.789268139385163e-09
2058,thermal_s0,brick,3.1325062076705017e-09
2058,glaciers_beta0,brick,4.853082426500801e-10
2058,glaciers_v0,brick,0.0
2058,glaciers_s0,brick,0.0
2058,glaciers_n,brick,0.0
2058,greenland_a,brick,0.0
2058,greenland_b,brick,0.0
2058,greenland_alpha,brick,0.0
2058,greenland_beta,brick,0.0
2058,greenland_v0,brick,0.0
2058,antarctic_alpha,brick,0.0
2058,antarctic_gamma,brick,0.0
2058,antarctic_mu,brick,0.0
2058,antarctic_nu,brick,0.0
2058,antarctic_kappa,brick,0.0
2058,antarctic_precip0,brick,0.0
2058,antarctic_flow0,brick,0.0
2058,antarctic_temp_threshold,brick,0.0
2058,anto_alpha,brick,0.0
2058,anto_beta,brick,0.0
2059,year,year,2.3506581021543038e-08
2059,cum_co2_2030,emissions,6.463858896891221e-13
2059,cum_co2_2100,emissions,1.286743942445702e-11
2059,cum_co2_2300,emissions,2.4166658864272248e-12
2059,peak_co2_emissions,emissions,4.778335076100833e-13
2059,peak_co2_year,emissions,6.675068500796848e-14
2059,slope_co2_2050_2100,emissions,0.0
2059,frac_negative_post_2050,emissions,0.0
2059,cum_ch4_2100,emissions,0.0
2059,forcing_4co2,climate,7.5183592334e-09
2059,ocean_heat_capacity[0],climate,0.0
2059,ocean_heat_capacity[1],climate,1.6359781317342983e-12
2059,ocean_heat_capacity[2],climate,1.5445777349458296e-11
2059,ocean_heat_transfer[0],climate,1.1088765072031176e-07
2059,ocean_heat_transfer[1],climate,0.0
2059,ocean_heat_transfer[2],climate,9.649465028648013e-12
2059,deep_ocean_efficacy,climate,1.0783826947849372e-09
2059,iirf_0[CO2],climate,2.345155513688458e-09
2059,iirf_uptake[CO2],climate,6.803188876188602e-09
2059,iirf_temperature[CO2],climate,1.0012259523838163e-10
2059,iirf_airborne[CO2],climate,5.003677357739779e-11
2059,erfari_radiative_efficiency[BC],climate,9.989650494081526e-14
2059,erfari_radiative_efficiency[OC],climate,0.0
2059,erfari_radiative_efficiency[Sulfur],climate,1.3246286134800077e-14
2059,erfari_radiative_efficiency[NOx],climate,0.0
2059,erfari_radiative_efficiency[VOC],climate,0.0
2059,erfari_radiative_efficiency[NH3],climate,0.0
2059,aci_shape[Sulfur],climate,0.0
2059,aci_shape[BC],climate,0.0
2059,aci_shape[OC],climate,0.0
2059,aci_scale,climate,0.0
2059,forcing_scale[CH4],climate,0.0
2059,forcing_scale[N2O],climate,0.0
2059,sigma_eta,climate,0.0
2059,sigma_xi,climate,1.5402456371310887e-12
2059,thermal_alpha,brick,4.7399910415372634e-09
2059,thermal_s0,brick,3.1325062076705017e-09
2059,glaciers_beta0,brick,4.853082426500801e-10
2059,glaciers_v0,brick,0.0
2059,glaciers_s0,brick,0.0
2059,glaciers_n,brick,0.0
2059,greenland_a,brick,0.0
2059,greenland_b,brick,0.0
2059,greenland_alpha,brick,0.0
2059,greenland_beta,brick,0.0
2059,greenland_v0,brick,0.0
2059,antarctic_alpha,brick,0.0
2059,antarctic_gamma,brick,0.0
2059,antarctic_mu,brick,0.0
2059,antarctic_nu,brick,0.0
2059,antarctic_kappa,brick,0.0
2059,antarctic_precip0,brick,0.0
2059,antarctic_flow0,brick,0.0
2059,antarctic_temp_threshold,brick,0.0
2059,anto_alpha,brick,0.0
2059,anto_beta,brick,0.0
2060,year,year,2.2516825410279085e-08
2060,cum_co2_2030,emissions,6.463858896891221e-13
2060,cum_co2_2100,emissions,1.286743942445702e-11
2060,cum_co2_2300,emissions,2.4166658864272248e-12
2060,peak_co2_emissions,emissions,4.778335076100833e-13
2060,peak_co2_year,emissions,6.675068500796848e-14
2060,slope_co2_2050_2100,emissions,0.0
2060,frac_negative_post_2050,emissions,0.0
2060,cum_ch4_2100,emissions,0.0
2060,forcing_4co2,climate,7.5183592334e-09
2060,ocean_heat_capacity[0],climate,0.0
2060,ocean_heat_capacity[1],climate,1.6359781317342983e-12
2060,ocean_heat_capacity[2],climate,1.5445777349458296e-11
2060,ocean_heat_transfer[0],climate,1.1501717382274267e-07
2060,ocean_heat_transfer[1],climate,0.0
2060,ocean_heat_transfer[2],climate,9.649465028648013e-12
2060,deep_ocean_efficacy,climate,1.0783826947849372e-09
2060,iirf_0[CO2],climate,2.345155513688458e-09
2060,iirf_uptake[CO2],climate,6.803188876188602e-09
2060,iirf_temperature[CO2],climate,1.0012259523838163e-10
2060,iirf_airborne[CO2],climate,5.003677357739779e-11
2060,erfari_radiative_efficiency[BC],climate,9.989650494081526e-14
2060,erfari_radiative_efficiency[OC],climate,0.0
2060,erfari_radiative_efficiency[Sulfur],climate,1.3246286134800077e-14
2060,erfari_radiative_efficiency[NOx],climate,0.0
2060,erfari_radiative_efficiency[VOC],climate,0.0
2060,erfari_radiative_efficiency[NH3],climate,0.0
2060,aci_shape[Sulfur],climate,0.0
2060,aci_shape[BC],climate,0.0
2060,aci_shape[OC],climate,0.0
2060,aci_scale,climate,0.0
2060,forcing_scale[CH4],climate,0.0
2060,forcing_scale[N2O],climate,0.0
2060,sigma_eta,climate,0.0
2060,sigma_xi,climate,1.5402456371310887e-12
2060,thermal_alpha,brick,4.966228637964829e-09
2060,thermal_s0,brick,2.854449879946721e-09
2060,glaciers_beta0,brick,4.853082426500801e-10
2060,glaciers_v0,brick,0.0
2060,glaciers_s0,brick,0.0
2060,glaciers_n,brick,0.0
2060,greenland_a,brick,0.0
2060,greenland_b,brick,0.0
2060,greenland_alpha,brick,0.0
2060,greenland_beta,brick,0.0
2060,greenland_v0,brick,0.0
2060,antarctic_alpha,brick,0.0
2060,antarctic_gamma,brick,0.0
2060,antarctic_mu,brick,0.0
2060,antarctic_nu,brick,0.0
2060,antarctic_kappa,brick,0.0
2060,antarctic_precip0,brick,0.0
2060,antarctic_flow0,brick,0.0
2060,antarctic_temp_threshold,brick,0.0
2060,anto_alpha,brick,0.0
2060,anto_beta,brick,0.0
2061,year,year,2.1410020045647318e-08
2061,cum_co2_2030,emissions,6.463858896891221e-13
2061,cum_co2_2100,emissions,1.286743942445702e-11
2061,cum_co2_2300,emissions,2.4166658864272248e-12
2061,peak_co2_emissions,emissions,4.778335076100833e-13
2061,peak_co2_year,emissions,6.675068500796848e-14
2061,slope_co2_2050_2100,emissions,0.0
2061,frac_negative_post_2050,emissions,0.0
2061,cum_ch4_2100,emissions,0.0
2061,forcing_4co2,climate,7.5183592334e-09
2061,ocean_heat_capacity[0],climate,0.0
2061,ocean_heat_capacity[1],climate,1.6359781317342983e-12
2061,ocean_heat_capacity[2],climate,1.5445777349458296e-11
2061,ocean_heat_transfer[0],climate,1.1914500570333161e-07
2061,ocean_heat_transfer[1],climate,0.0
2061,ocean_heat_transfer[2],climate,9.649465028648013e-12
2061,deep_ocean_efficacy,climate,1.0783826947849372e-09
2061,iirf_0[CO2],climate,2.345155513688458e-09
2061,iirf_uptake[CO2],climate,6.803188876188602e-09
2061,iirf_temperature[CO2],climate,1.0012259523838163e-10
2061,iirf_airborne[CO2],climate,5.003677357739779e-11
2061,erfari_radiative_efficiency[BC],climate,9.989650494081526e-14
2061,erfari_radiative_efficiency[OC],climate,0.0
2061,erfari_radiative_efficiency[Sulfur],climate,1.3246286134800077e-14
2061,erfari_radiative_efficiency[NOx],climate,0.0
2061,erfari_radiative_efficiency[VOC],climate,0.0
2061,erfari_radiative_efficiency[NH3],climate,0.0
2061,aci_shape[Sulfur],climate,0.0
2061,aci_shape[BC],climate,0.0
2061,aci_shape[OC],climate,0.0
2061,aci_scale,climate,0.0
2061,forcing_scale[CH4],climate,0.0
2061,forcing_scale[N2O],climate,0.0
2061,sigma_eta,climate,0.0
2061,sigma_xi,climate,1.5402456371310887e-12
2061,thermal_alpha,brick,5.440233731309402e-09
2061,thermal_s0,brick,2.8057954703688856e-09
2061,glaciers_beta0,brick,4.853082426500801e-10
2061,glaciers_v0,brick,0.0
2061,glaciers_s0,brick,0.0
2061,glaciers_n,brick,0.0
2061,greenland_a,brick,0.0
2061,greenland_b,brick,0.0
2061,greenland_alpha,brick,0.0
2061,greenland_beta,brick,0.0
2061,greenland_v0,brick,0.0
2061,antarctic_alpha,brick,0.0
2061,antarctic_gamma,brick,0.0
2061,antarctic_mu,brick,0.0
2061,antarctic_nu,brick,0.0
2061,antarctic_kappa,brick,0.0
2061,antarctic_precip0,brick,0.0
2061,antarctic_flow0,brick,0.0
2061,antarctic_temp_threshold,brick,0.0
2061,anto_alpha,brick,0.0
2061,anto_beta,brick,0.0
2062,year,year,2.1127882800910128e-08
2062,cum_co2_2030,emissions,6.463858896891221e-13
2062,cum_co2_2100,emissions,1.286743942445702e-11
2062,cum_co2_2300,emissions,2.4166658864272248e-12
2062,peak_co2_emissions,emissions,4.778335076100833e-13
2062,peak_co2_year,emissions,6.675068500796848e-14
2062,slope_co2_2050_2100,emissions,0.0
2062,frac_negative_post_2050,emissions,0.0
2062,cum_ch4_2100,emissions,0.0
2062,forcing_4co2,climate,7.79790229973985e-09
2062,ocean_heat_capacity[0],climate,0.0
2062,ocean_heat_capacity[1],climate,1.6359781317342983e-12
2062,ocean_heat_capacity[2],climate,1.5445777349458296e-11
2062,ocean_heat_transfer[0],climate,1.1798459811754667e-07
2062,ocean_heat_transfer[1],climate,0.0
2062,ocean_heat_transfer[2],climate,9.649465028648013e-12
2062,deep_ocean_efficacy,climate,1.0783826947849372e-09
2062,iirf_0[CO2],climate,2.525055927241499e-09
2062,iirf_uptake[CO2],climate,6.803188876188602e-09
2062,iirf_temperature[CO2],climate,1.0012259523838163e-10
2062,iirf_airborne[CO2],climate,5.003677357739779e-11
2062,erfari_radiative_efficiency[BC],climate,9.989650494081526e-14
2062,erfari_radiative_efficiency[OC],climate,0.0
2062,erfari_radiative_efficiency[Sulfur],climate,1.3246286134800077e-14
2062,erfari_radiative_efficiency[NOx],climate,0.0
2062,erfari_radiative_efficiency[VOC],climate,0.0
2062,erfari_radiative_efficiency[NH3],climate,0.0
2062,aci_shape[Sulfur],climate,0.0
2062,aci_shape[BC],climate,0.0
2062,aci_shape[OC],climate,0.0
2062,aci_scale,climate,0.0
2062,forcing_scale[CH4],climate,0.0
2062,forcing_scale[N2O],climate,0.0
2062,sigma_eta,climate,0.0
2062,sigma_xi,climate,1.5402456371310887e-12
2062,thermal_alpha,brick,4.9823927236153595e-09
2062,thermal_s0,brick,2.9777530729798704e-09
2062,glaciers_beta0,brick,4.853082426500801e-10
2062,glaciers_v0,brick,0.0
2062,glaciers_s0,brick,0.0
2062,glaciers_n,brick,0.0
2062,greenland_a,brick,0.0
2062,greenland_b,brick,0.0
2062,greenland_alpha,brick,0.0
2062,greenland_beta,brick,0.0
2062,greenland_v0,brick,0.0
2062,antarctic_alpha,brick,0.0
2062,antarctic_gamma,brick,0.0
2062,antarctic_mu,brick,0.0
2062,antarctic_nu,brick,0.0
2062,antarctic_kappa,brick,0.0
2062,antarctic_precip0,brick,0.0
2062,antarctic_flow0,brick,0.0
2062,antarctic_temp_threshold,brick,0.0
2062,anto_alpha,brick,0.0
2062,anto_beta,brick,0.0
2063,year,year,1.8784041126112662e-08
2063,cum_co2_2030,emissions,6.463858896891221e-13
2063,cum_co2_2100,emissions,1.286743942445702e-11
2063,cum_co2_2300,emissions,2.4166658864272248e-12
2063,peak_co2_emissions,emissions,4.778335076100833e-13
2063,peak_co2_year,emissions,6.675068500796848e-14
2063,slope_co2_2050_2100,emissions,0.0
2063,frac_negative_post_2050,emissions,0.0
2063,cum_ch4_2100,emissions,0.0
2063,forcing_4co2,climate,8.411014633672544e-09
2063,ocean_heat_capacity[0],climate,0.0
2063,ocean_heat_capacity[1],climate,1.6359781317342983e-12
2063,ocean_heat_capacity[2],climate,1.5445777349458296e-11
2063,ocean_heat_transfer[0],climate,1.2255322284082902e-07
2063,ocean_heat_transfer[1],climate,0.0
2063,ocean_heat_transfer[2],climate,9.649465028648013e-12
2063,deep_ocean_efficacy,climate,1.2761087515088677e-09
2063,iirf_0[CO2],climate,2.916946703575354e-09
2063,iirf_uptake[CO2],climate,7.000152367382741e-09
2063,iirf_temperature[CO2],climate,1.0012259523838163e-10
2063,iirf_airborne[CO2],climate,5.003677357739779e-11
2063,erfari_radiative_efficiency[BC],climate,9.989650494081526e-14
2063,erfari_radiative_efficiency[OC],climate,0.0
2063,erfari_radiative_efficiency[Sulfur],climate,1.3246286134800077e-14
2063,erfari_radiative_efficiency[NOx],climate,0.0
2063,erfari_radiative_efficiency[VOC],climate,0.0
2063,erfari_radiative_efficiency[NH3],climate,0.0
2063,aci_shape[Sulfur],climate,0.0
2063,aci_shape[BC],climate,0.0
2063,aci_shape[OC],climate,0.0
2063,aci_scale,climate,0.0
2063,forcing_scale[CH4],climate,0.0
2063,forcing_scale[N2O],climate,0.0
2063,sigma_eta,climate,0.0
2063,sigma_xi,climate,1.5402456371310887e-12
2063,thermal_alpha,brick,5.218862153363303e-09
2063,thermal_s0,brick,2.9777530729798704e-09
2063,glaciers_beta0,brick,4.262970738654302e-10
2063,glaciers_v0,brick,0.0
2063,glaciers_s0,brick,0.0
2063,glaciers_n,brick,0.0
2063,greenland_a,brick,0.0
2063,greenland_b,brick,0.0
2063,greenland_alpha,brick,0.0
2063,greenland_beta,brick,0.0
2063,greenland_v0,brick,0.0
2063,antarctic_alpha,brick,0.0
2063,antarctic_gamma,brick,0.0
2063,antarctic_mu,brick,0.0
2063,antarctic_nu,brick,0.0
2063,antarctic_kappa,brick,0.0
2063,antarctic_precip0,brick,0.0
2063,antarctic_flow0,brick,0.0
2063,antarctic_temp_threshold,brick,0.0
2063,anto_alpha,brick,0.0
2063,anto_beta,brick,0.0
2064,year,year,1.5382783985091357e-08
2064,cum_co2_2030,emissions,6.463858896891221e-13
2064,cum_co2_2100,emissions,1.286743942445702e-11
2064,cum_co2_2300,emissions,2.4166658864272248e-12
2064,peak_co2_emissions,emissions,4.778335076100833e-13
2064,peak_co2_year,emissions,6.675068500796848e-14
2064,slope_co2_2050_2100,emissions,0.0
2064,frac_negative_post_2050,emissions,0.0
2064,cum_ch4_2100,emissions,0.0
2064,forcing_4co2,climate,9.35949317668845e-09
2064,ocean_heat_capacity[0],climate,0.0
2064,ocean_heat_capacity[1],climate,1.6359781317342983e-12
2064,ocean_heat_capacity[2],climate,1.5445777349458296e-11
2064,ocean_heat_transfer[0],climate,1.2867786339854016e-07
2064,ocean_heat_transfer[1],climate,0.0
2064,ocean_heat_transfer[2],climate,9.649465028648013e-12
2064,deep_ocean_efficacy,climate,1.3997983295496765e-09
2064,iirf_0[CO2],climate,2.916946703575354e-09
2064,iirf_uptake[CO2],climate,8.881020102529078e-09
2064,iirf_temperature[CO2],climate,1.0012259523838163e-10
2064,iirf_airborne[CO2],climate,5.003677357739779e-11
2064,erfari_radiative_efficiency[BC],climate,9.989650494081526e-14
2064,erfari_radiative_efficiency[OC],climate,0.0
2064,erfari_radiative_efficiency[Sulfur],climate,1.3246286134800077e-14
2064,erfari_radiative_efficiency[NOx],climate,0.0
2064,erfari_radiative_efficiency[VOC],climate,0.0
2064,erfari_radiative_efficiency[NH3],climate,0.0
2064,aci_shape[Sulfur],climate,0.0
2064,aci_shape[BC],climate,0.0
2064,aci_shape[OC],climate,0.0
2064,aci_scale,climate,0.0
2064,forcing_scale[CH4],climate,0.0
2064,forcing_scale[N2O],climate,0.0
2064,sigma_eta,climate,0.0
2064,sigma_xi,climate,1.5402456371310887e-12
2064,thermal_alpha,brick,5.80665394934738e-09
2064,thermal_s0,brick,2.77845341016954e-09
2064,glaciers_beta0,brick,3.2295544371153366e-10
2064,glaciers_v0,brick,0.0
2064,glaciers_s0,brick,0.0
2064,glaciers_n,brick,0.0
2064,greenland_a,brick,0.0
2064,greenland_b,brick,0.0
2064,greenland_alpha,brick,0.0
2064,greenland_beta,brick,0.0
2064,greenland_v0,brick,0.0
2064,antarctic_alpha,brick,0.0
2064,antarctic_gamma,brick,0.0
2064,antarctic_mu,brick,0.0
2064,antarctic_nu,brick,0.0
2064,antarctic_kappa,brick,0.0
2064,antarctic_precip0,brick,0.0
2064,antarctic_flow0,brick,0.0
2064,antarctic_temp_threshold,brick,0.0
2064,anto_alpha,brick,0.0
2064,anto_beta,brick,0.0
2065,year,year,1.5063150946900414e-08
2065,cum_co2_2030,emissions,6.463858896891221e-13
2065,cum_co2_2100,emissions,1.286743942445702e-11
2065,cum_co2_2300,emissions,2.4166658864272248e-12
2065,peak_co2_emissions,emissions,4.778335076100833e-13
2065,peak_co2_year,emissions,6.675068500796848e-14
2065,slope_co2_2050_2100,emissions,0.0
2065,frac_negative_post_2050,emissions,0.0
2065,cum_ch4_2100,emissions,0.0
2065,forcing_4co2,climate,1.0055929414834822e-08
2065,ocean_heat_capacity[0],climate,0.0
2065,ocean_heat_capacity[1],climate,1.6359781317342983e-12
2065,ocean_heat_capacity[2],climate,1.5445777349458296e-11
2065,ocean_heat_transfer[0],climate,1.294739985694612e-07
2065,ocean_heat_transfer[1],climate,0.0
2065,ocean_heat_transfer[2],climate,9.649465028648013e-12
2065,deep_ocean_efficacy,climate,1.3997983295496765e-09
2065,iirf_0[CO2],climate,2.916946703575354e-09
2065,iirf_uptake[CO2],climate,8.881020102529078e-09
2065,iirf_temperature[CO2],climate,1.0012259523838163e-10
2065,iirf_airborne[CO2],climate,5.003677357739779e-11
2065,erfari_radiative_efficiency[BC],climate,9.989650494081526e-14
2065,erfari_radiative_efficiency[OC],climate,0.0
2065,erfari_radiative_efficiency[Sulfur],climate,1.3246286134800077e-14
2065,erfari_radiative_efficiency[NOx],climate,0.0
2065,erfari_radiative_efficiency[VOC],climate,0.0
2065,erfari_radiative_efficiency[NH3],climate,0.0
2065,aci_shape[Sulfur],climate,0.0
2065,aci_shape[BC],climate,0.0
2065,aci_shape[OC],climate,0.0
2065,aci_scale,climate,0.0
2065,forcing_scale[CH4],climate,0.0
2065,forcing_scale[N2O],climate,0.0
2065,sigma_eta,climate,0.0
2065,sigma_xi,climate,1.5402456371310887e-12
2065,thermal_alpha,brick,5.765626229555053e-09
2065,thermal_s0,brick,2.910319942528327e-09
2065,glaciers_beta0,brick,3.2295544371153366e-10
2065,glaciers_v0,brick,0.0
2065,glaciers_s0,brick,0.0
2065,glaciers_n,brick,0.0
2065,greenland_a,brick,0.0
2065,greenland_b,brick,0.0
2065,greenland_alpha,brick,0.0
2065,greenland_beta,brick,0.0
2065,greenland_v0,brick,0.0
2065,antarctic_alpha,brick,0.0
2065,antarctic_gamma,brick,0.0
2065,antarctic_mu,brick,0.0
2065,antarctic_nu,brick,0.0
2065,antarctic_kappa,brick,0.0
2065,antarctic_precip0,brick,0.0
2065,antarctic_flow0,brick,0.0
2065,antarctic_temp_threshold,brick,0.0
2065,anto_alpha,brick,0.0
2065,anto_beta,brick,0.0
2066,year,year,1.4206562516931355e-08
2066,cum_co2_2030,emissions,6.463858896891221e-13
2066,cum_co2_2100,emissions,1.286743942445702e-11
2066,cum_co2_2300,emissions,2.4166658864272248e-12
2066,peak_co2_emissions,emissions,4.778335076100833e-13
2066,peak_co2_year,emissions,6.675068500796848e-14
2066,slope_co2_2050_2100,emissions,0.0
2066,frac_negative_post_2050,emissions,0.0
2066,cum_ch4_2100,emissions,0.0
2066,forcing_4co2,climate,1.0055929414834822e-08
2066,ocean_heat_capacity[0],climate,0.0
2066,ocean_heat_capacity[1],climate,1.6359781317342983e-12
2066,ocean_heat_capacity[2],climate,1.5445777349458296e-11
2066,ocean_heat_transfer[0],climate,1.3450593492484388e-07
2066,ocean_heat_transfer[1],climate,0.0
2066,ocean_heat_transfer[2],climate,9.649465028648013e-12
2066,deep_ocean_efficacy,climate,1.3997983295496765e-09
2066,iirf_0[CO2],climate,2.916946703575354e-09
2066,iirf_uptake[CO2],climate,8.881020102529078e-09
2066,iirf_temperature[CO2],climate,1.0012259523838163e-10
2066,iirf_airborne[CO2],climate,5.003677357739779e-11
2066,erfari_radiative_efficiency[BC],climate,9.989650494081526e-14
2066,erfari_radiative_efficiency[OC],climate,0.0
2066,erfari_radiative_efficiency[Sulfur],climate,1.3246286134800077e-14
2066,erfari_radiative_efficiency[NOx],climate,0.0
2066,erfari_radiative_efficiency[VOC],climate,0.0
2066,erfari_radiative_efficiency[NH3],climate,0.0
2066,aci_shape[Sulfur],climate,0.0
2066,aci_shape[BC],climate,0.0
2066,aci_shape[OC],climate,0.0
2066,aci_scale,climate,0.0
2066,forcing_scale[CH4],climate,0.0
2066,forcing_scale[N2O],climate,0.0
2066,sigma_eta,climate,0.0
2066,sigma_xi,climate,1.5402456371310887e-12
2066,thermal_alpha,brick,6.390055058648566e-09
2066,thermal_s0,brick,2.7031433871228187e-09
2066,glaciers_beta0,brick,3.2295544371153366e-10
2066,glaciers_v0,brick,0.0
2066,glaciers_s0,brick,0.0
2066,glaciers_n,brick,0.0
2066,greenland_a,brick,0.0
2066,greenland_b,brick,0.0
2066,greenland_alpha,brick,0.0
2066,greenland_beta,brick,0.0
2066,greenland_v0,brick,0.0
2066,antarctic_alpha,brick,0.0
2066,antarctic_gamma,brick,0.0
2066,antarctic_mu,brick,0.0
2066,antarctic_nu,brick,0.0
2066,antarctic_kappa,brick,0.0
2066,antarctic_precip0,brick,0.0
2066,antarctic_flow0,brick,0.0
2066,antarctic_temp_threshold,brick,0.0
2066,anto_alpha,brick,0.0
2066,anto_beta,brick,0.0
