year,mean,p5,p50,p95
2025,0.0,0.0,0.0,0.0
2026,0.0,0.0,0.0,0.0
2027,0.0,0.0,0.0,0.0
2028,0.0,0.0,0.0,0.0
2029,0.0,0.0,0.0,0.0
2030,0.0,0.0,0.0,0.0
2031,0.0007451034682255655,0.0003452301025390625,0.0007646083831787109,0.0010714530944824219
2032,0.001106485326612605,0.0007511377334594727,0.0011082887649536133,0.0014115571975708008
2033,0.0012533556890964638,0.0009517669677734375,0.001242995262145996,0.0015865564346313477
2034,0.0013216730337674675,0.0010094642639160156,0.0013000965118408203,0.001674056053161621
2035,0.001358247360829299,0.0010582208633422852,0.0013391971588134766,0.0017392635345458984
2036,0.001380026465385811,0.0010811090469360352,0.0013587474822998047,0.0017578601837158203
2037,0.0013936188332782876,0.0010938644409179688,0.0013796091079711914,0.0017870664596557617
2038,0.0014019932521938312,0.001100778579711914,0.0013881921768188477,0.0017921924591064453
2039,0.0014066833595243126,0.0010846853256225586,0.001394033432006836,0.0017892122268676758
2040,0.0014086476766388518,0.0010707378387451172,0.0014015436172485352,0.0018216371536254883
2041,0.0014085392337460124,0.0010578632354736328,0.0014053583145141602,0.001822352409362793
2042,0.001406846675838176,0.0010634660720825195,0.0014040470123291016,0.0018308162689208984
2043,0.0014039336368272556,0.0010652542114257812,0.0014020204544067383,0.0018166303634643555
2044,0.0014001071686646379,0.0010553598403930664,0.0013948678970336914,0.0018160343170166016
2045,0.0013956060621991835,0.0010460615158081055,0.0013854503631591797,0.0018132925033569336
2046,0.0013906459661890466,0.0010373592376708984,0.001384735107421875,0.001802206039428711
2047,0.0013853608750891025,0.0010294914245605469,0.0013791322708129883,0.0017954111099243164
2048,0.0013798898640149456,0.0010219812393188477,0.0013744831085205078,0.001788020133972168
2049,0.001374310452345068,0.0010128021240234375,0.001368880271911621,0.0017979145050048828
2050,0.0013687056053655517,0.0010008811950683594,0.0013614892959594727,0.0017911195755004883
2051,0.0013631384123035445,0.0009963512420654297,0.0013546943664550781,0.0017888545989990234
2052,0.0013576518282416258,0.0009855031967163086,0.0013501644134521484,0.0017919540405273438
2053,0.0013522720530422564,0.0009748935699462891,0.0013415813446044922,0.001791238784790039
2054,0.0013470030262770927,0.0009675025939941406,0.0013360977172851562,0.0017809867858886719
2055,0.0013418985926336943,0.0009570121765136719,0.0013316869735717773,0.0017800331115722656
2056,0.0013369486191256912,0.0009500980377197266,0.0013213157653808594,0.0017731189727783203
2057,0.0013321740447784487,0.0009436607360839844,0.001313924789428711,0.001767277717590332
2058,0.001327579961497267,0.0009362697601318359,0.0013072490692138672,0.0017619132995605469
2059,0.0013231734958394524,0.000931859016418457,0.001300811767578125,0.001756906509399414
2060,0.0013189583067384268,0.0009241104125976562,0.0012950897216796875,0.0017523765563964844
2061,0.0013149071455258272,0.000916600227355957,0.0012907981872558594,0.0017528533935546875
2062,0.0013110489197027545,0.0009124279022216797,0.00128936767578125,0.0017614364624023438
2063,0.0013073520072838232,0.0009059906005859375,0.0012845993041992188,0.0017693042755126953
2064,0.0013038310337631271,0.0008995532989501953,0.001283407211303711,0.0017685890197753906
2065,0.0013004636915904613,0.000893712043762207,0.0012830495834350586,0.0017638206481933594
2066,0.0012972633507465714,0.0008881092071533203,0.0012774467468261719,0.0017588138580322266
