year,mean,p5,p50,p95,mean_AIS_tipping,mean_AIS_quiescent,frac_AIS_tipping
2052,0.00033554256056148165,0.00019674747377962376,0.0003197568123169958,0.0005234826019773209,0.0003705596974325976,0.00030528995996663736,0.4635011840000401
2053,0.00034498192681753224,0.00019295594722024134,0.0003258688675344956,0.0005417607862767682,0.00038445154425000754,0.0003108826634708219,0.4635011840000401
2054,0.00035169909995840263,0.00020142108461129737,0.00033305758755375336,0.0005559344856465032,0.0003902839661724695,0.0003183642059356271,0.4635011840000401
2055,0.000361562277605508,0.00020378813623267433,0.00034400881823160034,0.0005637290151128127,0.0004037332496509405,0.0003251292140263108,0.4635011840000401
2056,0.0003649312605947348,0.00020674408816034884,0.0003463555842131427,0.0005871804141577286,0.0004071471769084865,0.0003284593679986624,0.4635011840000401
2057,0.0003738726750325099,0.00021027330738832006,0.00035598927112800993,0.000592438104618509,0.000416438463884068,0.000337098514601568,0.4635011840000401
2058,0.0003796824346399471,0.0002159799574741328,0.00035742189297138793,0.0006053196333510868,0.0004245197167640775,0.0003409458470984755,0.4635011840000401
2059,0.0003850922727522918,0.000216002532482662,0.00036702904964158733,0.0006257213041038767,0.0004315696879858401,0.0003449387135130992,0.4635011840000401
2060,0.00039166202109515734,0.00022089882953935103,0.00037187764512225385,0.0006210965821651371,0.00043865016279929435,0.00035106722635504966,0.4635011840000401
2061,0.0003980465033305407,0.00022392035070595284,0.00037581364118466354,0.0006326445923576784,0.0004467344776594801,0.0003559831602717767,0.4635011840000401
2062,0.0004014881788637955,0.00022087635009881978,0.0003794402921641904,0.0006458250560115175,0.00045159919122942385,0.00035819542057574893,0.4635011840000401
2063,0.00040689343258948606,0.00022701978039663118,0.00038277683351850555,0.0006503003966429333,0.00045879148681219294,0.0003620567826992378,0.4635011840000401
2064,0.00041190221220441703,0.00022537659418730982,0.00038683131364791734,0.0006610454644118136,0.00046425561535070676,0.00036667216952574226,0.4635011840000401
2065,0.0004149101357071861,0.0002236187825133129,0.00039060349514841164,0.0006700354010291676,0.00046915904833972927,0.0003680424922268686,0.4635011840000401
2066,0.0004181726844812965,0.00022781587531994774,0.0003915217483552169,0.0006807653726070839,0.0004738739537306864,0.0003700502963651609,0.4635011840000401
2067,0.0004231929085155811,0.00021875807689752946,0.0004036406167529094,0.0006970406971618104,0.0004782374323381555,0.00037563790708108847,0.4635011840000401
2068,0.0004255889536225151,0.00022889106858769992,0.00039638452804524604,0.0007072523750650817,0.00048404789515215984,0.0003750841103566887,0.4635011840000401
2069,0.0004306703603967535,0.00022593034003648427,0.00040204558686696146,0.0007090469267723165,0.0004906247179711011,0.0003788735718616712,0.4635011840000401
2070,0.00043443949582981764,0.00022457527215635764,0.00040961998095667695,0.0007266595510202478,0.000492901725390066,0.00038393181191265636,0.4635011840000401
2071,0.00043648412143026553,0.00023138561502378252,0.0004106334579034865,0.0007234170382730554,0.0004983304918347545,0.000383052752984174,0.4635011840000401
2072,0.0004385010567548619,0.00022890584752133236,0.0004153708907495002,0.0007359162061959523,0.0005012394946115476,0.00038429899821967786,0.4635011840000401
2073,0.0004423275250084813,0.00023681118186402728,0.00041365528389292194,0.0007394664898185965,0.0005062232477480714,0.00038712564522960677,0.4635011840000401
2074,0.0004450010349355515,0.00023786118745761087,0.00041411535427471335,0.0007456890386947634,0.0005080236528731642,0.00039055346271040073,0.4635011840000401
2075,0.000446858387200422,0.000234459751524696,0.000415872361259062,0.0007566407674630682,0.0005128696762969409,0.0003898287913445988,0.4635011840000401
2076,0.0004510249418391873,0.0002403011819751555,0.00042266815398761537,0.0007545776568917972,0.0005164585783738261,0.0003944944014116094,0.4635011840000401
2077,0.000454893775480823,0.00024058232739321284,0.000423193573340086,0.0007536129935203917,0.000519117274047146,0.0003994087180336175,0.4635011840000401
2078,0.00045280676660636355,0.00024006864833836516,0.00042505075015242255,0.0007650427718886021,0.0005217973217595597,0.0003932032725357841,0.4635011840000401
2079,0.0004565294046872776,0.00024297579557241988,0.0004296168199857675,0.0007699946657169221,0.0005247131738871568,0.00039762292286247544,0.4635011840000401
2080,0.0004582883314080864,0.00023489356237860193,0.0004288142818609231,0.0007656902297981105,0.0005290169528400215,0.00039718325755011346,0.4635011840000401
2081,0.00045816414851450115,0.00023989970614479716,0.00042807223366025937,0.0007823973675158413,0.0005271068130749449,0.0003986020288995238,0.4635011840000401
2082,0.0004627035975288446,0.00024242695602083586,0.0004369824971206526,0.0007818108215928987,0.0005322337658375314,0.00040263391168111125,0.4635011840000401
2083,0.0004642175729949465,0.0002426107037933889,0.0004355365994967997,0.0007913547662496967,0.0005368192177781254,0.00040149432493962145,0.4635011840000401
2084,0.0004662969020724784,0.00023815078975530923,0.0004384736982387949,0.0007902319175911998,0.000537273570613087,0.0004049775311366197,0.4635011840000401
2085,0.0004661970433219218,0.00023764563898964752,0.0004368239686414199,0.0007863691948273299,0.0005388312325422318,0.0004034456789228265,0.4635011840000401
2086,0.0004668891281809388,0.00023206514008222712,0.0004354280001450661,0.0007864479599106744,0.0005426314508286255,0.00040145253227590977,0.4635011840000401
2087,0.00046853015219891513,0.00024093716817219502,0.00043758055809917096,0.0007936407619979491,0.0005409878448936786,0.00040593126968071694,0.4635011840000401
2088,0.0004701247833777466,0.00022531196464115055,0.0004385686594332583,0.0007956904184425184,0.0005471091818869162,0.00040361511216435524,0.4635011840000401
2089,0.0004730396404088704,0.00024433918497379636,0.0004394101253524241,0.0008082928793839983,0.000549709913243183,0.00040680135399238606,0.4635011840000401
2090,0.0004744860641720344,0.00023595184970304217,0.00044676315695824087,0.0007909302667030715,0.0005500847943063775,0.00040917352315391936,0.4635011840000401
2091,0.0004736522801628837,0.00024075752946828288,0.0004425848381117703,0.0008000617683023847,0.0005469214471778541,0.00041035233494522624,0.4635011840000401
2092,0.00047499917064407963,0.00024278914239062033,0.00044613219785105684,0.0008140717369542472,0.0005504725746987789,0.00040979490346472903,0.4635011840000401
2093,0.00047484855485134704,0.00023753954607741434,0.00044533279037750617,0.0007931996726995294,0.0005503310154869403,0.0004096364633565607,0.4635011840000401
2094,0.00047601215504868374,0.00022221475006745095,0.0004390132943399294,0.0008112054032949345,0.0005519338656458085,0.0004104205792546406,0.4635011840000401
2095,0.00048023773834711685,0.00025039164910367617,0.0004483179864678277,0.0007929544239004827,0.0005559692242139739,0.0004148105047381371,0.4635011840000401
2096,0.0004791131228366459,0.00024410582710743256,0.0004398643653757972,0.0007964168617036194,0.0005537096873585493,0.0004146663897832029,0.4635011840000401
2097,0.0004803175176547183,0.0002374627747769864,0.0004475125059855145,0.0008081320601149855,0.0005576314820329797,0.00041352312228914924,0.4635011840000401
2098,0.0004796730941710164,0.00023767745318536981,0.00043971969319045456,0.0008234734409029443,0.0005589115520831993,0.0004112160576122686,0.4635011840000401
2099,0.00048384085339202813,0.0002432550687103685,0.00044854591436660485,0.0008315422931559624,0.0005607089864777805,0.000417431628181135,0.4635011840000401
2100,0.00048132122548944265,0.00023469910743756373,0.0004444785268731266,0.0008370217614128705,0.0005595895951994697,0.0004137022840333759,0.4635011840000401
2101,0.00048318209900316447,0.00024597909344947766,0.00044427194580975993,0.0008345324971514856,0.0005626173417378098,0.00041455505275290495,0.4635011840000401
2102,0.00048510429638266676,0.00024190560594661292,0.0004544806273543145,0.0008060291719402812,0.000563206839434641,0.00041762861871405673,0.4635011840000401
2103,0.00048543137135957453,0.00023955134480502238,0.00045505257162403723,0.0008163343295564118,0.0005632742671348969,0.00041818001258331133,0.4635011840000401
2104,0.00048538116598861246,0.0002509350657931009,0.00045532532197967157,0.0008357792722790691,0.000561596737139247,0.0004195357131860453,0.4635011840000401
2105,0.0004860974771546608,0.00024048504343454624,0.0004573626569026601,0.0008317284226677657,0.0005666725150791055,0.00041648571965391146,0.4635011840000401
2106,0.0004852182815667533,0.00023756910891847838,0.00045210749348711943,0.0008270377605867907,0.0005655217646757595,0.0004158411303218299,0.4635011840000401
2107,0.0004872572325132997,0.00022703496682652258,0.00046000865765449817,0.0008413096267645415,0.0005712606467547634,0.0004146835738214466,0.4635011840000401
2108,0.0004896455768258585,0.00024479986109327,0.00045464050231203146,0.0008204026755720406,0.0005719485149254337,0.0004185410224108902,0.4635011840000401
2109,0.0004864239662600265,0.0002483515416429327,0.00044797370435389894,0.0008226782640008423,0.0005627634362123315,0.0004204714726969623,0.4635011840000401
2110,0.0004887126550836699,0.00022880891421550587,0.00045180851202530903,0.0008287132231998839,0.0005683599158303955,0.00041990243862557796,0.4635011840000401
2111,0.0004906423065334191,0.00021820116167248216,0.0004504897390233964,0.0008292113278685065,0.0005725869981678249,0.0004198472544991045,0.4635011840000401
2112,0.00048779928584043164,0.00024085058711875718,0.00045896608753537294,0.000844305850478122,0.0005693851711631492,0.0004173142198588993,0.4635011840000401
2113,0.0004926049928046249,0.00024248905106105667,0.0004513005329442876,0.0008447259546073838,0.0005747802615987931,0.0004216107366278852,0.4635011840000401
2114,0.0004871980146678016,0.00022648845572348364,0.00045118534899302176,0.0008432404229097301,0.0005700009573467025,0.00041566148779061823,0.4635011840000401
2115,0.0004912131651782306,0.00023870389327385055,0.00045407874793568226,0.0008406163459540039,0.0005746619545568788,0.0004191186674331015,0.4635011840000401
2116,0.0004908575920865319,0.0002443288650511022,0.0004515022084206066,0.0008724436185048035,0.0005718839871995155,0.0004208558904050023,0.4635011840000401
2117,0.000491954477131557,0.00024334883903520677,0.00044815691921940015,0.0008428294421491955,0.000577567122279707,0.0004179905442986729,0.4635011840000401
2118,0.0004924019966059433,0.00022551827782990586,0.00045943839666051645,0.0008769933245389439,0.0005762623168851289,0.0004199519620842865,0.4635011840000401
2119,0.0004917900238239115,0.00023321937447917662,0.00045227482488030546,0.0008427870994864861,0.0005748626326674883,0.00042002052236619897,0.4635011840000401
2120,0.0004930649929483458,0.00022791387692677745,0.000455504758178904,0.000841567646148178,0.0005767508255528802,0.0004207657047869462,0.4635011840000401
2121,0.0004948939683583058,0.0002397957125310768,0.0004505160312362477,0.0008850713470565097,0.0005810825416979233,0.00042043246984459806,0.4635011840000401
2122,0.0004950186260602838,0.00022533406820457458,0.0004537437433782543,0.0008413946346763623,0.0005800842190183599,0.00042152731186186315,0.4635011840000401
2123,0.0004913662538157869,0.00024232230941834132,0.0004514033207669854,0.0008724300528228923,0.0005700732570959591,0.00042336836058379565,0.4635011840000401
2124,0.0004931406027836036,0.00023383771292628808,0.0004563967969772875,0.0008698843942056556,0.0005766800030513894,0.00042096782293766453,0.4635011840000401
2125,0.0004948557896378935,0.00023960098900488447,0.0004464178303464905,0.0008662362461109296,0.000580655473456468,0.0004207302671749673,0.4635011840000401
2126,0.0004911487069950696,0.00023067813117449987,0.000452728945532499,0.0008707262566076679,0.0005767016805076464,0.00041723632669671956,0.4635011840000401
2127,0.0004922687607242118,0.00023913227664706938,0.0004493727175258755,0.0008564273940692146,0.00057317541049422,0.00042237051147648517,0.4635011840000401
2128,0.0004934749842918637,0.00022803178580943495,0.0004511519463790137,0.0008571889509312314,0.0005780895417310666,0.0004203733363718935,0.4635011840000401
2129,0.0004921794162349627,0.00022458658577306778,0.00046416982115715655,0.0008916011637438714,0.0005749923127568896,0.0004206342898643784,0.4635011840000401
2130,0.0004940866728218362,0.0002154162132228521,0.0004651904419006314,0.0008705277110720999,0.0005775864667471103,0.0004219481103611005,0.4635011840000401
2131,0.000496289434304173,0.00022417076195324626,0.00045261013639219527,0.0008660197664767111,0.0005855000857898856,0.000419217050627103,0.4635011840000401
2132,0.0004936084580532429,0.0002364794426057415,0.0004694638477076296,0.0008401434797633556,0.0005708566236067043,0.00042687090872775996,0.4635011840000401
2133,0.0004940551398151568,0.00022031616424555978,0.00046137040214944136,0.0008411961857746064,0.0005700136602164251,0.00042843176266891213,0.4635011840000401
2134,0.0004938771666668638,0.00022930745089411175,0.0004600537266696847,0.0008690440239433883,0.00057601504175588,0.0004229152162960186,0.4635011840000401
2135,0.0004915083343602586,0.00021767416455986677,0.00045820595460099867,0.0008869020021506913,0.0005717008088766364,0.00042222708754714917,0.4635011840000401
2136,0.0004975344298291767,0.0002289018574685997,0.0004571573413159058,0.0008867099609233264,0.0005831482027581957,0.0004235695226646586,0.4635011840000401
2137,0.000497410961926532,0.00021791797522041634,0.0004560974417699981,0.0008857287667751734,0.0005813563606550233,0.0004248874249836022,0.4635011840000401
2138,0.0004977580652922589,0.0002190390532064157,0.00045593548065880896,0.000878988889496668,0.0005800042792654575,0.00042670251694953694,0.4635011840000401
2139,0.0004929322627663382,0.00024127140321184015,0.00045479084462840547,0.0008820771626005808,0.0005787639226697658,0.0004187791149802106,0.4635011840000401
2140,0.0004918635089024006,0.00023704608267394178,0.0004547556862632973,0.0008774842001457728,0.0005732766689654092,0.00042152766666562645,0.4635011840000401
2141,0.0004921287386364039,0.00021008118551435473,0.00044976852180411697,0.0008691718420550387,0.0005784369244738701,0.0004175639024587148,0.4635011840000401
2142,0.0004906484702479652,0.00021417615556629244,0.0004554848885618412,0.0008656831695930123,0.0005766894470942729,0.00041631448580765917,0.4635011840000401
2143,0.0004936209037838536,0.00021604916753403813,0.00045811375883886285,0.0008649691324080777,0.0005744517412500257,0.000423788151591371,0.4635011840000401
2144,0.0004949378305789208,0.00021258165503468263,0.00045891365800798667,0.0008641161258537977,0.0005768137737214379,0.0004242021729112637,0.4635011840000401
2145,0.0004979047693438423,0.00021542353465520137,0.00045436987079483515,0.0009049772415892221,0.0005833340114028644,0.0004240992852277588,0.4635011840000401
2146,0.0004973698296644961,0.00023665276103201904,0.0004728836344725096,0.0009012620154180695,0.0005788286432564726,0.0004269945456543212,0.4635011840000401
2147,0.000495806692932097,0.000211085195189753,0.0004729164714945,0.0008931634567943547,0.0005792486123404436,0.00042371813040858233,0.4635011840000401
2148,0.00048802821206139074,0.00023651356002574175,0.00045260923400292086,0.000888458907866152,0.0005754524227135659,0.0004124992007400402,0.4635011840000401
2149,0.0004932169906482686,0.0002097543955414949,0.0004549838791945149,0.0008864526023444341,0.0005838407208839452,0.0004149237959383299,0.4635011840000401
2150,0.00048720814964106347,0.0001988596977753332,0.00045051847195054506,0.0008832510985712361,0.0005698765082427148,0.0004157878949294329,0.4635011840000401
2151,0.0004929551468868755,0.00023472646475397596,0.00045553921310670376,0.0008819375011626107,0.0005767592346462408,0.0004205536937203656,0.4635011840000401
2152,0.0004909356709538226,0.0002271932572739388,0.0004642179561642479,0.0008723291017531665,0.0005669683863990534,0.00042524819396299663,0.4635011840000401
2153,0.0004902867034945139,0.00023269361122402188,0.00045413829923290905,0.0008885149213710974,0.0005724388035252671,0.0004193124636700093,0.4635011840000401
2154,0.0004895929582577198,0.00021591420278355145,0.000451495202469232,0.0008882442102731147,0.0005759326952563694,0.0004150008638641149,0.4635011840000401
2155,0.0004889736882686122,0.00023040076371216855,0.00046203647627862665,0.0008936750674592986,0.0005698788871640348,0.00041907669248513976,0.4635011840000401
2156,0.0004888701606388837,0.00022927775944481255,0.0004602553900667772,0.0008793418999175628,0.0005751602420921086,0.00041432096550881903,0.4635011840000401
2157,0.0004875444880911836,0.00022553353176135715,0.00045873823353304033,0.0008805815127743699,0.0005690112662423573,0.0004171623232035346,0.4635011840000401
2158,0.0004911671376574188,0.0002336203266395387,0.0004559653461910784,0.000893633583132214,0.0005809493912933756,0.00041360092572665275,0.4635011840000401
2159,0.0004895761219850924,0.0002194613458073036,0.00044462707364800735,0.0008840984150992881,0.0005756143459370072,0.0004152445158721422,0.4635011840000401
2160,0.0004911920752490355,0.00021941794727808883,0.00046000399436252337,0.0008822271269082194,0.0005719001045308185,0.00042146542159241467,0.4635011840000401
2161,0.0004898377067407778,0.0002361974381415166,0.0004538879693427589,0.0008786861428689008,0.0005697003916624503,0.00042084137736468445,0.4635011840000401
2162,0.0004830757565893102,0.00019972703739767894,0.00044432275672079413,0.0008563775679704122,0.0005636173073774511,0.0004134929298650375,0.4635011840000401
2163,0.0004916255967329391,0.0002099471714700485,0.0004632134988469261,0.0008979759968497092,0.0005735009423069242,0.00042089045532685374,0.4635011840000401
2164,0.0004920849389428131,0.0002277869441513758,0.0004645647663892305,0.0008860544113531432,0.0005680168323951492,0.0004264845658032657,0.4635011840000401
2165,0.0004871080101405899,0.00021322523551248196,0.00044364599318669207,0.0008841634041800717,0.0005673903882645193,0.0004177490922734106,0.4635011840000401
2166,0.0004901263091077706,0.0002142377468317136,0.00045681649964990356,0.0008741925483946034,0.0005680673238478304,0.0004227901817262986,0.4635011840000401
2167,0.0004897685624880885,0.0002216613815164692,0.00044394135017000735,0.0008737302181316409,0.0005721559832084273,0.0004185910204101776,0.4635011840000401
2168,0.0004901934168510749,0.00021362859570217552,0.00045506172625664476,0.0008648348284623353,0.0005786676902108248,0.00041375721749180105,0.4635011840000401
2169,0.0004882157278368156,0.00022598288182962278,0.00044639210159402865,0.0008984738002482118,0.0005724541883237398,0.00041543900399399375,0.4635011840000401
2170,0.0004856158312864777,0.00022747776853293544,0.00044636769018779887,0.0008875730969748474,0.0005652733606986595,0.0004167967433482352,0.4635011840000401
2171,0.0004815413331986618,0.00019903810368759878,0.0004484609490873481,0.0008695291597859978,0.0005577250356281385,0.00041572341296382585,0.4635011840000401
2172,0.000486538967140161,0.00022758764259833697,0.00045420203775847767,0.0008918880837427423,0.0005648941073536133,0.0004188450614346413,0.4635011840000401
2173,0.0004844180501793676,0.0002012501887804774,0.0004534000851208475,0.0008837001701067493,0.0005633014514098463,0.00041626776022927765,0.4635011840000401
2174,0.000484986966006955,0.0002088961096546882,0.00045191908384367707,0.0008532884123724216,0.0005669299139694773,0.0004141934203953172,0.4635011840000401
2175,0.0004870927229830534,0.00020433240877082426,0.00045816331208925476,0.0008761683091051964,0.0005653649532386679,0.0004194704462587675,0.4635011840000401
2176,0.00048633058788254444,0.00019673480124993148,0.0004489426615350567,0.0008823729416462811,0.0005709693921686018,0.000413207992214154,0.4635011840000401
2177,0.0004847182423507277,0.00020339471120678354,0.00044590813104150584,0.0008484211207360204,0.0005647933216308436,0.0004155384176272495,0.4635011840000401
2178,0.00048176466726364416,0.00021857314891349233,0.000448668330932378,0.0008730120754307791,0.0005568613675519833,0.0004168858484105863,0.4635011840000401
2179,0.00047941172025430987,0.0001953331370430078,0.0004371391895574561,0.0008756881271665407,0.0005598732978750234,0.00040989798530933894,0.4635011840000401
2180,0.0004852241838638545,0.00020199702817080833,0.00045574599738529287,0.0008534606763532793,0.0005581347450443698,0.0004222340514992775,0.4635011840000401
2181,0.0004841641611582398,0.0002338570624260683,0.00044294427397062464,0.0008747521917484846,0.000565595422036294,0.0004138126809574015,0.4635011840000401
2182,0.00048825843862513436,0.00022496932103877043,0.00045975798741437757,0.0008968575457402039,0.0005686044447259074,0.0004188445501937654,0.4635011840000401
2183,0.00048250071839189026,0.00020906473707782425,0.00044431662331589905,0.0008572402009576763,0.000562315930575146,0.0004135454024715729,0.4635011840000401
2184,0.0004832089929081412,0.00022591383981307445,0.0004426428176884656,0.0008774129938160513,0.0005604528497907357,0.0004164751660028923,0.4635011840000401
2185,0.00048250493270700644,0.00019981724221906916,0.0004492146445045364,0.0008467281645607727,0.000555685918137831,0.00041928117082366346,0.4635011840000401
2186,0.0004801271420221009,0.00021742131011137644,0.00043966901159819827,0.0008444593049716786,0.0005520230037303718,0.0004180136460875839,0.4635011840000401
2187,0.0004797191524947549,0.00021224666966190853,0.0004422823792538111,0.0008424260386163951,0.0005560107938124279,0.0004138079798593797,0.4635011840000401
2188,0.00047723195922890735,0.00019525571133272024,0.0004419071217398596,0.0008421372683642403,0.0005593905665674107,0.00040625209750038956,0.4635011840000401
2189,0.00048101620164973973,0.00019534831778855732,0.0004353376965582356,0.00086821528384462,0.0005651514316377943,0.0004083286624556515,0.4635011840000401
2190,0.0004748148977218095,0.0002134313945134636,0.0004296896605637812,0.0008420115321428057,0.0005534511828784014,0.0004068781004941939,0.4635011840000401
2191,0.0004787519906930841,0.00021427101160043094,0.00044942786558976877,0.0008532177048437006,0.0005521261641739337,0.0004153613265030617,0.4635011840000401
2192,0.00047401819682237615,0.00020754532670252956,0.0004330972330990335,0.0008429766808148997,0.0005483941514798729,0.00040976205679599134,0.4635011840000401
2193,0.00048043837519981,0.00020004985685773136,0.0004368833828038987,0.0008487308434723673,0.0005597281725246934,0.00041193698462225933,0.4635011840000401
2194,0.00047652017974056154,0.00019920346687740675,0.000430530752737468,0.0008481593908982177,0.0005488314588978581,0.00041404778929642874,0.4635011840000401
2195,0.00047187518804746694,0.00019875743362263165,0.0004512413880775057,0.0008436912651177408,0.0005399441980915463,0.0004130678509048183,0.4635011840000401
2196,0.0004728053802635466,0.0002208399919823023,0.0004444520541824204,0.0008303017693833681,0.0005481037220085752,0.00040775235589291485,0.4635011840000401
2197,0.0004732048968479916,0.0002038219349742576,0.0004309474803676494,0.0008498057837869055,0.0005444430429582434,0.0004116596257619283,0.4635011840000401
2198,0.0004749504256662614,0.00021007367507763774,0.0004313728169336173,0.0008398708757795248,0.0005563415306601592,0.00040463363761999283,0.4635011840000401
2199,0.00047012713358372327,0.00019737127558983047,0.0004283365910850989,0.0008396432349400129,0.0005460346874877024,0.0004045477882808551,0.4635011840000401
2200,0.00046521115840594395,0.00022732743616415974,0.00042434946294633846,0.0008548046920964225,0.0005419520074607725,0.0003989118985803939,0.4635011840000401
2201,0.00046804007454012654,0.00022704635114223493,0.0004287178626327659,0.0008630776449081168,0.0005428280660884955,0.0004034279605934358,0.4635011840000401
2202,0.00047144945334403845,0.00020008368437629542,0.0004228604581157924,0.0008699371960574354,0.0005484256009313174,0.00040494691040745103,0.4635011840000401
2203,0.00046450280275200684,0.00019522233571933612,0.0004262729703441437,0.0008539201189705636,0.0005363451024773031,0.0004024355809970141,0.4635011840000401
2204,0.00046858978280759793,0.0002178829163312912,0.00042694695423506346,0.0008459315495201736,0.0005468145452368627,0.0004010085152953713,0.4635011840000401
2205,0.0004711884697079584,0.00019338691430448307,0.00042183147570540314,0.0008698465705947456,0.0005443806287796836,0.0004079550545026834,0.4635011840000401
2206,0.00047176564211438816,0.00019313809005438998,0.0004344843375747587,0.0008431630249106092,0.0005451553776275892,0.00040836153330863623,0.4635011840000401
2207,0.00047144673949221934,0.0001928973254905486,0.0004320897858178796,0.0008754346026762505,0.0005444099694970797,0.0004084111045809158,0.4635011840000401
2208,0.00046592707985315435,0.00021580915330332573,0.00042124147512367927,0.0008567398069203591,0.0005406924999808498,0.00040133446619219557,0.4635011840000401
2209,0.0004674021327151701,0.00019424285540026176,0.0004285151362637407,0.0008562864252326108,0.0005359930004451821,0.0004081439434026831,0.4635011840000401
2210,0.00046166984358359464,0.00019293248385565676,0.00042103818600480736,0.0008252291962662639,0.000531056132228232,0.0004017244607028981,0.4635011840000401
2211,0.00046720108918119036,0.00019347523902979447,0.00042939901732097496,0.0008602559660175757,0.0005398946676892965,0.0004043984161782556,0.4635011840000401
2212,0.00046901386879562307,0.00019327395008872372,0.00042021766262223537,0.0008594439464104653,0.0005387796935315929,0.00040874059063826035,0.4635011840000401
2213,0.0004631015520550978,0.00021138641272955283,0.00042551662886580743,0.000855095498764058,0.0005339291975218055,0.000401910927668414,0.4635011840000401
2214,0.00045983169454551166,0.00021282177158354898,0.0004177373597258338,0.000864831599756144,0.0005268504028563879,0.0004019317519438737,0.4635011840000401
2215,0.00046166302289176256,0.0001930038287412117,0.0004279466281786881,0.0008438820259470958,0.0005306635301766013,0.0004020509308063095,0.4635011840000401
2216,0.0004617442365586447,0.00019089606553279737,0.00042393659782646864,0.0008400211470416252,0.0005253451132788673,0.0004067970851687225,0.4635011840000401
2217,0.0004621882398722278,0.00020775424260932596,0.000424630161433015,0.000852482440905078,0.0005321233521551723,0.0004017687079373746,0.4635011840000401
2218,0.0004614527795647142,0.00019729888549591124,0.00041862483470822553,0.0008262345062348686,0.00053111937061575,0.0004012652330605965,0.4635011840000401
2219,0.00046236064491797627,0.00021031562624784783,0.0004235126766616304,0.0008371291073672182,0.000535156322006311,0.0003994697651727163,0.4635011840000401
2220,0.0004563780637150542,0.0001921340185617737,0.00042993841020688706,0.0008131693775226267,0.0005248737131391478,0.0003972021370212636,0.4635011840000401
