year,mean,p5,p50,p95,mean_AIS_tipping,mean_AIS_quiescent,frac_AIS_tipping
2074,0.20023970668695995,0.013116416436069755,0.02458523393279677,0.040260069503759155,0.41350616483570835,0.022527394827189864,0.45453187101667497
2075,0.20075951275402673,0.013363256041962757,0.0251274337706775,0.041153945237653033,0.4140456401706559,0.023030810735681945,0.45453187101667497
2076,0.20127992000331643,0.013617015878502059,0.02567027803600297,0.04212143617408515,0.41458745308022277,0.023533380912007944,0.45453187101667497
2077,0.20179951115284833,0.013866628487484434,0.026342818984232963,0.04314660236403256,0.41512801604919697,0.024035496502798105,0.45453187101667497
2078,0.20231862225154726,0.014122855944123103,0.026871108869634952,0.04424354143466758,0.41566870836740905,0.024536624237185018,0.45453187101667497
2079,0.20284071399084827,0.014377070185744856,0.02733725663052411,0.04550910659759211,0.41621491363952295,0.025038622466702583,0.45453187101667497
2080,0.2033624873085662,0.014629661510241476,0.027897958705125347,0.04665589068594045,0.41676268425069846,0.025538732560102268,0.45453187101667497
2081,0.20388549172680778,0.014872365976721369,0.028481814353327195,0.0477057821809268,0.4173126764381722,0.026039248402766522,0.45453187101667497
2082,0.2044094176352937,0.015118316421904865,0.0291014182921856,0.0487838084671921,0.4178633405241523,0.02654089371739509,0.45453187101667497
2083,0.20493383679510055,0.015349876983279387,0.029724386704685912,0.04984812131624494,0.41841449804785097,0.027043032128021734,0.45453187101667497
2084,0.2054581602640991,0.015593267022175894,0.03031937913512195,0.05091823635851256,0.41896752727371894,0.027543435443512718,0.45453187101667497
2085,0.20598150601169932,0.015842372098298085,0.030956128433246022,0.052023625236472526,0.41952101783922285,0.02804166188577655,0.45453187101667497
2086,0.20650462195605193,0.016072315231312473,0.03155378236151307,0.05313324479729431,0.4200725485984604,0.02854110011499234,0.45453187101667497
2087,0.20702678361205296,0.016312398111608672,0.032061654147597096,0.05422657469253522,0.42062501283413256,0.02903801100471992,0.45453187101667497
2088,0.20754793289565823,0.016544101667221867,0.032590197040320845,0.05531863911315327,0.42117818064215895,0.029532479646434195,0.45453187101667497
2089,0.2080671337528161,0.016806326206619815,0.03309003141083622,0.05634859494762168,0.4217271011856942,0.030026915455118455,0.45453187101667497
2090,0.20858479481484285,0.01707060578006292,0.033635662089182006,0.05741844489804748,0.4222762699830229,0.03051832150953356,0.45453187101667497
2091,0.20910353861918715,0.017327462451603992,0.03422600530939235,0.05836417725774368,0.4228242394055239,0.031012711966365063,0.45453187101667497
2092,0.20962392469496477,0.017588219673569938,0.034839431012585464,0.059364517438211806,0.42337658249396515,0.03150646865724122,0.45453187101667497
2093,0.21014505986501725,0.017851151099037565,0.035463585258952435,0.0603520574553329,0.4239296465334091,0.03200099789383438,0.45453187101667497
2094,0.21066675773733284,0.018104095677458076,0.03602769532285777,0.061295738934603605,0.4244828116326181,0.03249647451369608,0.45453187101667497
2095,0.2111862884422512,0.018376687938896907,0.03659534299515599,0.06224175568107171,0.4250351636972798,0.032988655583941554,0.45453187101667497
2096,0.21170501402588005,0.018629960840499393,0.03708887177168663,0.06319179684552978,0.42558563398972504,0.033480928692849174,0.45453187101667497
2097,0.2122219775528737,0.018886621800149328,0.03756184548215913,0.06414245049569445,0.42613376029801364,0.033971924658154996,0.45453187101667497
2098,0.21273691194214933,0.019142740823809845,0.038070414022897126,0.06511214521651709,0.42668257082246575,0.034458630481385456,0.45453187101667497
2099,0.2132530419427075,0.01940753422481123,0.03862060174640192,0.06620066954042159,0.42723128120284626,0.03494761165286958,0.45453187101667497
2100,0.21376671484700974,0.01965907020256452,0.03913879511728169,0.06730217017747009,0.4277775005504287,0.03543416400700019,0.45453187101667497
2101,0.21427842363315952,0.019913136221987315,0.0396456876734419,0.0684278733686483,0.4283212845722266,0.035919144894492334,0.45453187101667497
2102,0.21479100057380535,0.020179343463553323,0.04016961878377856,0.06954332822999731,0.4288666976340917,0.03640435989990923,0.45453187101667497
2103,0.21530229056859607,0.02041956036507031,0.04069634570136316,0.07064613090562943,0.4294110967638228,0.03688806046050103,0.45453187101667497
2104,0.21581236544627086,0.02068313712165093,0.04121723190813498,0.07173877626001968,0.42995389795410277,0.037370864905111885,0.45453187101667497
2105,0.2163214254492253,0.020929902596051875,0.04174472241992078,0.07283356259051743,0.4304976259313895,0.03785103651220904,0.45453187101667497
2106,0.21683009076740567,0.021166889005144185,0.04225503757261606,0.07394128060440153,0.43103835638362076,0.038332982349268345,0.45453187101667497
2107,0.21733659447368492,0.021405609892966027,0.04278360779053969,0.07503515066588307,0.4315764931936123,0.038813126579984446,0.45453187101667497
2108,0.2178419866114092,0.02164626290742433,0.04333025719056138,0.07614604998593677,0.4321147641256646,0.039291121223504054,0.45453187101667497
2109,0.21834307013493,0.0219046039134696,0.043868216087545875,0.0772271960136095,0.43264696487269144,0.03976627514808112,0.45453187101667497
2110,0.2188423894884923,0.022141576930252427,0.04444054403656139,0.07831168551035717,0.43317892284267506,0.04023839714472905,0.45453187101667497
2111,0.21933944569309008,0.0223995842682001,0.04500068484603048,0.07904147193585231,0.43370854096759737,0.040708319902324985,0.45453187101667497
2112,0.21983630385558095,0.0226405086532111,0.04553572373680481,0.07980185396036177,0.43423704504968685,0.04117880790993245,0.45453187101667497
2113,0.2203323659062923,0.022881061486330623,0.046070866477734285,0.0809134109721299,0.4347644518226941,0.04164875078976181,0.45453187101667497
2114,0.22082755576650492,0.02311378949286791,0.04658637897392737,0.08197739289954598,0.43528945571052885,0.04211909698810386,0.45453187101667497
2115,0.2213201843629814,0.023359579269595088,0.047093912736784205,0.08306389560061689,0.43581283711635194,0.042586099647465694,0.45453187101667497
2116,0.22181040310991984,0.023590384493559213,0.04762500973320982,0.08423443839149058,0.4363336279605116,0.043050843042476965,0.45453187101667497
2117,0.2222997022701537,0.023763419506934724,0.04813973525472193,0.08539270818104683,0.43685367300103806,0.04351452203949173,0.45453187101667497
2118,0.2591274314621738,0.023929185769020478,0.0486707936047992,0.08672727137508218,0.4373693553822123,0.11060063242812126,0.45453187101667497
2119,0.2600105221321913,0.024096431982840727,0.04920301541687877,0.08775826509548779,0.4378841339219532,0.11179063305822161,0.45453187101667497
2120,0.2604806677571391,0.024263382597311534,0.04972934600488088,0.0887740490293254,0.4383949444910176,0.11222689308628134,0.45453187101667497
2121,0.26094285412880847,0.024430057595523635,0.05025900351455448,0.08979556081953888,0.43890365679837257,0.11265030996900295,0.45453187101667497
2122,0.2829676345910158,0.024580919073571295,0.050763678181908745,0.0909446643464662,0.439409418813935,0.15260662336096445,0.45453187101667497
2123,0.28361938970450046,0.02471904994095553,0.05127690916992833,0.09198538868275818,0.43991185355343254,0.15338280530227427,0.45453187101667497
2124,0.28407817934000956,0.02483738708264127,0.05178282386154365,0.09305786150662243,0.4404151393801339,0.153804516809913,0.45453187101667497
2125,0.2845349332709174,0.024970871404264017,0.05226884692135059,0.09413918695372558,0.4409172146377053,0.15422350503772897,0.45453187101667497
2126,0.28498902146553107,0.025086828611762257,0.05278923811161462,0.09517722214724245,0.44141689051219,0.1546396055804045,0.45453187101667497
2127,0.2854393621010442,0.02524607706874349,0.05333128526984865,0.09612266734450259,0.44191037017434465,0.15505399899654537,0.45453187101667497
2128,0.28588750960179027,0.025439334707186845,0.05386072926285124,0.09714409321020412,0.4424024420707231,0.15546554483961558,0.45453187101667497
2129,0.2863333290144186,0.025634727932697388,0.05433164175485672,0.09817934410449425,0.4428910032691377,0.15587574804878168,0.45453187101667497
2130,0.2867764968910496,0.02583543738111871,0.05477216011271935,0.09922974186110878,0.44337837896520504,0.1562820780941734,0.45453187101667497
2131,0.2872166160855389,0.026032066393497644,0.055252146769646515,0.10025051115064798,0.44386098079909947,0.1566867970286867,0.45453187101667497
2132,0.2876537528864937,0.026225886370312423,0.055739237269136765,0.10127203997171819,0.4443408157098715,0.1570883540208263,0.45453187101667497
2133,0.28809218692858807,0.02642206077247522,0.05623766742573366,0.10232769071023995,0.44481861937939726,0.157493981837466,0.45453187101667497
2134,0.28852870043005685,0.02662326778612112,0.056720796092406545,0.1033917664850037,0.4452955071971387,0.1578968519186481,0.45453187101667497
2135,0.28896228325000883,0.026827452491744452,0.0572102459476298,0.10441271223839976,0.4457688526521398,0.15829730102474035,0.45453187101667497
2136,0.289393584076976,0.027019167614810158,0.057682641594567485,0.10544249502686398,0.44623978323117,0.1586955788676027,0.45453187101667497
2137,0.28982208683602867,0.027219831797111738,0.058141484157374634,0.10647593953962087,0.4467068327448192,0.15909196109099527,0.45453187101667497
2138,0.2902481298561898,0.027393055963074175,0.05861369722964582,0.10750088184607876,0.44717127750114144,0.15948600441757188,0.45453187101667497
2139,0.29067215007347846,0.027591323674585055,0.059169560750547134,0.10854939610595693,0.4476333922153006,0.15987828095999132,0.45453187101667497
2140,0.29109328203358875,0.027782398877178593,0.05960490055599621,0.10954405170366499,0.44808998921328586,0.16026986034101504,0.45453187101667497
2141,0.2915112359765683,0.027969546480761664,0.06000847796457265,0.11058850115716723,0.44854447381010487,0.16065737374025443,0.45453187101667497
2142,0.2919257173877561,0.02814634093581958,0.060475432464812684,0.11158493147974013,0.4489938183205112,0.16104280416042144,0.45453187101667497
2143,0.29233734135128275,0.02833800428014399,0.06092043492358812,0.11258219348377452,0.4494382686969962,0.16142707427849315,0.45453187101667497
2144,0.2927484014505751,0.028538244452676054,0.061447236811886796,0.11359694730856518,0.44988297898407836,0.16181009409091376,0.45453187101667497
2145,0.29315931647549326,0.028759329470489092,0.06189583664337306,0.1146129406822638,0.45032485803934685,0.1621952071708574,0.45453187101667497
2146,0.2935674841670431,0.028985883117940148,0.062355268770204475,0.11560307956727911,0.4507621855419252,0.16257907635116337,0.45453187101667497
2147,0.2939739270985502,0.029190974731037045,0.06280797269369032,0.11661132741778601,0.4511975588738624,0.16296141193645167,0.45453187101667497
2148,0.29437695762260074,0.029400061727216098,0.06325221833975547,0.1176764815895126,0.4516286799771616,0.16334103492692617,0.45453187101667497
2149,0.2947778782689139,0.029611118914445456,0.06368874737063379,0.11869270744796268,0.4520571531101372,0.16371899642558527,0.45453187101667497
2150,0.29517568663597443,0.02979855114929819,0.06412758288561804,0.1197275396339137,0.4524809401463425,0.164095157087738,0.45453187101667497
2151,0.3054489637710722,0.029991682422121357,0.06456403711950998,0.1211403885827167,0.45290150128689044,0.1825785810630293,0.45453187101667497
2152,0.30590298979677366,0.030181885069850978,0.06499045693644234,0.12221943854171968,0.45332115728773603,0.18306124720696032,0.45453187101667497
2153,0.3062891072380729,0.03037583650829845,0.06543248832500126,0.12327364309896893,0.4537365034217261,0.18342300873877523,0.45453187101667497
2154,0.30667290840098704,0.03055950674799135,0.06586875513065138,0.12431504553489958,0.4541488902916044,0.18378298978428856,0.45453187101667497
2155,0.3070563487788728,0.030747008903944106,0.0663128808248814,0.12536347418631522,0.4545595705968471,0.1841437314663386,0.45453187101667497
2156,0.3074373800840118,0.03093957492097843,0.06676206709855137,0.12622511270450332,0.4549673188260774,0.18450249988781903,0.45453187101667497
2157,0.30781744999507477,0.031126208624527862,0.06720086320683549,0.12701199287391773,0.45537295727407257,0.18486126385209334,0.45453187101667497
2158,0.3081954320287792,0.031313308258091865,0.06764412080144666,0.12778177605298424,0.4557745001811837,0.18521961290028816,0.45453187101667497
2159,0.3085704850975651,0.03149299300673647,0.06809697869968545,0.1287494550683732,0.4561725965272972,0.18557546428999963,0.45453187101667497
2160,0.30894473277853507,0.03168022240096491,0.06855098621656452,0.12974666715621197,0.45656863951007093,0.18593155021452254,0.45453187101667497
2161,0.3093151908701617,0.03186681239419897,0.0689607975360218,0.13075724675331912,0.45696031201109555,0.1862843306001865,0.45453187101667497
2162,0.309681556664361,0.03204546060274538,0.06937172338993491,0.13171063097274782,0.45734632073019454,0.1866343281870928,0.45453187101667497
2163,0.31004411901736323,0.032220577045265486,0.06981808314066029,0.13263313428325318,0.4577287190533923,0.1869803614705356,0.45453187101667497
2164,0.31040527649529215,0.03239190268573111,0.07028800363798382,0.1335569028054806,0.4581076404088515,0.18732671652819222,0.45453187101667497
2165,0.3107636465234348,0.03256752067485991,0.07073019505099865,0.1345160629904285,0.4584836334913864,0.1876704014822485,0.45453187101667497
2166,0.3111224000277201,0.03273868715261585,0.07120438714480315,0.1354909054063569,0.4588579464869549,0.1880161894541604,0.45453187101667497
2167,0.31147972125136053,0.032910797745984155,0.07166434805526478,0.13641667000797497,0.4592298383194325,0.1883613691689853,0.45453187101667497
2168,0.3118338562917595,0.033089587510275464,0.07213028275913302,0.13741239645895575,0.45960003748900197,0.18870211816847712,0.45453187101667497
2169,0.3121845715732672,0.033270041255946126,0.0725608851718107,0.13839087179576381,0.4599657726897733,0.18904031753632702,0.45453187101667497
2170,0.31253128740008884,0.033439434785975664,0.07300638046785934,0.13933912369878954,0.46032755085726057,0.18937448210025926,0.45453187101667497
2171,0.312877148915485,0.03360819130328707,0.07345457561626745,0.14004903251617407,0.4606867982700929,0.18970918931225328,0.45453187101667497
2172,0.32653985258171164,0.033780934003928564,0.07388467372294372,0.14136735494275854,0.4610396865137349,0.2144627981761673,0.45453187101667497
2173,0.32695848199388317,0.033951391743158865,0.07432953833585998,0.14220950022149736,0.4613905667471842,0.21493788214421147,0.45453187101667497
2174,0.32729212784935274,0.03412438693203512,0.07477055586178949,0.1430112809862294,0.46173662082347583,0.2152611883821552,0.45453187101667497
2175,0.3276230459376935,0.034290498803173364,0.07520328612912408,0.1438057342443244,0.46208064059047854,0.21558118900309645,0.45453187101667497
2176,0.3279532583608372,0.03445406033492304,0.0756579508242794,0.14460939689172392,0.46242256258574616,0.21590164398406625,0.45453187101667497
2177,0.32828119581752846,0.03461523165888991,0.07609411659359466,0.1454068852473256,0.46276206030615163,0.21621994841544168,0.45453187101667497
2178,0.32860694056554063,0.034778286195802366,0.07649090488598631,0.14620278556549238,0.46309809149254716,0.2165371216010911,0.45453187101667497
2179,0.32892940044355756,0.0349438952464709,0.076920472806421,0.1468006826803503,0.4634307424220147,0.21685108940150086,0.45453187101667497
2180,0.3292508439251241,0.03509047580223523,0.07735821416417821,0.1472453962912823,0.4637599452365842,0.21716606712648098,0.45453187101667497
2181,0.32957044106133937,0.03511821233757928,0.07774117561552885,0.1476365563979698,0.4640869718098767,0.21747947340432014,0.45453187101667497
2182,0.3298855957336053,0.03515594749927686,0.07806021311125733,0.14819413399891346,0.46440947715316,0.2177885028529968,0.45453187101667497
2183,0.33019794321461476,0.03533331466059053,0.07846234579233169,0.1489487487350516,0.4647288567793022,0.21809499053411227,0.45453187101667497
2184,0.3305089942356076,0.03549887862476453,0.078845584573628,0.14970622297539649,0.46504264623980807,0.2184037596471998,0.45453187101667497
2185,0.3308159180037843,0.035679569512296894,0.0792468896918308,0.15044204850994447,0.4653530481718321,0.21870778510429803,0.45453187101667497
2186,0.33111956365176054,0.03585787722784062,0.07966395174321406,0.151169626913088,0.465659530746826,0.21900906677594498,0.45453187101667497
2187,0.3314225407996123,0.0360396603451818,0.08011126418381309,0.15189241201596815,0.46596513048281624,0.21930985855341473,0.45453187101667497
2188,0.33172348059167006,0.036129205734596326,0.08056396877478278,0.15262580148373672,0.46626609258364615,0.21961077975584745,0.45453187101667497
2189,0.33202339732288916,0.0362294470144775,0.08101790793858754,0.1533270950676524,0.4665648983687261,0.21991162222479613,0.45453187101667497
2190,0.33232108773874275,0.03631993264065159,0.08146150642247107,0.15402218753081343,0.46685942642594785,0.2202119477951332,0.45453187101667497
2191,0.3326172667439112,0.03639876263662245,0.08192218187957678,0.15470872342632447,0.4671506501189287,0.2205122560008918,0.45453187101667497
2192,0.33291079509205246,0.0364908151178156,0.0823915961237276,0.15541222576871405,0.4674410877386005,0.22080835981498503,0.45453187101667497
2193,0.3332023721336207,0.036575931199251954,0.08285035242280969,0.1561000338517715,0.4677283279768497,0.221103550661324,0.45453187101667497
2194,0.3334895233573706,0.036719130394260446,0.08324611954009242,0.15675983039272978,0.4680093516336879,0.2213958079110819,0.45453187101667497
2195,0.33377474926463846,0.036865682469908734,0.08365590228947895,0.15741159631602386,0.46828723928314664,0.22168714869816536,0.45453187101667497
2196,0.334058225635037,0.03702213917065933,0.08405761567814807,0.15808105007124595,0.4685630962945061,0.22197697418657097,0.45453187101667497
2197,0.33433837661830507,0.03716044629754833,0.08445953837764364,0.1586934675987095,0.4688338240169574,0.22226497745697107,0.45453187101667497
2198,0.3346174232319994,0.03731823913611265,0.08487439399772256,0.1593483598566081,0.4691023525061353,0.22255278869422807,0.45453187101667497
2199,0.3348954955200701,0.03747299493213063,0.08526103093856818,0.15997107911573494,0.46936946156639014,0.2228399965049566,0.45453187101667497
2200,0.3351705020820734,0.037610468197613045,0.08563372042601713,0.16058625606092392,0.4696329569697999,0.2231245951735839,0.45453187101667497
2201,0.335444460687159,0.03774897836606783,0.08603120771482509,0.16121516259488544,0.4698935668703507,0.22340967708968523,0.45453187101667497
2202,0.3357155049678106,0.037899331074555676,0.08641139368762651,0.16181008968374044,0.4701510234478343,0.2236920438359688,0.45453187101667497
2203,0.3359830357259828,0.038041096158423215,0.08679303772908042,0.16240004881922232,0.47040396649089544,0.22397173035740378,0.45453187101667497
2204,0.33625093293023006,0.03819669540732207,0.08718328515413987,0.16300175153901364,0.47065775724947323,0.22425138228901795,0.45453187101667497
2205,0.33651500159897757,0.03833455882059411,0.08754586644982965,0.16354987777219776,0.4709064098624108,0.22452829696712653,0.45453187101667497
2206,0.33677554658431247,0.03848664224648246,0.087927894103359,0.16413682860616063,0.4711500045578087,0.22480296642021655,0.45453187101667497
2207,0.33703559080010015,0.0386255150779391,0.08831302410357011,0.16469173320274422,0.47139287861884904,0.22507731831439684,0.45453187101667497
2208,0.3372916892659738,0.03877192642065097,0.08867320223657771,0.16524153698753707,0.47163127389343795,0.2253481686314422,0.45453187101667497
2209,0.3375453635061548,0.0389050414310077,0.08905502401404419,0.16568904056953215,0.47186630529703644,0.22561737771764373,0.45453187101667497
2210,0.3377977420407714,0.039035169970560446,0.08943200717283162,0.1661193848400444,0.4720982585192353,0.22588677641343202,0.45453187101667497
2211,0.3380473337040071,0.039180575040518306,0.08980704315632693,0.1665443471091521,0.47232714071660553,0.22615362501940633,0.45453187101667497
2212,0.33829604944868313,0.03932598739126547,0.09018830713159787,0.16695861295488612,0.47255491987140896,0.22641978696645768,0.45453187101667497
2213,0.3385436212288556,0.03946117931221238,0.0905654765446684,0.167357809511941,0.47277966610112093,0.22668637899658897,0.45453187101667497
2214,0.33878868940905577,0.039592417032423555,0.09094444305986826,0.16773482063285883,0.4729998383225662,0.2269521926724694,0.45453187101667497
2215,0.3390335877541265,0.03973937206851019,0.09132513288705013,0.16807984660715647,0.4732206205714297,0.2272171866633684,0.45453187101667497
2216,0.3392746453591574,0.03987585520178527,0.09168531700993299,0.16897485880917884,0.4734359664227899,0.2274796695559314,0.45453187101667497
2217,0.3395151908788109,0.03999286474964947,0.09204290000468518,0.16984398757131203,0.4736502785114831,0.2277420750703748,0.45453187101667497
2218,0.3397498867717688,0.04010745368759672,0.09238862028155381,0.17031709012485408,0.4738596158049376,0.22799790197184858,0.45453187101667497
2219,0.33998452455626366,0.04021893897515838,0.09275908432528013,0.17080569841596116,0.4740677169927929,0.22825465237535827,0.45453187101667497
2220,0.3402161566502771,0.040350755595568444,0.09310742529521576,0.17126388285760186,0.4742719386749658,0.228509125227827,0.45453187101667497
2221,0.34044678701366843,0.04044170366398703,0.09346756512286447,0.17171277396641926,0.4744756441985439,0.22876219172848639,0.45453187101667497
2222,0.3406752401600545,0.04056720094041566,0.09380509798006642,0.17215388117506336,0.4746746437831436,0.22901518816500355,0.45453187101667497
2223,0.34089817450280924,0.04067328882172205,0.09406921104641697,0.17258379185705053,0.4748628983523692,0.22926702073574085,0.45453187101667497
2224,0.34111914620256373,0.04077934495626323,0.09439559247880425,0.173033125342954,0.4750482296726829,0.22951769112454828,0.45453187101667497
2225,0.3413423678447289,0.04089083049279907,0.0946806792865118,0.17368782385176473,0.4752391579400928,0.22976782243800123,0.45453187101667497
2226,0.3415648241029354,0.04099522628905561,0.09466801867233698,0.1743355689211512,0.4754279222391074,0.2300183537906744,0.45453187101667497
2227,0.3417844712114877,0.04111890701210541,0.09472179713895912,0.17497995239864395,0.4756131815907822,0.23026665579333164,0.45453187101667497
2228,0.3420016257785905,0.04122256179755368,0.09488778386071317,0.1756291861261161,0.47579508871795545,0.23051318161783402,0.45453187101667497
2229,0.34221702511139096,0.04132291970051938,0.09503914855372386,0.1762693882824351,0.4759750424290349,0.23075811735047927,0.45453187101667497
2230,0.34242872185612555,0.04142145995785995,0.09523357256796317,0.17653534923397274,0.4761515508283699,0.23099913610986994,0.45453187101667497
2231,0.3426354722803924,0.041524159956338735,0.09546903502325677,0.17670748253465263,0.47631697016105495,0.2312403272234999,0.45453187101667497
2232,0.34284063672837223,0.041633062851929026,0.09570175377007217,0.17739164204897406,0.47648003255338095,0.23148057479570489,0.45453187101667497
2233,0.3430437016985741,0.04175931119789311,0.09596887825239264,0.17807573528443754,0.4766422133010463,0.23171770808480066,0.45453187101667497
2234,0.3432454087622703,0.04185912900766198,0.09620722755187217,0.17875263434632416,0.47680094061992245,0.23195522964028975,0.45453187101667497
2235,0.3434447759753401,0.041961365155316344,0.09643140916693937,0.1794264647151067,0.4769556809120488,0.23219178391672102,0.45453187101667497
2236,0.34364703073539354,0.04206864397588106,0.09666349389931383,0.18008832853524837,0.4771183806045039,0.2324269994272351,0.45453187101667497
2237,0.34384396229612396,0.042192970393557516,0.09694972495537968,0.1807531975072152,0.4772694539147132,0.23266214410309252,0.45453187101667497
