year,V_total,V_emissions,V_climate,V_brick,V_seed,V_residual,R2_oof,S_emi,S_clim,S_brick,ST_emi,ST_clim,ST_brick
2041,3.7141507229284008,-0.0051906111820994106,0.9628376424922841,1.265342744084108,0.5231326560496969,0.6478272445310271,0.7729403662062053,-0.0018080606134327699,0.3353880222283658,0.4407604996423715,0.005909576660308022,0.4709516302048417,0.5321483098170525
2042,4.631011494619534,0.00745584004226046,0.9460471288555784,1.1758858057236827,0.6141691243878603,1.2184075487281536,0.7229082301435137,0.002227088903305932,0.28258801835023234,0.3512417399834937,0.007681529830373276,0.4828682951796369,0.5389162638345015
2043,5.803662664061407,0.008207559063534781,1.6873861424418326,1.8001098256608832,0.7085222622211182,0.634526534911321,0.7116592230030189,0.0019871917399696248,0.40854531517139037,0.4358376648770503,0.008173242081410027,0.46771372204389083,0.5165312024310618
2044,7.295247593858463,0.04004050814203222,2.4047510424402985,2.210651436918977,0.8282031883936289,1.0189461617422497,0.7778199541877875,0.007056355686738537,0.42379029340292457,0.389584037819062,0.010416925508510224,0.4643555623678184,0.5103292218742996
2045,9.045071724608306,0.12850773803901624,2.4018535041638085,2.824149551779523,0.9576892174642506,1.6042217512481778,0.7693396754719345,0.01846711843050998,0.3451567492430823,0.4058425199449832,0.012317299277423682,0.4798355155591549,0.5062943212939678
2046,11.095801317924252,0.0620833182666982,2.837676132686918,2.4874877409184126,1.0978197384767012,3.3003176425795133,0.7829596606436686,0.007146227907330213,0.32663654162715255,0.2863273872850989,0.015582601980088632,0.5070420917941677,0.5285203012868368
2047,13.487956556148772,0.11134748642915222,3.640801858752658,4.524249752868809,1.2216742100141378,1.9018620254880956,0.7546184687923492,0.010939735685464476,0.35770371918762944,0.44450124613189784,0.01777096355358484,0.4785057738462783,0.5156932658328298
2048,16.322083225884896,0.20251153681365194,5.271214340244349,5.0270492124444255,1.324671582030604,2.409749007141278,0.7909850671615949,0.015685771956097275,0.408288176435431,0.3893760760456879,0.020817200395041324,0.4842134560061276,0.5246923096842823
2049,19.451797006538442,0.1989964508952808,5.120184644886428,5.866788659108758,1.4362902393233679,3.7066595514549916,0.7656171458780654,0.01336207642061515,0.34380662672539747,0.3939390780786462,0.022797601481206457,0.5032546710286174,0.5021927419376099
2050,23.030767458441655,0.2651778433666436,5.713633225578184,8.002059156805037,1.534570292094042,3.9360380938861863,0.7779553309270559,0.014800424193498925,0.3188961579557966,0.446620533746616,0.028673900880035068,0.4979013157882495,0.5162892409666688
2051,27.209966396805612,0.8148241063862672,7.505107197863479,6.080493330572822,1.6527981993721785,7.0970492399785154,0.7900588174678833,0.03790324905762012,0.3491157724657509,0.2828468761485626,0.03216068890411551,0.4999575844958138,0.4849187366919165
2052,31.6006303335895,0.649884090630512,9.380231368411291,7.354174628059138,1.7615968411626017,7.16389821590983,0.776825906441416,0.026473810719091048,0.38211501609105836,0.299581155940423,0.03764568757411994,0.5059591568974107,0.4845258249842024
2053,36.47748112579513,1.3230085963940923,10.515365265613942,10.526450759752048,1.8659408930264578,6.426330016282148,0.7892857113339031,0.045951911725206705,0.3652290225179026,0.36561405376369566,0.037834277140618634,0.502526612543704,0.5011429220560366
2054,41.970979226650115,1.2194665591190819,12.238986835556878,11.68520972362084,1.9488711565074008,8.27066660291814,0.7961293812272553,0.03649531710776278,0.36627958536562466,0.3497065427052944,0.04366828202906335,0.5065581742540991,0.48164855296387266
2055,47.87931452536086,1.3491991692069845,13.995747043049622,12.735791753011348,2.074602294870666,10.450877863613423,0.8047654025721658,0.03501537997261179,0.3632276182033121,0.33052835909012757,0.04912902364383415,0.5076532033803203,0.4770826847376786
2056,54.24476810665504,1.5119200355039646,13.396731286423226,17.26133508035513,2.199953629542189,11.765965961056805,0.809957418878685,0.03441190993200219,0.30491500845675706,0.392874949827155,0.053625194876269204,0.48143294680522924,0.4735255376641654
2057,61.176963868513056,2.4723229057087703,20.182909669387897,17.177069160742587,2.3547092813919384,9.346268671892274,0.8038739959934995,0.05027236223442738,0.4104004956234936,0.34927955445492415,0.05768841020993827,0.48118580516682913,0.4641677730766738
2058,68.5355163072593,2.5614673349107204,20.755593642190867,18.049880437809485,2.5552149721856945,13.203986254640906,0.7962430373311685,0.04693831393927172,0.3803415944818456,0.33076000736341654,0.05989011863429743,0.5047729784970361,0.4568682516471249
2059,76.74732758371202,3.771845091651368,23.08519013088415,22.110425239709585,2.731738520018481,11.894143548377098,0.7930126810505227,0.06197413218016841,0.3793063049546818,0.36329021554953833,0.06727456736543203,0.49825406304058345,0.44342431129396515
2060,85.40355116764339,4.513744234000128,24.3981964629412,25.410229815703108,2.9126801799153696,12.914950975286407,0.7872871861727078,0.06713172923100748,0.3628679503675765,0.37791965588925874,0.0708187527905716,0.5000509881757487,0.43772668100036954
2061,94.46144185836987,1.0929506749102853,28.078881173716965,23.594276499958458,3.0904280406534475,21.613875014931118,0.7874110525968676,0.014694150569632617,0.3775058813402421,0.3172127154781186,0.07718631025724962,0.49392193744568164,0.43730847663753103
2062,103.98785324245058,5.236789441170233,33.6938961909298,29.127926027189368,3.249107105790284,16.02566885910532,0.808597137997934,0.06228024321412377,0.40071575784678026,0.34641345383001987,0.0821197017022906,0.4974635522083467,0.4317299748084839
2063,114.19799051684875,6.918537369458782,36.5141929120046,32.45601052908056,3.4095640689397184,14.391063482221352,0.790555104202516,0.07663438599205304,0.40445582705954897,0.35950466201532816,0.08145551488887345,0.4865234523315931,0.42854528702611777
2064,124.97228966574424,8.067654888966727,42.26392746993627,36.32803322996286,3.593654287737526,12.18138048839502,0.7909032981761385,0.08162255753331843,0.42759511890086477,0.36754013690398657,0.09029998315081188,0.48519228014623567,0.42067983080442867
2065,136.1732426855071,6.292987825934033,36.334597799150636,29.499828300599333,3.709433051765865,34.90464774306235,0.7859992136336029,0.05879535279260721,0.3394739597897556,0.27561674362489985,0.0922603126602338,0.4871950742661966,0.4231100738007453
2066,148.17020966858925,10.899288057219557,48.405253331511,38.72518881467426,3.8429821989378063,18.13355211859668,0.7839854082802656,0.09382730790102008,0.4167001169727017,0.33336858291701055,0.10005076676047235,0.48919068994229276,0.42882594861122647
2067,160.61607318921045,9.823941507216688,57.6248768818605,37.108418160931144,3.99006417027454,24.353523762521164,0.8026018676267154,0.07620730405591944,0.4470137073286631,0.28786129312220327,0.09763729314560013,0.5003039964145652,0.4085239887598341
2068,173.60423701708112,10.996670700767144,46.53709826278642,48.03092449313034,4.116070029971584,33.482078816647224,0.8009411213831731,0.0790861270706122,0.3346866489738154,0.3454299852334118,0.10859124993842056,0.48962389513238963,0.4121757876750272
2069,187.12109724544075,14.27301707282149,51.612251398725554,33.35114777616853,4.231320802179591,46.57483794827903,0.7792347113310194,0.09788693713337228,0.3539661714270017,0.22872821415649464,0.10952463067651037,0.4856558138188505,0.41153832952216224
2070,201.01235733095936,13.56474700074114,51.91861950361167,51.84448548931287,4.311702618333136,40.84233467226793,0.7868679755121338,0.0857604538925583,0.32824529450210105,0.3277765967287629,0.11913270117032237,0.4700827094334423,0.405213608487991
2071,215.56544811569606,14.649141856154412,67.65009831361432,53.89531972925789,4.396394667795368,34.56966345528934,0.7921688046345217,0.08578577859227071,0.396160840864472,0.31561247824979916,0.1194981657966079,0.4920900974386684,0.40588318197665857
2072,230.65653397618038,19.812827509114317,64.88855915405772,52.132482467846536,4.465882701960542,44.480073141440364,0.7860776330367603,0.10927360169215088,0.3578795890751204,0.2875260546125432,0.12117696896541634,0.4809165268956641,0.3895228885402397
2073,246.07952965274367,15.416662384628392,84.77801625641256,55.105892874711024,4.590373167087952,36.006540771342664,0.7774198551056181,0.08058593431431134,0.44315140844939505,0.28804936845219636,0.13136030915910638,0.4717182848886152,0.39059191440529756
2074,262.1198101646543,18.746255823232907,80.20267910006643,49.32553897782905,4.718923505601143,59.39950972019423,0.7922864872016703,0.09026771431040322,0.38619512035898435,0.23751429099453467,0.13533170534279798,0.48087952543256196,0.3868199117029665
2075,278.9011650451999,24.2488106515331,76.4479400069391,51.0035077246067,4.858145727668096,59.87744901783513,0.7586117733377875,0.11460947823574129,0.36132322703582165,0.2410627676759974,0.14006381684773592,0.4501645908488112,0.37493328613479493
2076,295.92125608800694,28.55501322820791,93.59776028615255,58.643109774229025,4.976969485706914,48.63392538145878,0.7753069573407592,0.12446078124605839,0.40795814994013724,0.25560370779267794,0.1438782685110536,0.47995237633033166,0.3627822301334671
2077,313.80186433504406,31.126388367897754,94.68056729910282,70.43413783993944,5.068997575662415,50.4090645740731,0.7860060315564806,0.1261965068665157,0.3838658285716754,0.28556291383687293,0.15158912549822573,0.4917111775080152,0.37721046355514
2078,331.75833057450063,24.33170284658,95.14102530724362,76.37149717080594,5.148896999691424,58.874163227353755,0.7677829464323971,0.09552393521684968,0.3735145540457402,0.2998271840716358,0.14879336679786184,0.4589617117336513,0.3741562006997491
2079,350.4212225529103,34.228510340274866,91.34231547279515,84.55838756771325,5.256130656383592,61.09615464954697,0.7739981216159868,0.12619951661913573,0.3367764458617331,0.31176430207021555,0.1583465681212756,0.4545414521174585,0.36267904756104585
2080,369.5956607466277,37.9206156626838,97.75177127113227,90.5148203053881,5.3861939034529644,57.91039133791706,0.7686713583249595,0.13347742414087974,0.34407813286952704,0.3186046652936312,0.16165695974747057,0.44560817753504434,0.3531742290932373
2081,389.34821587164237,44.67237303347771,98.48765329218706,74.42694234575825,5.487669019104775,85.69393281713349,0.7789451424853582,0.14729702007023118,0.3247407034494826,0.24540596516449803,0.1720484844845432,0.47873292323969086,0.3636187994699098
2082,409.80885500430395,54.43372824994466,130.68277805916986,78.73907550123609,5.585438628259583,55.262812501346176,0.7787005830031303,0.17057533887180718,0.409511893982289,0.2467393823256964,0.168820003263519,0.45742934559366527,0.3629999527626406
2083,431.27173243126043,45.88491942286634,135.51002330336917,99.04984808378005,5.675429201808045,49.08988818379231,0.7640998799900055,0.1392415498210085,0.4112162753769399,0.3005748845196388,0.17266567129386418,0.46667738045855983,0.34574508394667147
2084,452.0037968203479,54.81161117886151,142.11938129485537,103.63415358719196,5.7957730895565795,51.844438277776604,0.7796606728034923,0.15553382658907616,0.4032789901601276,0.29407302806950253,0.18114898757176162,0.463080375520281,0.34754663364599725
2085,473.763696299281,61.552813227252436,130.06367783565923,91.40188702662095,5.904036125300208,71.76946730813172,0.7488708994991071,0.17349188825299497,0.36659564165699426,0.2576240652330495,0.1775045875507325,0.44780136122330766,0.3534417284260566
2086,496.37968668116497,53.63435617680701,164.98910289925277,113.49510838337332,6.04263883386717,47.75735992974147,0.7652930560657225,0.14118914179539413,0.43432365939372897,0.2987688879456162,0.19475552722005848,0.4643465743674722,0.33996622940707716
2087,519.6991794821641,56.758972740702816,160.47722300213815,99.55138340971988,6.139816420605653,83.46632522844189,0.7701645878675843,0.14180741804000943,0.4009385573647758,0.24872058041176948,0.18727413049282304,0.4592431130724155,0.3326412418828017
2088,543.2445796564991,67.97137407799933,160.99346672121703,117.4875034345446,6.274341767196872,65.0542208429958,0.7574977836630379,0.16517688864895969,0.39122940041354515,0.2855057814512148,0.19650750854445695,0.4624426521138472,0.34319194384704266
2089,567.2268954689698,76.73647777703471,139.74357450741104,130.16495042913004,6.376537977173851,71.27514341080446,0.7367777329720124,0.18361516784643497,0.3343786505707742,0.3114589034202498,0.19619132475534398,0.43624122551951267,0.32984767504161483
2090,591.4767456471744,78.78061601432887,180.20105581033422,120.28196567816826,6.5075584922947325,66.84941345909971,0.7542359936294855,0.17659339004868432,0.40393585307978724,0.2696221628549318,0.20092301610043203,0.45232383675535653,0.32608779587220754
2091,616.2464719490961,77.46976689133429,165.0202160086336,113.41067159999518,6.659305105731682,114.73481343333941,0.7637130423558489,0.16460673317191035,0.35063276623261197,0.2409734907953591,0.20675355272590862,0.45093311011593723,0.3258622476199813
2092,641.5913376325655,95.27710378770932,167.60467897474123,109.16923255549767,6.800480775170501,110.99256839485136,0.7528835808401063,0.19724328611382133,0.34697630736855617,0.2260028623429678,0.20401621101540815,0.4539650736737692,0.32363928424457705
2093,667.7101438485624,91.7826738319657,194.60947228242816,148.94252174159942,6.934421486400604,71.30381726177292,0.7587700887657511,0.18116009053404453,0.3841190079296718,0.2939818551426828,0.21013902108539603,0.44835373994586186,0.31323253474628243
2094,694.6300354504344,98.77036979968054,194.84718981177687,131.1232482974807,7.056247712604028,102.0592838891372,0.7583894518129649,0.18749117803407603,0.3698693163600712,0.2489051356273127,0.21979916696867674,0.44419648289579583,0.3174092609323248
2095,722.49867500216,107.16401482952556,189.9176262108119,139.5582428948703,7.219432127050043,105.99507625951821,0.7510532253821831,0.19748822447980402,0.3499915046805305,0.25718623592698386,0.2181936657698735,0.44654267650373,0.3133117493695874
2096,750.2084233178192,91.2794298547497,186.7982100710762,135.52682847895275,7.375382691395524,173.48271834920175,0.7825654424907278,0.15547849095367916,0.3181779713229446,0.2308461699330962,0.2222151730388794,0.43698646758690207,0.3223916770126796
2097,778.3274953100364,88.26354387487221,171.23324292802866,128.85112285580377,7.478321854933925,189.4960273851256,0.7424174791790618,0.1527463355009249,0.296331296308194,0.22298602545695698,0.22902698342643452,0.45120193471759107,0.32012115145545395
2098,806.9787936931308,134.7407307009509,248.46580059231536,175.38019427019705,7.609519390863188,41.93970566347203,0.7441663100942613,0.2243710246452636,0.4137466523907615,0.29204408857055275,0.22522742661779155,0.4487466385317514,0.3103585684104277
2099,836.2070212474177,119.21165065699856,213.1501551726219,155.38137621207187,7.765396700870835,138.2721998789831,0.7486368399380485,0.19042926755449002,0.34048708918087084,0.24820696216017385,0.2283749333731026,0.43277072010111045,0.3090963928693416
2100,866.4009842977116,135.58167243571,233.26115890115238,137.45935423756242,7.969133527109398,143.53192269932123,0.7500385157116244,0.2086404371661506,0.35895493316101823,0.21152991584685635,0.23230592834478586,0.4470385425906279,0.30544474465107985
2101,896.8207595916082,157.16121335179892,230.1193823124843,168.2149450390083,8.185657027657795,110.29468968312179,0.7423894053139438,0.2360521470262266,0.345633462027412,0.2526545710071162,0.24341690351313466,0.4433959661496295,0.3082553708405061
2102,927.8389636535658,141.26274903088648,253.73174311885572,146.04263269392837,8.421122273075103,143.4952503209365,0.7377706713987451,0.20636386846848193,0.37066434302372003,0.2133465676606019,0.23969052547389458,0.44352098234498766,0.30528915465251644
2103,959.8561618057954,159.89670945364108,240.72310618824469,195.05780522747995,8.615565587038844,106.53109416910273,0.7315770247464891,0.22770539019140712,0.3428084856153592,0.2777775340153594,0.23588180297682548,0.43256768083280095,0.3106882182881604
2104,991.9340397016813,157.1490922768856,267.3101418242963,167.03831532772014,8.784609912970856,139.1238033298258,0.7365624361257511,0.2150896516827927,0.36586686224672904,0.22862501170682453,0.24848822068585863,0.4282177834443456,0.2921181120024394
2105,1024.2300811176945,152.61128146264204,260.94101472584816,172.27384566108947,8.980185394203087,158.0469650188155,0.7262753951305951,0.20515768086456954,0.35078699890680876,0.2315903667849198,0.25176544890305486,0.43031464826847604,0.29196375427846133
2106,1056.9078623675975,161.61081054142338,266.0787911266589,162.33100415300083,9.032366201691111,191.0946937025964,0.739057137652368,0.20689751006025983,0.3406395845644203,0.2078195168523642,0.2457730662746914,0.4318918853728962,0.29296551834280693
2107,1090.2640559050328,161.8048655069839,270.4946363969387,191.49564811723044,9.208228248361088,153.49189956978813,0.7129346742938452,0.2081661666589404,0.3479983830160177,0.24636413049465813,0.2603759350509833,0.43215441761269335,0.29545527778721337
2108,1124.1302736568582,177.14984667772208,258.9215510334442,197.46616177577638,9.33440182103497,196.28144866287408,0.7381875816317707,0.21348010221252872,0.31202171617006164,0.23796292906817287,0.2712890894351563,0.43744137790867615,0.282547557349603
2109,1159.2581990151398,191.7260010309091,304.6733902956683,178.69089880117255,9.457425050140557,173.91911777234506,0.732373002512624,0.22582317610015218,0.3588574961133057,0.2104698689301209,0.26133549031585684,0.42961073353804863,0.29146661348366326
2110,1195.4848056514443,221.25714151233132,344.8011996103998,210.4993274418206,9.551081097493329,95.33479906167669,0.7293212456607646,0.25376654774265356,0.3954629870230885,0.24142808345955294,0.26955199778973415,0.42510770709792206,0.2942453167291397
2111,1231.5771493615591,238.9881934461246,309.15606990666316,177.9298545305215,9.701266883959626,196.79244313785614,0.7493371905280743,0.2589628918634571,0.3349954185842181,0.1928012803212195,0.2633238379492968,0.4276047193290432,0.2880350686476218
2112,1268.5738848828598,188.57580928750764,318.14586530724665,197.78295709828845,9.810886164043923,219.40988846433513,0.7283095854071536,0.20410525559808929,0.344345562675056,0.21407062318340714,0.2679294221214287,0.42892391919911155,0.27767907730232555
2113,1306.5369299621113,213.88573820965533,315.63473115226884,260.1631711427675,9.962831787894238,186.04334091512834,0.7468039816127627,0.21920654269334797,0.32348673057393157,0.26663521261264445,0.2710400768347123,0.4231906805425256,0.29083235666342483
2114,1344.7768714711913,287.87950868918836,311.97921062407835,213.333314055019,10.0957123315549,163.56450834619974,0.7263335371360975,0.29473005441445826,0.319403246664175,0.21840991582258398,0.2760775573274217,0.4320037152309374,0.2783585145557501
2115,1383.3111147299571,274.1970805394318,352.2547121421406,191.74592246109935,10.207535017079866,176.11579268470655,0.7187923940172224,0.27576521728902714,0.3542692615248018,0.19284251994129414,0.2867664215311857,0.4312860137724089,0.2904731615056847
2116,1422.445841330445,269.4690034562477,328.0904938448171,246.62644590107064,10.331833478241471,165.7557715946469,0.7100036327936123,0.2668163909938798,0.3248608202215259,0.2441986921499684,0.2848732960593823,0.4201099290376587,0.278087119238605
2117,1462.712350991079,236.8615193109367,275.26896102419454,248.13885120404433,10.47372211182031,294.8088511116997,0.7213162464485885,0.22449665172283637,0.2608991120758307,0.23518527374018625,0.28443950277630664,0.42890803639778935,0.2743328297302209
2118,1503.4217193851473,281.01905619569374,376.1698392872647,254.09224964737743,10.63667631417314,170.66381444239224,0.7196550014025405,0.25973507590133904,0.34767927514151764,0.23484766706406326,0.2876513296606499,0.42634598729353584,0.28069593386021086
2119,1543.9020160550056,280.22873202326554,311.51741149277615,231.86944097878037,10.800990399588134,270.90682949738044,0.7089325634724783,0.2560283174111973,0.28461492200651767,0.21184531080825564,0.27733712903244573,0.4163253917496158,0.26891063348525895
2120,1585.7867776271514,259.8732226650814,342.62580434181405,219.68549185580997,10.950941413794636,353.91444075756925,0.7416501235936007,0.22096203770895803,0.2913239583618347,0.18679167263844831,0.30171249263319777,0.42303909993501554,0.2831817381998384
2121,1628.4442045308203,312.6395446560487,416.86333249170457,217.26323780226596,11.123474090546626,242.41608083949245,0.730256641572889,0.2629029813623166,0.3505462274558729,0.1826997062111432,0.2873102561886207,0.43663608484463046,0.2638752326726443
2122,1671.4427776100624,274.76791336624683,422.01524264781494,277.2933339062371,11.269454881353987,242.62924444980987,0.7279374147105615,0.22582938964160862,0.3468507057429898,0.2279050111075481,0.28987013059111827,0.4123207513617278,0.2628466287421696
2123,1715.182009511693,319.22703381183453,499.61659431449027,280.6811856349597,11.520136866676255,127.3191354730233,0.7152849915814977,0.26020182437307454,0.40723728117688374,0.2287831193283687,0.30005779399665694,0.42585046488751516,0.2723473463813211
2124,1759.27946615896,315.0758605737349,535.2513191787631,258.2629453363242,11.674169618012119,181.6097605246018,0.7333683535966694,0.24420701325975738,0.41485922076661674,0.20017281679848656,0.2967541522846305,0.4084387694233094,0.27208344846169713
2125,1804.0058324367403,394.32926978019486,442.09967115847076,270.09017666249343,11.737044181034566,204.17816266074354,0.7265482498421267,0.3008545723856238,0.3373011280454711,0.2060660235813751,0.3028995885614247,0.4131418442034155,0.26538356410014585
2126,1848.9690541299046,356.22890046626225,374.6431914165483,258.08109098374035,11.90650408679156,322.6093878971237,0.7093480379426226,0.27160648558218864,0.28564644933288036,0.19677375425060298,0.2996684208870746,0.4123385719180023,0.2617647718119293
2127,1894.530072487323,343.51154812771773,512.9837794111772,332.37935697053297,12.083569802502964,166.42022006657092,0.71537260044473,0.2534588944206092,0.3785034369118824,0.24524504286726964,0.3072802454294909,0.41170365188558644,0.2800288347642994
2128,1940.766527143115,374.3592470257913,519.4001837775154,274.4914851523692,12.281199059394798,250.66099796190522,0.7311090201077796,0.26383543851724706,0.3660552700156447,0.19345209696245688,0.31233559517292875,0.4135605852596451,0.25686296851913243
2129,1987.9637490771381,412.30338106827253,460.6062099668684,338.9976899472079,12.435689462933706,195.49617745634038,0.7079623353756026,0.29295322431967274,0.3272737516773225,0.24086745553636543,0.3157828157423053,0.41483111500816483,0.2669376736116246
2130,2036.1107610457696,369.0857415408054,505.1411026453839,323.22999435000173,12.627073949225828,259.0359333553228,0.7153308158655586,0.25340719065943745,0.3468201918979445,0.22192351420339035,0.31364287820912823,0.4124144689938815,0.2685285448151029
2131,2084.5890744400704,408.8983472931757,543.9138773139521,253.90638958922818,12.723673347793397,238.8775244539833,0.693468154647521,0.28285794099791794,0.3762557624301416,0.17564130312791534,0.32280595608424445,0.4015663134325924,0.2698470515815381
2132,2134.135918846183,353.74553027284685,570.4989803434627,365.4711320376571,12.820348157320279,230.97595732920607,0.7125561153599496,0.2326214797772022,0.37515757984707454,0.24033218309465332,0.3109275695226256,0.4031242882771489,0.2656281737991551
2133,2184.1552550569813,482.50233522251,454.27015461595465,321.42955651543826,12.920764311209052,275.370166038343,0.7021351659144017,0.31462642014740616,0.2962169964643078,0.2095953186410666,0.32433709449194525,0.41375545309118034,0.26732905761828935
2134,2234.9663058976707,489.5391136579526,446.64298794995295,266.9950412515591,13.046803957749598,369.7943394583208,0.703800982666718,0.31121931907920736,0.2839485603971797,0.16973927642867362,0.32224198109739677,0.40075182151238137,0.25845171778199677
2135,2286.0197881586078,467.69309755793347,517.2057574655432,310.0975644073869,13.235644042841443,317.628359731738,0.7054290551271094,0.29001978860872746,0.32072293824860865,0.19229368692226928,0.327027603018069,0.4011879794743365,0.25978148004060336
2136,2337.6441200554436,505.40418811272707,626.6250328060445,345.7463036962425,13.403526932888887,204.83836299182013,0.7197904390882759,0.30036848728947474,0.3724116610598569,0.20548166530825093,0.3293552583806381,0.39630046453224416,0.26247419436421465
2137,2389.5815043868342,508.7330379124312,512.5996712283313,440.9735640031642,13.454399897061409,249.1874704115143,0.716231582983653,0.2972450468066532,0.2995042623781151,0.2576542074218103,0.3391162879023414,0.3908800112706795,0.25092822591184394
2138,2442.745573425453,491.75406180893066,517.7374245052483,295.01593005609,13.54736382942825,378.7704679528509,0.6890925942658308,0.2921407489451303,0.30757691842035995,0.17526276130855356,0.32674680798409544,0.39959369448770354,0.25028525851272543
2139,2496.9654217502093,543.7423616868143,543.8506934586877,378.00333694260934,13.621626583298418,288.891717870651,0.7026481402890157,0.3099151020747553,0.309976847589734,0.21544935801901444,0.33049457312820507,0.4002889011239031,0.25542608460055144
2140,2551.90945941144,481.05347233956394,541.8944975676025,290.56673828826354,13.689177924173002,491.9092938024909,0.7074796464034093,0.2664490290409454,0.30014805218493296,0.16094099666710765,0.3380296579812099,0.38371921519494084,0.24376601376003765
