year,feature,axis,V_shap
2022,cum_co2_2100,emissions,0.0
2022,cum_co2_2300,emissions,0.0
2022,peak_co2_emissions,emissions,0.0
2022,peak_co2_year,emissions,0.0
2022,slope_co2_2050_2100,emissions,0.0
2022,frac_negative_post_2050,emissions,0.0
2022,cum_ch4_2100,emissions,0.0
2022,forcing_4co2,climate,0.0
2022,ocean_heat_capacity[0],climate,0.0
2022,ocean_heat_capacity[1],climate,0.0
2022,ocean_heat_capacity[2],climate,0.0
2022,ocean_heat_transfer[0],climate,0.0
2022,ocean_heat_transfer[1],climate,0.0
2022,ocean_heat_transfer[2],climate,0.0
2022,deep_ocean_efficacy,climate,0.0
2022,iirf_0[CO2],climate,0.0
2022,iirf_uptake[CO2],climate,0.0
2022,iirf_temperature[CO2],climate,0.0
2022,iirf_airborne[CO2],climate,0.0
2022,erfari_radiative_efficiency[BC],climate,0.0
2022,erfari_radiative_efficiency[OC],climate,0.0
2022,erfari_radiative_efficiency[Sulfur],climate,0.0
2022,erfari_radiative_efficiency[NOx],climate,0.0
2022,erfari_radiative_efficiency[VOC],climate,0.0
2022,erfari_radiative_efficiency[NH3],climate,0.0
2022,aci_shape[Sulfur],climate,0.0
2022,aci_shape[BC],climate,0.0
2022,aci_shape[OC],climate,0.0
2022,aci_scale,climate,0.0
2022,forcing_scale[CH4],climate,0.0
2022,forcing_scale[N2O],climate,0.0
2022,sigma_eta,climate,0.0
2022,sigma_xi,climate,0.0
2023,cum_co2_2030,emissions,0.0
2023,cum_co2_2100,emissions,0.0
2023,cum_co2_2300,emissions,0.0
2023,peak_co2_emissions,emissions,0.0
2023,peak_co2_year,emissions,0.0
2023,slope_co2_2050_2100,emissions,0.0
2023,frac_negative_post_2050,emissions,0.0
2023,cum_ch4_2100,emissions,0.0
2023,forcing_4co2,climate,0.0
2023,ocean_heat_capacity[0],climate,0.0
2023,ocean_heat_capacity[1],climate,0.0
2023,ocean_heat_capacity[2],climate,0.0
2023,ocean_heat_transfer[0],climate,0.0
2023,ocean_heat_transfer[1],climate,0.0
2023,ocean_heat_transfer[2],climate,0.0
2023,deep_ocean_efficacy,climate,0.0
2023,iirf_0[CO2],climate,0.0
2023,iirf_uptake[CO2],climate,0.0
2023,iirf_temperature[CO2],climate,0.0
2023,iirf_airborne[CO2],climate,0.0
2023,erfari_radiative_efficiency[BC],climate,0.0
2023,erfari_radiative_efficiency[OC],climate,0.0
2023,erfari_radiative_efficiency[Sulfur],climate,0.0
2023,erfari_radiative_efficiency[NOx],climate,0.0
2023,erfari_radiative_efficiency[VOC],climate,0.0
2023,erfari_radiative_efficiency[NH3],climate,0.0
2023,aci_shape[Sulfur],climate,0.0
2023,aci_shape[BC],climate,0.0
2023,aci_shape[OC],climate,0.0
2023,aci_scale,climate,0.0
2023,forcing_scale[CH4],climate,0.0
2023,forcing_scale[N2O],climate,0.0
2023,sigma_eta,climate,0.0
2023,sigma_xi,climate,0.0
2024,cum_co2_2030,emissions,0.0
2024,cum_co2_2100,emissions,0.0
2024,cum_co2_2300,emissions,0.0
2024,peak_co2_emissions,emissions,0.0
2024,peak_co2_year,emissions,0.0
2024,slope_co2_2050_2100,emissions,0.0
2024,frac_negative_post_2050,emissions,0.0
2024,cum_ch4_2100,emissions,0.0
2024,forcing_4co2,climate,0.0
2024,ocean_heat_capacity[0],climate,0.0
2024,ocean_heat_capacity[1],climate,0.0
2024,ocean_heat_capacity[2],climate,0.0
2024,ocean_heat_transfer[0],climate,0.0
2024,ocean_heat_transfer[1],climate,0.0
2024,ocean_heat_transfer[2],climate,0.0
2024,deep_ocean_efficacy,climate,0.0
2024,iirf_0[CO2],climate,0.0
2024,iirf_uptake[CO2],climate,0.0
2024,iirf_temperature[CO2],climate,0.0
2024,iirf_airborne[CO2],climate,0.0
2024,erfari_radiative_efficiency[BC],climate,0.0
2024,erfari_radiative_efficiency[OC],climate,0.0
2024,erfari_radiative_efficiency[Sulfur],climate,0.0
2024,erfari_radiative_efficiency[NOx],climate,0.0
2024,erfari_radiative_efficiency[VOC],climate,0.0
2024,erfari_radiative_efficiency[NH3],climate,0.0
2024,aci_shape[Sulfur],climate,0.0
2024,aci_shape[BC],climate,0.0
2024,aci_shape[OC],climate,0.0
2024,aci_scale,climate,0.0
2024,forcing_scale[CH4],climate,0.0
2024,forcing_scale[N2O],climate,0.0
2024,sigma_eta,climate,0.0
2024,sigma_xi,climate,0.0
2025,cum_co2_2030,emissions,0.0
2025,cum_co2_2100,emissions,0.0
2025,cum_co2_2300,emissions,0.0
2025,peak_co2_emissions,emissions,0.0
2025,peak_co2_year,emissions,0.0
2025,slope_co2_2050_2100,emissions,0.0
2025,frac_negative_post_2050,emissions,0.0
2025,cum_ch4_2100,emissions,0.0
2025,forcing_4co2,climate,0.0
2025,ocean_heat_capacity[0],climate,0.0
2025,ocean_heat_capacity[1],climate,0.0
2025,ocean_heat_capacity[2],climate,0.0
2025,ocean_heat_transfer[0],climate,0.0
2025,ocean_heat_transfer[1],climate,0.0
2025,ocean_heat_transfer[2],climate,0.0
2025,deep_ocean_efficacy,climate,0.0
2025,iirf_0[CO2],climate,0.0
2025,iirf_uptake[CO2],climate,0.0
2025,iirf_temperature[CO2],climate,0.0
2025,iirf_airborne[CO2],climate,0.0
2025,erfari_radiative_efficiency[BC],climate,0.0
2025,erfari_radiative_efficiency[OC],climate,0.0
2025,erfari_radiative_efficiency[Sulfur],climate,0.0
2025,erfari_radiative_efficiency[NOx],climate,0.0
2025,erfari_radiative_efficiency[VOC],climate,0.0
2025,erfari_radiative_efficiency[NH3],climate,0.0
2025,aci_shape[Sulfur],climate,0.0
2025,aci_shape[BC],climate,0.0
2025,aci_shape[OC],climate,0.0
2025,aci_scale,climate,0.0
2025,forcing_scale[CH4],climate,0.0
2025,forcing_scale[N2O],climate,0.0
2025,sigma_eta,climate,0.0
2025,sigma_xi,climate,0.0
2026,cum_co2_2030,emissions,0.0
2026,cum_co2_2100,emissions,0.0
2026,cum_co2_2300,emissions,0.0
2026,peak_co2_emissions,emissions,0.0
2026,peak_co2_year,emissions,0.0
2026,slope_co2_2050_2100,emissions,0.0
2026,frac_negative_post_2050,emissions,0.0
2026,cum_ch4_2100,emissions,0.0
2026,forcing_4co2,climate,0.0
2026,ocean_heat_capacity[0],climate,0.0
2026,ocean_heat_capacity[1],climate,0.0
2026,ocean_heat_capacity[2],climate,0.0
2026,ocean_heat_transfer[0],climate,0.0
2026,ocean_heat_transfer[1],climate,0.0
2026,ocean_heat_transfer[2],climate,0.0
2026,deep_ocean_efficacy,climate,0.0
2026,iirf_0[CO2],climate,0.0
2026,iirf_uptake[CO2],climate,0.0
2026,iirf_temperature[CO2],climate,0.0
2026,iirf_airborne[CO2],climate,0.0
2026,erfari_radiative_efficiency[BC],climate,0.0
2026,erfari_radiative_efficiency[OC],climate,0.0
2026,erfari_radiative_efficiency[Sulfur],climate,0.0
2026,erfari_radiative_efficiency[NOx],climate,0.0
2026,erfari_radiative_efficiency[VOC],climate,0.0
2026,erfari_radiative_efficiency[NH3],climate,0.0
2026,aci_shape[Sulfur],climate,0.0
2026,aci_shape[BC],climate,0.0
2026,aci_shape[OC],climate,0.0
2026,aci_scale,climate,0.0
2026,forcing_scale[CH4],climate,0.0
2026,forcing_scale[N2O],climate,0.0
2026,sigma_eta,climate,0.0
2026,sigma_xi,climate,0.0
2027,cum_co2_2030,emissions,0.0
2027,cum_co2_2100,emissions,0.0
2027,cum_co2_2300,emissions,0.0
2027,peak_co2_emissions,emissions,0.0
2027,peak_co2_year,emissions,0.0
2027,slope_co2_2050_2100,emissions,0.0
2027,frac_negative_post_2050,emissions,0.0
2027,cum_ch4_2100,emissions,0.0
2027,forcing_4co2,climate,0.0
2027,ocean_heat_capacity[0],climate,0.0
2027,ocean_heat_capacity[1],climate,0.0
2027,ocean_heat_capacity[2],climate,0.0
2027,ocean_heat_transfer[0],climate,0.0
2027,ocean_heat_transfer[1],climate,0.0
2027,ocean_heat_transfer[2],climate,0.0
2027,deep_ocean_efficacy,climate,0.0
2027,iirf_0[CO2],climate,0.0
2027,iirf_uptake[CO2],climate,0.0
2027,iirf_temperature[CO2],climate,0.0
2027,iirf_airborne[CO2],climate,0.0
2027,erfari_radiative_efficiency[BC],climate,0.0
2027,erfari_radiative_efficiency[OC],climate,0.0
2027,erfari_radiative_efficiency[Sulfur],climate,0.0
2027,erfari_radiative_efficiency[NOx],climate,0.0
2027,erfari_radiative_efficiency[VOC],climate,0.0
2027,erfari_radiative_efficiency[NH3],climate,0.0
2027,aci_shape[Sulfur],climate,0.0
2027,aci_shape[BC],climate,0.0
2027,aci_shape[OC],climate,0.0
2027,aci_scale,climate,0.0
2027,forcing_scale[CH4],climate,0.0
2027,forcing_scale[N2O],climate,0.0
2027,sigma_eta,climate,0.0
2027,sigma_xi,climate,0.0
2028,cum_co2_2030,emissions,0.0
2028,cum_co2_2100,emissions,0.0
2028,cum_co2_2300,emissions,0.0
2028,peak_co2_emissions,emissions,0.0
2028,peak_co2_year,emissions,0.0
2028,slope_co2_2050_2100,emissions,0.0
2028,frac_negative_post_2050,emissions,0.0
2028,cum_ch4_2100,emissions,0.0
2028,forcing_4co2,climate,0.0
2028,ocean_heat_capacity[0],climate,0.0
2028,ocean_heat_capacity[1],climate,0.0
2028,ocean_heat_capacity[2],climate,0.0
2028,ocean_heat_transfer[0],climate,0.0
2028,ocean_heat_transfer[1],climate,0.0
2028,ocean_heat_transfer[2],climate,0.0
2028,deep_ocean_efficacy,climate,0.0
2028,iirf_0[CO2],climate,0.0
2028,iirf_uptake[CO2],climate,0.0
2028,iirf_temperature[CO2],climate,0.0
2028,iirf_airborne[CO2],climate,0.0
2028,erfari_radiative_efficiency[BC],climate,0.0
2028,erfari_radiative_efficiency[OC],climate,0.0
2028,erfari_radiative_efficiency[Sulfur],climate,0.0
2028,erfari_radiative_efficiency[NOx],climate,0.0
2028,erfari_radiative_efficiency[VOC],climate,0.0
2028,erfari_radiative_efficiency[NH3],climate,0.0
2028,aci_shape[Sulfur],climate,0.0
2028,aci_shape[BC],climate,0.0
2028,aci_shape[OC],climate,0.0
2028,aci_scale,climate,0.0
2028,forcing_scale[CH4],climate,0.0
2028,forcing_scale[N2O],climate,0.0
2028,sigma_eta,climate,0.0
2028,sigma_xi,climate,0.0
2029,cum_co2_2030,emissions,1.37557212248051e-15
2029,cum_co2_2100,emissions,0.0
2029,cum_co2_2300,emissions,7.73806979579986e-17
2029,peak_co2_emissions,emissions,0.0
2029,peak_co2_year,emissions,1.7556881338734045e-16
2029,slope_co2_2050_2100,emissions,0.0
2029,frac_negative_post_2050,emissions,0.0
2029,cum_ch4_2100,emissions,0.0
2029,forcing_4co2,climate,6.728598806520021e-12
2029,ocean_heat_capacity[0],climate,3.995184425344043e-11
2029,ocean_heat_capacity[1],climate,3.5445432125150937e-13
2029,ocean_heat_capacity[2],climate,6.049842900356191e-14
2029,ocean_heat_transfer[0],climate,9.214367438520876e-13
2029,ocean_heat_transfer[1],climate,7.667348680477307e-12
2029,ocean_heat_transfer[2],climate,9.552636824349712e-14
2029,deep_ocean_efficacy,climate,1.961010513528943e-13
2029,iirf_0[CO2],climate,2.4114553371651187e-14
2029,iirf_uptake[CO2],climate,5.596882161472498e-14
2029,iirf_temperature[CO2],climate,1.9475479529441737e-14
2029,iirf_airborne[CO2],climate,2.324754881697233e-15
2029,erfari_radiative_efficiency[BC],climate,2.2878682263624787e-14
2029,erfari_radiative_efficiency[OC],climate,1.5070797035824443e-14
2029,erfari_radiative_efficiency[Sulfur],climate,8.507952314856576e-15
2029,erfari_radiative_efficiency[NOx],climate,4.066739539265766e-14
2029,erfari_radiative_efficiency[VOC],climate,3.498093898260764e-14
2029,erfari_radiative_efficiency[NH3],climate,3.074695655373928e-14
2029,aci_shape[Sulfur],climate,3.0785789144484975e-14
2029,aci_shape[BC],climate,4.342519597303342e-14
2029,aci_shape[OC],climate,6.67243033222864e-15
2029,aci_scale,climate,9.154401919017166e-15
2029,forcing_scale[CH4],climate,5.494490086206158e-14
2029,forcing_scale[N2O],climate,3.691337793266212e-14
2029,sigma_eta,climate,2.590622801619102e-11
2029,sigma_xi,climate,2.4990921456817408e-14
2030,cum_co2_2030,emissions,1.8244847122128436e-14
2030,cum_co2_2100,emissions,1.6906563380598539e-16
2030,cum_co2_2300,emissions,2.317286912979237e-16
2030,peak_co2_emissions,emissions,0.0
2030,peak_co2_year,emissions,0.0
2030,slope_co2_2050_2100,emissions,0.0
2030,frac_negative_post_2050,emissions,0.0
2030,cum_ch4_2100,emissions,0.0
2030,forcing_4co2,climate,3.495571532732359e-11
2030,ocean_heat_capacity[0],climate,1.2458988020914289e-10
2030,ocean_heat_capacity[1],climate,4.6090208235350964e-12
2030,ocean_heat_capacity[2],climate,6.57644952330041e-14
2030,ocean_heat_transfer[0],climate,1.0600776163232988e-11
2030,ocean_heat_transfer[1],climate,7.792288322063253e-11
2030,ocean_heat_transfer[2],climate,2.0353287208665477e-13
2030,deep_ocean_efficacy,climate,9.077893245334534e-13
2030,iirf_0[CO2],climate,5.009637826175971e-13
2030,iirf_uptake[CO2],climate,2.836473826711749e-13
2030,iirf_temperature[CO2],climate,1.3386833732316396e-13
2030,iirf_airborne[CO2],climate,4.3126276902521086e-14
2030,erfari_radiative_efficiency[BC],climate,4.9354328947171294e-14
2030,erfari_radiative_efficiency[OC],climate,9.337516496188234e-14
2030,erfari_radiative_efficiency[Sulfur],climate,1.3893833882814699e-14
2030,erfari_radiative_efficiency[NOx],climate,5.3452462262567115e-14
2030,erfari_radiative_efficiency[VOC],climate,8.215644875907797e-14
2030,erfari_radiative_efficiency[NH3],climate,1.2749285812187436e-13
2030,aci_shape[Sulfur],climate,8.448309657957507e-14
2030,aci_shape[BC],climate,2.5798090187275438e-14
2030,aci_shape[OC],climate,2.6846648912941785e-14
2030,aci_scale,climate,3.546244950362168e-14
2030,forcing_scale[CH4],climate,9.71322626842538e-14
2030,forcing_scale[N2O],climate,4.3111327232618717e-14
2030,sigma_eta,climate,5.961509243109667e-11
2030,sigma_xi,climate,5.899553119927218e-14
2031,cum_co2_2030,emissions,2.42243794291464e-14
2031,cum_co2_2100,emissions,1.3525233039669292e-14
2031,cum_co2_2300,emissions,0.0
2031,peak_co2_emissions,emissions,0.0
2031,peak_co2_year,emissions,3.8585857438811563e-16
2031,slope_co2_2050_2100,emissions,0.0
2031,frac_negative_post_2050,emissions,0.0
2031,cum_ch4_2100,emissions,0.0
2031,forcing_4co2,climate,9.302290153722566e-11
2031,ocean_heat_capacity[0],climate,2.0284336090802138e-10
2031,ocean_heat_capacity[1],climate,2.6634075814369588e-11
2031,ocean_heat_capacity[2],climate,1.25762997485889e-13
2031,ocean_heat_transfer[0],climate,4.904716876456271e-11
2031,ocean_heat_transfer[1],climate,2.526585534571198e-10
2031,ocean_heat_transfer[2],climate,3.408239923429381e-13
2031,deep_ocean_efficacy,climate,2.5218724947949134e-12
2031,iirf_0[CO2],climate,3.152409910393194e-12
2031,iirf_uptake[CO2],climate,7.715894592881126e-13
2031,iirf_temperature[CO2],climate,2.7550575311266265e-13
2031,iirf_airborne[CO2],climate,1.3301430234008278e-13
2031,erfari_radiative_efficiency[BC],climate,1.1417804663179543e-13
2031,erfari_radiative_efficiency[OC],climate,6.697955403467424e-14
2031,erfari_radiative_efficiency[Sulfur],climate,6.568093521422258e-14
2031,erfari_radiative_efficiency[NOx],climate,7.100299910085169e-14
2031,erfari_radiative_efficiency[VOC],climate,1.268070914801989e-13
2031,erfari_radiative_efficiency[NH3],climate,1.8799627343489522e-13
2031,aci_shape[Sulfur],climate,1.2244576061879085e-13
2031,aci_shape[BC],climate,5.764510530517302e-14
2031,aci_shape[OC],climate,4.433690749071576e-14
2031,aci_scale,climate,1.9967206233956288e-13
2031,forcing_scale[CH4],climate,1.0220976581740044e-13
2031,forcing_scale[N2O],climate,4.1035860875590995e-14
2031,sigma_eta,climate,7.417123732908586e-11
2031,sigma_xi,climate,1.1923967747674447e-13
2032,cum_co2_2030,emissions,8.995201086740899e-14
2032,cum_co2_2100,emissions,4.779563073638456e-15
2032,cum_co2_2300,emissions,0.0
2032,peak_co2_emissions,emissions,0.0
2032,peak_co2_year,emissions,2.1745001610649146e-15
2032,slope_co2_2050_2100,emissions,0.0
2032,frac_negative_post_2050,emissions,0.0
2032,cum_ch4_2100,emissions,0.0
2032,forcing_4co2,climate,1.7439127253709767e-10
2032,ocean_heat_capacity[0],climate,2.632642592734525e-10
2032,ocean_heat_capacity[1],climate,8.223873453291867e-11
2032,ocean_heat_capacity[2],climate,2.529184001238868e-13
2032,ocean_heat_transfer[0],climate,1.3882176523499583e-10
2032,ocean_heat_transfer[1],climate,4.984325838650887e-10
2032,ocean_heat_transfer[2],climate,2.6638540349730535e-13
2032,deep_ocean_efficacy,climate,1.3325690253598587e-11
2032,iirf_0[CO2],climate,7.519397930412887e-12
2032,iirf_uptake[CO2],climate,1.888682842295684e-12
2032,iirf_temperature[CO2],climate,5.958078945083092e-13
2032,iirf_airborne[CO2],climate,7.30242572441142e-14
2032,erfari_radiative_efficiency[BC],climate,4.788688713267807e-14
2032,erfari_radiative_efficiency[OC],climate,4.5263409640484316e-14
2032,erfari_radiative_efficiency[Sulfur],climate,4.9375679742877744e-14
2032,erfari_radiative_efficiency[NOx],climate,6.47039945613652e-14
2032,erfari_radiative_efficiency[VOC],climate,6.609036860420039e-14
2032,erfari_radiative_efficiency[NH3],climate,1.7601632469867317e-13
2032,aci_shape[Sulfur],climate,2.2557113255508935e-13
2032,aci_shape[BC],climate,5.818326013998452e-14
2032,aci_shape[OC],climate,4.0890632126884966e-14
2032,aci_scale,climate,3.6881674370706524e-13
2032,forcing_scale[CH4],climate,1.2823604784360452e-13
2032,forcing_scale[N2O],climate,5.536264228648673e-14
2032,sigma_eta,climate,7.892457899239204e-11
2032,sigma_xi,climate,3.5425973829898407e-13
2033,cum_co2_2030,emissions,1.41701831917152e-13
2033,cum_co2_2100,emissions,1.8453118693033197e-14
2033,cum_co2_2300,emissions,1.6128502738096814e-15
2033,peak_co2_emissions,emissions,1.1001953464330057e-14
2033,peak_co2_year,emissions,0.0
2033,slope_co2_2050_2100,emissions,0.0
2033,frac_negative_post_2050,emissions,0.0
2033,cum_ch4_2100,emissions,0.0
2033,forcing_4co2,climate,2.931631532021377e-10
2033,ocean_heat_capacity[0],climate,3.701635331770094e-10
2033,ocean_heat_capacity[1],climate,2.002016023398617e-10
2033,ocean_heat_capacity[2],climate,4.33576509423269e-13
2033,ocean_heat_transfer[0],climate,2.800928611905923e-10
2033,ocean_heat_transfer[1],climate,8.926490024767765e-10
2033,ocean_heat_transfer[2],climate,6.846235655201036e-13
2033,deep_ocean_efficacy,climate,1.4089549351567302e-11
2033,iirf_0[CO2],climate,1.2082729120875262e-11
2033,iirf_uptake[CO2],climate,2.5805461795809732e-12
2033,iirf_temperature[CO2],climate,1.0716424013432699e-12
2033,iirf_airborne[CO2],climate,1.939645259886818e-13
2033,erfari_radiative_efficiency[BC],climate,3.883898289228548e-14
2033,erfari_radiative_efficiency[OC],climate,4.18282554190598e-14
2033,erfari_radiative_efficiency[Sulfur],climate,1.4546729432321033e-13
2033,erfari_radiative_efficiency[NOx],climate,6.011350910827492e-14
2033,erfari_radiative_efficiency[VOC],climate,4.931129317915411e-14
2033,erfari_radiative_efficiency[NH3],climate,2.268146817470573e-13
2033,aci_shape[Sulfur],climate,5.0361328092991264e-14
2033,aci_shape[BC],climate,8.585365296298153e-14
2033,aci_shape[OC],climate,6.085957991757134e-14
2033,aci_scale,climate,8.477693808401975e-13
2033,forcing_scale[CH4],climate,9.884924732191034e-14
2033,forcing_scale[N2O],climate,5.315856932566157e-14
2033,sigma_eta,climate,7.762346032105011e-11
2033,sigma_xi,climate,1.6718521622124249e-13
2034,cum_co2_2030,emissions,2.0039777019711382e-13
2034,cum_co2_2100,emissions,1.846680306179906e-14
2034,cum_co2_2300,emissions,7.9000221545258e-15
2034,peak_co2_emissions,emissions,2.5593038374186875e-14
2034,peak_co2_year,emissions,0.0
2034,slope_co2_2050_2100,emissions,0.0
2034,frac_negative_post_2050,emissions,0.0
2034,cum_ch4_2100,emissions,0.0
2034,forcing_4co2,climate,3.4449770235953083e-10
2034,ocean_heat_capacity[0],climate,2.4098609462551175e-10
2034,ocean_heat_capacity[1],climate,3.8783042062598987e-10
2034,ocean_heat_capacity[2],climate,1.740809327314072e-13
2034,ocean_heat_transfer[0],climate,5.003584993359458e-10
2034,ocean_heat_transfer[1],climate,1.2742783123223923e-09
2034,ocean_heat_transfer[2],climate,2.2566785491650028e-12
2034,deep_ocean_efficacy,climate,7.189914270120207e-12
2034,iirf_0[CO2],climate,4.77713063321709e-12
2034,iirf_uptake[CO2],climate,1.5710396722587077e-11
2034,iirf_temperature[CO2],climate,1.0045002994776803e-12
2034,iirf_airborne[CO2],climate,5.565924518293132e-13
2034,erfari_radiative_efficiency[BC],climate,1.2397698858060787e-13
2034,erfari_radiative_efficiency[OC],climate,5.224986410089294e-14
2034,erfari_radiative_efficiency[Sulfur],climate,1.5697605402032312e-13
2034,erfari_radiative_efficiency[NOx],climate,3.57497547920774e-14
2034,erfari_radiative_efficiency[VOC],climate,1.3152253501367863e-13
2034,erfari_radiative_efficiency[NH3],climate,6.14395330328185e-14
2034,aci_shape[Sulfur],climate,9.22029273506597e-14
2034,aci_shape[BC],climate,3.1587343766838136e-14
2034,aci_shape[OC],climate,6.536523755966597e-14
2034,aci_scale,climate,8.608827312473328e-13
2034,forcing_scale[CH4],climate,1.9459511211846757e-13
2034,forcing_scale[N2O],climate,2.7409093242822102e-14
2034,sigma_eta,climate,1.7198849662193243e-11
2034,sigma_xi,climate,2.1605924632034943e-13
2035,cum_co2_2030,emissions,3.312407288043552e-13
2035,cum_co2_2100,emissions,1.0089686191713825e-14
2035,cum_co2_2300,emissions,2.064338111111382e-14
2035,peak_co2_emissions,emissions,2.6054686085510363e-14
2035,peak_co2_year,emissions,0.0
2035,slope_co2_2050_2100,emissions,0.0
2035,frac_negative_post_2050,emissions,0.0
2035,cum_ch4_2100,emissions,0.0
2035,forcing_4co2,climate,3.7168670110508685e-10
2035,ocean_heat_capacity[0],climate,1.1562259004949093e-10
2035,ocean_heat_capacity[1],climate,5.673436992914832e-10
2035,ocean_heat_capacity[2],climate,1.2289709115411213e-13
2035,ocean_heat_transfer[0],climate,7.375401472660548e-10
2035,ocean_heat_transfer[1],climate,1.3400666671099138e-09
2035,ocean_heat_transfer[2],climate,5.866330740625425e-12
2035,deep_ocean_efficacy,climate,9.48879099187548e-12
2035,iirf_0[CO2],climate,7.729941525891088e-12
2035,iirf_uptake[CO2],climate,1.8218857604027038e-11
2035,iirf_temperature[CO2],climate,8.26423204391909e-13
2035,iirf_airborne[CO2],climate,1.5080578858659123e-13
2035,erfari_radiative_efficiency[BC],climate,1.2551203905020304e-13
2035,erfari_radiative_efficiency[OC],climate,2.969417197479535e-14
2035,erfari_radiative_efficiency[Sulfur],climate,2.3052757133806334e-13
2035,erfari_radiative_efficiency[NOx],climate,2.1111869534308977e-14
2035,erfari_radiative_efficiency[VOC],climate,1.3775187632246512e-13
2035,erfari_radiative_efficiency[NH3],climate,1.922450334096559e-14
2035,aci_shape[Sulfur],climate,1.7683273365667672e-13
2035,aci_shape[BC],climate,7.294484389510239e-14
2035,aci_shape[OC],climate,6.613426724083183e-14
2035,aci_scale,climate,6.910232834513593e-13
2035,forcing_scale[CH4],climate,3.679249703218843e-13
2035,forcing_scale[N2O],climate,2.7145258652127267e-14
2035,sigma_eta,climate,3.936172110571698e-12
2035,sigma_xi,climate,7.680829616554132e-14
2036,cum_co2_2030,emissions,5.05741530964804e-13
2036,cum_co2_2100,emissions,4.943916637058686e-15
2036,cum_co2_2300,emissions,2.7110282161750495e-14
2036,peak_co2_emissions,emissions,4.2391395403489256e-14
2036,peak_co2_year,emissions,1.3829241015004695e-15
2036,slope_co2_2050_2100,emissions,0.0
2036,frac_negative_post_2050,emissions,0.0
2036,cum_ch4_2100,emissions,0.0
2036,forcing_4co2,climate,3.665616558822438e-10
2036,ocean_heat_capacity[0],climate,6.654034056895143e-11
2036,ocean_heat_capacity[1],climate,7.131770831221437e-10
2036,ocean_heat_capacity[2],climate,2.0492847340724434e-13
2036,ocean_heat_transfer[0],climate,9.741482836593744e-10
2036,ocean_heat_transfer[1],climate,1.277979320313003e-09
2036,ocean_heat_transfer[2],climate,1.075367189881213e-11
2036,deep_ocean_efficacy,climate,1.5316768044408794e-11
2036,iirf_0[CO2],climate,1.0820766931035755e-11
2036,iirf_uptake[CO2],climate,1.872569784962766e-11
2036,iirf_temperature[CO2],climate,7.20281200801247e-13
