year,n_groups_used,v_internal_anova,v_total_anova,v_int_frac_of_total
2050,6000,8.99074239314187,20.75324790574774,0.4332209798665696
2100,6000,164.83531305751052,604.5861104452822,0.27264158109108405
2150,6000,348.4877312082976,1985.166942344896,0.17554580613591164
