year,V_total,V_emissions,V_climate,V_internal,f_emissions,f_climate,f_internal,mean,p5,p50,p95
2161,1.632888782863423e-07,1.22575571875737e-08,1.510313210987686e-07,0.0,0.07506669968103356,0.9249333003189664,0.0,0.0012925109983708406,0.0006799697875976562,0.0012617111206054688,0.0019922256469726562
2162,1.641222907242959e-07,1.2377375032275118e-08,1.5174491569202078e-07,0.0,0.07541556346582742,0.9245844365341725,0.0,0.0012926690907993713,0.0006781816482543945,0.001261591911315918,0.0019941329956054688
2163,1.649485835178204e-07,1.2495886878685465e-08,1.5245269663913494e-07,0.0,0.07575625453816315,0.9242437454618367,0.0,0.0012928297827679979,0.0006766319274902344,0.0012614727020263672,0.0019965171813964844
2164,1.6576844857000584e-07,1.2613267265666594e-08,1.5315518130433925e-07,0.0,0.076089674328706,0.923910325671294,0.0,0.0012929929774764867,0.0006749629974365234,0.0012614727020263672,0.001998424530029297
2165,1.6658111420582103e-07,1.2729670631275594e-08,1.5385144357454542e-07,0.0,0.07641724989032861,0.9235827501096713,0.0,0.0012931571709594502,0.0006730556488037109,0.0012614727020263672,0.002000570297241211
2166,1.6738686291614646e-07,1.2845315550050993e-08,1.5454154736609545e-07,0.0,0.07674028490805719,0.9232597150919427,0.0,0.0012933221484266791,0.0006716251373291016,0.0012614727020263672,0.002002716064453125
2167,1.6818559296877725e-07,1.2959818509057485e-08,1.5522577445971976e-07,0.0,0.07705665081231663,0.9229433491876833,0.0,0.001293487975400035,0.0006699562072753906,0.0012614727020263672,0.002004861831665039
2168,1.6897724091661164e-07,1.3073337039712801e-08,1.5590390387689884e-07,0.0,0.07736744291004459,0.9226325570899554,0.0,0.001293654554573044,0.0006685256958007812,0.0012614727020263672,0.002007007598876953
2169,1.697622975541858e-07,1.3185252933999939e-08,1.5657704462018586e-07,0.0,0.0776689119077891,0.9223310880922109,0.0,0.0012938229135577562,0.000667029619216919,0.0012614727020263672,0.002009153366088867
2170,1.7054044200667198e-07,1.3295888136096959e-08,1.5724455387057503e-07,0.0,0.07796325598579597,0.9220367440142041,0.0,0.0012939929962519805,0.0006654262542724609,0.0012612342834472656,0.0020112991333007812
2171,1.713115623926072e-07,1.3404918068191753e-08,1.5790664432441544e-07,0.0,0.07824876430389867,0.9217512356961013,0.0,0.001294165101644412,0.0006642341613769531,0.0012612342834472656,0.0020132064819335938
2172,1.7207736968608028e-07,1.3512533534237328e-08,1.5856483615184294e-07,0.0,0.07852591865442947,0.9214740813455705,0.0,0.0012943394735165149,0.0006630420684814453,0.0012612342834472656,0.0020151138305664062
2173,1.7283673723936733e-07,1.3619021029901796e-08,1.5921771620946552e-07,0.0,0.0787970268788421,0.9212029731211578,0.0,0.0012945155556827821,0.0006620228290557862,0.0012614727020263672,0.0020170211791992188
2174,1.7359004773188816e-07,1.3724401949594747e-08,1.5986564578229342e-07,0.0,0.0790621474497907,0.9209378525502093,0.0,0.0012946938255723104,0.0006608963012695312,0.0012614727020263672,0.0020189285278320312
2175,1.74337971169793e-07,1.382896273540511e-08,1.605090084343879e-07,0.0,0.0793227238025884,0.9206772761974117,0.0,0.001294872947011004,0.0006597042083740234,0.0012614727020263672,0.0020209014415740953
2176,1.7508007741119714e-07,1.3932914320759997e-08,1.6114716309043714e-07,0.0,0.07958023852158136,0.9204197614784186,0.0,0.0012950528604253157,0.0006589889526367188,0.0012613534927368164,0.002022981643676758
2177,1.7581611361133227e-07,1.4035882105055729e-08,1.6178023150627654e-07,0.0,0.07983274010984077,0.9201672598901592,0.0,0.0012952315842490018,0.0006580352783203125,0.0012612342834472656,0.0020248889923095703
2178,1.7654629194978786e-07,1.4137688707661965e-08,1.624086032421259e-07,0.0,0.08007921634334247,0.9199207836566575,0.0,0.0012954107035542575,0.0006574273109436037,0.0012612342834472656,0.0020270347595214844
2179,1.772702427430836e-07,1.4238460775673837e-08,1.6303178196740978e-07,0.0,0.08032064804192506,0.9196793519580749,0.0,0.0012955880178985523,0.0006566047668457031,0.0012612342834472656,0.0020287036895751953
2180,1.7798876225490763e-07,1.433784114904877e-08,1.6365092110585886e-07,0.0,0.08055475507220365,0.9194452449277963,0.0,0.0012957662755840918,0.0006556510925292969,0.0012612342834472656,0.00203079581260681
2181,1.7870150330631737e-07,1.4435887456256689e-08,1.642656158500607e-07,0.0,0.08078212655834081,0.9192178734416593,0.0,0.0012959444113020586,0.0006546974182128906,0.001260995864868164,0.0020322799682617188
2182,1.7940836535839575e-07,1.4532625689885662e-08,1.648757396685101e-07,0.0,0.08100305501839065,0.9189969449816093,0.0,0.0012961229225051335,0.0006539821624755859,0.001260995864868164,0.0020341873168945312
2183,1.80110795327119e-07,1.4628068922819896e-08,1.654827264042991e-07,0.0,0.08121705806835317,0.9187829419316469,0.0,0.0012963022295529427,0.0006532669067382812,0.0012610256671905518,0.0020360946655273438
2184,1.8080761440294513e-07,1.4722355866352823e-08,1.660852585365923e-07,0.0,0.08142553019665866,0.9185744698033413,0.0,0.0012964817817834146,0.000652313232421875,0.001260995864868164,0.0020380020141601562
2185,1.8149981964057627e-07,1.4815389540058397e-08,1.6668443010051789e-07,0.0,0.08162757169344456,0.9183724283065555,0.0,0.0012966610721795583,0.0006513595581054688,0.001260995864868164,0.0020399093627929688
2186,1.8218653488108398e-07,1.4907441754813182e-08,1.672790931262708e-07,0.0,0.08182515664257792,0.918174843357422,0.0,0.0012968407907458827,0.0006504058837890625,0.001260995864868164,0.0020418167114257812
2187,1.8286830305126996e-07,1.4998662212180174e-08,1.678696408390898e-07,0.0,0.0820189281680766,0.9179810718319235,0.0,0.001297020199132002,0.0006496906280517578,0.001260995864868164,0.002043312788009642
2188,1.8354624240798255e-07,1.508941296392471e-08,1.6845682944405784e-07,0.0,0.08221041611074933,0.9177895838892507,0.0,0.0012971996793137378,0.0006487369537353516,0.001260995864868164,0.002045154571533203
2189,1.8421924184307883e-07,1.517987766193069e-08,1.6903936418114814e-07,0.0,0.08240115153042034,0.9175988484695796,0.0,0.0012973776302000288,0.0006480216979980469,0.001260995864868164,0.0020470619201660156
2190,1.848876136826424e-07,1.5269849962078135e-08,1.6961776372056425e-07,0.0,0.08258990236246258,0.9174100976375374,0.0,0.0012975558478022435,0.0006470680236816406,0.001260995864868164,0.0020487308502197266
2191,1.8555162577054593e-07,1.5359285566258036e-08,1.701923402042879e-07,0.0,0.08277634594940927,0.9172236540505907,0.0,0.0012977334527506414,0.0006462872028350831,0.0012608766555786133,0.0020503997802734375
2192,1.86210635212996e-07,1.54483568831894e-08,1.7076227832980658e-07,0.0,0.08296173237108012,0.9170382676289198,0.0,0.0012979088746223335,0.0006456375122070312,0.0012607574462890625,0.00205230712890625
2193,1.8686586499355626e-07,1.5536379878313615e-08,1.7132948511524264e-07,0.0,0.08314188296963364,0.9168581170303663,0.0,0.0012980844344036237,0.000644683837890625,0.0012607574462890625,0.002053976058959961
2194,1.8751532087643298e-07,1.562323788739816e-08,1.718920829890348e-07,0.0,0.08331712744524704,0.9166828725547529,0.0,0.0012982582847947488,0.0006437301635742188,0.0012607574462890625,0.002055644989013672
2195,1.8816060165295993e-07,1.5709227166855235e-08,1.7245137448610468e-07,0.0,0.0834883978306418,0.9165116021693581,0.0,0.0012984317871009825,0.0006430149078369141,0.0012607574462890625,0.0020575523376464844
2196,1.8880053180332757e-07,1.5794006355081258e-08,1.7300652544824632e-07,0.0,0.08365445904322867,0.9163455409567713,0.0,0.0012986037183018082,0.0006422996520996094,0.0012607574462890625,0.0020592212677001953
2197,1.8943647764736543e-07,1.5878355392726736e-08,1.735581222546387e-07,0.0,0.08381889058497051,0.9161811094150295,0.0,0.0012987746663311857,0.0006413996219635011,0.0012607574462890625,0.0020608901977539062
2198,1.9006846107005813e-07,1.5962124961351423e-08,1.741063361087067e-07,0.0,0.08398092388125285,0.9160190761187471,0.0,0.0012989447011044124,0.0006406307220458984,0.0012607574462890625,0.0020627975463867188
2199,1.906957982130428e-07,1.6045689960366035e-08,1.7465010825267677e-07,0.0,0.08414286057021562,0.9158571394297844,0.0,0.0012991127532446763,0.0006399154663085938,0.0012607574462890625,0.0020644664764404297
2200,1.9131889079632568e-07,1.6129060819717052e-08,1.7518982997660862e-07,0.0,0.0843045908983851,0.9156954091016148,0.0,0.0012992797001464794,0.0006392002105712891,0.0012607574462890625,0.0020661354064941406
2201,1.9193807363561253e-07,1.62123793318133e-08,1.7572569430379922e-07,0.0,0.08446671900329641,0.9155332809967035,0.0,0.0012994448791987495,0.0006385385990142823,0.001260519027709961,0.0020678043365478516
2202,1.9255280650541908e-07,1.6295150811436897e-08,1.7625765569398218e-07,0.0,0.0846269192704719,0.915373080729528,0.0,0.0012996084530151224,0.0006380081176757812,0.001260519027709961,0.0020694732666015625
2203,1.9316341368135622e-07,1.6377492955229028e-08,1.767859207261272e-07,0.0,0.08478568815441137,0.9152143118455887,0.0,0.0012997704186101405,0.0006375312805175781,0.001260519027709961,0.002070903778076172
2204,1.93769170239442e-07,1.6458962782547058e-08,1.7731020745689495e-07,0.0,0.08494108098934725,0.9150589190106527,0.0,0.0012999322617855869,0.000637054443359375,0.0012602806091308594,0.0020728111267089844
2205,1.9437165584366783e-07,1.6539731417325336e-08,1.7783192442634248e-07,0.0,0.08509332981465241,0.9149066701853475,0.0,0.0013000921796913398,0.0006361007690429688,0.0012602806091308594,0.0020742416381835938
2206,1.949688170725542e-07,1.66196617698936e-08,1.783491553026606e-07,0.0,0.08524266608084763,0.9147573339191524,0.0,0.0013002507325967222,0.0006356239318847656,0.0012602806091308594,0.002075672149658203
2207,1.9556203003910435e-07,1.6699036098086294e-08,1.7886299394101806e-07,0.0,0.0853899711244927,0.9146100288755074,0.0,0.0013004091843581544,0.0006351470947265625,0.0012602806091308594,0.002077341079711914
2208,1.9615130674683744e-07,1.6778027367638403e-08,1.7937327937919903e-07,0.0,0.08553614883276284,0.9144638511672372,0.0,0.0013005649484825084,0.000634366273880005,0.0012602806091308594,0.0020789563655853258
2209,1.9673601418421462e-07,1.6856064749582822e-08,1.7987994943463182e-07,0.0,0.08567859229779644,0.9143214077022036,0.0,0.001300720836090893,0.0006337165832519531,0.0012602806091308594,0.0020804405212402344
2210,1.9731799197256354e-07,1.6933961391815897e-08,1.8038403058074764e-07,0.0,0.08582066552841523,0.9141793344715847,0.0,0.0013008743190614088,0.00063323974609375,0.0012602806091308594,0.0020821094512939453
2211,1.978946313477986e-07,1.7011504502333913e-08,1.808831268454647e-07,0.0,0.08596243559753927,0.9140375644024608,0.0,0.0013010252283981853,0.0006327629089355469,0.0012602806091308594,0.0020835399627685547
2212,1.9846685018546727e-07,1.708880136042336e-08,1.813780488250439e-07,0.0,0.08610405891187306,0.9138959410881269,0.0,0.0013011741364144995,0.0006320476531982422,0.0012601613998413086,0.002084970474243164
2213,1.9903550472630035e-07,1.7165743894925597e-08,1.8186976083137475e-07,0.0,0.08624463217520273,0.9137553678247973,0.0,0.0013013204055930244,0.0006315708160400391,0.0012600421905517578,0.002086639404296875
2214,1.9959982363166154e-07,1.7242492468089244e-08,1.8235733116357229e-07,0.0,0.08638530913688719,0.9136146908631128,0.0,0.0013014637886324912,0.0006310939788818359,0.0012600421905517578,0.0020880699157714844
2215,2.001593483359186e-07,1.731873291356295e-08,1.8284061542235566e-07,0.0,0.08652472671172812,0.9134752732882719,0.0,0.0013016052516657997,0.0006306171417236328,0.0012598037719726562,0.0020893275737762437
2216,2.0071552464206252e-07,1.739453721137477e-08,1.8332098743068776e-07,0.0,0.08666263978531095,0.913337360214689,0.0,0.0013017449544442984,0.0006301403045654297,0.0012598037719726562,0.0020904541015625
2217,2.0126668977901772e-07,1.7469689886763147e-08,1.8379699989225456e-07,0.0,0.08679871421318712,0.9132012857868128,0.0,0.0013018824626822515,0.0006299018859863281,0.0012598037719726562,0.0020918846130371094
2218,2.0181468643047912e-07,1.754486468548483e-08,1.8426982174499428e-07,0.0,0.08693551988610435,0.9130644801138956,0.0,0.0013020185312281722,0.0006293058395385742,0.0012595951557159424,0.0020933151245117188
2219,2.0235881289810512e-07,1.7619380981650268e-08,1.8473943191645484e-07,0.0,0.08706999576303234,0.9129300042369676,0.0,0.0013021532576564846,0.0006289482116699219,0.0012595653533935547,0.0020952224731445312
2220,2.0289857841196864e-07,1.7693731059519615e-08,1.8520484735244903e-07,0.0,0.08720480546489572,0.9127951945351044,0.0,0.001302286096580941,0.0006284713745117188,0.0012595653533935547,0.002096414566040039
2221,2.0343460164058558e-07,1.776796006552113e-08,1.8566664157506444e-07,0.0,0.0873399113141645,0.9126600886858355,0.0,0.0013024166208055262,0.0006279945373535156,0.0012593269348144531,0.0020978450775146484
2222,2.0396705730168954e-07,1.784209399837652e-08,1.8612496330331303e-07,0.0,0.08747537094672164,0.9125246290532785,0.0,0.0013025445106098416,0.0006275713443756104,0.0012593269348144531,0.002099275588989258
2223,2.044953536175716e-07,1.791617274321928e-08,1.865791808743523e-07,0.0,0.08761163726352658,0.9123883627364734,0.0,0.0013026695526471633,0.0006270408630371094,0.0012593269348144531,0.002100706100463867
2224,2.050195393799762e-07,1.799006756567469e-08,1.870294718143015e-07,0.0,0.08774806352643548,0.9122519364735645,0.0,0.0013027916565040644,0.0006268024444580078,0.0012593269348144531,0.002101898193359375
2225,2.0553978230464742e-07,1.806405430326794e-08,1.8747572800137947e-07,0.0,0.08788592700022285,0.9121140729997771,0.0,0.0013029106659899464,0.0006265640258789062,0.0012590885162353516,0.0021033287048339844
2226,2.0605560406496501e-07,1.8137696545006074e-08,1.8791790751995894e-07,0.0,0.08802331112182535,0.9119766888781746,0.0,0.0013030269800329295,0.0006263256072998047,0.0012590885162353516,0.0021042823791503906
2227,2.0656771560405795e-07,1.8211161217966272e-08,1.8835655438609167e-07,0.0,0.08816073298149268,0.9118392670185073,0.0,0.0013031408653348822,0.0006260871887207031,0.00125885009765625,0.002105712890625
2228,2.0707587073635787e-07,1.828401514044354e-08,1.8879185559591432e-07,0.0,0.0882962127621433,0.9117037872378566,0.0,0.0013032536804581476,0.0006258487701416016,0.00125885009765625,0.002106904983520508
2229,2.075805042147821e-07,1.8356526434278297e-08,1.892239777805038e-07,0.0,0.08843087891955849,0.9115691210804415,0.0,0.0013033645749115916,0.0006256103515625,0.0012586116790771484,0.002108335494995117
2230,2.0808116322591825e-07,1.8428544315780003e-08,1.8965261891013825e-07,0.0,0.08856421230100359,0.9114357876989965,0.0,0.0013034740920853903,0.0006251335144042969,0.0012586116790771484,0.0021097660064697266
2231,2.0857766313319357e-07,1.850035879161838e-08,1.900773043415752e-07,0.0,0.08869769904270342,0.9113023009572966,0.0,0.0013035813379824596,0.0006248950958251953,0.0012583732604980469,0.0021109580993652344
2232,2.0907133613310173e-07,1.8571926352839894e-08,1.9049940978026184e-07,0.0,0.08883057188201252,0.9111694281179875,0.0,0.0013036861971339232,0.0006244182586669922,0.0012583732604980469,0.002112150192260742
2233,2.0956073693176536e-07,1.8643343158050207e-08,1.9091739377371516e-07,0.0,0.08896391294959335,0.9110360870504067,0.0,0.0013037885335517466,0.0006239414215087891,0.0012583732604980469,0.0021134614944458008
2234,2.1004650033617757e-07,1.871471981076503e-08,1.9133178052541253e-07,0.0,0.08909798440255984,0.9109020155974401,0.0,0.001303887764118132,0.0006237030029296875,0.0012581348419189453,0.00211471915245056
2235,2.1052892225369124e-07,1.8786084445632766e-08,1.9174283780805846e-07,0.0,0.0892327963518247,0.9107672036481752,0.0,0.0013039838485529585,0.0006232261657714844,0.0012581348419189453,0.0021162033081054688
2236,2.1100790826288847e-07,1.885731344511037e-08,1.921505948177781e-07,0.0,0.08936780427023903,0.910632195729761,0.0,0.0013040776035417097,0.0006229877471923828,0.0012581348419189453,0.002117288112640378
2237,2.1148307689803018e-07,1.8928454087372668e-08,1.925546228106575e-07,0.0,0.089503398404305,0.910496601595695,0.0,0.0013041689265565033,0.0006225645542144776,0.0012578964233398438,0.0021185874938964844
2238,2.1195482025099402e-07,1.8999330258917633e-08,1.929554899920764e-07,0.0,0.08963858541371639,0.9103614145862837,0.0,0.0013042575555419558,0.0006221532821655273,0.0012578964233398438,0.0021199643611907945
2239,2.1242297815894332e-07,1.906996284141331e-08,1.9335301531753002e-07,0.0,0.08977354054015949,0.9102264594598406,0.0,0.0013043441423974556,0.000621795654296875,0.0012578070163726807,0.0021209716796875
2240,2.128891281156628e-07,1.9140254822349358e-08,1.9374887329331344e-07,0.0,0.08990715022305153,0.9100928497769484,0.0,0.0013044288752476374,0.0006215572357177734,0.0012574195861816406,0.0021224021911621094
2241,2.13350840527972e-07,1.9210618153685955e-08,1.9414022237428605e-07,0.0,0.09004238326948277,0.9099576167305172,0.0,0.0013045105618251901,0.0006213188171386719,0.0012574195861816406,0.002123594284057617
2242,2.138098237674558e-07,1.9280569932698674e-08,1.945292538347571e-07,0.0,0.09017625847570335,0.9098237415242966,0.0,0.001304590968571951,0.0006208419799804688,0.0012572407722473145,0.002124786376953125
2243,2.1426598286633964e-07,1.935087547978987e-08,1.9491510738654977e-07,0.0,0.09031240153440996,0.90968759846559,0.0,0.0013046679601195605,0.0006206035614013672,0.001257091760635376,0.002125978469848633
2244,2.1471953843921792e-07,1.9421477170240615e-08,1.9529806126897731e-07,0.0,0.09045044205764433,0.9095495579423557,0.0,0.0013047425466141676,0.0006203651428222656,0.0012569427490234375,0.002127408981323242
2245,2.1516965931087241e-07,1.9492363900072043e-08,1.9567729541080036e-07,0.0,0.09059067139159198,0.909409328608408,0.0,0.0013048142350470262,0.0006200611591339112,0.0012569129467010498,0.0021288394927978516
2246,2.156171473974072e-07,1.9563495651213283e-08,1.9605365174619393e-07,0.0,0.09073255948032515,0.9092674405196749,0.0,0.0013048832310571905,0.0006197690963745117,0.001256704330444336,0.0021300315856933594
2247,2.1606184598173439e-07,1.963501678489197e-08,1.9642682919684241e-07,0.0,0.09087683526758301,0.9091231647324169,0.0,0.0013049501700325033,0.0006196498870849609,0.0012564659118652344,0.002131223678588867
2248,2.1650453704079756e-07,1.970693427503789e-08,1.9679760276575966e-07,0.0,0.09102319306742457,0.9089768069325753,0.0,0.0013050141782756954,0.0006194114685058594,0.0012564659118652344,0.002132415771484375
2249,2.1694444802534852e-07,1.9778859805508877e-08,1.9716558821983964e-07,0.0,0.09117015893026148,0.9088298410697385,0.0,0.001305077740580497,0.0006189346313476562,0.0012562274932861328,0.0021333694458007812
2250,2.1738187117986553e-07,1.985108434965481e-08,1.9753078683021073e-07,0.0,0.0913189505726063,0.9086810494273937,0.0,0.0013051392079946862,0.0006186962127685547,0.001256108283996582,0.002134561538696289
2251,2.1781690467938678e-07,1.9923449274149426e-08,1.9789345540523734e-07,0.0,0.09146879257822312,0.9085312074217768,0.0,0.001305199031971296,0.0006184577941894531,0.0012559890747070312,0.002135753631591797
2252,2.1824955818175672e-07,1.9996142118491775e-08,1.9825341606326494e-07,0.0,0.0916205388229887,0.9083794611770113,0.0,0.0013052557812585387,0.0006182193756103516,0.0012559890747070312,0.0021369457244873047
2253,2.186795489945801e-07,2.006876762562085e-08,1.9861078136895924e-07,0.0,0.09177249412618026,0.9082275058738197,0.0,0.001305310534529658,0.00061798095703125,0.0012557506561279297,0.0021381378173828125
2254,2.1910728111943098e-07,2.0141503045781565e-08,1.989657780736494e-07,0.0,0.09192530226689653,0.9080746977331035,0.0,0.0013053633918295561,0.0006177425384521484,0.0012555122375488281,0.0021390914916992188
2255,2.1953255163426136e-07,2.021454867118136e-08,1.9931800296308e-07,0.0,0.09207996044640596,0.907920039553594,0.0,0.0013054126655293774,0.0006175041198730469,0.0012555122375488281,0.002140045166015625
2256,2.1995513459760294e-07,2.028799066560148e-08,1.9966714393200147e-07,0.0,0.092236949606643,0.907763050393357,0.0,0.0013054593472643528,0.0006172657012939453,0.0012552738189697266,0.0021409988403320312
2257,2.2037581054308376e-07,2.0361464559557722e-08,2.0001434598352605e-07,0.0,0.09239428097566556,0.9076057190243345,0.0,0.0013055042855719646,0.0006170272827148438,0.001255035400390625,0.0021424293518066406
2258,2.2079421490133215e-07,2.0435668042646298e-08,2.0035854685868584e-07,0.0,0.09255526940222834,0.9074447305977716,0.0,0.0013055460815743821,0.0006167888641357422,0.001255035400390625,0.002143383026123047
2259,2.2121068420267677e-07,2.051049286172697e-08,2.0070019134094981e-07,0.0,0.09271926867209962,0.9072807313279004,0.0,0.00130558573276096,0.0006165504455566406,0.0012546777725219727,0.0021448135375976562
2260,2.2162476274703802e-07,2.0585274336554695e-08,2.0103948841048334e-07,0.0,0.09288345797374041,0.9071165420262597,0.0,0.0013056235612291108,0.0006163120269775391,0.0012545585632324219,0.0021457672119140625
2261,2.220371856860484e-07,2.066050077217399e-08,2.0137668491387442e-07,0.0,0.093049732675801,0.906950267324199,0.0,0.0013056593043888204,0.0006163120269775391,0.0012545585632324219,0.0021467208862304688
2262,2.2244744206527598e-07,2.073595977626838e-08,2.0171148228900762e-07,0.0,0.09321734421285692,0.9067826557871431,0.0,0.0013056931931515968,0.0006160736083984375,0.0012540817260742188,0.002147674560546875
2263,2.2285618890857737e-07,2.0811581577523475e-08,2.020446073310539e-07,0.0,0.09338570169151121,0.9066142983084888,0.0,0.0013057256809881298,0.0006159543991088867,0.0012540817260742188,0.0021491050720214844
2264,2.2326295510367689e-07,2.088752563791009e-08,2.023754294657668e-07,0.0,0.09355571607573915,0.9064442839242609,0.0,0.0013057556569689756,0.0006158351898193359,0.0012538433074951172,0.002149820327758789
2265,2.2366735057905506e-07,2.0963797616497168e-08,2.027035529625579e-07,0.0,0.09372757160230916,0.9062724283976908,0.0,0.0013057838319853142,0.0006155967712402344,0.0012536048889160156,0.002151012420654297
2266,2.240710397574834e-07,2.104030190301052e-08,2.030307378544729e-07,0.0,0.09390013955298669,0.9060998604470134,0.0,0.0013058103000065913,0.0006153583526611328,0.001253575086593628,0.002151966094970703
2267,2.2447230334777803e-07,2.1117673945281876e-08,2.0335462940249615e-07,0.0,0.09407696909744795,0.905923030902552,0.0,0.0013058341082697017,0.0006151199340820312,0.0012531280517578125,0.002153158187866211
2268,2.2487212701794737e-07,2.119584824247093e-08,2.0367627877547643e-07,0.0,0.09425733870867535,0.9057426612913246,0.0,0.0013058553273755705,0.0006148815155029297,0.0012531280517578125,0.0021543502807617188
2269,2.2527098601232677e-07,2.127456342748643e-08,2.0399642258484035e-07,0.0,0.09443987352335863,0.9055601264766414,0.0,0.0013058748072850082,0.0006146430969238281,0.0012530088424682617,0.002155303955078125
2270,2.2566775533120798e-07,2.1354167423695976e-08,2.04313587907512e-07,0.0,0.09462657787487139,0.9053734221251286,0.0,0.00130589179209419,0.0006146430969238281,0.0012526512145996094,0.0021567344665527344
2271,2.2606282387791325e-07,2.143420178503766e-08,2.046286220928756e-07,0.0,0.09481524391030939,0.9051847560896906,0.0,0.0013059059823129647,0.000614166259765625,0.0012526512145996094,0.0021576881408691406
2272,2.2645697920542712e-07,2.151491733883977e-08,2.0494206186658736e-07,0.0,0.09500664282606555,0.9049933571739345,0.0,0.001305919530162339,0.000614166259765625,0.0012525320053100586,0.002158641815185547
2273,2.2684971706749146e-07,2.1596133727352403e-08,2.0525358334013904e-07,0.0,0.09520017924874556,0.9047998207512544,0.0,0.0013059319573681884,0.0006139278411865234,0.0012521743774414062,0.0021600723266601562
2274,2.272420545131291e-07,2.1677824581252313e-08,2.0556422993187678e-07,0.0,0.09539530272113368,0.9046046972788663,0.0,0.001305943322503309,0.0006136894226074219,0.0012521743774414062,0.0021610260009765625
2275,2.2763252808599935e-07,2.176033708407645e-08,2.058721910019229e-07,0.0,0.0955941458237261,0.904405854176274,0.0,0.0013059525849289265,0.0006135702133178711,0.0012519359588623047,0.0021619796752929688
2276,2.2802270065462465e-07,2.184371094438508e-08,2.0617898971023956e-07,0.0,0.09579621187572343,0.9042037881242765,0.0,0.001305961016350634,0.0006134510040283203,0.0012516975402832031,0.002162933349609375
2277,2.2841170945094432e-07,2.1927973076370626e-08,2.064837363745737e-07,0.0,0.0960019656132387,0.9039980343867613,0.0,0.0013059673972658382,0.0006132125854492188,0.0012515783309936523,0.0021643638610839844
2278,2.2879975305443821e-07,2.2012936379939827e-08,2.0678681667449838e-07,0.0,0.09621049011666678,0.9037895098833332,0.0,0.0013059717778449219,0.0006129741668701172,0.001251220703125,0.0021653175354003906
2279,2.291867732882898e-07,2.2099107470656808e-08,2.07087665817633e-07,0.0,0.09642400891459277,0.9035759910854072,0.0,0.0013059742859285915,0.0006127357482910156,0.001251220703125,0.0021664023399353
2280,2.2957294144111574e-07,2.218570158884968e-08,2.0738723985226605e-07,0.0,0.09663900915143432,0.9033609908485656,0.0,0.0013059755633153278,0.0006127357482910156,0.0012509822845458984,0.002167344093322754
2281,2.2995774781392858e-07,2.2273298700541795e-08,2.0768444911338678e-07,0.0,0.09685822248774302,0.903141777512257,0.0,0.0013059750606041474,0.0006124973297119141,0.0012507438659667969,0.0021681785583496094
2282,2.3034170025081478e-07,2.236173105823254e-08,2.0797996919258224e-07,0.0,0.0970806894013688,0.9029193105986312,0.0,0.001305973540806821,0.0006122589111328125,0.001250624656677246,0.0021691322326660156
2283,2.3072602255719804e-07,2.245061599910502e-08,2.0827540655809304e-07,0.0,0.09730422147566563,0.9026957785243345,0.0,0.0013059715307779593,0.0006120204925537109,0.0012502670288085938,0.002170217037200925
2284,2.3110926979999128e-07,2.2540618276374996e-08,2.0856865152361628e-07,0.0,0.09753229844861828,0.9024677015513817,0.0,0.0013059682575280904,0.0006117820739746094,0.0012500584125518799,0.002171039581298828
2285,2.314919679892051e-07,2.2631269085513752e-08,2.0886069890369135e-07,0.0,0.09776265363370659,0.9022373463662934,0.0,0.0013059635642748409,0.0006117820739746094,0.0012497901916503906,0.002172231674194336
2286,2.3187410700029354e-07,2.272313376207129e-08,2.0915097323822225e-07,0.0,0.09799771978008102,0.9020022802199189,0.0,0.0013059580128308614,0.0006113052368164062,0.0012497901916503906,0.0021733701229095445
2287,2.3225660348666437e-07,2.2815659894395057e-08,2.0944094359226932e-07,0.0,0.0982347091616927,0.9017652908383074,0.0,0.0013059522015600588,0.0006110668182373047,0.001249551773071289,0.00217437744140625
2288,2.3263809473444222e-07,2.2910010487103278e-08,2.0972808424733894e-07,0.0,0.09847918722535616,0.9015208127746438,0.0,0.0013059437177555993,0.0006108283996582031,0.0012493133544921875,0.0021753311157226562
2289,2.3302018221751126e-07,2.300571012794e-08,2.1001447208957125e-07,0.0,0.09872840158740182,0.9012715984125982,0.0,0.001305934828655105,0.0006108283996582031,0.0012493133544921875,0.0021762847900390625
2290,2.33401898635289e-07,2.3102728006356987e-08,2.10299170628932e-07,0.0,0.09898260528915848,0.9010173947108415,0.0,0.0013059252179520907,0.0006105899810791016,0.0012488365173339844,0.0021772384643554688
2291,2.3378422234601442e-07,2.3200857549040504e-08,2.105833647969739e-07,0.0,0.0992404761802183,0.9007595238197816,0.0,0.001305915237217803,0.0006103515625,0.0012488365173339844,0.002178192138671875
2292,2.3416635404529593e-07,2.3300357954517112e-08,2.108659960907788e-07,0.0,0.09950344083168332,0.9004965591683166,0.0,0.0013059039453471343,0.0006101131439208984,0.0012483596801757812,0.0021789073944091797
2293,2.3454908659333632e-07,2.3400547086623155e-08,2.1114853950671316e-07,0.0,0.09976822944186207,0.9002317705581379,0.0,0.0013058923856165325,0.0006101131439208984,0.0012483596801757812,0.0021796226501464844
2294,2.3493081904568354e-07,2.350139568096181e-08,2.1142942336472173e-07,0.0,0.10003538818971146,0.8999646118102885,0.0,0.0013058814358346273,0.0006098747253417969,0.0012481212615966797,0.0021805763244628906
2295,2.3531312845052046e-07,2.3603613690243347e-08,2.1170951476027712e-07,0.0,0.10030725376721386,0.8996927462327862,0.0,0.001305869413018606,0.0006098747253417969,0.0012478828430175781,0.002181529998779297
