year,V_total,V_emissions,V_climate,V_internal,V_brick,mean,f_emissions,f_climate,f_internal,f_brick,p5,p50,p95
2139,0.01944511385833523,0.00022151677659810974,0.0003890408598442173,0.0030283087069152993,0.0158062475149776,0.024701488693379046,0.01139189917898864,0.020007126863772685,0.15573622911018348,0.8128647448470551,0.005437672867913079,0.008136579982675585,0.010377200512380114
2140,0.019470014809759167,0.00022128319552610205,0.00038847722535631686,0.0030115564516160842,0.015848697937260663,0.02475345299280548,0.011365332676336017,0.019952590131651887,0.1546766389775199,0.8140054382144922,0.005458458606597105,0.00817446843370817,0.010444320462028145
2141,0.019536876185421232,0.00022106196765290945,0.0003981474182420731,0.003001297430584078,0.01591636936894217,0.02485328559791479,0.011315113304442697,0.02037927734522768,0.15362217593535757,0.8146834334149721,0.0054833611276592364,0.008212700273020346,0.010508204461388004
2142,0.01955370424103004,0.0002204043989305006,0.0003981975932441401,0.0030096386121153803,0.01592546363674002,0.024912878699463348,0.011271746581295854,0.020364304805663973,0.15391654568448357,0.8144474029285566,0.005501801343427815,0.008250394956178297,0.010573200144989414
2143,0.019589320031577914,0.00022064238096436358,0.0003974671646749448,0.0029973080451125914,0.015973902440826016,0.02497869928236395,0.011263401721381286,0.020289992916253812,0.1530072529460411,0.8154393524163239,0.005522232907878788,0.00828552704933827,0.010638175666713323
2144,0.019589416977008382,0.00022146471159615634,0.0003940857931006322,0.0030289031537695825,0.01594496331854201,0.025028936009852468,0.011305324290972214,0.020117280343930656,0.15461936194040546,0.8139580334246916,0.0055425061307801116,0.008322988638468587,0.010702864805637091
2145,0.019779505333582442,0.0002206732087378329,0.00039709653518588497,0.002997453759124335,0.01616428183053439,0.025154210682182005,0.011156659634109506,0.02007616108132282,0.15154341367855834,0.8172237656060094,0.005561272581985577,0.00836059061438732,0.010765960320952672
2146,0.019844915514106044,0.00022166109515934867,0.0004088894706945226,0.002967103395464515,0.01624726155278766,0.025228180110143623,0.011169666860097684,0.02060424345993704,0.14951453904429354,0.8187115506356718,0.0055821468159535925,0.008395239746846528,0.010828638041886052
2147,0.02004216789368404,0.00023363828444246686,0.00041260091085885096,0.0029713199749939303,0.01642460872338879,0.025455390671942395,0.011657335956959732,0.020586640778958616,0.1482534220227889,0.8195026012412927,0.00560266780217944,0.008430885498711405,0.010894271492446705
2148,0.02009619289254172,0.00023299633511162307,0.0004245432008940749,0.002952887025050815,0.016485766331485206,0.025514108740415042,0.011594053478561841,0.021125553639148996,0.14693763345328542,0.8203427594290037,0.005621174490897829,0.008465224235266078,0.010957869205071802
2149,0.020150451676347738,0.0002325479429125427,0.0004243330759840056,0.002973557236967444,0.016520013420483745,0.02560221782736682,0.011540582149109023,0.02105824141312329,0.14756777092286003,0.8198334055149076,0.005640187333227686,0.00849842961585523,0.01102066053897488
2150,0.02019031682615821,0.0002344815122293461,0.0004228984972662105,0.0029776483712484012,0.016555288445414252,0.02567700721395619,0.011613562790929366,0.020945609764692293,0.14747903150239888,0.8199617959419794,0.005660483492846424,0.008534051942234555,0.011084249575077365
2151,0.02023042798669143,0.00023456679471561226,0.00042684350518160065,0.002974011561961213,0.016595006124833004,0.025751318180505755,0.011594751968170018,0.02109908428345655,0.14700685343472042,0.8202993103136531,0.005676972504346622,0.008568628282120017,0.011148394189405053
2152,0.020264093280136748,0.00023407895020452414,0.00044826324648926407,0.0029878785133122905,0.016593872570130667,0.025828484134393124,0.011551414956916568,0.022121061144574395,0.1474469383853985,0.8188805855131105,0.005693387178666853,0.008602582682811999,0.011208898290647085
2153,0.020388323252414256,0.00023406891701260835,0.00045306686778338314,0.002930783048662928,0.016770404418955335,0.02590195442151028,0.0114805378605566,0.022221879758048953,0.14374811564339324,0.8225494667380011,0.005712801625321617,0.008635731251473544,0.011270006499927376
2154,0.02046500383284563,0.00023798526310481866,0.00044667336522867876,0.002903273357431342,0.01687707184708079,0.02600151385131453,0.011628889251555401,0.021826204816623746,0.14186527308495722,0.8246796328468635,0.005729281675570519,0.008669619024431086,0.01133326658344913
2155,0.020482800100153017,0.00023843127384768324,0.0004468715393552889,0.0029135873795608372,0.016883909907389208,0.026061722346043686,0.011640560503536918,0.021816916494339585,0.14224556043678185,0.8242969625653417,0.00574565546618544,0.00870293350314455,0.011396385841635492
2156,0.020488566768714758,0.0002390117618691793,0.0004475999831631255,0.0029151839285002706,0.016886771095182183,0.026107441170456682,0.011665616466357272,0.021846329624510056,0.142283448198614,0.8242046057105187,0.005762990225036901,0.00873573458318333,0.011458711039409764
2157,0.020475666657802392,0.00023893814132774674,0.0004473607123487895,0.002914441990014907,0.016874925814110948,0.026137014162733306,0.011669370542164874,0.021848407664827832,0.1423368547028157,0.8241453670901915,0.005780555272821175,0.008770022986539061,0.011520753572256126
2158,0.020464898547334652,0.00023889900719684145,0.0004470148029640092,0.0029125422433765513,0.016866442493797252,0.026167832537551363,0.011673598412632036,0.021843001172474827,0.14231891922845036,0.8241644811864429,0.005797187095737399,0.008803072997409345,0.011579649588526308
2159,0.020462985617496144,0.00023925590297825135,0.0004459259992009156,0.002908333067410727,0.01686947064790625,0.02620501109059652,0.011692130730604832,0.02179183465875295,0.14212652648907992,0.8243895081215623,0.005812398938843444,0.008836227598720825,0.011640769383575389
2160,0.020481234965075274,0.00023879999133112105,0.00046018658193646496,0.0029069895601385584,0.01687525883166913,0.026263980159674395,0.01165945274971574,0.022468693060803117,0.14193429083234357,0.8239375633571375,0.005829172238577485,0.008868537772542595,0.011698846764033988
2161,0.0205795761371796,0.00023981020124238075,0.0004659786180484038,0.00286807340897803,0.017005713908910786,0.026370480186157626,0.011652825094348439,0.022642770431338218,0.13936503793178195,0.8263393665425314,0.005846625563521002,0.008900648666781308,0.011760830579589765
2162,0.020608838214137386,0.0002405468313599235,0.00046383161345604513,0.002858170450136181,0.017046289319185236,0.026430306055099714,0.011672022889427683,0.0225064415876613,0.13868663630808237,0.8271348992148286,0.00586274257946684,0.008931966030047533,0.011818584651706487
2163,0.020663021703414768,0.00024187707870311614,0.0004621801090485939,0.0028288003519391916,0.017130164163723868,0.02649890142129215,0.011705794156095939,0.0223674986012435,0.1369015816051582,0.8290251256375024,0.005878526320088895,0.008964144367269,0.011880338436725424
2164,0.020761062236406388,0.0002466824210973041,0.00045529021460616434,0.002860657776509154,0.017198431824193765,0.026638528297843,0.011881974934053437,0.021930005768576333,0.1377895670238266,0.8283984522735436,0.00589501311739582,0.008995929389357116,0.011942759485009447
2165,0.020754805555984517,0.00024678299669161474,0.0004547162958270213,0.0028580404204720323,0.01719526584299385,0.026670217702099368,0.011890402732318367,0.021908964389016246,0.1377049962122114,0.828495636666454,0.005910997381448624,0.009025313803192603,0.012003590061254954
2166,0.020756734976597312,0.0002466822483524568,0.0004565159868665442,0.00284825564857946,0.01720528109279885,0.02670200629122177,0.011884443706131273,0.02199363182028649,0.13722079372265414,0.8289011307509281,0.005927502587752542,0.009055832151943832,0.012062573666867138
2167,0.020752462298900168,0.00024646477030040284,0.00045671889151544464,0.0028429221331388345,0.017206356503945485,0.026734734934991847,0.011876410941050831,0.02200793741664331,0.1369920394116077,0.8291236122306981,0.0059437862294373645,0.009086108530993897,0.012124875205984154
2168,0.020790885257406,0.0002468300608534541,0.00045947191906833417,0.0028194322551099585,0.017265151022374255,0.02679390548612543,0.011872032277487067,0.022099680383001676,0.13560905272687404,0.8304192346126372,0.005956740159774654,0.009117680994194188,0.012187455063497055
2169,0.020888949475621345,0.00025298978630712316,0.0004536166482602571,0.002854107574660483,0.01732823546639348,0.026930250925098008,0.012111178046669,0.021715627623574603,0.13663241313266603,0.8295407811970903,0.005972978136441043,0.009146868452802437,0.01225366755096502
2170,0.020927687098213188,0.0002548568441420626,0.00045156273177143313,0.002856514765122293,0.017364752757177398,0.0270015484773533,0.012177974706236045,0.021577288003794156,0.13649452764257847,0.8297502096473912,0.005989124948882818,0.009176743675595844,0.012312988156082838
2171,0.02102688842748549,0.0002622761994095029,0.0004433620397452313,0.0029031983332623067,0.017418051855068447,0.027144982613582055,0.01247337190730827,0.021085480206652286,0.13807075370540153,0.8283703941806378,0.0060053327658806666,0.009206260662807608,0.012373864121997258
2172,0.02105185134779769,0.0002628482655316324,0.0004414603933452911,0.0028885889942373124,0.017458953694683456,0.027192801821328952,0.01248575534707687,0.020970145858049384,0.13721306247678297,0.8293310363180909,0.006018114813258535,0.009234071126854815,0.012435284416312697
2173,0.021076358935243223,0.00026387663842678195,0.0004382148455175795,0.0028769730781200405,0.01749729437317882,0.02724324308945223,0.012520029633085046,0.020791771807644178,0.13650237628612677,0.830185822273144,0.006033441440507659,0.009263054333729315,0.012499416687859366
2174,0.02109070712851546,0.00026347232623392936,0.00044222432210476513,0.0028844087257783235,0.01750060175439844,0.02729726131070057,0.012492341988747475,0.020967733296474472,0.13676206815647685,0.8297778565583012,0.006047617022403529,0.009292217060874464,0.01256032803254925
2175,0.021077577848630246,0.00026336056573279733,0.00044199614421605734,0.002883866808505552,0.01748835433017584,0.02732412568386244,0.012494821161337197,0.020969968531976316,0.13682154701153026,0.8297136632951562,0.006061752784972896,0.009319794484497379,0.012624149892417336
2176,0.02106673022535889,0.00026322050623327057,0.000441893820931717,0.002881741942447686,0.017479873955746218,0.027351746500157093,0.01249460658666532,0.02097590922770688,0.13679113519851385,0.8297383489871141,0.006073893797108099,0.009348208416440684,0.01267753331327981
2177,0.02116497495224027,0.00026661950876948266,0.00048702314176012756,0.002877983458310299,0.01753334884340036,0.027486836672079632,0.012597204077544232,0.02301080643181093,0.13597859032692455,0.8284133991637204,0.006084187391195428,0.009378566042443026,0.012742151970002169
2178,0.021322285990704428,0.0002686513529387112,0.0005120644356548867,0.002815795882323175,0.017725774319787654,0.027634336379118947,0.012599556776221429,0.02401545668593528,0.13205881787490972,0.8313261686629335,0.006097038060772775,0.009403985955856342,0.012807588207493836
2179,0.02162890470277842,0.00027671836994168575,0.0005024023596817912,0.0029347425141099974,0.017915041459044944,0.027775600853324,0.012793915075419372,0.023228284861657986,0.13568613641970526,0.8282916636432173,0.0061100174555264175,0.009432829024802913,0.012866279771373001
2180,0.02166171448714598,0.00028343063626058815,0.0004941548155353642,0.0029326095279547165,0.01795151950739531,0.027841356751584743,0.013084404580661211,0.022812359373889576,0.13538215221583322,0.828721083829616,0.0061242979062114955,0.009459185716735874,0.01292846815843518
2181,0.021689828935088595,0.0002877932149815963,0.0004968508133133963,0.002939575771964304,0.017965609134829297,0.02790732110030037,0.013268579288609347,0.022907087686137476,0.13552784490655076,0.8282964881187024,0.006135769866290275,0.009487970199700158,0.012989328997178973
2182,0.021749882988567396,0.00029086068048113405,0.0005019464865888825,0.002933744756700535,0.018023331064796845,0.02800049064810271,0.013372976794129052,0.023078123539916312,0.1348855420621172,0.8286633576038375,0.0061483709977778744,0.009515952535963379,0.013050128528419691
2183,0.021772430096290065,0.00029126683368163885,0.0004997115467893346,0.002925185588496527,0.018056266127322564,0.028047363261772196,0.013377782470467987,0.022951574288185842,0.1343527376392848,0.8293179056020613,0.006161698377454172,0.009547102569882782,0.013116663639095805
2184,0.0217915792930862,0.0002941322482645242,0.0005132585152747464,0.0029137231146416816,0.018070465414905246,0.028102097962367005,0.013497518665746422,0.023553066456160322,0.13370867138418538,0.8292407434939079,0.006171201211657262,0.009574009624827795,0.013179417061678578
2185,0.022034062864224848,0.000296646911354851,0.0005115773174106646,0.0028969273435519175,0.018328911291907415,0.028294259641172423,0.01346310542830009,0.023217566390866418,0.13147495136974732,0.8318443768110861,0.0061851557478007635,0.00960177390547301,0.01324970420205318
2186,0.0222287764150951,0.0003164168351796786,0.0005136398625473623,0.0029467730893013213,0.018451946628066738,0.02852091102650445,0.014234559260976979,0.02310697867285939,0.13256569026895376,0.8300927717972099,0.006197493254319397,0.009629773438831535,0.013323510915654424
2187,0.022322177414024022,0.0003521363309836208,0.0005366713756343095,0.002929985824533899,0.018503383882872194,0.028655351146003837,0.015775178400042163,0.02404207106145223,0.13125896144401758,0.828923789094488,0.0062113608832135014,0.009656060665633959,0.01339178544412789
2188,0.02234587771106806,0.00035374704748850246,0.000534075414854159,0.0029148965104404062,0.01854315873828499,0.028703910482931364,0.01583052821027877,0.023900399964581744,0.1304444850244857,0.8298245868006537,0.0062274041215459874,0.009683405009468515,0.013454094961559804
2189,0.022384314226886956,0.00035286964589010595,0.0005330319643739524,0.002909675640462319,0.018588736976160578,0.028768252328165184,0.015764148158099747,0.023812744896767945,0.12998725853157286,0.8304358484135594,0.006239334615543157,0.009713229917963417,0.013521454723559145
2190,0.022378974213851387,0.0003527202113899399,0.0005325542756126869,0.0029052551618727208,0.01858844456497604,0.028798078129310855,0.01576123230758383,0.023797081605423376,0.12982074755126727,0.8306209385357256,0.006251970184592892,0.009742044313384213,0.013580537530344827
2191,0.02239099093089805,0.0003521047846280705,0.0005338688487077493,0.0029141065427973996,0.01859091075476483,0.02883262308743199,0.01572528816231129,0.0238430201841155,0.1301463857401742,0.830285305913399,0.00626331845205641,0.009767088372996113,0.01364418798641509
2192,0.022382984305041834,0.0003519316207987031,0.0005333346011970491,0.002911164321484554,0.018586553761561528,0.02886123931708744,0.015723176856243852,0.023827680613478956,0.13006149143520623,0.830387651095071,0.006277609456816435,0.009795802978430856,0.013710460855008932
2193,0.022413671049018775,0.0003538060313843811,0.0005287801939975814,0.0028983085713734013,0.018632776252263412,0.02891722882178824,0.01578527812827297,0.023591860201799934,0.12930985580339743,0.8313130058665297,0.006287464203126092,0.009823376708482101,0.013773183825264823
2194,0.022400113660532215,0.00035362995992360854,0.0005284524369217093,0.0028974206511210012,0.018620610612565897,0.028942510146347123,0.01578697167714311,0.023591506941896184,0.12934847987964004,0.8312730415013206,0.006302876789220591,0.00985031067671116,0.013840401626879384
2195,0.022449423319321603,0.00035427388130842023,0.0005266967838607789,0.002874160372356784,0.01869429228179562,0.028981962149669093,0.01578097914896132,0.02346148390401928,0.12802824961134182,0.8327292873356775,0.006313040741844134,0.0098747447458436,0.013905338546805979
2196,0.022503074216225466,0.0003622835645564869,0.0005234142787007632,0.0028642456673027093,0.01875313070566551,0.029066414828022816,0.016099292082291064,0.023259678818610664,0.1272824166058828,0.8333586124932155,0.006324555690071065,0.009904805947201112,0.013978540180886512
2197,0.022509915571898916,0.00036314520990740954,0.0005214757685618843,0.0028565644816144894,0.01876873011181513,0.029105516709136206,0.01613267756369354,0.023166491535529694,0.12690249647939983,0.8337983344213769,0.0063374250183585445,0.009932171908587861,0.014044893902166677
2198,0.022523966606042722,0.0003636614486684566,0.0005215233951211245,0.0028460442432942457,0.018792737518958897,0.029150779981552494,0.016145533112755264,0.02315415416133721,0.12635626277880868,0.8343440499470989,0.006346884289456511,0.009959493702837108,0.014111338819219554
2199,0.02251335208498635,0.00036345934651067313,0.0005211793842036737,0.002843689075921662,0.018785024278350344,0.029177265066635216,0.01614416836456158,0.02314979049926717,0.1263112247872699,0.8343948163489014,0.006357816367824398,0.009986431769732462,0.014177683037075894
2200,0.022670280020624656,0.00038838218032258715,0.0005262708703337236,0.0029217284726338584,0.018833898497334488,0.02937439040010252,0.017131776933026418,0.02321413188786994,0.12887924057293373,0.83077485060617,0.006369811556709237,0.010013959075479306,0.014254051658951994
2201,0.022686519541916434,0.00038827612872298443,0.0005251955453117862,0.002911178595047321,0.018861869272834342,0.0294168239115023,0.017114838968824257,0.023150115395242355,0.12832195743681712,0.8314130881991162,0.006381510004075608,0.010042245790060633,0.014318106072551018
2202,0.022684831252541598,0.00038831482105480635,0.0005253340648367945,0.0029053265438997488,0.018865855822750247,0.029449985636801394,0.017117818366460175,0.023157944574876937,0.12807353563955814,0.8316507014191047,0.006392719054957752,0.010067012994511515,0.014403965727183277
2203,0.022778707924998334,0.0004103305216608849,0.0005690416994109291,0.002876565671804854,0.018922770032121665,0.02958284504942545,0.018013775101377482,0.02498129838112715,0.12628309214360606,0.8307218343738892,0.006403027434942032,0.010094002558872717,0.014484710889462349
2204,0.022832715932017536,0.00041048503737394046,0.00056651634773587,0.0028672304072020587,0.018988484139705667,0.029642154581415225,0.017977933006135784,0.024811605830100288,0.12557553011823003,0.8316349310455339,0.006412099350598055,0.010119084128291433,0.014560979733204249
2205,0.022901917968717912,0.0004157007319483487,0.0005864662840133423,0.002811956473020771,0.01908779447973545,0.029726082567764038,0.01815135014089915,0.02560773664521922,0.12278257554068905,0.8334583376731926,0.006422201134000716,0.01014421516248376,0.014648054086649154
2206,0.022924723878364008,0.0004160275198781914,0.0006049240792058959,0.0027805839895447384,0.019123188289735183,0.029779424750653052,0.018147547690676075,0.026387409611367825,0.12129192937276813,0.8341731133251881,0.006431229093067259,0.010168159069166904,0.014735986791265532
2207,0.02291075347043992,0.00041577330220498037,0.0006047045306594298,0.0027796292199478937,0.019110646417627615,0.02980422095538812,0.01814751761618938,0.026393917224923926,0.12132421674975673,0.83413434840913,0.006440736991550011,0.010192802169484594,0.014818294617725769
2208,0.02292592456245251,0.0004231526492230379,0.000611958835449216,0.00277511687274067,0.019115696205039584,0.029857620824520165,0.018457386443470482,0.026692874862349784,0.12104710827172856,0.8338026304224512,0.006451303803544306,0.010218616056732799,0.01490498152827513
2209,0.023175186855036785,0.00042839419060206036,0.0006081121913610005,0.002763913532275117,0.019374766940798607,0.030018720887014058,0.018485037177120113,0.026239796691384012,0.11926175825738472,0.8360134078741112,0.006460637026862059,0.010245970281062,0.015001922490682773
2210,0.023282589290080043,0.0004296531448043854,0.0006169600059479923,0.00271013028079152,0.019525845858536145,0.030078358721110195,0.01845383859377903,0.02649877117451275,0.11640158433521906,0.8386458058964892,0.0064705372884077406,0.010272024039352345,0.015083595404121297
2211,0.023268985240823572,0.00042956860852302815,0.0006164270978041872,0.002709118289181106,0.01951387124531525,0.0301045083026598,0.01846099449877962,0.026491361416256142,0.11642614669883304,0.8386214973861311,0.006478877024903795,0.010294628579515575,0.015178948200343712
2212,0.023292299359629152,0.00043103874347726225,0.0006334154997161843,0.0026786770782028626,0.019549168038232843,0.030160150681628552,0.018505632991492046,0.02719420225269976,0.11500268980938905,0.8392974749464192,0.006489625102119589,0.010321541409325619,0.015266158652877948
2213,0.02359834729526034,0.00043443568199723364,0.0006391220822590696,0.0027851731103599,0.019739616420644136,0.03030768325150193,0.018409580830454547,0.027083340806134986,0.11802407497067789,0.8364830033927325,0.006499728175185737,0.01034831169562267,0.015357245001183628
2214,0.023683982941273836,0.000438290227032502,0.0006672565463115405,0.0027438404337228007,0.019834595734206994,0.03041139962022558,0.018505765188198058,0.028173324899196717,0.11585215377524774,0.8374687561373575,0.006510153877570701,0.010378415240552386,0.015448896900238651
2215,0.023772697752478467,0.00044209280265114644,0.0006602538954837704,0.0027094459995082804,0.01996090505483527,0.030488443760601173,0.01859666106279651,0.02777362091414023,0.1139730134004586,0.8396567046226047,0.006517512485004318,0.010404416848984965,0.015538080942633314
2216,0.023876247425764274,0.0004530763630316059,0.000644218424443746,0.002745696127575634,0.020033256510713287,0.030630280057516456,0.018976028977765673,0.02698156091935057,0.11499697078079449,0.8390454393220892,0.0065258895120052784,0.010431048949044452,0.015635373688439813
2217,0.023938658571619698,0.00045368427221149823,0.0006860631352253875,0.0027314534242943835,0.02006745773988843,0.030729151445507256,0.01895195049689878,0.028659213847460303,0.11410219232303342,0.8382866433326075,0.0065350075724381895,0.010454697271029545,0.015727346178664448
2218,0.024137470779045593,0.0004811190749749621,0.0007319332279799571,0.0027630533128775578,0.020161365163213117,0.03098071509514335,0.019932456029843646,0.030323526216979146,0.11447153424526321,0.835272483507914,0.006543158471657762,0.010481738392115858,0.015842090254125196
2219,0.024127976092067446,0.00048100997743190653,0.0007323916616960454,0.00276230551224363,0.020152268940695862,0.031008303087561733,0.019935778102418138,0.030354459027205093,0.11448558725784684,0.8352241756125298,0.006552775384250253,0.010507391798682875,0.0159362878155207
2220,0.02411913645548898,0.00048062123894960303,0.000733357019763558,0.002757376522674408,0.02014778167410141,0.031035737679874262,0.019926967113294985,0.030405608472630963,0.11432318597985668,0.8353442384342173,0.00655844915564785,0.010534381932501446,0.01603020673917399
2221,0.024157804643289274,0.000481258205824896,0.0007293078912357525,0.002759984170788614,0.02018725437544001,0.03110244738849968,0.019921437934079134,0.030189328128305104,0.1142481368461311,0.8356410970914846,0.006567448266366682,0.010558314823640558,0.016143164995469306
2222,0.02420741289435945,0.0004830369396324843,0.0007295221051687238,0.002755564261055798,0.020239289588502442,0.031183808412637765,0.019954091820569408,0.030136310243161473,0.11383142317111755,0.8360781747651516,0.006576439084142294,0.010585678187226222,0.01625312165839432
2223,0.024270276066811997,0.00048555302506028426,0.0007236750902755852,0.002731019865542773,0.020330028085933354,0.03126545011832713,0.020006077546198413,0.02981734069622567,0.11252529052511533,0.8376512912324606,0.006585347554903365,0.010610738519801544,0.016358781939914024
2224,0.024262231583403633,0.0004859492916981004,0.0007214246536915276,0.0027344259856325595,0.020320431652381444,0.0312960262668497,0.020029043496168332,0.029734472330443493,0.11270298761400907,0.837533496559379,0.006597437840468956,0.010640056373688367,0.016470943042179442
2225,0.024294420055381308,0.00048550175226457696,0.000721221932217686,0.0027167172139047997,0.020370979156994245,0.031352093567795836,0.01998408487042836,0.02968673179164582,0.11182474031945605,0.8385044430184697,0.006605398471378976,0.01066329341091432,0.016586678656608456
2226,0.024404119701551676,0.00048819483084583956,0.0007770816319076185,0.0027048614619363384,0.02043398177686188,0.031497644113371435,0.020004607288284973,0.03184223161543539,0.1108362643281231,0.8373168967681566,0.0066128613488558585,0.010691977909857542,0.016722898636430727
2227,0.024411486110699297,0.0004900587705412801,0.0007743946396130299,0.0026965663103437733,0.020450466390201212,0.03153631186865508,0.02007492572631588,0.03172255208475903,0.11046301311258133,0.8377395090763438,0.0066201865672042,0.010719423266948525,0.016825671533354125
2228,0.02458286177796226,0.0004912657308811255,0.0007715510811022162,0.00266469518988872,0.0206553497760902,0.0316717174660256,0.019984074080485182,0.03138573076117145,0.10839645985714864,0.8402337353011947,0.006625992863320107,0.010743525766457651,0.016954165263939558
2229,0.024571915514539817,0.000490899769292793,0.0007715224104930854,0.0026630324912021693,0.02064646084355177,0.031697873028338576,0.019978083068139942,0.031398545629727416,0.10837708153547844,0.8402462897666542,0.006635580220404336,0.01076646931517189,0.01706220166482808
2230,0.02473417042325449,0.000489326485476472,0.0007799651611273455,0.0025916888523660865,0.020873189924284587,0.03176316353126763,0.019783420147231563,0.03153391230756785,0.10478171727681802,0.8439009502683825,0.006643406662817597,0.010792964871541244,0.01717992095353793
2231,0.02489224800957177,0.0005013755218212362,0.0007669434044244353,0.002604433131420992,0.021019495951905106,0.03193775303435389,0.02014183378007656,0.030810532023042837,0.10462828148022284,0.8444193527166578,0.006651874239139488,0.010819607510711649,0.017303641803380287
2232,0.024985826118652726,0.0005086511151655076,0.0007649487627315924,0.0026427091320738337,0.021069517108681792,0.03206229495284911,0.02035758644721309,0.030615308018994557,0.10576833119401907,0.8432587743397733,0.006658764695060881,0.010849384388563976,0.017421853159419243
2233,0.024971478248024197,0.0005083457848247645,0.0007645554872519147,0.002642952396874049,0.021055624579073468,0.03208691178061879,0.020357056149248435,0.030617149680051806,0.10583884424556106,0.8431869499251387,0.006664954250595656,0.010875683109475176,0.017531415524615568
2234,0.0250736030780781,0.0005085428730592218,0.0007702670069235683,0.002682658236940713,0.021112134961154595,0.032234652874666266,0.020282002210677164,0.030720236119435675,0.10699133381776177,0.8420064278521253,0.006670141121901452,0.010903143614882538,0.017651354381257534
2235,0.025091652700943913,0.0005073599005565116,0.0007775320902631781,0.0026874073948872272,0.021119353315236997,0.032288099546959964,0.020220266341301044,0.030987679429897753,0.10710364227168387,0.8416884119571174,0.006677744363742022,0.010927856861599139,0.01776773800332876
2236,0.025082529963858364,0.0005069490425118501,0.0007798716165315386,0.00268214380300488,0.021113565501810094,0.03231620698818878,0.020211240382940532,0.03109222305944665,0.10693274589403878,0.841763790663574,0.0066868516875047135,0.01095263454067208,0.017892385075299444
2237,0.025179928839630467,0.0005095046486596024,0.0007832656974909088,0.0026919219919344746,0.02119523650154548,0.03245018597351492,0.020234554748133265,0.03110674785776733,0.10690745033789303,0.8417512470562064,0.006693133358311343,0.01097379505876006,0.01802117259876468
2238,0.02519471547448817,0.0005096784064632554,0.0007815212104692344,0.0026896820454234416,0.021213833812132238,0.032482986666760985,0.020229575800502643,0.031019251289445687,0.10675580155477356,0.841995371355278,0.006703363790563799,0.01099759053647631,0.01813509709728578
2239,0.025181083453047426,0.0005092330658040582,0.0007810958949396201,0.0026881852950997,0.02120256919720405,0.03250809469472157,0.02022284175157009,0.031019153579950172,0.10675415536079225,0.8420038493076876,0.006710735044862304,0.011028468425649862,0.018249861659057842
2240,0.025208166838667324,0.0005083828551226481,0.0007919704881167063,0.0026598692044436717,0.021247944290984297,0.03255792737043904,0.02016738695742164,0.03141721860162741,0.10551616948058451,0.8428992249603664,0.006715623054446951,0.011054484398499653,0.018362270267118674
2241,0.025222509579913885,0.0005078383468478203,0.0007915482470128325,0.0026466424585803875,0.021276480527472844,0.03259936748086161,0.020134330616024057,0.03138261260264075,0.10493176542147332,0.8435512913598618,0.006728705959119452,0.01108442866899395,0.018474059356094585
2242,0.025281443972916283,0.0005079322226135378,0.0007935646615681398,0.0026174153874818614,0.021362531701252744,0.032676817770539414,0.020091108053704516,0.03138921425604789,0.1035310874760899,0.8449885902141577,0.006736945863792698,0.011109351851416704,0.01859172632600803
2243,0.02529096496840026,0.0005071380581419665,0.0007926872290820687,0.0026278243831137447,0.021363315298062478,0.032725614393723644,0.020052143473988003,0.03134270400803172,0.10390368206183806,0.8447014704561422,0.0067435241484190556,0.011138085513550777,0.018716935393626954
2244,0.02534646981624482,0.0005100601120808701,0.0007995987536119006,0.002655972880829632,0.021380838069722418,0.032822087953930136,0.02012351683601979,0.031546750273658594,0.10478669811160017,0.8435430347787214,0.0067495489278144305,0.011164043753865371,0.018853795045401966
2245,0.02534609758751041,0.0005103156592030458,0.0007985926405317586,0.0026535862986851065,0.0213836029890905,0.03285827985375031,0.020133894673178797,0.031507518574586196,0.1046940772449599,0.8436645095072751,0.00675840084926449,0.011191106742728607,0.01897295465772686
2246,0.02538269843836482,0.0005139161870259951,0.0007916499619029255,0.002672159945020753,0.021404972344415144,0.03293487502261294,0.02024671207727992,0.031188565858166675,0.10527485686793261,0.8432898651966207,0.00676649233128046,0.011218016463260483,0.019093589479041384
2247,0.025371521424945472,0.0005133603996962067,0.0007926458299144538,0.002673041284020642,0.02139247391131417,0.03296021302130613,0.020233725486854995,0.031241556887286956,0.1053559713369214,0.8431687462889367,0.00677335286923153,0.011242193334567219,0.01921279592005476
2248,0.02537772710169155,0.0005171684776763331,0.0007871230340695833,0.0026654674300185463,0.02140796815992709,0.03299857525189524,0.02037883359703483,0.031016293575681083,0.10503176345689681,0.8435731093703873,0.006776374290041076,0.011265901514377674,0.01932164865604591
2249,0.025361853833057203,0.0005167737032918216,0.0007866830287817437,0.00266494873314813,0.021393448367835508,0.03302248387717337,0.020376022458510005,0.03101835670058013,0.10507704802219847,0.8435285728187114,0.006784410870636748,0.011288278029041976,0.01942959945210987
2250,0.0254424147325631,0.0005210807319696524,0.0008014797946296693,0.002667218723638765,0.021452635482325014,0.03312722264125469,0.020480789164352958,0.03150171880516811,0.10483355261971497,0.843183939410764,0.0067907282457895235,0.011314906154780147,0.01956447752081658
2251,0.02558987090795136,0.0005210926926788238,0.000804715808320177,0.002643725646661022,0.021620336760291337,0.033216201885739434,0.020363240383401402,0.03144665368632764,0.10331141005637336,0.8448786958738976,0.00679714992281788,0.011338802134275738,0.01969405173809946
