year,gmst_tant12p0_spliced,gmst_tant12p0_raw,ohc_tant12p0_raw,gmst_tant14p5_spliced,gmst_tant14p5_raw,ohc_tant14p5_raw,gmst_tant17p0_spliced,gmst_tant17p0_raw,ohc_tant17p0_raw,gmst_control_spliced
1917,0.0675162725552618,-0.13513524490398215,-0.02596070557269518,0.0675162725552618,0.1164897186149399,3.2587945173274533,0.0675162725552618,-0.02675379215664629,-4.901497301365379,0.0675162725552618
1918,0.0842418198380087,-0.005863501917163658,0.13970545828173553,0.0842418198380087,0.22312746404678332,3.61315514696481,0.0842418198380087,0.05982156851963043,-4.5466403307984145,0.0842418198380087
1919,0.0978401624457957,-0.0553835688232653,0.3622495155773017,0.0978401624457957,0.10204645165293247,4.103169599654758,0.0978401624457957,-0.06886987284258984,-4.08743191908252,0.0978401624457957
1920,0.1099635418260517,-0.019890648446450845,0.6173807325914062,0.1099635418260517,0.11727469657677042,4.645113476722722,0.1099635418260517,0.02712878878762711,-3.6937572911320133,0.1099635418260517
1921,0.1078647945257414,0.030369439468184115,0.7027411846034627,0.1078647945257414,0.1400147898015801,5.063274479786076,0.1078647945257414,0.0053992083876513025,-3.361796598454302,0.1078647945257414
1922,0.1191224368719683,0.01203174745833964,0.902680017939491,0.1191224368719683,0.1695989522724529,5.5564802793672134,0.1191224368719683,0.1961440397266211,-3.0838322405801635,0.1191224368719683
1923,0.1134994603859298,-0.06672059776205146,0.9917364155684426,0.1134994603859298,0.15118429236706843,5.749955799517376,0.1134994603859298,0.10186664854560631,-2.9512512280375582,0.1134994603859298
1924,0.1041918795256703,-0.02080707336143757,0.9985718301569483,0.1041918795256703,0.20781820722979294,5.898721325976237,0.1041918795256703,0.025332479082733804,-2.8134692881050323,0.1041918795256703
1925,0.1124796499805789,-0.039193755525332316,1.1560015497173213,0.1124796499805789,0.08538524065345704,6.377483741391283,0.1124796499805789,0.020175884357156587,-2.4123093874004904,0.1124796499805789
1926,0.1248772097813886,0.009917450423942362,1.2996950270056484,0.1248772097813886,0.09646477982061856,6.899267100548934,0.1248772097813886,0.2176414238163591,-2.141021694985301,0.1248772097813886
1927,0.1363048784507951,-0.08285357125596919,1.6031355740682574,0.1363048784507951,0.1295086688076142,7.454268873669095,0.1363048784507951,0.32374379725015817,-1.916310443041694,0.1363048784507951
1928,0.148927880219608,-0.09091386168077843,1.9156194807215359,0.148927880219608,0.09658164845652221,8.04165535402471,0.148927880219608,0.23516909802493985,-1.639924434601196,0.148927880219608
1929,0.1509358327425652,-0.005275887649759323,2.104134403054432,0.1509358327425652,0.08363628884730345,8.55792553506934,0.1509358327425652,0.09708966420531169,-1.3166154322335075,0.1509358327425652
1930,0.1342552827527966,-0.04519384563307165,2.073558884724913,0.1342552827527966,0.09118789712787177,8.624236083339992,0.1342552827527966,0.19393931244683596,-1.4692647346031142,0.1342552827527966
1931,0.1422906629351624,-0.03986137717353207,2.3544910461433863,0.1422906629351624,0.20477620340843955,9.091714905461965,0.1422906629351624,0.15290407881657925,-1.256850369177328,0.1422906629351624
1932,0.1582367381811071,-0.018559351576710487,2.7154001841580793,0.1582367381811071,0.20339792035140736,9.663144620456324,0.1582367381811071,0.15068998630238883,-0.8400818506684413,0.1582367381811071
1933,0.1552474860891959,0.006096603940495937,2.897339643848473,0.1552474860891959,0.2072139007399615,9.903419431785679,0.1552474860891959,0.1252644279240525,-0.7329653358925313,0.1552474860891959
1934,0.1601937224004457,0.10522052099332282,3.1109299981019105,0.1601937224004457,0.1763794863262891,10.452797494248887,0.1601937224004457,0.1490788991663644,-0.3869311642648382,0.1601937224004457
1935,0.1732460765147781,0.1247681941555096,3.2587164267243844,0.1732460765147781,0.08963108325936385,11.114677921421464,0.1732460765147781,0.2448350277771557,-0.16510579186413255,0.1732460765147781
1936,0.1842477657954846,0.11485327146209191,3.40949983469835,0.1842477657954846,0.17293071035726232,11.714502117870184,0.1842477657954846,0.11704513319492788,0.21726741034071248,0.1842477657954846
1937,0.1985268480025238,0.03805070454024226,3.6678690133406477,0.1985268480025238,0.2461526746379686,12.274851703655331,0.1985268480025238,0.23424193256233328,0.49265691801540235,0.1985268480025238
1938,0.197526457401306,0.14406543085676976,3.793395702815756,0.197526457401306,0.3226373644120099,12.729597441187202,0.197526457401306,0.23560077178900812,0.7925487228916651,0.197526457401306
1939,0.2143886047325159,0.183331282485183,3.9212771001875173,0.2143886047325159,0.24288687381366203,13.339010047079974,0.2143886047325159,0.2414486809574498,1.202189102150011,0.2143886047325159
1940,0.2178114645777426,0.16070319666576077,4.004100100792605,0.2178114645777426,0.25473110059816223,13.8750457387852,0.2178114645777426,0.07125350537653552,1.6493126464211554,0.2178114645777426
1941,0.219612725862355,0.03242011098560462,4.163510218634112,0.219612725862355,0.2904481030311389,14.300190315089868,0.219612725862355,0.09561730991438752,2.112279212257825,0.219612725862355
1942,0.2177538286331824,0.12510997225714998,4.207317434344111,0.2177538286331824,0.2787975080062716,14.697174472710532,0.2177538286331824,0.10881861807892837,2.5614953117696695,0.2177538286331824
1943,0.2118051975552363,0.06287324616773138,4.281194081001719,0.2118051975552363,0.13975782566130573,15.17948893636317,0.2118051975552363,0.35509474324390655,2.6711388734002934,0.2118051975552363
1944,0.2103464025182064,-0.01054371710550149,4.438432722225786,0.2103464025182064,0.18306785971227635,15.614933489253639,0.2103464025182064,0.25023478012904593,2.8672685656482275,0.2103464025182064
1945,0.2140049740744845,-0.03612376768982513,4.683688642215052,0.2140049740744845,0.23743433896019392,16.040894305924105,0.2140049740744845,0.18812576901103928,3.149032964388529,0.2140049740744845
1946,0.2296475767631501,0.011917100267840652,5.063458695207558,0.2296475767631501,0.3260340738340206,16.580506370682272,0.2296475767631501,0.17662927381898585,3.6360036674299816,0.2296475767631501
1947,0.2385879976885978,0.1080135250670195,5.384075171661563,0.2385879976885978,0.4116596615928885,17.102959490881055,0.2385879976885978,0.23653650892162364,4.181072342651323,0.2385879976885978
1948,0.2519432370442294,0.1305996514724319,5.676713609489919,0.2519432370442294,0.3556530467385753,17.680093676637444,0.2519432370442294,0.2988752498557958,4.7240113310080725,0.2519432370442294
1949,0.2592123996856531,0.07755396394374893,6.010587515138136,0.2592123996856531,0.3200538774639753,18.293181321109227,0.2592123996856531,0.24664434547840497,5.2639343746934255,0.2592123996856531
1950,0.2607643350528095,0.16395110825036413,6.286933346459041,0.2607643350528095,0.36491201517264304,18.87591228594853,0.2607643350528095,0.2897938019577302,5.72616913612567,0.2607643350528095
