year,ohc_1e22J
1900,1.5883674303796917
1901,1.8368819035425779
1902,2.076502208630918
1903,2.2688794649861106
1904,2.0958699996078
1905,2.233010389881571
1906,2.4983735957177076
1907,2.7827077226336994
1908,2.527076257782348
1909,2.429847627656792
1910,2.659923365290357
1911,2.8821279896120187
1912,3.0802475065577
1913,2.4186361655572166
1914,1.6395487788790493
1915,1.8800454101353312
1916,2.32612201262486
1917,2.731579233660463
1918,3.13625842963083
1919,3.4243826000866577
1920,3.4873816389783885
1921,3.743303783126504
1922,4.119450507927404
1923,4.452722170123412
1924,4.713605244794144
1925,4.773953423433627
1926,5.0328928894378935
1927,5.032683952648693
1928,5.267087804057096
1929,5.64708346496808
1930,5.955176552498474
1931,6.278879025855822
1932,6.636920587358385
1933,6.893809457163274
1934,6.769278471746599
1935,7.004622791865635
1936,7.381601272686483
1937,7.802644024098058
1938,8.200559228667991
1939,8.629237400137484
1940,8.990321676762983
1941,9.294696377360252
1942,9.578139124929443
1943,9.820613820786301
1944,9.820877383423163
1945,9.950735179701159
1946,10.36892883530519
1947,10.875931673794316
1948,11.2295774743753
1949,11.625381812816055
1950,12.095634940600394
1951,12.473376350457665
1952,12.804468956627913
1953,13.103241391753269
1954,13.404511039312656
1955,13.71454649146882
1956,14.025528660385575
1957,14.216876290135753
1958,14.489368253963736
1959,14.937940360484657
1960,15.35574930080364
1961,15.734059024876965
1962,16.043909759857574
1963,16.352979473378344
1964,15.486585916777065
1965,14.974427373417196
1966,15.324481855531468
1967,15.811319615415774
1968,16.332550749189775
1969,16.706966786545383
1970,16.998984030755953
1971,17.442055641097937
1972,17.910399679935303
1973,18.36494794640226
1974,18.796556913084352
1975,19.26365005736406
1976,19.76154152118464
1977,20.218313870862055
1978,20.75746723260201
1979,21.377326623319576
1980,22.04497948753825
1981,22.650162123962325
1982,23.267007500124897
1983,23.3666285191622
1984,23.015685362189217
1985,23.30250495352001
1986,23.96944134999063
1987,24.632970779875752
1988,25.39571651570397
1989,26.28454858348292
1990,27.321322849115305
1991,28.303066844761336
1992,28.17946016821619
1993,26.641678991818058
1994,26.790214958879695
1995,27.856297638413103
1996,29.128853448355574
1997,30.434926753640397
1998,31.601274137284832
1999,32.81993613390572
2000,34.234252314688945
2001,35.7053709199698
2002,37.102006226264905
2003,38.414728944420176
2004,39.582385363912785
2005,40.755522489761645
2006,41.8360325688888
2007,42.89335105757179
2008,43.990525213883444
2009,45.189902318977424
2010,46.43327452062673
2011,47.75544712798787
2012,49.10691998892363
2013,50.519843012129364
2014,52.067684382720756
2015,53.594450137091705
2016,55.107275021639
2017,56.68172222212561
2018,58.28796062410008
2019,59.87552655356973
2020,61.30479564405069
2021,62.93465425574323
2022,64.64215548014094
2023,66.3875919048438
2024,68.1663695001944
2025,69.98553278171147
2026,71.82245431425603
2027,73.57495573914419
2028,75.28229277047805
2029,77.00358255276343
2030,78.71192215350943
2031,80.4317528836602
2032,82.14443774032232
2033,83.88440446951174
2034,85.66384699004483
2035,87.49195434947168
2036,89.34993977581063
2037,91.2127316163045
2038,93.0891540440075
2039,94.97780797390814
2040,96.80226890341633
2041,98.61404750033357
2042,100.44766209185931
2043,102.30292221475315
2044,104.1905034897798
2045,106.11501228792659
2046,108.10648281605296
2047,110.13505040622981
2048,112.17387402261994
2049,114.23670502068497
2050,116.30026780341855
2051,118.34467945452775
2052,120.39453525392335
2053,122.42220507788167
2054,124.45007709162378
2055,126.47650388632024
2056,128.513029574758
2057,130.60400982590872
2058,132.74035830366512
2059,134.87100177443912
2060,136.98505893315277
2061,139.0726393709248
2062,141.12127542979786
2063,143.14919139601537
2064,145.17537144388575
2065,147.18169774359595
2066,149.17957896435513
2067,151.16270980748885
2068,153.16094994883488
2069,155.17472092833333
2070,157.218808491439
2071,159.25566325826262
2072,161.2845045746313
2073,163.2950631402886
2074,165.2533158370815
2075,167.20583715585286
2076,169.11208842737395
2077,170.99225323800442
2078,172.85788426351715
2079,174.70595131590267
2080,176.58636756963213
2081,178.509378442453
2082,180.44179613429677
2083,182.37233345543865
2084,184.23048222587644
2085,186.01140101500206
2086,187.76244665083982
2087,189.47568607485675
2088,191.1603145467773
2089,192.83428927417256
2090,194.50115022780545
2091,196.167063641925
2092,197.86965081131112
2093,199.54913528944329
2094,201.2098324069234
2095,202.8650852702455
2096,204.46669739521585
2097,205.9702648734682
2098,207.44314073468243
2099,208.90052568161627
2100,210.3367731198964
2101,211.7789284421576
2102,213.24020651336414
2103,214.72233287712967
2104,216.147265682433
2105,217.5561040594204
2106,218.9300270607824
2107,220.2621130934693
2108,221.53299511890313
2109,222.77137973360897
2110,223.97898756938784
2111,225.167659539225
2112,226.344718182734
2113,227.51981087572202
2114,228.70660589589238
2115,229.86890304778484
2116,231.01219864664478
2117,232.1413648267187
2118,233.19561703868771
2119,234.18540707166434
2120,235.14269238855854
2121,236.07970423520487
2122,236.9964789390005
2123,237.91862840658803
2124,238.86259858568133
2125,239.80851348999695
2126,240.70630521575765
2127,241.58844032031067
2128,242.43483363667156
2129,243.23647809563153
2130,243.97833395979984
2131,244.69578203477099
2132,245.38842181919662
2133,246.0760694529956
2134,246.77207987932388
2135,247.48453235877534
2136,248.17786532843152
2137,248.8545766417018
2138,249.50768388352319
2139,250.092759843184
2140,250.66824427416168
2141,251.18765334017613
2142,251.67822791954623
2143,252.14615850983301
2144,252.59362732570045
2145,253.0382717752478
2146,253.4818916110549
2147,253.90515534212818
2148,254.3045561334989
2149,254.68836348060066
2150,255.05444194565828
2151,255.3875515250562
2152,255.6993435016605
2153,255.99361424873646
2154,256.2720116791241
2155,256.53963319326175
2156,256.80450794352305
2157,257.0829525304995
2158,257.3802401574586
2159,257.66814593307976
2160,257.94660309126675
2161,258.2037614454427
2162,258.3854005618229
2163,258.57050043757187
2164,258.6990585416601
2165,258.80345418540765
2166,258.88664045793746
2167,258.9607930370586
2168,259.04892256051176
2169,259.187549891816
2170,259.3760149983528
2171,259.51764559206794
2172,259.6406068798808
2173,259.67998940860986
2174,259.7109421474299
2175,259.69655517229813
2176,259.63001610522855
2177,259.5416392687499
2178,259.451518354166
2179,259.3698907194306
2180,259.31957551702163
2181,259.27987683327405
2182,259.22792981914625
2183,259.1584507644343
2184,259.035437387153
2185,258.88974915246223
2186,258.7084247458503
2187,258.4866786184664
2188,258.24608484932793
2189,258.00262537414216
2190,257.75739545011817
2191,257.5366421658133
2192,257.3381886357419
2193,257.1139285421393
2194,256.8814505727985
2195,256.6298825850611
2196,256.3178168230038
2197,256.0107302663355
2198,255.6548900651155
2199,255.28280384274154
2200,254.8953914973558
2201,254.49756732456123
2202,254.12517021502836
2203,253.79694369589086
2204,253.51522454616466
2205,253.2062953533115
2206,252.88158345953758
2207,252.46020741596018
2208,252.02664541566358
2209,251.52410545614205
2210,251.00073656367897
2211,250.47352735692485
2212,249.941129024404
2213,249.42104236433363
2214,248.905262404997
2215,248.37184507823508
2216,247.81760458455798
2217,247.2432229996702
2218,246.65628952152747
2219,246.05777291994593
2220,245.45313002980276
2221,244.83673311060363
2222,244.21256400351285
2223,243.57729986328326
2224,242.93428975369707
2225,242.28490688431378
2226,241.6399466371963
2227,240.99867137592662
2228,240.348649746044
2229,239.7012641294809
2230,239.03056850520832
2231,238.35602717787842
2232,237.66305674287798
2233,236.94112679438734
2234,236.2030735492382
2235,235.4607265928699
2236,234.71070231563212
2237,233.96761784380777
2238,233.26006557026776
2239,232.5889301336099
2240,231.8929252191995
2241,231.18609841734238
2242,230.47814686888447
2243,229.74539952922336
2244,228.96646708698606
2245,228.17332166099231
2246,227.3701467541372
2247,226.57041638279836
2248,225.780380968014
2249,225.0519842928334
2250,224.36046562159876
2251,223.66138113393822
2252,222.9448680454202
2253,222.1992260245838
2254,221.41115476165703
2255,220.60984820584724
2256,219.80463610503475
2257,218.9885082237781
2258,218.16845383892627
2259,217.34506204055688
2260,216.532705473617
2261,215.73183534572567
2262,214.93888425383616
2263,214.14357231317854
2264,213.34471728209644
2265,212.54900836668082
2266,211.73863052545715
2267,210.92161108256226
2268,210.10455712439725
2269,209.28858701436806
2270,208.47434935761382
2271,207.66296504518283
2272,206.85957215734413
2273,206.06857250107547
2274,205.28276559764242
2275,204.49699285696485
2276,203.7165153024236
2277,202.93510615402522
2278,202.13507438668393
2279,201.33062955687453
2280,200.52783913890954
2281,199.727851127574
2282,198.93192885432867
2283,198.14457033716542
2284,197.36228445147393
2285,196.5839393363423
2286,195.80287635951674
2287,195.0268896853641
2288,194.24746177001342
2289,193.47235023883383
2290,192.6927518839795
2291,191.91087640938397
2292,191.1314554391736
2293,190.35321647962158
2294,189.5788709089071
2295,188.8230114004334
2296,188.08705351736748
2297,187.38756511170308
2298,186.69615983072381
2299,186.00408066093362
2300,185.31967006862746
2301,184.59939587540583
