year,gmst_p05,gmst_p25,gmst_p50,gmst_p75,gmst_p95,gmst_11yr_p05,gmst_11yr_p25,gmst_11yr_p50,gmst_11yr_p75,gmst_11yr_p95,gmst_mean,gmst_max,gmst_11yr_max
1761,-0.09364923086053939,0.006030182939844975,0.08002486447003415,0.16234332223396664,0.3033553337571043,-0.10602974187185978,-0.022333232390112447,0.027527563789768065,0.08949664222134081,0.21245831484221578,0.08931764710569898,0.6733937246421098,0.5026407565132582
1762,-0.09822742799014743,0.011840571639294004,0.08596673602617458,0.16177677738183555,0.3134226515711144,-0.10163713525087252,-0.023669717419488253,0.028059340515029188,0.08754179263354213,0.20863555694559707,0.09185569243192988,0.63247867033331,0.4967632491548917
1763,-0.20507748109465349,-0.07616122045186643,-0.00840125887814519,0.07350228100445547,0.21070404399182527,-0.10615703604920164,-0.027510879173267,0.01993305184903836,0.08358067398322666,0.20286354464833883,-0.0019163404669566293,0.3795316773464399,0.5033109744918508
1764,-0.229245347789992,-0.11413893372363955,-0.04120716212613177,0.05334874905918459,0.17747763729017682,-0.11357219886093257,-0.03383626004181934,0.016396829502736094,0.07658264046895032,0.1942428449268119,-0.03109096610726169,0.4090326613662101,0.48036169442350035
1765,-0.1980785167327115,-0.09291745907548792,-0.022399917510536424,0.06675848761427595,0.19582919835699553,-0.11646826003951555,-0.04240433407725185,0.013128931661807269,0.07279844504594858,0.18785174256368312,-0.012843969058770497,0.5009197192678976,0.463645422598599
1766,-0.19319797566120328,-0.07032800132898691,0.0026426573486823812,0.08650234397981746,0.21944421688252663,-0.12089146536766798,-0.047277727546385394,0.011355470917497707,0.07022757156410192,0.19205962330404863,0.01019654245061589,0.5108643691399847,0.43926889581996703
1767,-0.16715816976997336,-0.06432589965221626,0.017849134535919527,0.10230472014773066,0.22295455127597388,-0.12201432964867163,-0.0498175802059108,0.008965611053352801,0.06506114077861921,0.18533324152993258,0.021582465367240778,0.45234992702842924,0.4191744854693404
1768,-0.20234160517314137,-0.09507990720737339,-0.015144462377008299,0.06458022974873097,0.20647978522239188,-0.12387692103364771,-0.050859567903435224,0.007780389097396658,0.06204198779550934,0.18221503857424715,-0.011484838398599581,0.4305153671016069,0.4097415242712433
1769,-0.2106395295490308,-0.09297378371831966,-0.017360124426870654,0.06061565664237807,0.19012351915331696,-0.11806646975924022,-0.04343851556929469,0.016402410417921412,0.07064288084164562,0.18785247097319033,-0.015521897863556075,0.4084930035800881,0.41791599426244
1770,-0.17286537368404048,-0.07063702918876923,0.005683082990617254,0.08138898661811933,0.21652211308018854,-0.10912649262111394,-0.03636521347088462,0.023361131644479113,0.07610072177089627,0.19257333943230212,0.009038544993119506,0.41921686229243604,0.43658382654072286
1771,-0.16222008171591473,-0.04558918035176976,0.028907246367007276,0.11280411563285181,0.24547487182576191,-0.1038084893004231,-0.02945720983422213,0.027287835271038948,0.08178379476322879,0.20147030162413956,0.03723382413331573,0.40755195820657436,0.4248750024058619
1772,-0.13934552983432066,-0.009759986635889353,0.05429860191855712,0.1269541410111934,0.26485663203862636,-0.09943231591827213,-0.02385498193738395,0.030101316494043438,0.08718189628264829,0.20852441256171314,0.05949458192688571,0.5441160966735359,0.4198749565215661
1773,-0.11424640507412794,-0.010957305600514125,0.0619841300809032,0.14130889819265852,0.2883699085448484,-0.09615320671876625,-0.020583743638107947,0.03321160551947627,0.09217498197119603,0.21965203256138374,0.06956287461606546,0.6077603993729026,0.42892108987169913
1774,-0.1291704401426908,-0.014350124168486467,0.0642859331292504,0.14652710886863077,0.29656372028449574,-0.09329778371462179,-0.015075193284936124,0.038205894020757934,0.09599835193122974,0.22261268465998887,0.07082626563442578,0.5265186506683707,0.4247281947708546
1775,-0.14331010394982713,-0.01125980547304144,0.059930546655089484,0.13887001585837208,0.2744090801234203,-0.08739270196576089,-0.007704205759535237,0.0423947308619357,0.10629884006049937,0.2240573204798621,0.06310624655311363,0.5506158498484226,0.4093163039726688
1776,-0.1431516874288472,-0.024529190745051815,0.05042827283055256,0.13365860617625328,0.2649210286455198,-0.07951298860756305,-0.0005785003865590405,0.049261798459799055,0.11023061511910709,0.2249213683791882,0.055625383560541725,0.4527129096125725,0.38733230926731854
1777,-0.1457680663309658,-0.02912289477807484,0.04496597348567515,0.12916148997767754,0.2652146672574841,-0.07145080697587276,0.0028596845403555367,0.053994072554948945,0.11512738657476973,0.2233011551211926,0.051099036279347886,0.4864056526268868,0.39029879664460326
1778,-0.15158346707969458,-0.03643164310277927,0.03989907855207861,0.12133293893028921,0.2735283305583325,-0.07400677017124264,0.004591213230133553,0.054632945526382024,0.1191021896570939,0.22738417185677637,0.04726441376400982,0.45874141753687947,0.38364642165234886
1779,-0.1364046039826549,-0.0289900370007653,0.0428089397268323,0.12849210601153183,0.2513382845909369,-0.08826355083588004,-0.01004668186038038,0.04151912407578629,0.10091413745731438,0.21062325572370197,0.04927382527699182,0.4156297043209566,0.37581883128636306
1780,-0.13370482578299994,-0.015639632520937256,0.05520005135161572,0.13677144085040194,0.2623913301109859,-0.11118925522887345,-0.03217594474434402,0.016145746407148623,0.08031997877913544,0.18498129921592502,0.061655341995456366,0.5287537358823434,0.36330561507558995
1781,-0.11042699132157349,-0.00822279334652936,0.06315506405004367,0.14485017801664812,0.27534323098723545,-0.12180711241705443,-0.05078418915815294,-0.000688292204579792,0.06661337308328197,0.170634243516865,0.07092355586945827,0.5201212138700327,0.36462492970039634
1782,-0.10969996801354365,0.0002232026095315004,0.07244184980074041,0.1556339153571843,0.28373407129305106,-0.13252726391931072,-0.061481654252302516,-0.010146072146954599,0.053905950174828826,0.15634772703603453,0.0761708294559615,0.44780034333467816,0.3569265504451107
1783,-0.08703834901277227,0.006992837076426951,0.08045530508781733,0.15936987492849924,0.28694317050907353,-0.14176539776088773,-0.06859171926797285,-0.017767343519709107,0.0434268094006925,0.14773831560947956,0.08755417462860408,0.5683691401293904,0.3463506251645887
1784,-0.30054822905065276,-0.18356530687312245,-0.1117656801626266,-0.02267277782915634,0.11024746371496397,-0.1459939497370573,-0.07403881961063956,-0.02282277962950239,0.037315980897854,0.14204821542192994,-0.10108379986064428,0.3526546658730164,0.34067323178191955
1785,-0.36684749131253347,-0.24869379342571568,-0.17496433781704115,-0.09134551890937506,0.0342920081707456,-0.15095327629885946,-0.07560085203887419,-0.026973185683450265,0.035628224350305555,0.13750379422498515,-0.1708421509388358,0.3492669234653376,0.36525099979196934
1786,-0.3063049608762691,-0.20040979200311776,-0.12550866823276782,-0.05035206640262321,0.0731935816112058,-0.14957465574287215,-0.07979739776095766,-0.027713177872073266,0.0322112300185948,0.13044901838515174,-0.12306431206741802,0.3531261220015118,0.37900571691583806
1787,-0.2620258325132353,-0.1512584711629824,-0.07769554889714322,-0.0054755112934688766,0.1276162936698211,-0.1480036319616122,-0.08060992950587641,-0.02780201942710133,0.029836732435899883,0.12560499716760687,-0.07406660672521925,0.33014339976064827,0.3746192308411667
1788,-0.2283407705120416,-0.12251684072187141,-0.04585717677442119,0.033331343422398366,0.15398158574526222,-0.1527601356796582,-0.08338805940883581,-0.02969186236919845,0.02707251837922112,0.1291364909588311,-0.041681483801514534,0.390675542063972,0.38864299126136237
1789,-0.20462516596302452,-0.09450370069780184,-0.019039194440211706,0.05869618206423523,0.18552121541794908,-0.15390010633564033,-0.08701685126509294,-0.03368667880016066,0.02566337784399807,0.12449800341346885,-0.014862872644893728,0.4176421209684188,0.3988154315084147
1790,-0.17441748233016674,-0.05824968757303563,0.018213142276524687,0.09175180064427181,0.22475469935317655,-0.13799625234567567,-0.07159811081398865,-0.018585076403427988,0.042115386410633,0.13506261458758295,0.02055129231048938,0.5902801485765856,0.419734659363801
1791,-0.14760736485365572,-0.038284864988108194,0.032101065187863154,0.11207451690667315,0.24819917151737222,-0.12318655553327279,-0.05167810250769263,0.0005655484470526464,0.05994105529858174,0.15587944934058712,0.038161827931711,0.5195972427306726,0.43279114778710537
1792,-0.1365427767600649,-0.023672260286379018,0.04599794484101081,0.12830665282104853,0.24987078479586652,-0.10370343042395382,-0.038273786022446854,0.013235274061321077,0.0730017439083056,0.1714793656702667,0.052639986575123004,0.4694990856454414,0.42409111962419294
1793,-0.13150792273603631,-0.019361965650904298,0.05563863009398861,0.1387336408513839,0.25692864667804777,-0.10013681699488003,-0.03042565408861109,0.022028994534727706,0.08053959458506733,0.17932345652072934,0.05975126833351443,0.5790516174030257,0.4194876020433254
1794,-0.11089528693375558,-0.017425480465757263,0.05648713239117338,0.14539356711889417,0.28116279902815067,-0.09189969969649696,-0.02300177140118551,0.027936541189368915,0.08778290445671048,0.18206028237364572,0.0647297377366639,0.571891956222547,0.42859100107551035
1795,-0.1174528363615513,-0.016515114132392185,0.05328031633985507,0.1245453375629198,0.24773606608641593,-0.08528936972063582,-0.018810497893332945,0.02806465331051701,0.09056062131463663,0.18444740881558375,0.057249871396710506,0.5453021442584074,0.45024451750037103
1796,-0.154027952485199,-0.03901992389236533,0.028481470923392274,0.10538555599596386,0.2419036073587328,-0.08929780589026368,-0.018210501843604242,0.0274907181794541,0.09207399194004874,0.18142860286503976,0.03421283932917281,0.5787103373577519,0.4218144359886422
1797,-0.15344763511008425,-0.04717043732656581,0.023518451081105243,0.10242563421852416,0.2206980381470086,-0.09167736643623102,-0.01588323695984452,0.03162705763427936,0.0906611232402403,0.18093168420900183,0.02932006031941748,0.4878775431212613,0.40192416470487496
1798,-0.1671577444676847,-0.049612230416943376,0.02105337065060288,0.10356780730608878,0.21948176288025795,-0.09156073941671088,-0.017827186420069887,0.03205258591135702,0.08981640246037723,0.18386292800863177,0.024902404478806994,0.46798759656926464,0.39248020812307566
1799,-0.154218135521343,-0.05060180616499124,0.019859323315205873,0.08661582684321809,0.2267309217070944,-0.09251303474514899,-0.017430153145363322,0.033826846374868706,0.08798159613819317,0.18727830865388284,0.022853276603249505,0.3807730518764122,0.39171902744482506
1800,-0.15443172194204574,-0.05562743893141088,0.01758517858314941,0.09885224585497718,0.20920902001774483,-0.09242852241219751,-0.01882864032168666,0.03135396375718385,0.08875929891582404,0.18436998956853515,0.022381639107162534,0.5133267129471163,0.38031051610822497
1801,-0.1633824029355282,-0.045556575793891774,0.02301129190156008,0.09515499033768665,0.21402054216582506,-0.08766867073603712,-0.01702725821676345,0.03339457009526002,0.0885973767308391,0.18902843383648343,0.02521339040745032,0.4221447935645729,0.3844781242652291
1802,-0.14695732106024945,-0.03560433231149,0.03190735045942783,0.11657014101223254,0.22479784366336122,-0.0887551227764616,-0.01724684815923128,0.0342078484400012,0.08956941383237446,0.19294918554761356,0.03790818538114636,0.43202575786454206,0.3835258296035002
1803,-0.1262926780088495,-0.029540152618576287,0.037328172543563895,0.11377824594017698,0.24003108433045284,-0.08407529228331123,-0.01694887797848145,0.037631194015079465,0.09140605420677722,0.19541188831364095,0.044879869784702,0.41414964504651547,0.38741270041440745
1804,-0.1341967127258755,-0.03019121143591546,0.048036168429431786,0.13338257162266168,0.2569935848875811,-0.0835995415741779,-0.01601800958022338,0.038525456945463284,0.09417945196519704,0.19163711539187728,0.05167404933327429,0.4289292527897596,0.383412151144872
1805,-0.13033599836779036,-0.02613018513839495,0.05252163628035042,0.1329511796956143,0.24863413157469963,-0.10556815471578526,-0.038077327771833286,0.014038751187731275,0.06807262585813284,0.170784090589196,0.0575705538975815,0.49432416857387224,0.3334292133280983
1806,-0.12816695998258681,-0.018836560483345345,0.05443445162980841,0.12978179108713261,0.26617810227200345,-0.14128609932148836,-0.06851005627010087,-0.020332366197550366,0.03743351531271992,0.13856014868376518,0.057318321510110855,0.4295515268102274,0.318458054530365
1807,-0.13276189732728222,-0.020488098260132107,0.051898650951173506,0.1338607662719639,0.2540877312547333,-0.1646871111319036,-0.0944359716347683,-0.048457027269393424,0.009217354840918264,0.10818409882454226,0.05831492211126256,0.5228614224172918,0.3151039044367125
1808,-0.12209220342506436,-0.02349658141501547,0.048534545315341765,0.12507666798603087,0.26236190361828293,-0.18534928280873542,-0.11154387946410692,-0.0662722131874583,-0.007965270956331259,0.08631192391335513,0.05492517515709685,0.522142415156994,0.29983278510541495
1809,-0.14925879178579504,-0.031972919467322614,0.04074553101140115,0.11436037113185606,0.24667173129504524,-0.19932772264332527,-0.12769923989219095,-0.07937765287079858,-0.022294015421275938,0.07141631952717233,0.045200720187359655,0.44751239748065635,0.2826657486626607
1810,-0.45553626651756,-0.3300603338953968,-0.25054804648634565,-0.1529024266956669,0.009351192781915152,-0.21329537816101632,-0.14042489066644043,-0.09131619370962853,-0.03300532048855798,0.05851285068656735,-0.24168618292998398,0.35990871130465873,0.2641728528272971
1811,-0.5674333733942193,-0.42724986394676345,-0.3343954557015434,-0.2554584870444713,-0.11616282808810027,-0.2820083845520008,-0.19610331876640907,-0.1468342680185898,-0.08973975504236359,0.0026233495328052566,-0.33700018654535535,0.21982013596752698,0.22695932232616264
1812,-0.4690227970030433,-0.34757312058995626,-0.2619664473556334,-0.19147203876524052,-0.05085697971255579,-0.36685659120049846,-0.2755761746928669,-0.22145545186701196,-0.15850188274034788,-0.06139435225192911,-0.2640021836525725,0.20714766240332178,0.186441216765778
1813,-0.36264139301419507,-0.2526910232773073,-0.17694064981525948,-0.09543160435246228,0.024142126232537392,-0.43591648863152677,-0.3415085137150174,-0.2779950549737529,-0.21900833924624508,-0.12319605717461311,-0.17201499327462338,0.3208122143417346,0.14043384382146676
1814,-0.305858559549313,-0.19003242048620952,-0.11490118135548322,-0.03840211741437837,0.08334196464405276,-0.48540053599426974,-0.3880525634701163,-0.3194363419394271,-0.2543563567049868,-0.16125964870925327,-0.11313863890345584,0.30648203306520405,0.10473723829637406
1815,-0.2510265219101009,-0.1467538233981747,-0.07573945381200207,-0.0009852768409301534,0.11680844604584972,-0.5204153246591304,-0.41858308639082814,-0.3511598812201211,-0.28348401729321876,-0.19062067079774947,-0.07092770258691981,0.3313178000242058,0.0759838850913282
1816,-0.8880328828198354,-0.7019762855478535,-0.5759073672011064,-0.45810737759428727,-0.3025802673232487,-0.5159741025184711,-0.41782725841750457,-0.34714532515482854,-0.2814327979436314,-0.19073611502667454,-0.5848108278893229,-0.1149572887651883,0.06496283637135704
1817,-1.0940567026534902,-0.8892239406116806,-0.756541371092843,-0.6200190561970818,-0.45538055330762184,-0.4909780988379962,-0.4034935027246213,-0.3340113308013518,-0.26673132680251754,-0.17482900359345344,-0.7607705245261867,-0.16982265372931488,0.05566393536619394
1818,-0.9082789663343205,-0.7244578390798655,-0.6004079781526294,-0.48558712010798966,-0.31952130578712684,-0.4844659616318412,-0.393077722211512,-0.32750159107303484,-0.25901000256514783,-0.16856484444570205,-0.6044862315283951,-0.03694722889914337,0.036957323847959106
1819,-0.6790417040216234,-0.5330071738625056,-0.42798871645509384,-0.32061546911828565,-0.17438274528902953,-0.48670748569467165,-0.3893508231662363,-0.3236124316600201,-0.2562852726492186,-0.16813656648106923,-0.4274602546650943,0.07374599035670716,0.01819374943288263
1820,-0.5211011994919414,-0.38785272518860425,-0.29529374417472526,-0.21010560565411524,-0.07695904608095844,-0.4836697953667252,-0.38811735487772253,-0.32655270359139793,-0.2587068857475462,-0.16977339627367372,-0.2978147852087954,0.2148668855734751,0.0033702930708217034
1821,-0.43618679819575285,-0.30023354689859305,-0.22550474895946626,-0.14682308835247698,-0.025535052302878003,-0.48351020939844774,-0.3926985639480299,-0.3267758814388549,-0.262199262134782,-0.17701523960323695,-0.2243149012809658,0.250244539312164,0.0002047303796841391
1822,-0.36569230863291224,-0.245200084459704,-0.16973414277396007,-0.09352277508605372,0.008864441822508867,-0.43273614483659145,-0.3405349423594564,-0.27647828722492745,-0.220178215624079,-0.13820879620238127,-0.17215162529032096,0.2994510347256116,0.03588734066505906
1823,-0.35516365399361366,-0.2391394403746597,-0.1618542566081015,-0.09019616298264108,0.03306130385653057,-0.35901275669127036,-0.27295431734420983,-0.21354775597370584,-0.1593951333818644,-0.08059127139848986,-0.164099468089018,0.3315525513730503,0.10475845539196132
1824,-0.31477821975788817,-0.21652399856621643,-0.14604891824536004,-0.0702580515314435,0.040489757954083244,-0.2954361246936745,-0.21442919863792442,-0.16207398173204177,-0.11147451993574563,-0.03924740039884497,-0.1446654056410131,0.23533605012337389,0.14320958659788569
1825,-0.3092785567386719,-0.19668424297532258,-0.1238443776841951,-0.045769637511714714,0.046315167792920366,-0.2553688681294211,-0.17473440043573513,-0.12680218507706284,-0.07712207821505562,-0.005433590326495861,-0.12388413889972179,0.30355653630704466,0.1617794825878869
1826,-0.27651280822923197,-0.1678995550120868,-0.10036692525268041,-0.025895180008895076,0.08619674961225604,-0.2249765168043201,-0.14787976821104928,-0.10337996058888733,-0.05373001360484069,0.014793733818327826,-0.09755434674154845,0.2757897678021706,0.17701466465662344
1827,-0.25645612451202826,-0.1473505155705142,-0.07063564452062149,-0.0015789761261833513,0.10846696072870582,-0.2336454762911138,-0.15310721045882322,-0.10995744467788385,-0.06262129907720927,0.005946981655336788,-0.07364630856146104,0.31862227297989526,0.16092598629410262
1828,-0.23601756171219027,-0.11698737921703947,-0.051375543323933195,0.0181744593197217,0.13142476235709744,-0.2535963814437614,-0.1742983591335441,-0.1298350737168776,-0.08244323228055019,-0.008873415383977956,-0.05076955269022316,0.3267598963033489,0.16872648803012183
1829,-0.21760757765266936,-0.10467502272474946,-0.028922721077541957,0.0349366451911067,0.14961573828791802,-0.2714492940311651,-0.18806416924226096,-0.14380041922370135,-0.0975295550309257,-0.02250727248042038,-0.034509694198926105,0.3990021434552704,0.16053972318291684
1830,-0.20418342062780398,-0.0963165478478877,-0.019946410087040803,0.040503483602044574,0.14735882301689146,-0.281192396764921,-0.19538362839955517,-0.14978238770452412,-0.10520287725550909,-0.03344432738232057,-0.02585929559895877,0.35888454901804545,0.15702457236463666
1831,-0.1902986109225382,-0.08119824801759457,-0.014259717045197531,0.0462709418173424,0.15078524825657869,-0.29193562714839455,-0.20863467362135404,-0.16102284739165454,-0.11754557823751983,-0.04425326945657624,-0.01697222395817561,0.41855832023784717,0.13401084792841736
1832,-0.5228002394729329,-0.38859735629480213,-0.2967671225802546,-0.21167271089883,-0.07163547283020619,-0.300751118810364,-0.22091281402592788,-0.17370159907779245,-0.1273924733877571,-0.058245283838843157,-0.3006231396690576,0.20702102244627726,0.11896149523612815
1833,-0.6273728859889585,-0.47397751733213184,-0.3883634937870007,-0.3065531024772001,-0.17686847842590495,-0.30401052744119905,-0.22919743113153643,-0.18124801020413198,-0.13419438850531262,-0.06081841209316372,-0.39321803357938073,-0.02225646964308514,0.09897371023304058
1834,-0.515233011435505,-0.39960681788838437,-0.3150864436887419,-0.23730506098481507,-0.1102385551909251,-0.31580391153590226,-0.2344316649163593,-0.18706868634331328,-0.1410882112335455,-0.06558132078535862,-0.3157019557365303,0.0787733672293241,0.09348649557791087
1835,-0.41461405286207415,-0.3037765165324257,-0.22468823424103926,-0.15204434437024536,-0.02660159740558393,-0.32041034645075683,-0.23746776941904146,-0.19044266512422342,-0.14208141933473506,-0.06997114190355279,-0.22735777211407052,0.10829595587672393,0.07316659139973042
1836,-0.44368719927583283,-0.3254852011758141,-0.2513169473422039,-0.1794968930022938,-0.06093066026318114,-0.3230879313322345,-0.24130258006438074,-0.19335708170676894,-0.14204764293765682,-0.07131170377252442,-0.2504477011590136,0.22954817724243567,0.06784325481677426
1837,-0.4022290253491487,-0.2981945535791904,-0.23137637285860904,-0.1575289431586079,-0.0386729373492947,-0.3217754699967692,-0.2441624453855429,-0.19290474420829665,-0.14478895408434556,-0.07241248278272679,-0.22656969954106462,0.20311919241126375,0.050656047043882796
1838,-0.3488343991742354,-0.23805136317721082,-0.16257608095615034,-0.08879754688642677,0.013080051484770615,-0.29795167001726797,-0.21812108292361113,-0.16924431483483474,-0.11965330353082587,-0.046993178572908904,-0.16302820336993362,0.19668020183076068,0.059344301800818615
1839,-0.3049116062981062,-0.18321226322065148,-0.11521859267516446,-0.04493734592061874,0.07430611203124465,-0.24947045130458287,-0.18667167682695673,-0.13573953638429417,-0.09004715473554785,-0.013442950652791531,-0.11512221644698119,0.2259820372314104,0.08074024971495365
1840,-0.24885331498231483,-0.14672862728609207,-0.07893474266763215,-0.007678590762095914,0.10251627682758943,-0.2206333064427778,-0.15904968123566918,-0.11331995645452221,-0.06424617471206491,0.0034177130966208643,-0.07607223885684823,0.3125796277606106,0.12777910927975994
1841,-0.21910949633223942,-0.11477418897286779,-0.05186167068742088,0.01412548080572334,0.11335996557238878,-0.2008612379038207,-0.14373825213358657,-0.09782616342738085,-0.04956133222987842,0.021217403286704364,-0.05053394095874685,0.3546547713660847,0.16744449737298986
1842,-0.21252479488148002,-0.1021465153494367,-0.02931565941079882,0.040180006446261164,0.14412145634858375,-0.18214714461127954,-0.12323631237808903,-0.08064724902693042,-0.03289951888017801,0.04243887379986311,-0.030858123813819596,0.350368053705162,0.17981507321874268
1843,-0.1925734007945561,-0.08911704257066388,-0.026426691108342663,0.03131307822292326,0.13680202869577235,-0.16355203269053795,-0.10177769913887987,-0.0609516116604446,-0.018536234815150203,0.05420058741196487,-0.027024106634696794,0.3114089233289352,0.17869342546756664
1844,-0.19356511709939458,-0.08854714740912009,-0.023166312082799317,0.04111063598645292,0.15629192045861176,-0.1507135060968682,-0.08750082901018473,-0.047641845151332456,-0.0061822366384258285,0.06907879598967431,-0.022604911853172788,0.508707058174603,0.18926023427781527
1845,-0.21824473388747379,-0.1159826638018798,-0.0467667233622956,0.02132629276829314,0.1297547951543059,-0.13876978714764782,-0.07788835985277785,-0.036676665042972595,0.0014660048279145272,0.07025151990338149,-0.0455062647561746,0.4240591038275877,0.2173399978292282
1846,-0.2241062724000525,-0.12741442734450256,-0.05131668222935136,0.0202521561538286,0.1177255991201641,-0.13049440102982915,-0.07238192516734358,-0.0303608369991039,0.008682863336006211,0.07300613969920561,-0.05332905461469055,0.4155481276328823,0.22479406859613119
1847,-0.20554623448929613,-0.10408046884385783,-0.042184723515235126,0.022819110453507513,0.14137523790230938,-0.1255967867466202,-0.06545101186788167,-0.026577052483257955,0.01268172889430475,0.074635103670587,-0.03843423868269835,0.3628640194704479,0.20407139580054617
1848,-0.20111072798403928,-0.09882924168917107,-0.02964368433618226,0.035066838813369194,0.1515852001608451,-0.12297671401611984,-0.059565859902157854,-0.022019739503601938,0.016936022810185154,0.08052380339288329,-0.029098548223981613,0.42398437059791305,0.19984144762269063
1849,-0.1948389106682128,-0.08719689159637656,-0.02133854113711063,0.04345826428966103,0.14073581788829223,-0.11608861851860745,-0.05305971967242649,-0.019476946091089273,0.019844754668098215,0.08246432011249359,-0.021898843932069957,0.3298700876035162,0.20257732166373635
1850,-0.1819889134321854,-0.06855588962218681,-0.01658257244548052,0.04713603982132079,0.1463238758952201,-0.11084109243234672,-0.04824979569747592,-0.01719217841395102,0.02068090535155769,0.08718395775123675,-0.013136803989260483,0.31074594171188563,0.20337568249161675
1851,-0.15636431703812567,-0.06326997571136354,-0.005431107136166714,0.05790458798316606,0.1613741523234834,-0.10827940848363239,-0.04712160938843062,-0.013320842762310391,0.0224675316045058,0.08802785489390993,-0.001977078913553719,0.4248678373009862,0.2051858000012193
1852,-0.14527338037786802,-0.05051184440834339,0.007469411893727185,0.07055722153823585,0.15961826199028453,-0.10399829578735406,-0.04274847538584165,-0.010037066665424784,0.02381822807145884,0.07920791197810689,0.009148606985074133,0.32464485067059246,0.21227794854630766
1853,-0.1342527637581276,-0.05011061809593981,0.010020300682362891,0.07163543309090764,0.1707277073180582,-0.09872968880628713,-0.042156538156396355,-0.007591414515049611,0.025276082771360044,0.07340130435027727,0.012027477389278566,0.3015611559910653,0.19264267776983732
1854,-0.13146488823309377,-0.03915215633289582,0.019908885316637752,0.0700191594530848,0.17697282439254763,-0.0933661122143249,-0.039820126694496596,-0.004091833268591825,0.025064174063454046,0.07075748847383626,0.017673197627954534,0.4219553528927077,0.17469960200867707
1855,-0.12958546585970243,-0.051839947382052914,0.008752174899616175,0.0683368826291201,0.1588286866270301,-0.08342161006656458,-0.03573996406519397,-0.0025405620570202927,0.02602407329150486,0.0668131361560904,0.009401742841450228,0.37679270300949014,0.16584542004695696
1856,-0.16145309826139212,-0.07995875911102221,-0.019869183255468062,0.0378043226935954,0.10623360561018069,-0.07562742367985603,-0.0330250750395458,-0.0005981424419049562,0.027027286068524448,0.07095535841595196,-0.021767261645500056,0.35650499471685,0.16209373678749697
1857,-0.18408719483103342,-0.08971284187366715,-0.03463135121605772,0.025163350665070222,0.11413370523842585,-0.0787284519208604,-0.029586762924219256,-0.001916117075113869,0.02871339138086509,0.06843279360707068,-0.03395070501457229,0.30481478056164624,0.15364192064891144
1858,-0.17100669973967006,-0.08130713947821343,-0.020464883087166125,0.028691455210859137,0.12107265193497775,-0.07623078519166161,-0.03015149036434203,-0.0015576892033488962,0.02846517420385162,0.06597717352709458,-0.025100457873049726,0.2798498704119404,0.15871250524928693
1859,-0.16180104268667678,-0.062349552022696125,-0.007007778973847016,0.05111352499212532,0.13328862997649943,-0.08504449135118303,-0.036472588322006484,-0.006208664737072677,0.021525054188130763,0.06204392831402115,-0.007807762951447631,0.36288635804367614,0.1558280289103534
