year,ohc_1e22J
2133,286.7772299194336
2134,288.752539150238
2135,290.69855818634034
2136,292.60417193374633
2137,294.4720659988403
2138,296.3314120162964
2139,298.1634666358948
2140,299.98772214508057
2141,301.81982080307006
2142,303.68401259765625
2143,305.561955166626
2144,307.4289582862854
2145,309.3021022003174
2146,311.162569896698
2147,312.98941707229613
2148,314.8043852272034
2149,316.60624701690676
2150,318.39755157546995
2151,320.1700164039612
2152,321.94711248168943
2153,323.7495218612671
2154,325.5851222869873
2155,327.43981822357176
2156,329.28268951187135
2157,331.1077367164612
2158,332.9012575630188
2159,334.6578127433777
2160,336.3820246696472
2161,338.0872450942993
2162,339.8105673484802
2163,341.5428890533447
2164,343.3130405860901
2165,345.1286218421936
2166,346.90577833862307
2167,348.6742871131897
2168,350.3932946273804
2169,352.08121178283693
2170,353.75585981369017
2171,355.41254170532227
2172,357.06771068878174
2173,358.7278626602173
2174,360.4238030647278
2175,362.1462900238037
2176,363.8646304615021
2177,365.5797119602203
2178,367.2616785305023
2179,368.90229369125365
2180,370.5297370750427
2181,372.134175315094
2182,373.7317022579193
2183,375.32407839889527
2184,376.8948272720337
2185,378.4675396381378
2186,380.0588351135254
2187,381.6969629787445
2188,383.3214054737091
2189,384.96096961250305
2190,386.5999743663788
2191,388.20145509033205
2192,389.77374568748473
2193,391.3371123203278
2194,392.88032678489685
2195,394.41182901153564
2196,395.95658269577024
2197,397.542217609024
2198,399.16119567871095
2199,400.79333050880433
2200,402.3916339885712
2201,403.9528886001587
2202,405.47884059295654
2203,406.98885862617493
2204,408.48378473815916
2205,409.96265039825437
2206,411.4423149265289
2207,412.9182475494385
2208,414.3986516956329
2209,415.9006920600891
2210,417.41898915100097
2211,418.94583532409666
2212,420.4701301677704
2213,421.9856997459412
2214,423.4794639949799
2215,424.9573447811127
2216,426.39661905174256
2217,427.8265888114929
2218,429.2525382698059
2219,430.68198749694824
2220,432.13198790397644
2221,433.61948833770754
2222,435.10498945732115
2223,436.62103950920107
2224,438.1038810611725
2225,439.55068236541746
2226,440.9712448730469
2227,442.36394645614627
2228,443.7553085994721
2229,445.13148073577884
2230,446.5238568878174
2231,447.9505666498184
2232,449.3936784580231
2233,450.8383069786072
2234,452.278542568779
2235,453.68829103469847
2236,455.0903000429153
2237,456.45352301540373
2238,457.80525495090484
2239,459.1509100576401
2240,460.5040353271484
2241,461.8599372062683
2242,463.2658897620201
2243,464.6952097722054
2244,466.11373539037703
2245,467.51807398471834
2246,468.88028691482543
2247,470.21489950146673
2248,471.5349046082497
2249,472.83871045150755
2250,474.13413681805133
2251,475.40799755357506
2252,476.6782780282408
2253,477.97352115290164
2254,479.28445495612624
2255,480.61441495995524
2256,481.93174439430237
2257,483.2380812559128
2258,484.53505430431363
2259,485.8120025622368
2260,487.07149384784697
2261,488.29526597595213
2262,489.5056914782524
2263,490.7210510183334
2264,491.95100342254636
2265,493.2032574420929
2266,494.47781917772295
2267,495.7775052977562
2268,497.09889770259855
2269,498.37011996622084
2270,499.60419992222785
2271,500.8089706970215
2272,501.9920066519737
2273,503.1468610374927
2274,504.3023875327826
2275,505.4854512123823
2276,506.68413894655106
2277,507.90301650933026
2278,509.11801759706736
2279,510.3152307805061
2280,511.4981692451954
2281,512.6500601931572
2282,513.7824245909154
2283,514.9015999675274
2284,516.0112907838106
2285,517.1427181993961
2286,518.3004295328141
2287,519.5062697306871
2288,520.7123703968763
2289,521.8951043401003
2290,523.0213418381334
2291,524.1315038969457
2292,525.2131345998645
2293,526.2723107237935
2294,527.3325844968915
2295,528.4078425236762
2296,529.529219628787
2297,530.6631186472058
2298,531.820265449667
2299,532.9618436874151
2300,534.068701750952
