year,gmst_C
1750,0.11290479734174817
1751,0.13405860691147858
1752,0.15593053643081625
1753,0.16702020696650854
1754,0.15444714515980448
1755,0.12370998994489833
1756,0.13227829866763655
1757,0.12212156124487122
1758,0.141271921582571
1759,0.15157858250355472
1760,0.16125403054200282
1761,0.1558452425957004
1762,-0.023429917806913933
1763,-0.035269601469082285
1764,0.031092526717987488
1765,0.09004156996636009
1766,0.12327928093155667
1767,0.07610101147470298
1768,0.08346235055061485
1769,0.10912842456810333
1770,0.11889440430749827
1771,0.1302797540768004
1772,0.14989172948658705
1773,0.1589921204311887
1774,0.16290026132371424
1775,0.1729810231751916
1776,0.17580787709170367
1777,0.1824430720195855
1778,0.18211699621990865
1779,0.18187295221595487
1780,0.17396291671106173
1781,0.17896413135754402
1782,0.18332755878599624
1783,0.19049449689345793
1784,-0.12103086232828084
1785,-0.41688660382668663
1786,-0.22628701984771848
1787,-0.08259629199420955
1788,-0.00820909816371564
1789,0.03383389139632336
1790,0.07018976646723035
1791,0.06233365722810422
1792,0.08390787394045175
1793,0.1064619623921451
1794,0.12597674311723922
1795,0.14055863631239826
1796,0.09310624902882754
1797,0.09468756944363191
1798,0.10988126095432503
1799,0.13516120851714558
1800,0.14552347037034502
1801,0.11535785466787925
1802,0.1245393659471592
1803,0.13722578512078026
1804,0.149871297233901
1805,0.15490983046886841
1806,0.15346201035548002
1807,0.16150849329429515
1808,0.1674701736973102
1809,0.17073443582343073
1810,-0.3052479347557273
1811,-0.6508887480382339
1812,-0.5406194562060931
1813,-0.3796322479271672
1814,-0.29881174864038734
1815,-0.2726282261193566
1816,-0.5544315425838932
1817,-1.0704487381252727
1818,-1.1627027683247693
1819,-0.9767522494714483
1820,-0.6862221798225185
1821,-0.4433365999398231
1822,-0.3060477976776856
1823,-0.22997897445304374
1824,-0.23656936423821284
1825,-0.1842330326732925
1826,-0.13224056391945715
1827,-0.08001679173270977
1828,-0.04161129924253536
1829,-0.02516296449862541
1830,-0.0054607694430809945
1831,0.017496529837226656
1832,-0.06073168200659432
1833,-0.4062755750944356
1834,-0.3944556567793139
1835,-0.24131368606928044
1836,-0.4082236955497126
1837,-0.49877784181205337
1838,-0.36311126099568986
1839,-0.2892935200895917
1840,-0.18682457297719265
1841,-0.10586648066223123
1842,-0.04976609993729333
1843,-0.01257607921383589
1844,-0.040185144939686945
1845,-0.026744750093230442
1846,-0.009866970517165712
1847,-0.061722217629674204
1848,-0.02601777447067993
1849,0.012751613570018522
1850,0.03947623032926489
1851,0.06407024740965049
1852,0.07448544388996287
1853,0.08648455578218217
1854,0.06005816593262319
1855,0.008390577952407732
1856,0.02894863899681284
1857,0.04775438380506459
1858,-0.060954073359292635
1859,-0.06434515599607775
1860,-6.200645658827911e-05
1861,0.043501349712530585
1862,0.06615707793144415
1863,-0.10195066274193718
1864,-0.1924424578741871
1865,-0.10421745970823537
1866,-0.02850512524726625
1867,0.017015000317586806
1868,0.0353053399344086
1869,0.054782153651053066
1870,0.040092268423005
1871,0.06546603397557212
1872,0.08558858509001235
1873,0.009862793239475918
1874,-0.05515359962216005
1875,-0.006255942356774029
1876,0.02017789974742157
1877,0.043860489224236694
1878,0.06086140065330061
1879,0.07297695332710419
1880,0.08744108882394057
1881,0.08596033358251201
1882,0.07380979199021027
1883,0.08511970300778926
1884,0.06251315762972087
1885,-0.223452727388724
1886,-0.28849744603012484
1887,-0.3061218380987237
1888,-0.22598678259315244
1889,-0.11171765640392978
1890,-0.04757727876204659
1891,-0.03252377365063682
1892,0.002032311544400448
1893,0.024705908828909263
1894,0.039699781776166794
1895,0.06501717142179189
1896,0.041712229211465314
1897,0.04594993088823546
1898,0.059543419188561125
1899,0.07060650822506623
1900,0.08033706084596677
1901,0.08243266062059107
1902,0.09290546291647103
1903,0.08562932978856812
1904,0.04909527799207887
1905,0.05194911459594405
1906,0.07188025777932885
1907,0.08315709830661616
1908,0.04610573108337538
1909,0.02949766319765615
1910,0.04908786776474549
1911,0.07135380129220942
1912,0.08364459767293993
1913,-0.004442092133710498
1914,-0.06922076039707363
1915,-0.014646131485941247
1916,0.03804702675148666
1917,0.07532259366433261
1918,0.09787665178270682
1919,0.10208013007496944
1920,0.08762476428924082
1921,0.09639992284928633
1922,0.11879821243703584
1923,0.12975233640541164
1924,0.13035217413661532
1925,0.11126805363020716
1926,0.11928576781244331
1927,0.10344567627298618
1928,0.11379838596386219
1929,0.13399713459379586
1930,0.1431757032976361
1931,0.15468283466254393
1932,0.1670430300219905
1933,0.1726794787457799
1934,0.13011291949035542
1935,0.15058660512889174
1936,0.16526754772858634
1937,0.1942668546135962
1938,0.20846211551780044
1939,0.2188361966122948
1940,0.2253489730603102
1941,0.22537653051617676
1942,0.22427445113873373
1943,0.2245402412173944
1944,0.1994122057743757
1945,0.1960871991656341
1946,0.22434131501260002
1947,0.24258410087234308
1948,0.24634348459233146
1949,0.2543103681066762
1950,0.27493054011901746
1951,0.2798606902960915
1952,0.2683174412248426
1953,0.26629334888569123
1954,0.2728621740182225
1955,0.26611929568837095
1956,0.2679770170278573
1957,0.2675281782389827
1958,0.26881204988039403
1959,0.2932053799362127
1960,0.3024636203055774
1961,0.30503292556817313
1962,0.3037915449232103
1963,0.3017131544358566
1964,0.1867126954880735
1965,0.134629133102511
1966,0.19002526973836897
1967,0.23693524299795882
1968,0.2712492740034126
1969,0.2821052142830452
1970,0.27924295933565385
1971,0.2980970829339995
1972,0.3172985535137685
1973,0.33338432566266285
1974,0.3392940653217554
1975,0.3510931287361154
1976,0.3606224520815796
1977,0.3722701944452297
1978,0.3916750813593817
1979,0.4126356459748407
1980,0.4325278435926646
1981,0.4478577191456309
1982,0.46457724438311254
1983,0.43068285842697007
1984,0.35307096861160864
1985,0.36101562906072393
1986,0.41327769947009496
1987,0.44566975430831285
1988,0.4806576920010372
1989,0.5175118913453499
1990,0.5519412154904607
1991,0.5842698833606623
1992,0.5041612753032823
1993,0.30279946327744633
1994,0.32631405074807784
1995,0.4476961466043448
1996,0.5384782651597613
1997,0.5914498678434207
1998,0.6373229087448765
1999,0.676057137842196
2000,0.7189755776169469
2001,0.7543360596620259
2002,0.788040707283034
2003,0.817335129612031
2004,0.8221470453216508
2005,0.8292322342346239
2006,0.83612965207022
2007,0.8433047342343707
2008,0.8496436034665003
2009,0.8731838128588505
2010,0.892894704607168
2011,0.9260337105711038
2012,0.9420461038873398
2013,0.9785775870833108
2014,1.0114115241940704
2015,1.041383095773891
2016,1.0732331073800716
2017,1.095742481667225
2018,1.1249748883967048
2019,1.1455109775656618
2020,1.1551377297434302
2021,1.181504733350162
2022,1.2110738175457063
2023,1.2498831676705024
2024,1.281888646260767
2025,1.3133762128276913
2026,1.3425572241207144
2027,1.3656840959515797
2028,1.3825723377445716
2029,1.3996895838237626
2030,1.4233982503986031
2031,1.4427810529266603
2032,1.4734603324769742
2033,1.4951769525805378
2034,1.5247934042265512
2035,1.5570566420520995
2036,1.5963061472612199
2037,1.6287346349872853
2038,1.6556236120179206
2039,1.6940738763605456
2040,1.722344300060821
2041,1.7402438661585964
2042,1.777840746967526
2043,1.8071679230062834
2044,1.8388049320723674
2045,1.8803616353355492
2046,1.9199684281471392
2047,1.9639253410340372
2048,2.0007256843197343
2049,2.0464838500027556
2050,2.0863307983627433
2051,2.1194171354325277
2052,2.1563120657660004
2053,2.1877080397236197
2054,2.2245856089341345
2055,2.2567139484780987
2056,2.3001359579629184
2057,2.3443586503849394
2058,2.39086157091313
2059,2.4331311765929327
2060,2.474228723929727
2061,2.511264709340254
2062,2.5554353662199243
2063,2.588606568574605
2064,2.6324328779848307
2065,2.6677707056378246
2066,2.7031354197691693
2067,2.747765253599503
2068,2.786998041540231
2069,2.828630620508611
2070,2.8802619889997874
2071,2.9290127119279377
2072,2.9830648373486097
2073,3.021657673995095
2074,3.072114467811434
2075,3.124448448888751
2076,3.1623011234656326
2077,3.2042708204613586
2078,3.2474462376199376
2079,3.2938146345908867
2080,3.3392087931164567
2081,3.3961183846124334
2082,3.449925394961819
2083,3.5092218005252565
2084,3.5594867076563914
2085,3.601332170196681
2086,3.646289603436279
2087,3.6886835219869787
2088,3.726852946599671
2089,3.768809825056163
2090,3.818052300059151
2091,3.8612978851796314
2092,3.918237007729579
2093,3.969695323635403
2094,4.019975888587945
2095,4.071034527057282
2096,4.125234458496181
2097,4.165920172180126
2098,4.20142559840775
2099,4.246120523394558
2100,4.2885475075514
2101,4.340643109732393
2102,4.388521385393368
2103,4.437572343136663
2104,4.481776009849686
2105,4.5293796653675935
2106,4.568137439233645
2107,4.608232315962614
2108,4.651115830287059
2109,4.68723073217403
2110,4.726450675546105
2111,4.756581423427282
2112,4.7986917162781175
2113,4.839150005673644
2114,4.8745285072851
2115,4.924790907336621
2116,4.958719058120251
2117,5.006432075485972
2118,5.037190118107651
2119,5.064770928237058
2120,5.095512957825524
2121,5.129673174845282
2122,5.162458296042238
