year,gmst_p05,gmst_p25,gmst_p50,gmst_p75,gmst_p95,gmst_11yr_p05,gmst_11yr_p25,gmst_11yr_p50,gmst_11yr_p75,gmst_11yr_p95,gmst_mean,gmst_max,gmst_11yr_max
1993,0.050164,0.205371,0.304747,0.405798,0.569177,0.3251351818181818,0.4289902727272727,0.5060817272727273,0.5795751818181818,0.6735505454545455,0.30845229845422134,0.840302,0.7834206363636365
1994,0.075564,0.233956,0.328539,0.43459,0.57411,0.3508462727272727,0.44938218181818185,0.5214043636363637,0.5973981818181818,0.6920804545454545,0.3326768180737221,0.755315,0.8165212727272728
1995,0.213599,0.362957,0.458747,0.547499,0.688252,0.367851,0.4714254545454546,0.5393626363636363,0.6130094545454546,0.7043038181818182,0.4547856183115339,0.942441,0.8343563636363637
1996,0.323152,0.445309,0.543878,0.646752,0.785804,0.3941388181818182,0.49029400000000006,0.557765,0.6333834545454545,0.7260903636363637,0.5463394922711066,1.094631,0.8561296363636363
1997,0.365704,0.512512,0.601847,0.690345,0.820763,0.41843881818181816,0.5131110909090909,0.5758365454545454,0.6547919090909091,0.7457407272727271,0.6000435434007136,1.035237,0.8777448181818183
1998,0.417863,0.553163,0.648212,0.743187,0.865939,0.44399927272727274,0.545757,0.6065762727272728,0.6778896363636364,0.7772112727272728,0.6466075707491074,1.081806,0.904150090909091
1999,0.463737,0.591219,0.688943,0.775734,0.911195,0.49719327272727276,0.591434,0.6555293636363636,0.7250871818181818,0.8222977272727273,0.6860078382877527,1.153106,0.9374003636363636
2000,0.500616,0.638965,0.729629,0.819765,0.953564,0.5477839090909091,0.6381976363636364,0.7038565454545455,0.7695354545454546,0.864689909090909,0.729556385255647,1.17632,0.9714973636363637
2001,0.564731,0.675124,0.76751,0.844922,0.974976,0.5801525454545454,0.6761007272727273,0.7383706363636363,0.8056526363636365,0.8938974545454546,0.7655239334126042,1.176972,0.993628
2002,0.590546,0.711612,0.799318,0.885676,1.015531,0.6057156363636363,0.7068051818181819,0.7657216363636364,0.8330775454545454,0.9193003636363636,0.7999498466111777,1.169056,1.020578818181818
2003,0.612009,0.740615,0.831414,0.918941,1.049753,0.6341549999999999,0.7310230909090909,0.7930740909090909,0.8561469090909092,0.941729909090909,0.8301407372175982,1.313191,1.034539
2004,0.62452,0.74984,0.835686,0.920745,1.045625,0.6572257272727273,0.7529355454545453,0.8184833636363635,0.8779446363636364,0.9664940909090909,0.8359312080856129,1.241617,1.0528732727272727
2005,0.63032,0.760796,0.849041,0.927028,1.050004,0.6782875454545455,0.7744667272727273,0.8413815454545456,0.897006090909091,0.9815680909090908,0.8439166004756242,1.283348,1.0771895454545455
2006,0.633261,0.770683,0.853069,0.933177,1.049993,0.7051933636363636,0.7923013636363637,0.8629813636363637,0.9160706363636364,0.9941073636363637,0.8516506397146254,1.238007,1.0882760909090907
2007,0.653395,0.77036,0.860535,0.941255,1.061494,0.7213282727272726,0.8106379999999999,0.8796834545454545,0.9339888181818181,1.0069009090909091,0.8597675160523196,1.293544,1.1057869999999999
2008,0.662317,0.79051,0.871468,0.944724,1.068445,0.743946,0.8326422727272728,0.9000048181818182,0.9528469090909091,1.0214400000000001,0.8671015469678953,1.364299,1.1219774545454546
2009,0.67538,0.814233,0.895644,0.977225,1.082304,0.7622523636363637,0.8523734545454545,0.9169450909090908,0.9714955454545456,1.0427872727272727,0.8915919916765765,1.264611,1.1278446363636363
2010,0.704949,0.837433,0.915898,0.991418,1.105848,0.7834213636363636,0.8745400909090908,0.936892909090909,0.9929399090909091,1.0597157272727273,0.912242134363852,1.374059,1.1512045454545454
2011,0.745104,0.86777,0.949883,1.023252,1.135342,0.8055421818181819,0.8967082727272726,0.9596104545454547,1.0162072727272726,1.082043909090909,0.9463726730083228,1.376987,1.170823818181818
2012,0.758341,0.881301,0.967885,1.047875,1.16841,0.8288186363636363,0.9208459090909091,0.9822600909090909,1.039962,1.1110256363636364,0.9634454221165278,1.341526,1.2102854545454547
2013,0.798758,0.9162,0.999969,1.084434,1.202954,0.8565538181818181,0.9503062727272727,1.010272181818182,1.0639068181818183,1.1455588181818182,1.0010392009512477,1.481726,1.2329295454545455
2014,0.83071,0.952011,1.035132,1.116277,1.244922,0.8770497272727273,0.9738521818181819,1.0387164545454546,1.0928512727272728,1.1758034545454548,1.0347589488703919,1.429646,1.2735676363636363
2015,0.848586,0.980111,1.067884,1.151355,1.273461,0.9018160000000002,1.0029776363636365,1.0643070000000001,1.1178104545454546,1.2032043636363636,1.0655473983353154,1.444573,1.299881181818182
2016,0.886753,1.011146,1.094803,1.186626,1.311485,0.9322993636363635,1.027924909090909,1.091789,1.1488695454545454,1.2390451818181818,1.098243323424494,1.523849,1.3388685454545455
2017,0.896513,1.031579,1.124258,1.210821,1.339094,0.9601035454545453,1.0527405454545453,1.1166711818181818,1.1767595454545454,1.2574581818181818,1.1215083269916775,1.520464,1.3810483636363635
2018,0.927643,1.061784,1.157408,1.240658,1.368281,0.978234,1.0756065454545454,1.1487956363636362,1.2097573636363637,1.2966866363636365,1.1514532235434025,1.556721,1.4213806363636363
2019,0.964756,1.084428,1.178313,1.26061,1.388845,1.002711,1.0995872727272726,1.1737219090909092,1.237459090909091,1.3327218181818183,1.1726902164090367,1.592414,1.4710534545454548
2020,0.955026,1.096846,1.186505,1.271553,1.400396,1.0226198181818182,1.1223956363636363,1.2026161818181818,1.2707959090909091,1.3671494545454546,1.18300427942925,1.597151,1.5195501818181818
2021,0.971002,1.12453,1.206537,1.297515,1.448695,1.043224818181818,1.149483909090909,1.2282295454545453,1.300979,1.4080030000000001,1.2100067336504159,1.693888,1.5559556363636362
2022,0.999638,1.142844,1.237785,1.341216,1.475886,1.0624832727272728,1.175984,1.2523744545454547,1.329687909090909,1.4428648181818182,1.2401553983353142,1.752464,1.5928674545454546
2023,1.039766,1.185052,1.278318,1.378049,1.531285,1.0813064545454547,1.1966144545454547,1.2788222727272727,1.3570980909090908,1.4800804545454547,1.2795255636147456,1.742404,1.664954090909091
2024,1.067417,1.198548,1.31222,1.412956,1.567231,1.0962398181818183,1.2138461818181818,1.3040543636363637,1.3847684545454546,1.5099531818181817,1.312085607609989,1.848412,1.7371151818181816
2025,1.079477,1.22572,1.342495,1.444632,1.624629,1.1045565454545454,1.2330413636363637,1.323704,1.4152652727272725,1.5398995454545457,1.3418920546967887,1.854266,1.8026066363636366
2026,1.081582,1.257129,1.369555,1.471523,1.646609,1.1123365454545455,1.2542225454545455,1.3420999090909091,1.4366666363636365,1.5676911818181816,1.367789101070154,1.885827,1.8502381818181817
2027,1.107677,1.273791,1.383847,1.494612,1.679401,1.129222181818182,1.274777090909091,1.3630960909090908,1.4654057272727272,1.597036,1.3864760154577906,1.90091,1.9100936363636363
2028,1.110804,1.285674,1.396332,1.514095,1.684477,1.146911,1.293679909090909,1.3854331818181818,1.4902286363636363,1.630324,1.3979689001189055,2.012607,1.9772133636363636
2029,1.125069,1.287486,1.401209,1.532171,1.697232,1.1556942727272728,1.3047448181818182,1.404472,1.5116697272727273,1.6578670909090911,1.4088377324613555,2.125382,2.0508507272727274
2030,1.115991,1.31571,1.424729,1.543811,1.751929,1.171246909090909,1.324502090909091,1.4210393636363639,1.533124272727273,1.697939727272727,1.4255063650416178,2.072654,2.1027833636363638
2031,1.12527,1.302121,1.437528,1.554879,1.749293,1.1801558181818181,1.3403155454545457,1.4447712727272728,1.5510157272727272,1.728575090909091,1.437099284185492,2.067537,2.1569219090909093
2032,1.159293,1.327167,1.460291,1.579878,1.783555,1.2011795454545455,1.3547228181818183,1.4617544545454544,1.574093818181818,1.753194909090909,1.4616617717003568,2.19353,2.2332074545454543
2033,1.168873,1.35355,1.468767,1.593857,1.788176,1.213280909090909,1.371758,1.4796837272727272,1.5953342727272728,1.778995363636364,1.4778573912009518,2.249611,2.304401
2034,1.201717,1.359335,1.492212,1.626903,1.845903,1.2256244545454544,1.388937090909091,1.5019121818181818,1.6237788181818182,1.818676181818182,1.5019259084423284,2.4481,2.372507
2035,1.198411,1.391865,1.518453,1.654878,1.88811,1.237306909090909,1.412627909090909,1.5241909090909092,1.6499099999999998,1.8530370000000003,1.5283526290130798,2.419671,2.4205382727272724
2036,1.22749,1.418082,1.547236,1.697007,1.924634,1.2506067272727273,1.4291084545454544,1.5437320909090908,1.676509181818182,1.8836469999999998,1.561354604042806,2.445583,2.4812313636363634
2037,1.263438,1.440253,1.567332,1.719445,1.951943,1.2723789090909092,1.4495347272727273,1.5633550909090907,1.7004757272727273,1.9188149090909088,1.5870606884661091,2.724968,2.5479482727272726
2038,1.260816,1.45684,1.596014,1.74357,2.002534,1.295439,1.4668996363636362,1.5839202727272728,1.7249265454545457,1.965791909090909,1.6067202080856142,2.668407,2.6133622727272727
2039,1.285596,1.483313,1.619425,1.788179,2.009123,1.3228376363636365,1.4860126363636363,1.604980090909091,1.750638272727273,1.9874656363636363,1.6374169655172401,2.696633,2.6652525454545457
2040,1.316222,1.502013,1.639336,1.801967,2.061942,1.3343062727272728,1.5060962727272729,1.630868090909091,1.7736655454545451,2.0338705454545454,1.6573993329369774,2.653726,2.7063473636363637
2041,1.330714,1.502181,1.655981,1.812302,2.05121,1.3548402727272728,1.5280237272727275,1.6586682727272726,1.8064526363636366,2.0612214545454544,1.666475121284185,2.740278,2.7633609090909093
2042,1.338902,1.520241,1.686844,1.838818,2.107552,1.3733388181818182,1.5435300909090908,1.6795624545454546,1.832132818181818,2.0988353636363635,1.6945524851367402,2.786924,2.8185674545454544
2043,1.343212,1.537301,1.690928,1.870797,2.157849,1.382507181818182,1.559566090909091,1.701716363636364,1.8630340000000003,2.123178818181818,1.7136466991676564,2.913084,2.8495694545454544
2044,1.350741,1.563058,1.710016,1.896309,2.169096,1.4025702727272726,1.578929,1.7230183636363636,1.8982801818181818,2.1592440909090906,1.7343382568370986,2.820404,2.891636636363636
2045,1.382692,1.584325,1.745856,1.922609,2.2301,1.4116937272727272,1.602245909090909,1.7512212727272725,1.9277091818181817,2.1930492727272726,1.7642365053507727,2.900143,2.9464446363636365
2046,1.402102,1.599587,1.763973,1.963903,2.250666,1.4200175454545454,1.6216156363636365,1.7725157272727274,1.9496748181818182,2.229580818181818,1.7914717217598097,3.04682,2.9874712727272725
2047,1.40293,1.628725,1.799343,1.998543,2.306942,1.4428793636363635,1.643293181818182,1.792434909090909,1.9820539090909088,2.2604642727272726,1.822347706302023,3.052855,3.0244556363636366
2048,1.435119,1.656417,1.818512,2.032673,2.327203,1.4554165454545456,1.660139090909091,1.8132619999999997,2.007380181818182,2.2897992727272727,1.8453603567181915,3.06599,3.0666383636363634
2049,1.458176,1.676435,1.848517,2.051993,2.34026,1.4749391818181818,1.6792978181818183,1.8367312727272727,2.026537727272727,2.3154968181818183,1.8766319500594522,3.131146,3.111548727272727
2050,1.479246,1.69796,1.879107,2.08142,2.406574,1.4969721818181818,1.7030449090909092,1.861592181818182,2.0567853636363638,2.348696,1.9012996195005951,3.299521,3.163175
2051,1.482462,1.716531,1.883723,2.102266,2.435464,1.5118426363636366,1.7196072727272729,1.886127090909091,2.084087727272727,2.384081090909091,1.9185206658739598,3.105019,3.208199545454545
2052,1.505174,1.730163,1.910807,2.134238,2.445659,1.5271973636363638,1.7331533636363639,1.9054315454545452,2.11043,2.430700818181818,1.9397378525564792,3.147106,3.2382776363636365
2053,1.518661,1.74618,1.922915,2.145103,2.498052,1.5446974545454546,1.7518331818181816,1.9251999090909089,2.143053,2.4659488181818183,1.955353164090369,3.250934,3.2751400000000004
2054,1.534983,1.759624,1.940306,2.17303,2.512638,1.5520235454545455,1.7670065454545456,1.9517068181818182,2.167726181818182,2.496706818181818,1.9761750344827578,3.407098,3.307095363636364
2055,1.5495,1.775365,1.957328,2.164195,2.550655,1.5646608181818182,1.7841413636363634,1.9713855454545455,2.1858767272727273,2.538137272727273,1.9918992984542185,3.388293,3.3405921818181823
2056,1.544906,1.786038,1.988751,2.210459,2.597285,1.5782132727272726,1.800428272727273,1.9944832727272728,2.2142791818181817,2.584024454545455,2.0185345291319856,3.395413,3.3672507272727277
2057,1.579667,1.800984,2.00766,2.254988,2.662929,1.5967626363636362,1.8157512727272727,2.0106232727272726,2.239197090909091,2.621315,2.0455651010701548,3.377679,3.418691818181818
2058,1.593112,1.85141,2.024973,2.286867,2.680219,1.609523,1.833641909090909,2.0343334545454543,2.2714606363636367,2.6504866363636364,2.0744582877526763,3.458341,3.4750528181818185
2059,1.59134,1.862153,2.070881,2.318431,2.709148,1.6226406363636365,1.8573747272727275,2.055535818181818,2.292807454545455,2.6935251818181816,2.09868827348395,3.417499,3.530929181818182
2060,1.628674,1.872508,2.077747,2.336557,2.723641,1.6425630909090907,1.874552909090909,2.069556181818182,2.323506909090909,2.726073545454545,2.121309541022593,3.499611,3.5673416363636363
2061,1.635159,1.884957,2.092242,2.353079,2.770618,1.6544709090909089,1.8927810909090907,2.088014909090909,2.344402090909091,2.7621957272727276,2.1394306575505326,3.592765,3.6059697272727274
2062,1.650425,1.900698,2.114822,2.381153,2.806663,1.6662033636363633,1.9048828181818183,2.101652909090909,2.3777751818181816,2.7992797272727272,2.163596240190249,3.670871,3.642859181818182
2063,1.658563,1.9135,2.132442,2.395825,2.796053,1.6802680909090908,1.9218712727272729,2.119785,2.3961740000000002,2.834245181818182,2.17590274078478,3.767077,3.701009181818182
2064,1.678287,1.932772,2.136945,2.44113,2.873358,1.6892743636363639,1.9357521818181818,2.141481272727273,2.415160818181818,2.857368818181818,2.1981576730083217,3.865574,3.7556421818181818
2065,1.683194,1.941191,2.152198,2.451361,2.900657,1.7037871818181818,1.9437658181818185,2.156126090909091,2.4320824545454545,2.8858966363636362,2.2112788549346027,3.807635,3.8241359999999998
2066,1.667716,1.945069,2.171872,2.45479,2.926975,1.709568909090909,1.9582412727272727,2.1744745454545455,2.4612486363636363,2.9038793636363636,2.223814152199762,3.813202,3.8849447272727273
2067,1.707581,1.965267,2.179968,2.478153,2.943748,1.7137613636363638,1.9753537272727273,2.1857535454545456,2.485335090909091,2.9404845454545456,2.2450215089179526,3.801197,3.9343651818181815
2068,1.707736,1.976808,2.197896,2.484708,2.973966,1.7249406363636366,1.9883034545454543,2.2032043636363636,2.5066715454545454,2.9659641818181814,2.260248071343639,4.017329,3.982045
2069,1.702175,1.987389,2.218889,2.521717,3.005064,1.7368148181818184,2.007282181818182,2.221801727272727,2.5221308181818185,3.007191272727273,2.2773021557669417,4.059304,4.024324272727273
2070,1.717964,2.006661,2.235741,2.538327,3.076834,1.7427052727272725,2.0247845454545454,2.237554818181818,2.5460918181818184,3.0460264545454545,2.303788190249703,4.170931,4.069287181818182
2071,1.721873,2.025809,2.264749,2.590309,3.096758,1.7488092727272728,2.039265090909091,2.259314909090909,2.5701632727272727,3.0853968181818177,2.3268306468489897,4.168507,4.108758
2072,1.746249,2.050249,2.299762,2.604916,3.151713,1.7581346363636363,2.056252909090909,2.2730505454545455,2.58903,3.122500181818182,2.354098864447085,4.13639,4.153262909090909
2073,1.749522,2.062541,2.294003,2.632528,3.130398,1.7715361818181818,2.066713454545454,2.2921044545454543,2.6079464545454543,3.166465545454545,2.3650590879904905,4.195349,4.200208727272727
2074,1.783864,2.092762,2.327001,2.622375,3.208033,1.7710148181818182,2.0778589090909088,2.3110136363636364,2.629270181818182,3.188712181818182,2.387183259215218,4.232149,4.232119272727274
2075,1.772207,2.099665,2.337709,2.659999,3.235418,1.7852121818181816,2.0891598181818183,2.333973909090909,2.6554561818181814,3.2272363636363637,2.4105467467300876,4.360166,4.270012181818181
2076,1.795322,2.088431,2.354244,2.705837,3.245537,1.7930253636363638,2.108335,2.344940272727273,2.680719,3.2582290909090905,2.418819428061831,4.241814,4.303267454545455
2077,1.776148,2.108321,2.365421,2.697152,3.288155,1.794670818181818,2.119635363636364,2.3608013636363636,2.706404636363636,3.2750151818181816,2.4306309131985744,4.302756,4.330012454545455
2078,1.796015,2.122926,2.363787,2.710452,3.29074,1.8059958181818183,2.1286299090909093,2.368946818181818,2.720460181818182,3.3030963636363637,2.4430852021403076,4.317601,4.353204090909091
2079,1.791262,2.121733,2.380588,2.745084,3.353355,1.8141169090909093,2.136006272727273,2.3879055454545455,2.737405818181818,3.3364400909090906,2.4581859607610013,4.368345,4.394312454545454
2080,1.800849,2.119997,2.398608,2.752131,3.330287,1.8216834545454546,2.1456364545454543,2.402379272727273,2.758960090909091,3.3580196363636365,2.471766619500594,4.476126,4.425070272727273
2081,1.845073,2.141135,2.417876,2.78517,3.382393,1.8341793636363635,2.1554564545454546,2.4176291818181816,2.786033272727273,3.393923272727273,2.496329328180735,4.536739,4.448662909090909
2082,1.834081,2.165885,2.433567,2.813547,3.415934,1.8410287272727273,2.1644950909090905,2.4330296363636363,2.8080018181818183,3.426031545454545,2.517093992865639,4.462702,4.499568272727273
2083,1.868884,2.173309,2.465082,2.833451,3.479466,1.8414327272727276,2.174349818181818,2.4472317272727273,2.8219133636363636,3.4556740000000006,2.5428749215219977,4.436392,4.5374537272727276
2084,1.878792,2.189393,2.477934,2.836634,3.538853,1.8511802727272728,2.1830269999999996,2.4491774545454548,2.837929,3.4856790909090907,2.5592701414982164,4.647541,4.572706909090909
2085,1.850058,2.198864,2.490731,2.856868,3.531374,1.8617284545454547,2.189293272727273,2.465005545454545,2.853753090909091,3.521964636363636,2.5669566896551705,4.570485,4.616186727272727
2086,1.889256,2.195725,2.494212,2.875526,3.553107,1.875142090909091,2.1988221818181817,2.4788210000000004,2.8722980000000002,3.5424143636363636,2.577506196195005,4.619685,4.666620818181818
2087,1.861441,2.195631,2.492397,2.895003,3.579727,1.8733884545454549,2.204358181818182,2.4938386363636367,2.8910796363636364,3.5799536363636366,2.5852648822829973,4.801773,4.7038186363636365
2088,1.821774,2.206445,2.507087,2.917704,3.61313,1.8843093636363635,2.2124321818181816,2.5054253636363635,2.9086332727272723,3.6142915454545457,2.5885911177170047,4.719496,4.743080181818182
2089,1.875052,2.197756,2.52112,2.899101,3.6145,1.8907221818181819,2.2177058181818183,2.5151631818181817,2.919116181818182,3.643567181818182,2.5955043793103454,4.705386,4.7982913636363635
2090,1.884626,2.202463,2.539345,2.927176,3.636571,1.8916591818181816,2.222969909090909,2.5299390909090906,2.9241405454545455,3.6472883636363638,2.6095114898929883,4.846623,4.8307472727272724
2091,1.880839,2.216675,2.53226,2.925557,3.667429,1.8949323636363635,2.2301128181818184,2.540671545454545,2.94233,3.660597272727273,2.6173312437574294,5.030901,4.876788727272727
2092,1.893106,2.237112,2.540393,2.971734,3.720848,1.897217727272727,2.235160090909091,2.548606909090909,2.9568196363636363,3.6889107272727273,2.637871614744348,4.945915,4.918890272727273
2093,1.8854,2.243279,2.553799,2.987166,3.68917,1.9045697272727273,2.2433435454545454,2.554266909090909,2.9757772727272727,3.725229272727273,2.6523174803805007,4.894579,4.947770909090909
2094,1.928075,2.241219,2.572305,3.009937,3.721467,1.9178389090909091,2.253862818181818,2.560179090909091,2.9881331818181818,3.7370899090909093,2.6651921284185494,4.998821,4.979008636363637
2095,1.913968,2.273958,2.575904,3.021512,3.764255,1.9146425454545453,2.2604919999999997,2.5665490909090907,2.9981105454545456,3.764378818181818,2.678543242568369,5.004556,5.017158727272728
2096,1.922917,2.273151,2.586295,3.031231,3.809937,1.9155146363636364,2.266880090909091,2.5751560000000002,3.009058818181818,3.7962586363636364,2.6947820439952435,5.076941,5.048282727272727
2097,1.899314,2.267118,2.594444,3.04215,3.819475,1.9169875454545455,2.266707181818182,2.5745590000000003,3.021447909090909,3.8181249090909093,2.6972774958382892,5.082802,5.049961727272727
2098,1.897334,2.267844,2.578983,3.042482,3.826688,1.9292697272727273,2.266430818181818,2.5858062727272726,3.0276584545454543,3.850419090909091,2.694385309155769,5.11946,5.057914181818182
2099,1.909426,2.252194,2.600762,3.039344,3.88457,1.9234362727272727,2.2705569090909092,2.5947477272727273,3.044810454545455,3.8761793636363633,2.700493486325802,5.063111,5.079481818181818
2100,1.887301,2.272263,2.598521,3.03612,3.932061,1.9132254545454543,2.2747899090909094,2.6020149999999997,3.052467181818182,3.902452545454546,2.704152279429249,5.125037,5.101254272727273
2101,1.903925,2.276151,2.605362,3.048264,3.948461,1.9053294545454547,2.279134909090909,2.609714090909091,3.060123818181818,3.9203609999999998,2.7173042401902467,5.188987,5.130034545454546
2102,1.915699,2.279433,2.619285,3.069875,3.915959,1.9095212727272726,2.284479,2.6146292727272726,3.075421363636364,3.9111273636363633,2.727228109393583,5.158714,5.142570545454546
2103,1.913661,2.287029,2.621046,3.091625,3.974495,1.8968324545454545,2.293117090909091,2.624626090909091,3.0813921818181815,3.944175363636364,2.739039538644471,5.227616,5.173174181818182
2104,1.908915,2.293295,2.63895,3.106543,3.987224,1.9025236363636362,2.2947391818181817,2.6352104545454544,3.0935863636363634,3.9630702727272724,2.746542261593342,5.249347,5.221976727272727
2105,1.911748,2.298416,2.644558,3.112491,4.008457,1.9172718181818182,2.2971835454545455,2.6408401818181817,3.096795454545455,3.9849000909090906,2.757918508917953,5.262895,5.269469181818182
2106,1.912905,2.300161,2.656313,3.131721,3.942864,1.9260827272727274,2.3005222727272727,2.647024818181818,3.103936363636364,4.005261363636364,2.7608870535077292,5.397842,5.319479636363637
2107,1.914608,2.292367,2.651262,3.129676,3.984711,1.9294897272727274,2.301050090909091,2.6507282727272727,3.107812727272727,4.020620363636364,2.7656185410225906,5.39057,5.353522727272727
2108,1.924654,2.298569,2.664346,3.129361,3.988452,1.9170526363636362,2.2947609090909094,2.6625285454545455,3.123890545454545,4.028804363636364,2.7735554197384062,5.448543,5.382912636363637
2109,1.913853,2.29449,2.659003,3.112939,4.041057,1.9214605454545455,2.2991652727272727,2.6634979090909088,3.1165386363636363,4.042571818181819,2.7751276848989295,5.479484,5.399543
2110,1.916291,2.298605,2.676602,3.132655,4.040095,1.9187954545454546,2.300463090909091,2.6721981818181817,3.1337616363636367,4.054988545454545,2.780207039239001,5.439929,5.422847454545455
2111,1.906196,2.275807,2.664554,3.11995,4.061598,1.9258921818181818,2.2975511818181817,2.6783626363636364,3.1456446363636363,4.0572610909090905,2.7765912294886994,5.5442,5.449924636363637
2112,1.941828,2.295632,2.680328,3.156995,4.066285,1.9338303636363638,2.3039335454545453,2.6836194545454544,3.1522288181818183,4.073782272727272,2.785350625445899,5.589927,5.462861818181818
2113,1.929328,2.299374,2.696015,3.168555,4.111974,1.9324029999999999,2.311538272727273,2.683981090909091,3.1615608181818184,4.088088727272727,2.7928461486325795,5.482003,5.485285090909091
2114,1.929189,2.309612,2.671701,3.177888,4.10053,1.9393736363636362,2.315719272727273,2.6875286363636364,3.165714363636363,4.099750363636364,2.7956397122473264,5.482136,5.503283454545454
2115,1.944455,2.313116,2.685227,3.20333,4.071923,1.9336825454545454,2.317042909090909,2.6861847272727277,3.186165090909091,4.100107272727272,2.8136952437574316,5.507215,5.526021
2116,1.933396,2.319156,2.702873,3.189386,4.062461,1.9293189090909093,2.314523909090909,2.686189818181818,3.1937328181818176,4.118023909090909,2.815784629013082,5.515115,5.5495328181818175
2117,1.943085,2.329782,2.703834,3.232554,4.112725,1.929204909090909,2.3121214545454545,2.686868,3.204904181818182,4.122291454545454,2.8320262080856176,5.584765,5.563574909090909
2118,1.940634,2.337444,2.702341,3.23217,4.139317,1.9328667272727273,2.3143606363636366,2.6961065454545454,3.211985909090909,4.136932909090909,2.8316721391200947,5.61281,5.587937272727273
2119,1.941038,2.317276,2.675154,3.227031,4.128312,1.9277793636363634,2.3235619090909094,2.697776818181818,3.2214866363636365,4.156869818181819,2.8284994351961945,5.5762,5.618367272727273
2120,1.907832,2.312095,2.688876,3.232915,4.134847,1.9323134545454543,2.3301221818181816,2.6984104545454546,3.2263781818181823,4.173345181818181,2.8288471521997587,5.645221,5.657916454545455
2121,1.916418,2.321858,2.699766,3.244486,4.180321,1.9329682727272728,2.3389599999999997,2.7014371818181817,3.227877,4.176922363636364,2.8329655160523166,5.698559,5.697813363636364
2122,1.934721,2.332689,2.714833,3.209999,4.20714,1.9397205454545452,2.345499909090909,2.7128052727272727,3.2333185454545457,4.1946483636363645,2.8360562116527905,5.698663,5.738108363636363
2123,1.916644,2.336257,2.714975,3.213656,4.21361,1.935607909090909,2.345939090909091,2.7171933636363637,3.2333509999999994,4.2033818181818186,2.839853480380496,5.759973,5.767430545454546
2124,1.936351,2.344542,2.709548,3.246491,4.232077,1.9446299090909092,2.350364,2.718792636363636,3.2425784545454546,4.209550363636364,2.8530882080856115,5.816733,5.79710609090909
2125,1.958339,2.355067,2.739154,3.275789,4.209152,1.9588695454545457,2.3544126363636364,2.729644181818182,3.253890090909091,4.230254818181819,2.8666117776456583,5.845591,5.840058727272727
2126,1.955544,2.361811,2.755601,3.259273,4.272655,1.9547775454545453,2.3571619090909093,2.7319075454545456,3.2584744545454543,4.253162818181818,2.877808322235434,5.925125,5.883688545454546
2127,1.94851,2.35966,2.746641,3.258035,4.270448,1.9657146363636364,2.3618226363636365,2.7386717272727275,3.258831454545455,4.276698818181818,2.8785542116527956,5.955552,5.922382272727273
2128,1.956047,2.360454,2.746565,3.275364,4.270585,1.9594326363636363,2.360149,2.745819,3.2587940909090904,4.291445727272727,2.883455403091557,5.907309,5.96404309090909
2129,1.945517,2.370378,2.774473,3.264986,4.278095,1.9666612727272728,2.3642043636363637,2.748527181818182,3.2793289999999997,4.293037818181818,2.887245513674197,5.939241,6.000721545454545
2130,1.95084,2.386628,2.76338,3.272133,4.295921,1.9682407272727274,2.3648915454545456,2.7590894545454545,3.286612636363636,4.299110363636364,2.893516961950059,6.048679,6.033710545454545
2131,1.914584,2.348721,2.740623,3.27975,4.310975,1.968483181818182,2.3662537272727273,2.7671895454545457,3.2993482727272725,4.320916909090909,2.8880703483947676,6.125149,6.064820363636364
2132,1.9196,2.351545,2.766808,3.29704,4.30463,1.973283181818182,2.3671542727272725,2.7665595454545455,3.295169,4.327115,2.894938989298449,6.12419,6.086083636363636
2133,1.938857,2.361352,2.754848,3.311132,4.325842,1.970136909090909,2.366721090909091,2.771172,3.298981090909091,4.340840727272727,2.8963333531510065,6.156932,6.105588272727274
2134,1.941773,2.360641,2.756061,3.316813,4.340909,1.969536,2.3698459090909094,2.7694523636363635,3.2993684545454545,4.356274363636363,2.904427300832344,6.163436,6.135787454545454
2135,1.976043,2.354992,2.782307,3.309359,4.387094,1.9717657272727274,2.365295,2.7731884545454544,3.3084832727272726,4.3868089090909095,2.911309311533889,6.179612,6.163463090909091
2136,1.988044,2.368395,2.777452,3.34972,4.361526,1.9666867272727273,2.364728181818182,2.7787642727272726,3.3249811818181816,4.397289090909092,2.9233238596908433,6.187799,6.179021181818182
2137,1.962432,2.384884,2.781676,3.363282,4.406266,1.9679943636363637,2.370047181818182,2.7789262727272726,3.333205636363637,4.403056545454546,2.9294810808561227,6.159021,6.192614818181818
2138,1.979409,2.390608,2.798421,3.359752,4.421549,1.9668874545454544,2.373644,2.794549909090909,3.3398899090909087,4.430848818181818,2.9381775160523187,6.170103,6.210629181818183
2139,1.979302,2.385466,2.786188,3.368335,4.467588,1.976634181818182,2.3785717272727274,2.7974153636363637,3.346060272727273,4.439844181818182,2.936460304399522,6.2395,6.221502909090909
2140,1.989128,2.372029,2.816966,3.340128,4.411502,1.9651635454545455,2.3827837272727272,2.8013234545454546,3.345367545454545,4.45971009090909,2.9373492080856147,6.243673,6.235898727272727
2141,1.938728,2.392605,2.782501,3.378591,4.462112,1.965271,2.3818886363636365,2.809966636363636,3.3482635454545457,4.4415854545454545,2.937294247324615,6.219818,6.252942090909091
2142,1.949526,2.384435,2.795337,3.344303,4.447041,1.9652231818181818,2.386096,2.8068822727272726,3.3521678181818184,4.442315727272727,2.9336590190249656,6.274679,6.266766454545455
