year,gmst_C
1850,-0.006900517711657448
1851,0.004250599146993773
1852,0.01573328763463651
1853,0.018712598267535213
1854,0.024737797739726376
1855,0.016820898007769893
1856,-0.014064158043810311
1857,-0.026357343252131977
1858,-0.017173774046899053
1859,-6.709194663562812e-05
1860,0.010494089858609367
1861,0.021454721582998718
1862,0.015920511851779885
1863,0.008915401930567486
1864,-0.046709909921014335
1865,-0.062237879260408226
1866,-0.03587541214244775
1867,-0.014303451648401097
1868,-0.003288185807017726
1869,0.003253042620008273
1870,0.018245936359168262
1871,0.02552161297532148
1872,0.03294978170288086
1873,0.0405589035125156
1874,0.028627981778785033
1875,0.031212469804691136
1876,0.032910852131654976
1877,0.03601034204047173
1878,0.030391152044560294
1879,0.03368018396705165
1880,0.027194884316713432
1881,0.03269029681833636
1882,0.03332274433025923
1883,0.036446842727431795
1884,0.0004647382686351193
1885,-0.14759538160236552
1886,-0.14989327626203885
1887,-0.10278863436022657
1888,-0.06572085340065095
1889,-0.041680467669904464
1890,-0.013961378134605911
1891,-0.013227952989684127
1892,-0.02428873268146417
1893,-0.019638565386636764
1894,0.002629305664352432
1895,0.018589993990749645
1896,0.032705786186627485
1897,0.037969162835911265
1898,0.043156061590567694
1899,0.04682704856205382
1900,0.04337393550684792
1901,0.04112881802449992
1902,0.037781208228948523
1903,0.02458984278630378
1904,-0.04032270343034906
1905,-0.050223343692754864
1906,-0.016843618823049473
1907,0.00719617052009562
1908,0.0030050946740666404
1909,0.01232728041806422
1910,0.023586796608491566
1911,0.02640463095538653
1912,0.03130430423410653
1913,-0.013783997559157433
1914,-0.03159813050631492
1915,-0.015671986821037716
1916,0.012501137818244752
1917,0.038670076341659296
1918,0.05501281781156431
1919,0.06821671200135315
1920,0.08113877148948086
1921,0.07833386158677749
1922,0.08951082619770313
1923,0.08373952534793934
1924,0.07569042188167223
1925,0.08384898005162832
1926,0.09656317222995567
1927,0.10656277855740627
1928,0.11912326020845794
1929,0.12078341177054536
1930,0.10349503569729859
1931,0.11175328155907337
1932,0.12742360943770037
1933,0.12443765697905328
1934,0.1289278198238462
1935,0.14153831743738265
1936,0.15151460836706393
1937,0.16535850097764052
1938,0.1641861196786631
1939,0.18066442832516041
1940,0.18402869969566235
1941,0.18552353851548395
1942,0.18277078662549612
1943,0.1769596080357209
1944,0.17483131557237358
1945,0.17870157718133414
1946,0.19591934586691204
1947,0.2065048424910754
1948,0.2213210132677108
1949,0.22910328741120756
1950,0.2306640012449323
1951,0.23061986957397312
1952,0.23269771025143562
1953,0.23554648557621985
1954,0.23314427400408314
1955,0.23544425030895508
1956,0.23981004338534548
1957,0.24195131358632643
1958,0.2553891038748436
1959,0.27242868277928795
1960,0.28421423922991235
1961,0.284916089323652
1962,0.28197576958499265
1963,0.2630481678280979
1964,0.17935176932688338
1965,0.1487126373914536
1966,0.1589289762003231
1967,0.20831334939727095
1968,0.2203587295715697
1969,0.24624309435677716
1970,0.26962270399234256
1971,0.28530062056872996
1972,0.2767046481324942
1973,0.2848375331301242
1974,0.3033348823861452
1975,0.30895421607550233
1976,0.30484676745468753
1977,0.3166767593370285
1978,0.34094274542555214
1979,0.3687432003699243
1980,0.4028701258048415
1981,0.4200917454238981
1982,0.4362311706393957
1983,0.4174641171500087
1984,0.3853459325195756
1985,0.3971698236130178
1986,0.4338490160942078
1987,0.4612676411524415
1988,0.48810486032515765
1989,0.5225834711462259
1990,0.5672277411907911
1991,0.5983085567355156
1992,0.5561495057642459
1993,0.4475682051517069
1994,0.46888679194105787
1995,0.5308540327519179
1996,0.5967392786264419
1997,0.6439792445033788
1998,0.6779980194538832
1999,0.7055417911440134
2000,0.7441838535904884
2001,0.7937731216371059
2002,0.8314373347163201
2003,0.8530233662009239
2004,0.8654910675883293
2005,0.8735836785912514
2006,0.880970371222496
2007,0.890871987748146
2008,0.8996379973590374
2009,0.9240144815564155
2010,0.9461999218225479
2011,0.9719300276219844
2012,1.0050190151453018
2013,1.0332107798218728
2014,1.0715376741290092
2015,1.1055136529266834
2016,1.125065237170458
2017,1.1494142567813397
2018,1.1855945760905742
2019,1.2069428318083286
2020,1.2122688046514989
2021,1.246425280201435
2022,1.266064343893528
2023,1.285359805071354
2024,1.3145021264255048
2025,1.3435870145201683
2026,1.3684474640071391
2027,1.3867159045279025
2028,1.4055135600686073
2029,1.426192379361391
2030,1.4474713669478894
2031,1.4639938797712326
2032,1.485402241653204
2033,1.5124506445169448
2034,1.5466283030033112
2035,1.5791005853235722
2036,1.6131294077038765
2037,1.6467480566978454
2038,1.678461885023117
2039,1.7071513782024383
2040,1.7318123513936996
2041,1.7534977669358254
2042,1.77336847717762
2043,1.8008515954375266
2044,1.8279553179502488
2045,1.850728371667862
2046,1.8842453343749046
