year,tas_global,tas_R19,tas_SLOWP,tas_FAST,tas_AGG,member,scenario
1850,287.32793507218634,268.4910944074582,251.9707967425491,274.793154472177,265.9828368067149,r1i1p1f1,historical
1851,287.1193724854107,268.4192346321078,251.9548874507621,274.06241358920477,265.62388917846226,r1i1p1f1,historical
1852,287.20319194213664,268.46761504398575,251.52960007103113,274.1759681687695,265.5467954772288,r1i1p1f1,historical
1853,287.20061205031493,268.5616931533775,252.22010649114566,273.5948175250499,265.52385732548987,r1i1p1f1,historical
1854,287.14673235223904,268.51799339394415,251.76912820077914,274.07308287575694,265.58828797296945,r1i1p1f1,historical
1855,287.12055184407274,268.51455859126827,251.02239325924737,273.8471856563074,265.23739547387623,r1i1p1f1,historical
1856,287.0993615496629,268.31887576855814,251.7405714925775,273.8949222361413,265.45494873082936,r1i1p1f1,historical
1857,287.0738429553238,268.55942350025407,251.94090506,274.05579220944793,265.64533722178084,r1i1p1f1,historical
1858,287.1297061805108,268.81559529391575,252.2937008288805,273.9867270589378,265.7824783246873,r1i1p1f1,historical
1859,287.3091662782216,268.62422070933934,253.12888945661328,273.76307618824654,265.9135628125773,r1i1p1f1,historical
1860,287.18022362508935,268.5081921567589,253.01392562334638,273.75449454923705,265.8477000489378,r1i1p1f1,historical
1861,287.1692949032928,268.4692470645044,252.30234610797427,274.1950148225213,265.8099606933612,r1i1p1f1,historical
1862,287.20241890993225,268.5387035199762,252.5488545673291,274.1440285800767,265.88177168854355,r1i1p1f1,historical
1863,287.0964571620984,268.4226871306173,251.97036406972995,274.1338690539103,265.6628222614056,r1i1p1f1,historical
1864,287.21706370439205,268.58318847598895,251.6996009876505,273.936203882396,265.5155128771131,r1i1p1f1,historical
1865,287.31997501926713,268.6787632347335,252.55187385965633,274.21366595958125,265.9441372301992,r1i1p1f1,historical
1866,287.33144462335895,268.446397890526,253.3209906157398,274.4255824681371,266.2469345783957,r1i1p1f1,historical
1867,287.29096991777425,268.30296936974497,252.4349721238277,274.6399493244342,266.0253078504275,r1i1p1f1,historical
1868,287.3340274722002,268.2435211534094,253.0928114138453,274.8049478348619,266.30568716887984,r1i1p1f1,historical
1869,287.20616211454967,268.37639803631794,252.15576713410243,274.57679995202795,265.9195066158167,r1i1p1f1,historical
1870,287.26171312392034,268.43804504021506,251.47961328788261,274.21249591904046,265.54115966768944,r1i1p1f1,historical
1871,287.2484344793712,268.5327322434012,252.47043976726243,274.5297109251202,266.033571925079,r1i1p1f1,historical
