year,tas_global,tas_R19,tas_SLOWP,tas_FAST,tas_AGG,member,scenario
1850,287.16475768625907,267.18505832326207,262.54945372798835,276.4142654008758,269.9403263706596,r1i1p1f1,historical
1851,287.2681556242717,267.1998882622914,263.48433887081103,276.73446033975574,270.39914831697934,r1i1p1f1,historical
1852,287.1671818682268,267.2907134265587,263.41438870585876,276.1951560149818,270.14497969889646,r1i1p1f1,historical
1853,287.1459326195568,267.15163307729716,262.9853351124254,276.2460668780396,269.998673385914,r1i1p1f1,historical
1854,287.1666115931507,266.9436230886773,263.9887983243981,276.30822001018754,270.31412153043163,r1i1p1f1,historical
1855,287.3102484438935,266.82834940058143,264.31273716677896,276.6009498071169,270.5323770635997,r1i1p1f1,historical
1856,287.3701455090065,267.04037497545823,263.91863457824286,276.94138699733566,270.6047087276096,r1i1p1f1,historical
1857,287.2586239350207,266.8930080268687,263.3725630803441,276.5322324992495,270.2049175998192,r1i1p1f1,historical
1858,287.253838252359,266.9787697858051,263.30597159059255,276.99343699948054,270.4146692807175,r1i1p1f1,historical
1859,287.34087371123866,267.1846921046861,263.25146430588876,277.0364429397101,270.4594571613782,r1i1p1f1,historical
1860,287.27521364871365,267.0431304093455,263.2426738888521,276.2242499025828,270.05061023020437,r1i1p1f1,historical
1861,287.25765589645016,266.91797923349776,264.10689146491563,277.07526802107975,270.7032402038095,r1i1p1f1,historical
1862,287.22712257857347,266.76092799077105,264.0445525723858,276.950493057687,270.592284493166,r1i1p1f1,historical
1863,287.259925175416,266.77595812924415,264.59206822285614,277.09248057159044,270.8412000000074,r1i1p1f1,historical
1864,287.1890847522738,266.88558409761407,263.7108112895451,276.99352828588906,270.52842687379945,r1i1p1f1,historical
1865,287.23051806148874,266.55078267112964,264.0619387758447,276.9293480810671,270.5445536267772,r1i1p1f1,historical
1866,287.37962940392123,266.58012973648727,263.1210130946427,277.01129654793004,270.2793672337596,r1i1p1f1,historical
1867,287.4478267126643,266.7714648542745,264.44229445016435,277.50089497127954,270.9803913463213,r1i1p1f1,historical
