year,tas_global,tas_R19,tas_SLOWP,tas_FAST,tas_AGG,member,scenario
1850,287.3133621191415,272.52524927090917,258.360431383961,275.86732884903057,269.41887808400685,r1i1p1f1,historical
1851,287.17707086933217,272.31237038780733,258.9643883759603,275.8286742103776,269.55526276650687,r1i1p1f1,historical
1852,287.25590406722904,272.5513188743839,258.7842842929995,275.590530148573,269.4352765567306,r1i1p1f1,historical
1853,287.346190491805,272.4004397301138,260.4233976834758,275.8160647418703,270.0472715601323,r1i1p1f1,historical
1854,287.41068648943735,272.5152556702762,260.0450565208657,275.7916825816838,269.9354538845742,r1i1p1f1,historical
1855,287.24531994692904,272.18217244521855,259.6788405899358,275.35528762081066,269.54358157194196,r1i1p1f1,historical
1856,287.36766242323404,272.1286530486829,258.98677936283696,276.28563291241596,269.7363295339699,r1i1p1f1,historical
1857,287.154606722558,272.0777655961331,258.88328279794393,275.80209256246707,269.46755815892374,r1i1p1f1,historical
1858,287.2907158741998,271.980459126099,259.373028558728,276.50749804989584,269.9353741422037,r1i1p1f1,historical
1859,287.2018310641003,271.8746581494472,258.0607990918992,276.06865871803024,269.2786222210724,r1i1p1f1,historical
1860,287.1262375545408,271.8725722462336,258.2660182349211,275.92048067809066,269.276942898895,r1i1p1f1,historical
1861,287.13501885291214,271.8623953304145,259.0696247605884,276.07256091160076,269.60947790949507,r1i1p1f1,historical
1862,287.1781099084314,272.16684348754944,258.5577340439553,275.90988205757014,269.42902677551996,r1i1p1f1,historical
1863,287.22862202529444,272.0285928551745,259.04922838923994,275.96102625419576,269.58557794530765,r1i1p1f1,historical
1864,287.0774591329557,272.01543016356925,259.0383250136679,276.1081914256936,269.64749099602045,r1i1p1f1,historical
1865,287.1987304033296,272.11505851403734,259.7313328843329,276.30376352294627,269.98664119485295,r1i1p1f1,historical
1866,287.28178208495825,272.16961881577106,260.27711095139654,276.8489727319149,270.43014149614197,r1i1p1f1,historical
1867,287.1648688124682,272.113190510587,258.882543286612,276.21200888341605,269.6647222938306,r1i1p1f1,historical
1868,287.22357065238265,272.1550185955891,259.85491793655876,275.89057724172284,269.8439950179622,r1i1p1f1,historical
1869,287.3477173356981,272.0642718607587,260.16189091090797,276.2276607765853,270.0823314660415,r1i1p1f1,historical
1870,287.3000862367847,272.0175939057618,261.29136974271205,275.8675060853608,270.27690931685606,r1i1p1f1,historical
1871,287.49593348689785,272.0646873859765,260.8188017218862,276.48733137948307,270.4187308574027,r1i1p1f1,historical
1872,287.20693223808576,271.8216000975556,260.3297355888346,275.52807658041183,269.76275407267565,r1i1p1f1,historical
1873,287.0936067480388,271.6931899471445,259.58189163364074,276.06138405630094,269.7375342650704,r1i1p1f1,historical
1874,287.07473348288704,271.9064544908069,259.6734937358917,275.8802359833638,269.7279470075149,r1i1p1f1,historical
1875,287.34424496861567,272.34256425262714,260.5939302949681,276.12005734475713,270.23224566550147,r1i1p1f1,historical
1876,287.1013385442609,271.97160337284504,259.7360551552255,275.8809014894073,269.7623488560883,r1i1p1f1,historical
1877,287.27238946366344,271.9573375348868,259.06550490228165,276.1225833151941,269.65103292422083,r1i1p1f1,historical
1878,287.1414301584462,272.16165466741484,259.434747789147,275.1877034567425,269.38139173475594,r1i1p1f1,historical
1879,287.2317955666314,271.9718885859538,259.29088289139565,275.9203175008926,269.6343579298436,r1i1p1f1,historical
1880,287.1865038957287,271.97163535082274,257.5298000816916,275.7607585808822,268.9814744201781,r1i1p1f1,historical
1881,287.1796253832847,272.3548172466733,259.0051361103118,275.7043300978218,269.51982151004984,r1i1p1f1,historical
1882,287.1853989368244,272.21131763466957,258.65510064616825,275.8166783590362,269.42705441321027,r1i1p1f1,historical
1883,287.10693013357303,272.0763077196377,259.01521984397647,275.55175775935913,269.39455886291626,r1i1p1f1,historical
1884,286.9966493973408,272.1175267439026,258.1514089512001,275.3237539313966,269.0134812304808,r1i1p1f1,historical
1885,287.1391014841047,272.2738102597409,258.1695336020702,275.54518723554065,269.1545585201793,r1i1p1f1,historical
1886,287.06528967280747,272.16894138630266,258.690337185538,275.55660377216884,269.30925697908134,r1i1p1f1,historical
1887,287.22428614438473,272.18008190141603,260.0207862675136,275.5783759921216,269.7589732174609,r1i1p1f1,historical
1888,287.4046435565717,272.6298617492235,259.6442084596367,275.70337652838106,269.78655762204295,r1i1p1f1,historical
1889,287.3558027011131,272.4320618501252,260.30894572753647,275.9101093850045,270.05982133803184,r1i1p1f1,historical
1890,287.41880380774444,272.2953300996873,260.71963367581316,276.1352254350741,270.27078641757817,r1i1p1f1,historical
1891,287.264491888938,272.33649363703387,259.8635921495465,275.6035658036936,269.7514664549882,r1i1p1f1,historical
