year,tas_global,tas_R19,tas_SLOWP,tas_FAST,tas_AGG,member,scenario
1850,288.028463659632,273.2040256465035,260.20422013166126,277.7357767931664,271.03215478837564,r10i1p1f2,historical
1851,287.9930930507983,273.0951322007673,259.95073140621037,277.40293901795735,270.77190624213574,r10i1p1f2,historical
1852,288.24363011462896,272.93088321406793,260.49970804174166,278.44795297564855,271.402741960872,r10i1p1f2,historical
1853,288.4386545007793,273.0515886286997,261.4174182379716,278.6449197629163,271.8207738950096,r10i1p1f2,historical
1854,288.2750537359937,273.1421226822181,260.43856895889905,278.5066209767366,271.45371569589133,r10i1p1f2,historical
1855,288.0784688992703,273.0315699785032,260.3699055845955,277.8819166952403,271.11855458329285,r10i1p1f2,historical
1856,288.16425139268046,272.9704965997585,260.2295418482051,278.1912285443844,271.2031415089824,r10i1p1f2,historical
1857,288.2161478207313,272.9523217764186,260.28250076401685,278.3621145940871,271.2960024602316,r10i1p1f2,historical
1858,288.1804603366924,273.0483376370102,259.7308049248322,278.4485351363522,271.17467179689953,r10i1p1f2,historical
1859,288.1806262343215,273.0085988161039,259.9597151144125,278.498237079644,271.2647034260213,r10i1p1f2,historical
1860,288.0292281169093,272.9810206105252,259.1836371606539,278.1143245284024,270.825891146867,r10i1p1f2,historical
1861,288.01626621969785,272.90963852640755,259.71448997454195,278.2031380482199,271.0267308202725,r10i1p1f2,historical
1862,288.08139314002267,272.9780487916668,258.8267807741344,278.0998199500276,270.70125325086906,r10i1p1f2,historical
1863,288.1876039480392,272.8966744962366,259.97095949461567,278.4932355052329,271.2428365083673,r10i1p1f2,historical
1864,288.2174814080397,272.9739334095369,260.51105040496753,278.2049819031863,271.3027614338649,r10i1p1f2,historical
1865,288.15052907860854,273.00357450783804,260.51573841011947,278.19890513435655,271.3076406983742,r10i1p1f2,historical
1866,288.2391027371698,273.06851960860723,260.02986600312477,278.87782838913193,271.4761962427736,r10i1p1f2,historical
1867,288.297525959654,273.1937274958891,260.5019423417073,278.06142577687547,271.27885637954154,r10i1p1f2,historical
1868,288.2758123122205,273.0822474520582,259.4144272225073,278.38826792835204,271.04978133492585,r10i1p1f2,historical
1869,288.2384040177234,273.09332736135906,259.8814756263894,278.61033507282013,271.30855498979406,r10i1p1f2,historical
1870,288.22175181441105,273.09978924467987,259.81757367373365,278.09784587364527,271.0512865128963,r10i1p1f2,historical
1871,288.08575398838894,272.9520695606613,259.69920755850194,278.23658802079603,271.04602798235965,r10i1p1f2,historical
1872,288.1280217241563,272.91719443223343,259.9517019402962,278.18598316554727,271.0983161858075,r10i1p1f2,historical
1873,288.26439165095127,273.029008651385,260.45380494396034,278.8832956247525,271.6098710116884,r10i1p1f2,historical
1874,288.0937513720172,273.00978060751817,260.37783772233894,278.29110480884873,271.30634938152764,r10i1p1f2,historical
1875,288.0745932443782,272.88810136694775,260.34541508491674,278.05054903752006,271.1588931364413,r10i1p1f2,historical
1876,288.18750582699306,272.911942404257,260.3427904273208,277.83874520377225,271.06478260928094,r10i1p1f2,historical
1877,288.1787203319956,272.7594425451445,260.01234042286757,278.25681154100147,271.11832464147415,r10i1p1f2,historical
1878,288.2112308156272,272.8189190277973,260.352611556235,278.04288654235626,271.1433384880355,r10i1p1f2,historical
1879,288.1323999634839,272.8901400499103,260.4759524267114,277.95530142277914,271.1580632974004,r10i1p1f2,historical
1880,288.03278480181507,272.81434420440826,260.5430155228299,277.985653547775,271.1784376738262,r10i1p1f2,historical
1881,288.03460588171583,272.8930557562837,259.67726460830164,277.7939241583777,270.8213266498978,r10i1p1f2,historical
1882,288.35914773153894,272.9732740734039,260.94192263431694,278.76883475994504,271.7056690853421,r10i1p1f2,historical
1883,288.47256517299843,273.11379520680947,261.41377535213576,278.76697490479063,271.8890839708354,r10i1p1f2,historical
1884,287.7546722529465,273.04491068174525,260.8288204026978,277.31610263853827,271.00983739210125,r10i1p1f2,historical
1885,287.80078405138465,273.0839300992584,260.2073454868979,276.8179061948458,270.5826869825219,r10i1p1f2,historical
1886,288.0959911773002,273.1717205405341,260.7267788797914,277.98085999584293,271.31083522832597,r10i1p1f2,historical
1887,288.0841038560031,273.01074734053657,260.77966489008014,278.5081359725817,271.53925021709404,r10i1p1f2,historical
1888,288.21057627619274,273.28223604662327,260.7696171819104,278.3401380899826,271.51444004887526,r10i1p1f2,historical
1889,288.295387922862,273.16620713020575,261.2481116038009,279.0997217546872,271.99978834061227,r10i1p1f2,historical
1890,288.5082851937422,273.2834065584527,261.2846028193766,278.7687475673318,271.88267198823047,r10i1p1f2,historical
1891,288.2041731392184,273.15445552745655,260.56592471757284,278.32868731714535,271.41564204944535,r10i1p1f2,historical
1892,288.03242288821355,273.0127918047499,261.17239668487554,278.1089408244675,271.48368307519434,r10i1p1f2,historical
1893,288.036763495951,273.01357915976917,260.6094439792172,277.52858378595414,271.0297363125625,r10i1p1f2,historical
1894,288.30560282579927,273.0039323146917,261.2785862559129,278.27803817091717,271.5951458001898,r10i1p1f2,historical
1895,288.38965651124454,273.0088451671751,260.3392700641566,278.6250405490614,271.4483015064355,r10i1p1f2,historical
1896,288.2891087749462,272.90448535741393,259.3979586638172,278.87350508568363,271.23242282603763,r10i1p1f2,historical
1897,288.19868322411156,272.91039423112164,260.9521879216195,278.7641769198576,271.69382506302264,r10i1p1f2,historical
1898,287.9584045189649,272.64672101448326,258.9271295156015,277.80666036133476,270.5295101999671,r10i1p1f2,historical
1899,288.1434358414041,273.00039335896184,259.27303453648295,278.17226558838854,270.8861619510618,r10i1p1f2,historical
1900,288.3536303158746,273.1512893306382,260.2017565001453,278.683334248906,271.45971088450176,r10i1p1f2,historical
1901,288.3827945006093,273.11791311370246,260.21582413656955,278.61813639555487,271.4271755674311,r10i1p1f2,historical
1902,288.05605400856496,272.8087870176559,260.0914201040756,277.9113708402221,270.99440782055984,r10i1p1f2,historical
1903,287.8250614160398,272.8357788655322,259.47202199391376,276.7459657758196,270.2561029606982,r10i1p1f2,historical
1904,288.0119234168363,272.83088248343324,258.8158512276746,277.49966154446037,270.38884529552325,r10i1p1f2,historical
1905,288.1301510756306,272.89621603165216,260.0811738885579,278.01592731860376,271.0576725818499,r10i1p1f2,historical
1906,288.15931075350284,272.8791574216165,260.5857621025142,278.2276370190435,271.31813955136266,r10i1p1f2,historical
1907,288.1154963825051,273.0486271400933,259.7872683797817,278.0658187234967,271.0158514572735,r10i1p1f2,historical
1908,288.13258448038783,273.17150847785706,260.4086828286637,278.21733629821466,271.31587344888345,r10i1p1f2,historical
1909,288.1033889028939,273.2004710281872,260.00868102102,278.3277325519743,271.2415939996374,r10i1p1f2,historical
1910,288.31306265380226,273.16751285525623,260.2575792833982,278.2840704982432,271.29631719636393,r10i1p1f2,historical
1911,288.47850479485743,273.2834151398991,259.76069267714325,278.8219302438177,271.406433478443,r10i1p1f2,historical
1912,288.0440947545209,273.15508052503964,260.2491396673158,278.6755367486647,271.4724575340018,r10i1p1f2,historical
1913,287.81897508214985,272.96642123043415,260.09138804603083,277.71063415959276,270.9340661468076,r10i1p1f2,historical
1914,287.90639710155585,272.99052670773597,259.377451272329,277.50366729038205,270.608450316111,r10i1p1f2,historical
1915,288.1746455468461,273.1180739278227,260.19534007427495,278.4219594947294,271.3295221292354,r10i1p1f2,historical
1916,288.4010911431688,272.98835805888535,261.7081198891899,278.87234074554215,272.0086334607443,r10i1p1f2,historical
1917,288.27675970896166,273.1010179025961,260.7612317415115,278.6785329097061,271.630939858883,r10i1p1f2,historical
1918,288.2267474329969,273.2079055758293,260.4506426918462,277.6787955062089,271.08753939967863,r10i1p1f2,historical
1919,288.376155360035,273.1309793781284,260.28110173142136,278.4213467328928,271.3601073761137,r10i1p1f2,historical
1920,288.42893754293164,273.33754873927796,261.0367960446594,278.25793625906806,271.5756353843758,r10i1p1f2,historical
1921,288.3242198694436,273.2316275630848,260.80143135378665,279.0556524673388,271.84612230418236,r10i1p1f2,historical
1922,288.282424319813,273.05171543525137,261.4755040954515,278.65229159246115,271.84331041772657,r10i1p1f2,historical
1923,288.2435943807772,272.9991943447921,260.6955212406874,278.84256529814496,271.6642456990963,r10i1p1f2,historical
1924,288.48431363754503,273.2250061093509,260.9862751519994,279.21661075873874,271.9801293252948,r10i1p1f2,historical
1925,288.36953720751285,273.3512167525351,261.1964873405529,278.9436663901299,271.94888960350795,r10i1p1f2,historical
1926,288.2867611480032,273.2267052198485,260.1459424512555,278.5187225651437,271.38070805182963,r10i1p1f2,historical
1927,288.35762299931264,273.1696826464779,259.51480572519176,278.49350511173947,271.14972446586415,r10i1p1f2,historical
1928,288.45731354871845,273.2945723984578,259.9823960470571,278.56814487287085,271.36395974328343,r10i1p1f2,historical
1929,288.4283513654652,273.18950954791603,260.3063124244466,278.6294943653237,271.47705313008527,r10i1p1f2,historical
1930,288.2595399515606,273.2101726861372,260.59013331813105,278.40833145383755,271.4720959005859,r10i1p1f2,historical
1931,288.30940909811966,273.3091538733603,261.15835960807055,278.48711957777914,271.71595217521093,r10i1p1f2,historical
1932,288.52785984379676,273.4765308135894,261.27820264204803,279.1668823885585,272.10526355724244,r10i1p1f2,historical
1933,288.3577330846056,273.31701967040146,260.66251004972804,278.68823538952466,271.64784751419086,r10i1p1f2,historical
1934,288.31058302532415,273.34269623461313,260.36011150387606,278.02569191060206,271.2466075137666,r10i1p1f2,historical
1935,288.4585336914192,273.2156414084709,261.28170885088133,278.975166966682,271.96335021606967,r10i1p1f2,historical
1936,288.5500827124912,273.2859106815967,261.30658473720905,278.99423099607185,271.9949586460398,r10i1p1f2,historical
1937,288.4877460970028,273.54607083000553,260.4319427350167,278.66546500774166,271.6090731183788,r10i1p1f2,historical
1938,288.3812365734957,273.5206987558466,260.6949256280866,278.3553022210011,271.5464430140023,r10i1p1f2,historical
1939,288.3738057055809,273.4323110530791,261.3090306063108,278.8592511333341,271.96358541405357,r10i1p1f2,historical
1940,288.4507120861993,273.2582251786175,260.8948626709041,278.72026128761394,271.7268580633288,r10i1p1f2,historical
1941,288.6380539441331,273.4510954196854,261.53882692357166,279.32106443088685,272.2571301521863,r10i1p1f2,historical
1942,288.5973210488765,273.4838137065202,261.4527586773916,278.6628039050616,271.9304443576989,r10i1p1f2,historical
1943,288.3684973719842,273.6022065717865,260.33544421829606,278.4681799430455,271.49754517245924,r10i1p1f2,historical
1944,288.24996625589534,273.4161045780344,259.9162126322414,278.4447512732547,271.3102358375146,r10i1p1f2,historical
1945,288.37153532197124,273.5199687406899,260.2183601787469,278.8981230767493,271.6413171304745,r10i1p1f2,historical
1946,288.53660703759465,273.4292382420573,260.130987413061,278.64872139734257,271.4781252609799,r10i1p1f2,historical
1947,288.6181135426209,273.47479921035944,261.0523481990061,279.3938604166252,272.1359016058163,r10i1p1f2,historical
1948,288.35078792023234,273.3371599481351,260.3946607949746,278.3905290898436,271.4259640252981,r10i1p1f2,historical
1949,288.2476018646476,273.04497720618895,260.2053255341856,278.2957181929307,271.259094352023,r10i1p1f2,historical
1950,288.3272823192049,273.1452416277225,261.0353968759264,278.54820721342304,271.6698168556707,r10i1p1f2,historical
1951,288.50589053679977,273.16956474741744,261.1725562770921,279.03149903846474,271.94402095249166,r10i1p1f2,historical
1952,288.6181252010769,273.39833311140126,261.2743481691921,278.84648441956654,271.93921011349954,r10i1p1f2,historical
1953,288.2548354303738,273.3314455783112,261.36401959265146,278.2239984053957,271.6661890820193,r10i1p1f2,historical
1954,288.2608155431118,273.39742391107376,260.909011824036,278.1696420279432,271.5051322930741,r10i1p1f2,historical
