year,tas_global,tas_R19,tas_SLOWP,tas_FAST,tas_AGG,member,scenario
1850,287.07300572656385,267.1522053896434,260.52191612787243,275.7263348334138,268.9481210778532,r1i1p1f1,historical
1851,287.0974333020178,267.1081848343316,259.7030256226423,275.96052953580585,268.7783962486006,r1i1p1f1,historical
1852,287.28693756721935,267.1319218080491,259.9005696357273,276.3324998645218,269.02071436779084,r1i1p1f1,historical
1853,287.39789138298033,267.44602253107195,260.1803720007135,276.5365719385814,269.2725286867276,r1i1p1f1,historical
1854,287.1011296441741,266.77399779136886,259.77801747597204,276.77442029814205,269.110988716731,r1i1p1f1,historical
1855,287.0750504327561,266.77639776561324,260.7551150985862,276.0354793765717,269.09005493355716,r1i1p1f1,historical
1856,287.0679827396396,266.7806941644846,259.9210430142051,276.2687981266117,268.9249681775099,r1i1p1f1,historical
1857,287.0780070732595,266.70639721510224,259.48000202162956,276.0868928819955,268.680234651162,r1i1p1f1,historical
1858,287.10482656250247,266.80091086348324,259.78025013377163,276.2959866170914,268.89549461807627,r1i1p1f1,historical
1859,286.98018942806164,266.5209650786827,260.63245302418034,276.17747692196565,269.0625242809166,r1i1p1f1,historical
1860,286.87303139233677,266.54033501176554,259.30250812906104,275.90783023253863,268.5043875175522,r1i1p1f1,historical
1861,286.9664719415125,267.09255343133486,260.9383662985993,275.6397929144386,269.03249316276856,r1i1p1f1,historical
1862,286.92655924943205,266.7948856559063,261.5382856395296,276.0771477746375,269.37063532301795,r1i1p1f1,historical
1863,287.0199011746379,266.7186244006598,260.0814408302331,275.8448286872427,268.7682335284725,r1i1p1f1,historical
1864,287.05155997362516,267.0177267111474,259.78118762647017,276.58977087986733,269.0770379373642,r1i1p1f1,historical
1865,287.02534983598673,267.11439117476476,259.32020263415666,276.3137169368856,268.81760316840723,r1i1p1f1,historical
1866,287.1266157592705,266.9240384482546,260.04164124449136,276.38357743295927,269.0475923726898,r1i1p1f1,historical
1867,287.1758093303885,267.151814364956,259.609353960604,276.3712256038464,268.94707971973565,r1i1p1f1,historical
1868,287.1998499899118,267.4726768923409,259.9856399810221,275.9533735248186,268.9436678143932,r1i1p1f1,historical
1869,287.14506245147294,267.09950480547644,260.0021896763468,276.3672164569362,269.06347958566664,r1i1p1f1,historical
1870,287.11940863143553,267.0318386731827,260.4666133129124,276.3726724954823,269.20460902220935,r1i1p1f1,historical
1871,287.1317060195556,266.6261218958905,261.16494447422815,276.375427089473,269.351164651353,r1i1p1f1,historical
1872,287.04274292247317,266.7078566975207,260.3960699116902,276.43762341969904,269.1442520719545,r1i1p1f1,historical
1873,287.1042591428095,266.9393083381142,259.79031238935477,275.9807911776864,268.7814091233395,r1i1p1f1,historical
1874,287.2804464672762,267.1711193910787,260.1883610019766,276.33115108468905,269.1228242152509,r1i1p1f1,historical
1875,287.2490049956162,267.3052346069437,259.5609713850637,276.4692714837015,269.00849561147965,r1i1p1f1,historical
1876,287.1312000750229,267.15575638656105,258.2094885403216,276.2423108329586,268.4280044333389,r1i1p1f1,historical
1877,287.1335846889443,267.03172825435416,259.04127820041396,276.41434214642965,268.75540884235886,r1i1p1f1,historical
1878,287.0567387621187,266.944615066239,259.55647185855014,276.11557999051143,268.7681420302194,r1i1p1f1,historical
1879,286.9834653611119,266.79574935270193,259.8007221274555,276.02921165458184,268.77746628267903,r1i1p1f1,historical
1880,287.085664124384,266.7711388384882,259.86161621187813,275.9662439270648,268.76317683864585,r1i1p1f1,historical
1881,287.1681910147376,267.01804091509075,260.002456469615,276.1050071755881,268.92508059783745,r1i1p1f1,historical
1882,287.12941147007086,266.6969010981159,260.42538059034086,276.79739081167287,269.31841071667833,r1i1p1f1,historical
1883,287.2556161648044,266.7849500031993,260.9320217712095,276.39043213005056,269.3145463249314,r1i1p1f1,historical
1884,286.82419286943946,266.7033631011036,259.4431163450246,275.25277674439053,268.28075759656036,r1i1p1f1,historical
1885,286.85196002298596,266.59934924764127,259.8588773556823,275.2277105811751,268.3841923949898,r1i1p1f1,historical
1886,286.88086575792477,266.5801486121888,259.5694914677834,275.54312071470173,268.43132020528117,r1i1p1f1,historical
1887,287.02731454555055,266.953441429372,259.96093640737234,275.8340593479659,268.772397452429,r1i1p1f1,historical
1888,287.179630343019,267.29688386785176,260.1994655686262,276.09317660575056,269.0422598584431,r1i1p1f1,historical
1889,287.143288568031,267.17902198135994,260.88112006729637,276.25692509048366,269.317756396358,r1i1p1f1,historical
1890,287.1345600528879,266.8410325047773,260.8731005268969,275.8821145775207,269.0711540769309,r1i1p1f1,historical
1891,287.1181469769318,266.8815727728692,260.6815807917516,276.34936735205474,269.23325557514266,r1i1p1f1,historical
1892,287.18615452492514,266.6508737191549,260.17221843652305,276.71838436438753,269.18900958845614,r1i1p1f1,historical
1893,286.9928390687444,266.39930802351114,259.43390365447607,276.1916699410654,268.64988548570153,r1i1p1f1,historical
1894,287.0827371908718,266.5962154931527,260.37656138933505,276.468849161059,269.1291318509253,r1i1p1f1,historical
1895,287.0636795643793,266.6599358789878,259.64821327580705,276.548028962837,268.9396729247223,r1i1p1f1,historical
1896,287.0215662565156,266.732004418696,260.6614731202489,276.5103762490843,269.27023348839265,r1i1p1f1,historical
1897,287.00469677852305,266.7698123226266,259.9952644064285,275.80083382171273,268.730141069051,r1i1p1f1,historical
1898,286.98375368984154,266.67365094384525,259.2858061351492,276.01590153756376,268.5766895011883,r1i1p1f1,historical
1899,287.0042032488191,266.4129422927548,259.3547167418351,275.7278745699961,268.41165850669717,r1i1p1f1,historical
1900,287.0595743465824,266.70239548703046,260.10311015207867,276.13043251216516,268.9044007782293,r1i1p1f1,historical
1901,287.1474257011437,267.04742134207436,260.15084812687144,276.3201531728815,269.07970595286355,r1i1p1f1,historical
1902,287.23722061181735,267.0966952942066,259.65073791924,276.32029404286885,268.92562191197817,r1i1p1f1,historical
1903,286.7983344304935,266.6702552731454,260.4231852430941,275.85197445778243,268.87383018672904,r1i1p1f1,historical
1904,286.9054224498794,266.98628226260445,260.0579442371701,276.07399743699955,268.9223463894533,r1i1p1f1,historical
1905,287.0276513470905,266.9756342313645,259.97723283253026,276.3562722342608,269.02447745639506,r1i1p1f1,historical
1906,286.9226666200193,266.6883034585458,259.44510787307576,276.04373924683597,268.6450001748359,r1i1p1f1,historical
1907,286.92513631628844,266.367206441676,258.64413368685797,276.1774631816423,268.3770407754733,r1i1p1f1,historical
1908,287.1488004142938,266.87099610067816,259.2335608483012,276.0121135423113,268.5987444499962,r1i1p1f1,historical
1909,287.2200151706169,266.72120453647483,259.1975125920602,276.00720570768874,268.5535121602536,r1i1p1f1,historical
1910,287.111901156577,266.7337106723664,259.58406614479554,276.50389279925173,268.91344655900554,r1i1p1f1,historical
1911,287.05863862340817,266.7663052544197,259.87337095620506,276.53858285695065,269.03139133806104,r1i1p1f1,historical
1912,286.9638548952016,266.5748025469603,260.57999271576773,276.1068937584625,269.023737109587,r1i1p1f1,historical
1913,287.09388798217327,266.95446685022864,260.61122401489513,276.0103906845829,269.0681077605768,r1i1p1f1,historical
1914,287.19267797710336,266.8447732704697,261.20954449013414,276.26765032755736,269.36126417094823,r1i1p1f1,historical
1915,287.30479486221367,267.18412934768196,260.32875842556774,276.2938589067087,269.1543837696694,r1i1p1f1,historical
1916,287.203771792762,267.2485611501852,260.6218643598373,276.2084057249386,269.22448752102656,r1i1p1f1,historical
1917,287.28162870500773,267.1994144975592,260.8596672644311,275.96270614230764,269.178530747519,r1i1p1f1,historical
1918,287.2538612821891,267.19819131561485,260.69762181132126,276.28871674202634,269.2761625705281,r1i1p1f1,historical
1919,287.17032589560404,267.1865811128448,260.19907441090544,276.74481046303123,269.32134236625245,r1i1p1f1,historical
1920,287.19136444100343,267.14740664159655,260.37939720864244,276.8565359250286,269.4242769831052,r1i1p1f1,historical
1921,287.23812962803584,267.20035841103066,260.2271707538639,276.37242707324793,269.16078978422644,r1i1p1f1,historical
1922,287.2578076375011,267.1233058249769,260.67397979804184,276.4527384294629,269.32888541969123,r1i1p1f1,historical
1923,287.22801470587217,266.690476580656,260.75554163258573,276.2598068894942,269.1763567903762,r1i1p1f1,historical
1924,287.27030715483346,266.64931647856463,261.8277194030516,276.8865915212114,269.8108227697478,r1i1p1f1,historical
1925,287.26768815180657,266.56084049447156,260.79593544354987,276.7516451453232,269.39074358861905,r1i1p1f1,historical
1926,287.3684906340737,266.9833533821298,261.1950267886041,276.9105741152859,269.68335206597,r1i1p1f1,historical
