year,tas_global,tas_R19,tas_SLOWP,tas_FAST,tas_AGG,member,scenario
1850,287.5416189716215,267.14486456024406,259.22441725151975,275.14389440065844,268.25008071334054,r1i1p1f1,historical
1851,287.5901901929349,267.2147541351251,257.82692316018756,274.9120736225355,267.69777005838483,r1i1p1f1,historical
1852,287.75547968460626,267.54043587916834,257.49586271771483,275.0920241471346,267.74002007166143,r1i1p1f1,historical
1853,287.68284649869184,267.5684272175643,258.2670532623878,275.22171794477583,268.0594477540186,r1i1p1f1,historical
1854,287.73762765236637,267.5984743129795,258.40563064292127,275.08020954614926,268.04562930376716,r1i1p1f1,historical
1855,287.6003687200643,267.56494889634877,257.2446073304503,274.75085486345864,267.50434814193534,r1i1p1f1,historical
1856,287.6524223021153,267.63697046256823,259.1789191345624,274.8220845026303,268.1881229474273,r1i1p1f1,historical
1857,287.8135007137883,268.0312744141662,258.7896817911023,275.4601209752129,268.4378851219156,r1i1p1f1,historical
1858,287.72858126020094,267.88230634407853,258.54059176942644,274.6996507383372,267.97249578779787,r1i1p1f1,historical
1859,287.8927626108388,268.12235101381714,257.6548368233424,274.9110998099735,267.82924099508944,r1i1p1f1,historical
1860,287.8226390497671,268.32081419849175,257.38523455211924,275.3822960479427,268.00030244557917,r1i1p1f1,historical
1861,287.91859848404425,268.46950128418473,257.812283281644,275.7691652578946,268.35091369818844,r1i1p1f1,historical
1862,287.74141723567965,268.4165436364567,257.9030189072665,275.0283158761912,268.02625832036085,r1i1p1f1,historical
1863,287.7486906063419,268.4052702100968,257.01514993852595,274.96172752237266,267.70120894841,r1i1p1f1,historical
1864,288.01308320670415,268.6214554379075,257.5760809798216,275.38467672858127,268.12657184964036,r1i1p1f1,historical
1865,287.95254055783664,268.7185895701364,258.650920315014,274.8865049060762,268.26906725144084,r1i1p1f1,historical
1866,287.9833721202093,268.62071244627776,258.64227110715626,275.2445182484694,268.41188404747015,r1i1p1f1,historical
1867,288.0882538906148,268.70570836921956,259.80283882949806,276.0734257994517,269.19531331626905,r1i1p1f1,historical
1868,287.9794084953569,268.7818797115242,258.9616906527441,275.3960702615448,268.6206096753766,r1i1p1f1,historical
1869,288.0358979115565,268.9302478004673,259.72637476005457,275.5059338880839,268.953704174542,r1i1p1f1,historical
1870,287.8658795749068,268.72839557115617,257.66171287691515,275.2336025887165,268.1068844653472,r1i1p1f1,historical
