year,tas_global,tas_R19,tas_SLOWP,tas_FAST,tas_AGG,member,scenario
1850,286.4852919693396,266.99083106533664,259.9436315001202,275.97712297986067,268.84080325757736,r1i1p1f1,historical
1851,286.3992630047152,266.5781842857802,259.0450169786648,275.7987304408057,268.37703039316784,r1i1p1f1,historical
1852,286.6096897376026,266.83396025572125,258.80675671287963,276.31139409040185,268.5895218126451,r1i1p1f1,historical
1853,286.6553574005031,266.56920242751954,260.21535617174686,276.91344879180804,269.2766655848147,r1i1p1f1,historical
1854,286.445016334218,266.7675611324664,259.682570502842,276.4967985810045,268.9495649936777,r1i1p1f1,historical
1855,286.36862143791706,266.64873712426487,259.28087021628096,275.6753170672899,268.4119872582564,r1i1p1f1,historical
1856,286.5941098511113,266.7715258286212,259.6462502547378,275.94269996795435,268.6815523501312,r1i1p1f1,historical
1857,286.6439996746346,266.8233473670122,261.06836740902344,276.16088760924697,269.2609121059461,r1i1p1f1,historical
1858,286.486063826482,266.70944992560914,260.12057076889704,275.95211973442747,268.8289334799336,r1i1p1f1,historical
1859,286.5336766222146,266.7092438098261,261.29436406369905,275.56700679232773,269.03615678387774,r1i1p1f1,historical
1860,286.4522553189681,266.5629748738916,259.9334802737614,275.6946899396752,268.6176662801925,r1i1p1f1,historical
1861,286.36883464650555,266.56567440829923,259.8613856226525,275.31756199795933,268.4196813840837,r1i1p1f1,historical
1862,286.383253266931,266.7617024060432,260.39450078411005,275.7656107161519,268.8433521886416,r1i1p1f1,historical
1863,286.4207932909381,266.774750708411,261.0063723864889,275.6748021598802,269.00507771991744,r1i1p1f1,historical
1864,286.5546060565855,266.83916988802014,260.3651018199674,275.6645299047057,268.80291279950626,r1i1p1f1,historical
1865,286.6390689784715,266.6124043948308,260.3713313001909,276.05396397161456,268.93842076694887,r1i1p1f1,historical
1866,286.6380873847088,266.8346039616301,260.46041345857765,276.2688570541216,269.1134781511792,r1i1p1f1,historical
1867,286.6014723640548,266.8161505546313,260.3368686760902,276.3104872394071,269.08833869572595,r1i1p1f1,historical
1868,286.526910065628,266.8433321692557,259.6985078257924,275.5678992217376,268.53987183900307,r1i1p1f1,historical
1869,286.54250023730566,266.77924550666575,260.42815867911236,275.4599029424847,268.7163226587513,r1i1p1f1,historical
1870,286.5816157988978,267.2070906399126,260.0955440738335,275.81028256648466,268.85829506935767,r1i1p1f1,historical
1871,286.5798219716135,266.77704461616815,260.6502398964295,275.8458035842005,268.96777783989245,r1i1p1f1,historical
1872,286.63376012636564,266.6635115936759,260.1488366803233,276.25753666861596,268.9702850423503,r1i1p1f1,historical
1873,286.52566800533384,266.6641480700354,260.7077107520876,275.81896336351144,268.9507782049244,r1i1p1f1,historical
1874,286.63641385172264,266.85329247087293,259.35319589462375,275.99386114943894,268.625928557031,r1i1p1f1,historical
1875,286.634138617482,266.74044528624376,260.767032441872,275.9732825988128,269.0576691990682,r1i1p1f1,historical
1876,286.53312266627586,266.63593185846526,260.4552786321671,276.0959918770843,268.99038517038764,r1i1p1f1,historical
1877,286.55235445185116,267.0375857214454,259.589127367225,276.0241935148923,268.75581370384003,r1i1p1f1,historical
1878,286.5567854469115,266.7882757545573,259.9398189219944,276.3762831840687,268.9825476943996,r1i1p1f1,historical
1879,286.7223683884215,266.9917008658346,260.3162818787491,276.5149946189962,269.21284567847,r1i1p1f1,historical
1880,286.5698997553499,266.6729456534069,259.5135164681832,276.1254956005946,268.70220096633255,r1i1p1f1,historical
1881,286.52981124021795,266.7386843946203,260.3948476106169,275.72424087655475,268.81950552458665,r1i1p1f1,historical
1882,286.4449960170609,266.5485065312807,259.8665861639419,275.14925072614557,268.3397909237149,r1i1p1f1,historical
1883,286.54628342117206,266.63938461573986,261.0803243961082,275.9425017527724,269.12538700582974,r1i1p1f1,historical
1884,286.1910260589954,266.6571607740064,260.37783133406975,275.874871678913,268.8668191810707,r1i1p1f1,historical
1885,286.24546445268595,266.66531283034027,260.04545523922116,275.6318408290621,268.64658584209104,r1i1p1f1,historical
1886,286.3381892765558,266.88067247580295,258.9683171312172,275.4121963967545,268.23542967315734,r1i1p1f1,historical
1887,286.4002671153654,267.40697189873805,258.614931461087,275.6090263398757,268.31983082458703,r1i1p1f1,historical
1888,286.6288308002849,267.2588317192355,258.86421104524453,275.92360520443543,268.5168507893238,r1i1p1f1,historical
1889,286.6938616998963,267.34362353942197,259.60170947970073,276.3241695964783,268.9625844856489,r1i1p1f1,historical
1890,286.6045300021225,267.2202546982168,259.711124143456,275.56713276066,268.62194104359156,r1i1p1f1,historical
1891,286.62261415563864,267.5654622571448,260.2776172102278,275.53883826608325,268.86671594605644,r1i1p1f1,historical
1892,286.6190489183585,267.2018679599694,260.39575197822256,276.1855732750338,269.1298832318419,r1i1p1f1,historical
1893,286.6761411155884,267.3674213954586,260.65476207001626,276.31299976462816,269.3084782767137,r1i1p1f1,historical
1894,286.69221891880585,267.21139391074615,260.2037160000398,276.1436966255268,269.04932544634516,r1i1p1f1,historical
1895,286.73148387749836,267.0209824148799,260.93143557447445,275.89844474197935,269.1352707774613,r1i1p1f1,historical
1896,286.8047077283657,267.25369765825036,260.78241025843926,276.4445750227824,269.3878200810055,r1i1p1f1,historical
1897,286.76965217674,267.3584312706716,260.71236486866974,276.642027237735,269.47809249490837,r1i1p1f1,historical
1898,286.71669970926905,267.07136483247723,260.8173323763779,276.15155552787826,269.2255793972359,r1i1p1f1,historical
1899,286.87234707606217,267.0240036364851,260.5951906339537,276.4104378020797,269.2627534496383,r1i1p1f1,historical
1900,286.92303670054844,267.24821861001544,261.05769640387814,276.7832673276031,269.63419522261074,r1i1p1f1,historical
1901,286.7005913750495,267.2120885114018,260.945443309174,275.9641711195454,269.2100359659992,r1i1p1f1,historical
1902,286.652071546893,267.2152971209556,260.2458260149732,276.2843902419758,269.129207343025,r1i1p1f1,historical
1903,286.53612975863166,267.35026487443287,260.4855681346097,276.0401889992682,269.1228187528473,r1i1p1f1,historical
1904,286.8211418759637,267.595105114146,260.69758985058075,276.42735434571034,269.4228582668092,r1i1p1f1,historical
1905,286.7978945699147,267.93627235670664,260.72464743181865,276.11427234147106,269.3574492268943,r1i1p1f1,historical
1906,286.72748528172855,267.89377828011857,260.87779174924697,275.9942473827717,269.3433141823322,r1i1p1f1,historical
1907,286.7416635570818,267.61185706888523,260.51006749071144,276.0612839843371,269.19497817018356,r1i1p1f1,historical
1908,286.75922335225783,267.4312494230163,259.92128637439544,275.56010897686366,268.7315817840159,r1i1p1f1,historical
1909,286.9119776154199,267.4903876889469,260.6591836681759,276.3174443041805,269.33752937147244,r1i1p1f1,historical
1910,286.93055566949363,267.31696705877937,261.5519400512579,276.42751828968403,269.6459900483039,r1i1p1f1,historical
1911,286.927397854934,267.3416241488277,261.74762694782675,276.86192770128883,269.9168375883623,r1i1p1f1,historical
1912,286.56617510979095,266.94922040196593,260.04620283440477,276.34407630682955,269.03600742869,r1i1p1f1,historical
1913,286.4813738435205,267.02309866478356,259.28592513648437,276.0771432484037,268.67769405351044,r1i1p1f1,historical
1914,286.7683303145152,267.37827859293736,259.9385978950162,276.28687187113513,269.0632216998943,r1i1p1f1,historical
1915,286.8314377932227,267.2657903885023,260.80029230970587,276.38755928517907,269.3697748213929,r1i1p1f1,historical
1916,286.80891575461635,267.0450848377573,260.538347608732,276.4629893845704,269.2728122349327,r1i1p1f1,historical
1917,286.7498560383162,267.1487905583107,260.7281372193229,276.14713155137827,269.2102899886487,r1i1p1f1,historical
1918,286.8280028737974,267.2187650037992,260.5468678443118,276.45861592872,269.3096542578192,r1i1p1f1,historical
1919,286.94017564541116,267.0886586979062,260.9521689759759,276.2433092939269,269.3160306407659,r1i1p1f1,historical
1920,286.95166585196966,267.1754942594301,262.13356027736694,276.4861418029847,269.8349633825803,r1i1p1f1,historical
1921,286.74869856885823,267.26849112176393,260.9153438141803,276.35850660262025,269.3946824858061,r1i1p1f1,historical
1922,286.8101265630825,267.01820635155025,260.41869223807566,276.41790138770267,269.20699619290417,r1i1p1f1,historical
