year,tas_global,tas_R19,tas_SLOWP,tas_FAST,tas_AGG,member,scenario
1850,286.51739164359225,265.2431746520918,259.1648228097617,275.9610965190451,268.21443860145234,r1i1p1f1,historical
1851,286.6636820237833,265.271934408266,260.00042393420256,276.4448596241302,268.719354974729,r1i1p1f1,historical
1852,286.6062330080042,265.50817944356334,259.7996506848509,276.2575667163865,268.615589749067,r1i1p1f1,historical
1853,286.4980954652311,265.43258106800175,258.33367042067204,276.23644143567566,268.1082390652878,r1i1p1f1,historical
1854,286.53089963950225,265.674057834121,258.33818357892585,276.1878925425572,268.1373625587018,r1i1p1f1,historical
1855,286.61172253050376,265.7379151013106,259.44299711687637,276.5251293151047,268.67012158134565,r1i1p1f1,historical
1856,286.5455184312079,265.6944044984163,258.71043279715354,276.01731072285367,268.18485632288616,r1i1p1f1,historical
1857,286.53697164353684,265.55898973379084,258.7503733565,276.30656380500943,268.30396908671764,r1i1p1f1,historical
1858,286.52778521114357,265.5066341647993,258.4575951075547,275.9417267824107,268.02771205064676,r1i1p1f1,historical
1859,286.48167307720837,265.39336306709663,258.8694578100362,275.5791184624372,267.971447665811,r1i1p1f1,historical
1860,286.52433164250994,265.3115765965891,258.98146917188325,276.15459036760603,268.2580870381894,r1i1p1f1,historical
1861,286.53448161185366,265.3058498605117,258.8740941788185,276.50594370769244,268.3845030442326,r1i1p1f1,historical
1862,286.3739497545579,265.3598523100924,259.47074142322094,275.533495773049,268.1409734310172,r1i1p1f1,historical
1863,286.453512853857,265.26849512920796,259.68412378799604,276.087579011753,268.44902859414856,r1i1p1f1,historical
1864,286.390630420577,265.31688343715894,257.45644469693747,275.74762855361143,267.56924488043825,r1i1p1f1,historical
1865,286.50160711203347,265.53480318457207,257.50591927296404,276.126454338348,267.806399185093,r1i1p1f1,historical
1866,286.43022805830543,265.55605061767864,258.2541185672789,276.0465929194234,268.0197127781937,r1i1p1f1,historical
1867,286.52463952209695,265.3653250882728,257.77521339984963,275.8189913583067,267.71716792284053,r1i1p1f1,historical
1868,286.7251692084587,265.54612214320406,259.87926770599387,276.60465788199485,268.81056158746935,r1i1p1f1,historical
1869,286.54304591054705,265.39334533725815,259.8621716129692,276.1193179197799,268.548195072336,r1i1p1f1,historical
1870,286.48521181508147,265.34308384327784,258.415005340251,275.94092099760775,267.97937409777967,r1i1p1f1,historical
1871,286.4276469147821,265.33756835169686,258.6831081098686,275.83349674654573,268.0165466543802,r1i1p1f1,historical
1872,286.54921287673363,265.3418996145061,258.62407878802145,276.3343092186793,268.23023634279645,r1i1p1f1,historical
1873,286.3851355512866,265.24454208601145,258.35644813962824,275.50690196820267,267.7384369674061,r1i1p1f1,historical
1874,286.4169052202256,265.28149998844157,258.424560625761,275.9696378608213,267.98303942789886,r1i1p1f1,historical
1875,286.44499961916966,265.17290905896493,258.5445308587197,275.90019406849973,267.96772464949896,r1i1p1f1,historical
1876,286.41382695813314,265.1826134538316,257.31301883501806,276.02337307489773,267.62206126206684,r1i1p1f1,historical
1877,286.4264768994328,265.41680604685996,257.9151104997104,275.8015922593794,267.7657755868475,r1i1p1f1,historical
1878,286.41364931628533,265.3997749153173,258.7444832673591,276.1245612981706,268.1845858204784,r1i1p1f1,historical
1879,286.3696124912414,265.16404957149757,258.81064955022345,276.1638453220749,268.17559305434816,r1i1p1f1,historical
1880,286.39935351357417,265.20281290923833,258.4441741891668,276.05007530327134,268.0104382249038,r1i1p1f1,historical
1881,286.38705807247135,265.3746054531727,257.43331992590885,276.0477864889973,267.71279422493694,r1i1p1f1,historical
1882,286.3202500614302,265.4871562302451,256.8620049187574,275.5949746208605,267.3384434108655,r1i1p1f1,historical
1883,286.2030583558038,265.25971358995963,257.1777827747195,275.46650805389976,267.33544161912164,r1i1p1f1,historical
1884,286.04231932052636,265.1157136104688,257.3156179290242,275.094195630431,267.1782257213662,r1i1p1f1,historical
1885,286.08115683951803,265.29230546602355,257.50198514458407,275.3456946667234,267.3927600257527,r1i1p1f1,historical
1886,286.22665184678084,265.19316188815037,256.9451773153303,275.5888466399651,267.30188490692234,r1i1p1f1,historical
1887,286.3396147575485,265.4533071314916,257.3585694704995,275.79832374909955,267.58890985852724,r1i1p1f1,historical
1888,286.2792834720894,265.27520811387757,257.8198239749248,276.15897468843485,267.8707431026287,r1i1p1f1,historical
1889,286.38510739997275,265.18971381329465,257.86397473815697,275.7762833323241,267.6900720765323,r1i1p1f1,historical
1890,286.2797252323816,265.16572105044327,257.33234419091355,275.8226023499488,267.5318214881234,r1i1p1f1,historical
1891,286.26909153214467,265.08535852956214,257.6087933183068,275.55350964199533,267.48123884921336,r1i1p1f1,historical
1892,286.4039169589027,265.0424405720968,257.39629007599984,276.0241785923135,267.62069482836483,r1i1p1f1,historical
1893,286.3957951414384,264.98491336946114,257.39964457262533,275.4859142998924,267.3602938867769,r1i1p1f1,historical
1894,286.3375444947506,265.02379010127925,258.4857776535424,275.9806903416673,267.95476517719106,r1i1p1f1,historical
1895,286.2870288253231,265.0178804196665,257.94983389886374,275.5356955251719,267.57106348902255,r1i1p1f1,historical
1896,286.37702929669734,265.2574150326627,258.1195722082769,275.6789683114294,267.74302653657503,r1i1p1f1,historical
1897,286.3970550972209,265.18684377393595,257.7649927310328,276.20644657204235,267.85637884765526,r1i1p1f1,historical
1898,286.35993374809016,265.1061819980026,257.5637388656584,276.3393887850664,267.8351130219955,r1i1p1f1,historical
1899,286.5693833366226,265.4829934153614,258.81417638475955,276.35103383509926,268.32977578279156,r1i1p1f1,historical
1900,286.35885415063353,265.39552284197475,257.2470124311172,275.9120836685925,267.5929842610278,r1i1p1f1,historical
1901,286.48579004950517,265.38551569462584,258.3564640095121,275.96723978883097,267.98114631513306,r1i1p1f1,historical
1902,286.5314624897314,265.48365605518535,258.98333659811976,275.51045302430106,267.9957949160996,r1i1p1f1,historical
1903,286.2560730137977,265.5098042624425,258.0618373827967,274.83053955554,267.3831059787732,r1i1p1f1,historical
1904,286.54119921450695,265.52402870450305,260.20350357720656,275.6577123047547,268.4735128985305,r1i1p1f1,historical
1905,286.4734552642436,265.5993734639521,259.08311694384525,275.92021129264526,268.24260067770587,r1i1p1f1,historical
1906,286.3924385049061,265.33116096559115,257.8141267447185,275.49898819721045,267.5744996829546,r1i1p1f1,historical
1907,286.47008010984695,265.4006426032886,258.5963307885743,276.0458460763584,268.0995745508229,r1i1p1f1,historical
1908,286.5518885738214,265.57084491145196,258.044834103736,275.63090821566976,267.76127029244594,r1i1p1f1,historical
1909,286.6253812566187,265.5516718060541,258.883859703322,275.74265416472764,268.0848787245778,r1i1p1f1,historical
1910,286.7284768423794,265.61579262368764,259.0488242809943,276.1556379323866,268.34389012230173,r1i1p1f1,historical
1911,286.7539123597134,265.644794899735,258.4416231975079,276.6266987885404,268.36872976241614,r1i1p1f1,historical
1912,286.48375534896854,265.51471427668395,258.73837490656683,275.93990401344894,268.120835149046,r1i1p1f1,historical
1913,286.4774747136395,265.37208881897396,259.35950742592405,276.239182037666,268.43413161376907,r1i1p1f1,historical
1914,286.5554289800634,265.6168689013563,257.88480315619137,275.89595574481774,267.8411119320443,r1i1p1f1,historical
1915,286.5047805614934,265.60753647080986,258.3049579348485,276.37440217577,268.19909849960385,r1i1p1f1,historical
1916,286.5147859305332,265.42393946537567,258.57778549241704,275.7981862159705,267.9834940206846,r1i1p1f1,historical
1917,286.55350381511437,265.56698895894016,258.5636435041183,275.9905898683588,268.0977580553223,r1i1p1f1,historical
1918,286.5561999645323,265.58828378310466,258.573330838169,275.835455079467,268.0334391786183,r1i1p1f1,historical
1919,286.5305604090093,265.5013747687836,257.78076455050024,275.6012646182395,267.6463016876921,r1i1p1f1,historical
1920,286.58075099683816,265.71379128245457,256.962037644908,275.60741943744057,267.42415981703584,r1i1p1f1,historical
1921,286.57725951838177,265.4839682381322,257.4337036927742,275.89810247021484,267.6662340699947,r1i1p1f1,historical
1922,286.6427126325567,265.6536104147644,257.1744627599687,275.43431415336215,267.40122705874353,r1i1p1f1,historical
1923,286.69329422388677,265.74252075939194,258.8853346294323,276.03803657680567,268.2619469525456,r1i1p1f1,historical
1924,286.5423384999475,265.5352875306732,258.3857181481186,275.4135491017853,267.76515720226763,r1i1p1f1,historical
1925,286.5606359064299,265.4878140738416,257.92304333488255,275.4503196963035,267.6202685051958,r1i1p1f1,historical
1926,286.5780126024037,265.4280505466389,257.9393326999335,275.7079252611924,267.73264543220915,r1i1p1f1,historical
1927,286.66402210977867,265.4283418475031,258.21850134849944,275.62737783967816,267.78712214508107,r1i1p1f1,historical
1928,286.68336969944363,265.44035365428437,258.460567479732,276.22749542584023,268.1474156690908,r1i1p1f1,historical
1929,286.54469907907554,265.62349116512405,257.9954185615016,275.9063713120146,267.8836746340941,r1i1p1f1,historical
1930,286.6260232411368,265.45132152910867,258.4280213326895,275.90447889318,267.98923497343924,r1i1p1f1,historical
1931,286.5687379524817,265.6968135465389,258.0014693302729,275.96707635427447,267.9290355548007,r1i1p1f1,historical
1932,286.5574221101757,265.5561536777921,257.6849541320998,275.77582381940636,267.70711702165266,r1i1p1f1,historical
1933,286.6299067150833,265.58856709268076,258.6978882234554,275.7794131821738,268.04845624951554,r1i1p1f1,historical
1934,286.70804878992396,265.56951761922153,258.46308629594586,276.14965848397344,268.1389801151781,r1i1p1f1,historical
1935,286.7585114573923,265.7361406268579,257.11312303211747,276.37210725188106,267.83299554869745,r1i1p1f1,historical
1936,286.5941979010497,265.3403092982903,258.0261574084843,275.9858636037465,267.8718234123349,r1i1p1f1,historical
1937,286.53203419797376,265.4112740558013,257.7660409457661,275.6624144081104,267.65110141559035,r1i1p1f1,historical
1938,286.6934657207396,265.4662952369242,259.6906715416916,275.80749191751954,268.3624017482037,r1i1p1f1,historical
1939,286.73694464224957,265.5905857413053,258.63746973579276,276.11731437686785,268.18567817987173,r1i1p1f1,historical
1940,286.6976780350566,265.63343053862104,259.5645607573718,276.4620530140829,268.65913550906384,r1i1p1f1,historical
1941,286.75918170995953,265.74539475883944,258.3534513627196,276.8848244128569,268.48031580576964,r1i1p1f1,historical
1942,286.7669993262527,265.79010267727665,258.5710173308213,276.12365475335105,268.20821022160993,r1i1p1f1,historical
1943,286.6872545341653,265.4165944112089,258.97566041100424,276.7049100718876,268.53313320556566,r1i1p1f1,historical
1944,286.70583186616983,265.5659653768485,259.8625724371297,276.02753072325936,268.5416203403282,r1i1p1f1,historical
1945,286.7124156157453,265.8147660749734,258.93208949195093,276.1709894045376,268.3539596965946,r1i1p1f1,historical
1946,286.7685800301727,265.9920327212493,259.53827913694954,276.4631324501159,268.72547038713986,r1i1p1f1,historical
1947,286.68227712306015,265.508269914674,259.9105799111607,276.2362305724997,268.6421779983393,r1i1p1f1,historical
1948,286.82642073082263,266.17674736443377,259.55940705021925,276.5109824397188,268.79296050843993,r1i1p1f1,historical
1949,286.75614796332,265.81013683143715,258.72993653005335,276.5841178221463,268.47809174043914,r1i1p1f1,historical
1950,287.0100979341235,266.0388842459541,260.6326912427902,276.77745401446646,269.24065463584014,r1i1p1f1,historical
