year,tas_global,tas_R19,tas_SLOWP,tas_FAST,tas_AGG,member,scenario
1850,287.18516739457203,269.04737481985376,257.49286722434357,275.3493333358004,268.17128693817585,r1i1p1f1,historical
1851,287.1362376611677,269.1891159091623,258.5129514061737,274.9972315121989,268.3727712493254,r1i1p1f1,historical
1852,287.32071055026853,269.14600021805325,258.670423614994,275.3228090266855,268.5665252062723,r1i1p1f1,historical
1853,287.2972978915963,269.19009215512443,258.05488352520587,275.2624913804944,268.34539357588113,r1i1p1f1,historical
1854,287.05437431008585,268.9279856364762,257.49150365343553,274.64852877503716,267.8211291057218,r1i1p1f1,historical
1855,287.3058251084368,269.19279894230306,258.13123611429006,275.0174850293933,268.2574594390538,r1i1p1f1,historical
1856,287.1775050871506,268.94671153637853,257.2582549139244,275.3902183057887,268.09222194048,r1i1p1f1,historical
1857,287.1053911407668,269.1176629961059,258.10224319639946,275.1621290500865,268.299387367938,r1i1p1f1,historical
1858,287.3256167818116,269.3640340145588,257.41645922454916,275.5073153910923,268.2851801909094,r1i1p1f1,historical
1859,287.2299343119156,269.50677808284337,257.3468674820697,275.3939569755458,268.2393938215297,r1i1p1f1,historical
1860,287.1783448025452,269.2520200944996,257.5841259711596,274.9082866961211,268.03929952522543,r1i1p1f1,historical
1861,287.1173396526649,268.98807636075,257.59533653326855,274.91355184003714,267.990610722638,r1i1p1f1,historical
1862,287.0546106165253,269.12865114696143,257.8209222393702,275.26132485734195,268.2551916644463,r1i1p1f1,historical
1863,286.9533142512481,268.8654675577232,255.96296022708572,274.8360352709378,267.392659215978,r1i1p1f1,historical
1864,286.93252169281976,268.8107254562968,256.7090162890642,274.8792870040197,267.64656635338235,r1i1p1f1,historical
1865,286.9318201228949,268.9386083379982,256.9955346388763,274.29622364077613,267.4969740805895,r1i1p1f1,historical
1866,287.09218204862947,269.12047397451204,257.2267109992431,274.93740535981385,267.90800138978386,r1i1p1f1,historical
1867,286.9406678948553,269.04702797702805,257.6447535068759,274.5114769362288,267.83268174303896,r1i1p1f1,historical
1868,286.9430889197883,269.00623716862714,257.8320294933988,275.01604291872616,268.1196995686421,r1i1p1f1,historical
1869,286.7333770141786,268.6936900161049,256.5182664608698,274.6288064976817,267.44343216525033,r1i1p1f1,historical
1870,286.7948513125973,268.7366616960491,257.1190984109821,274.5597707902429,267.61783799724236,r1i1p1f1,historical
1871,286.90957843007214,268.71587760376804,257.1043769365232,274.6021594172936,267.62833553271605,r1i1p1f1,historical
1872,287.10593610867994,269.0748272641591,257.30570907253394,274.99521236518837,267.9512889058237,r1i1p1f1,historical
1873,287.0893186051008,268.79054119095304,257.875849220428,274.848508129965,268.0116334632988,r1i1p1f1,historical
1874,286.6769399255745,268.4807945535624,257.58706677375505,274.90261697655416,267.8774726272058,r1i1p1f1,historical
1875,286.87016587348467,268.5764051758015,257.3686382015156,274.52130198919497,267.6487430356669,r1i1p1f1,historical
1876,286.9944104817659,268.91212008848277,257.8024589632646,274.46917974193883,267.83689087687156,r1i1p1f1,historical
1877,287.1373577576842,268.9229051506081,257.8278726602997,274.8949531834583,268.04488613698925,r1i1p1f1,historical
1878,287.0248299138855,268.6836437648534,258.1394917642428,274.7747158461625,268.0418782625509,r1i1p1f1,historical
1879,286.858781702997,268.69504566591735,257.7327484949413,274.6342114825679,267.8454104788629,r1i1p1f1,historical
1880,286.93083298039517,268.79948973033163,257.0818343865324,274.69848405663345,267.68294936519374,r1i1p1f1,historical
1881,286.9487142660939,268.8359769210249,257.6893877055415,274.8492313933216,267.9601162330697,r1i1p1f1,historical
1882,286.97380031187527,268.75191598807135,257.47574247070344,274.7437272747356,267.82352019568935,r1i1p1f1,historical
1883,287.17428234316657,268.65272980551146,257.4596851585248,275.19679003502057,268.0076980939631,r1i1p1f1,historical
1884,286.5117293002454,268.44862194835986,257.0311620062386,274.0358666202788,267.2862163850303,r1i1p1f1,historical
1885,286.62143678682446,268.8157056522903,256.81131649678747,274.1125306091136,267.32573313076347,r1i1p1f1,historical
1886,287.08620204230726,269.0685224744795,258.5257066093021,275.1465699142081,268.4211575093617,r1i1p1f1,historical
1887,287.01657355598934,268.89508330330784,257.5639361117016,274.6341146757531,267.8314212402997,r1i1p1f1,historical
1888,286.6752279252305,268.7718454237083,257.73628026556185,274.5185155430936,267.80888045693086,r1i1p1f1,historical
1889,286.7248020601416,269.05993770001453,257.5034050825175,274.5261668351813,267.7957133522027,r1i1p1f1,historical
1890,286.7227410339038,268.7725271292074,256.41116144906385,274.2383965957756,267.2435936228129,r1i1p1f1,historical
1891,287.00305928815465,268.75254261654175,257.3417497729597,274.7289649505739,267.7727636821239,r1i1p1f1,historical
1892,287.14240998098506,268.96243131489723,257.0817173868313,274.7955528448172,267.76175411969206,r1i1p1f1,historical
1893,287.07272128925064,268.8969651089675,257.71467290360215,274.818550344886,267.9668683358771,r1i1p1f1,historical
1894,287.21211718584027,268.9129442298071,256.87978216429434,274.9744308445131,267.7680358641076,r1i1p1f1,historical
1895,287.14174066278133,268.67081072999434,257.64144351320033,275.1779129760742,268.06244362162636,r1i1p1f1,historical
1896,287.1010933409374,268.8278516732813,256.7663012740508,275.0089026998709,267.7290461653057,r1i1p1f1,historical
1897,287.0526937144213,268.75763766829226,256.82550203543866,274.9117149184665,267.68886388836086,r1i1p1f1,historical
1898,287.1371318731402,268.81439145896735,258.0600229057217,275.21231219164645,268.2457942451512,r1i1p1f1,historical
1899,287.07571251562473,269.1370071908125,257.36939210847737,275.1340181411931,268.0494890861707,r1i1p1f1,historical
1900,287.09186855927425,268.9691256877196,257.7758815107857,274.97556664923025,268.07477091326064,r1i1p1f1,historical
1901,287.2086633917421,268.53892829153176,257.9112257681901,275.34726784183437,268.20224850625544,r1i1p1f1,historical
1902,287.18493649030114,268.7907514186857,257.094213959812,275.5220576586119,268.06703874908254,r1i1p1f1,historical
1903,286.58830772849353,268.3493698466267,257.9843390619259,274.4801790228063,267.78490349050395,r1i1p1f1,historical
1904,286.7215287351584,268.6487698147418,258.2644305746752,274.4682498913528,267.9336147956769,r1i1p1f1,historical
1905,286.79549445602754,268.74664688360787,257.4985507807434,275.00742136801057,267.9521798568169,r1i1p1f1,historical
1906,286.9191325199188,268.9334784207689,258.4913926160466,274.6152723029117,268.13550683116637,r1i1p1f1,historical
1907,287.152675491666,269.09795949295244,257.8484899396979,274.85278260871866,268.06846579516434,r1i1p1f1,historical
1908,287.05314427962503,269.1211038179478,257.941955883975,275.07336749767165,268.2062640498124,r1i1p1f1,historical
1909,286.9158529205757,269.1456711617835,257.61515723654713,274.9976413715888,268.06884085030106,r1i1p1f1,historical
1910,286.9320570826825,269.29271914552135,258.24091443468245,274.7695355695932,268.199303563657,r1i1p1f1,historical
1911,287.00646437259604,269.3596513079163,257.5346194843122,274.8758020990848,268.0303186226832,r1i1p1f1,historical
1912,287.0735234119372,269.5012442599243,258.09649426584235,274.8096217878101,268.2137246355975,r1i1p1f1,historical
1913,286.9955209977285,269.26316194656334,258.25171389598034,274.7449248894747,268.1853046511491,r1i1p1f1,historical
1914,287.05316181196525,269.1719106653255,258.01432625698806,274.8213544108816,268.1237616594768,r1i1p1f1,historical
1915,287.0872359280157,269.17552245706094,257.85460115377197,275.0945540889654,268.1986754389102,r1i1p1f1,historical
1916,287.24836522469104,269.12855753026025,257.8554813596171,274.83923789272126,268.0708385282994,r1i1p1f1,historical
1917,287.21928317815235,268.9791361426742,257.92917173829267,274.7689571340471,268.0314443786709,r1i1p1f1,historical
1918,287.0238252145642,269.0889036819858,257.9912610482552,274.9485035870318,268.15789218767605,r1i1p1f1,historical
1919,287.1400813085034,269.09531444510964,257.3026562917965,274.9580986611975,267.9373330717662,r1i1p1f1,historical
1920,287.30714567986615,269.0831592985508,258.2266138281253,275.21047756937236,268.3555173703024,r1i1p1f1,historical
1921,287.06211187722505,269.0291602174977,257.7760356642299,274.9054494611974,268.0547807293378,r1i1p1f1,historical
1922,287.06504581028355,268.80003984506567,258.1381279828558,274.7435307315927,268.0511442270797,r1i1p1f1,historical
1923,287.1392150120629,268.8628170999145,257.409871366974,275.2654759989187,268.0667997339066,r1i1p1f1,historical
1924,287.3121242486,268.83267198483026,257.9941111805512,275.67736697375125,268.4435402565,r1i1p1f1,historical
1925,287.2639389192713,268.81119270834085,258.4666772454923,275.22653236324396,268.38538700553585,r1i1p1f1,historical
1926,287.2770229800993,268.8575335892532,258.23857946752736,275.44126803570975,268.41959522975054,r1i1p1f1,historical
1927,287.1537674648692,268.894222121826,257.6957730789881,275.32614278438365,268.1954225390937,r1i1p1f1,historical
1928,287.178567362983,268.98895988078505,257.3759576357562,274.9117576822693,267.91785423206613,r1i1p1f1,historical
1929,287.32018841351373,269.19234203130287,257.8753241953012,274.91696669042733,268.1266447653925,r1i1p1f1,historical
1930,287.20324371530734,269.12948358346387,257.6569001496471,274.8968258825808,268.03245837185915,r1i1p1f1,historical
1931,287.30739369471826,269.35866001649384,258.6251690334323,275.1357538244758,268.50908989003034,r1i1p1f1,historical
1932,287.39564059972474,269.2931687548726,257.34092494670267,275.2870442063786,268.1435108980861,r1i1p1f1,historical
1933,287.22814414896055,268.9946274363767,257.7600583760117,275.5240534553421,268.3291620833911,r1i1p1f1,historical
1934,287.050483775832,268.84261640043695,257.96766382830464,274.57768296099715,267.92706376801834,r1i1p1f1,historical
1935,287.18950880717114,268.8124223475803,258.1569813854317,274.824618405692,268.09750757828715,r1i1p1f1,historical
1936,287.2389663161602,268.9810682671844,258.1510000636556,274.9690543442117,268.1975303527052,r1i1p1f1,historical
1937,287.26211852257944,269.16810793125427,258.03264095661507,275.37443033434204,268.38541550247095,r1i1p1f1,historical
1938,287.26265030827807,269.11615574521625,258.49788682522023,274.87913223695347,268.2979129808799,r1i1p1f1,historical
1939,287.2562761159427,269.19865939466854,258.1033937477139,275.0403121766636,268.260108337563,r1i1p1f1,historical
1940,287.0369809828938,269.0225220841833,257.86908960389724,274.0395802113314,267.68254359653474,r1i1p1f1,historical
1941,287.2414627264698,268.92931084089065,257.5781806902594,275.27069784925953,268.1383518623453,r1i1p1f1,historical
1942,287.278327566892,268.9667708624285,257.4909119351692,274.7348096248613,267.8689919241128,r1i1p1f1,historical
1943,287.364609252724,269.0630467207137,257.0836492299712,274.94207378302576,267.8512162737777,r1i1p1f1,historical
