year,tas_global,tas_R19,tas_SLOWP,tas_FAST,tas_AGG,member,scenario
1850,286.6341302426391,266.4084083578239,258.22764496184305,275.28761585213977,267.8361391231872,r10i1p1f2,historical
1851,286.4619322409714,266.1466305135977,257.4066678706508,274.5400645042317,267.165336684966,r10i1p1f2,historical
1852,286.55431868804453,266.0784756060094,257.9936698730908,274.70428692583494,267.42026434635414,r10i1p1f2,historical
1853,286.6199235292841,266.1770024038084,256.6267373392144,274.9975123301498,267.12737449076076,r10i1p1f2,historical
1854,286.71862625811565,266.22304183428724,258.02680456762914,275.509268944443,267.83439376328425,r10i1p1f2,historical
1855,286.6971294422175,266.3156940886982,258.18886010746405,275.7280077330704,268.0083160889152,r10i1p1f2,historical
1856,286.5528735345582,265.99483191540924,258.3154743791773,274.9427087756139,267.61920822321224,r10i1p1f2,historical
1857,286.5215700872937,265.8041787238443,258.31393821804477,274.85389624451125,267.5379329230739,r10i1p1f2,historical
1858,286.60019960495333,266.1285432412248,259.45765663814456,275.1587190180249,268.12255255587775,r10i1p1f2,historical
1859,286.6629043476502,266.12176515992024,258.86052011436107,275.88536215366025,268.2617657409588,r10i1p1f2,historical
1860,286.56904280438744,266.21167899537016,257.9343617537999,275.3458931417982,267.72590249407335,r10i1p1f2,historical
1861,286.5658982376042,266.0693585681678,258.5394349974009,274.82870160935516,267.6554423595545,r10i1p1f2,historical
1862,286.5118040358699,266.20414144753437,259.4481738726299,274.83814181301847,267.98650571919217,r10i1p1f2,historical
1863,286.5450038670594,266.49277255086776,258.9852467181294,274.89530231514607,267.92078826398057,r10i1p1f2,historical
1864,286.70519192082395,266.5662085174329,258.4827640383038,274.8265238318409,267.7389890592872,r10i1p1f2,historical
1865,286.72562448131066,266.44221939628045,258.4705907865417,275.473018253448,268.0089737506582,r10i1p1f2,historical
1866,286.6064185272274,266.2588624906823,257.32174026292694,275.47303844255526,267.5932860412174,r10i1p1f2,historical
1867,286.5364454435962,266.31446246422917,256.60878552928375,274.77404928493434,267.0464163814782,r10i1p1f2,historical
1868,286.5982412328538,266.23625474521657,256.96420691720937,274.83122118417464,267.17350551585884,r10i1p1f2,historical
1869,286.42228088450616,266.1386618570802,256.93825592642804,274.45517661894297,266.97036166655744,r10i1p1f2,historical
1870,286.37584457674683,266.18393100400084,256.3251397808062,274.97441814657475,267.01897340583884,r10i1p1f2,historical
1871,286.26572479389847,266.0120823994658,255.40734530645187,274.80253356870895,266.6019214831614,r10i1p1f2,historical
1872,286.3460409180756,266.02674534875115,256.01711638478326,274.3568243475074,266.59874861792764,r10i1p1f2,historical
1873,286.3840143494503,266.2787188600998,255.77585783519137,274.67578689894003,266.7196588249668,r10i1p1f2,historical
1874,286.4634760516971,266.08253439013737,256.60984814697065,274.80498267020533,267.0129415218605,r10i1p1f2,historical
1875,286.4136138785365,265.9817919306571,257.2793663639652,274.7897323425299,267.20501467635205,r10i1p1f2,historical
1876,286.3199898605163,266.07984739716886,256.89035954684135,274.813373415881,267.1084756446908,r10i1p1f2,historical
1877,286.22716169561994,266.1776590450275,256.28034352880195,274.83056158110685,266.93625018781654,r10i1p1f2,historical
1878,286.1674079853928,266.1428259129362,256.04316780984476,274.26768081795,266.5900888498386,r10i1p1f2,historical
1879,286.32728734466895,266.3720771043252,256.45901938844935,274.69754827598416,266.97368626011786,r10i1p1f2,historical
1880,286.4012266017187,266.36872577458206,256.24088245646277,274.3725973549581,266.7506327124029,r10i1p1f2,historical
1881,286.461216804675,266.326662925424,255.8556042081038,275.3417370647019,267.06458344713997,r10i1p1f2,historical
1882,286.4182851027368,266.47698809329603,256.77568423243224,274.8602532337492,267.174994235409,r10i1p1f2,historical
1883,286.31019088721695,266.20833270608637,257.31401825332193,274.5063488081585,267.1320658476121,r10i1p1f2,historical
1884,286.0251915948669,266.1891159004581,256.298472759107,274.2338434343974,266.66793082848335,r10i1p1f2,historical
1885,286.1172282560125,266.10147613215213,255.65597695611098,274.03358790404616,266.3457019043989,r10i1p1f2,historical
1886,286.2115713362072,265.92657664059664,255.68151782164483,274.2409498001944,266.41391420767405,r10i1p1f2,historical
1887,286.15106441108577,266.1665035173638,255.59204502575102,274.57824549698466,266.59071325655094,r10i1p1f2,historical
1888,286.34017851879287,266.3684012030954,256.4925258989743,274.42569026511836,266.8578941310128,r10i1p1f2,historical
1889,286.3091158327565,266.30508080529364,256.5940230681799,273.94030447249656,266.6530649837253,r10i1p1f2,historical
1890,286.2149074907525,265.9614118582183,256.44004333578226,274.3654774105099,266.72820509067697,r10i1p1f2,historical
1891,286.24063940088234,265.9542229540915,256.7088742759962,274.58119960034446,266.9150904842586,r10i1p1f2,historical
1892,286.47372911326704,266.36962926041025,256.7838401850687,274.7939588788872,267.1246430241025,r10i1p1f2,historical
1893,286.4732393863026,266.4134372282419,255.9076382122532,274.310017388394,266.62136931827786,r10i1p1f2,historical
1894,286.53821670642634,266.37229699278066,256.3754753560253,274.903943226494,267.04196294510166,r10i1p1f2,historical
1895,286.4541190761154,266.27850873370846,256.7118993303256,274.83471507438685,267.10096897145104,r10i1p1f2,historical
1896,286.3640913595358,266.19994002099696,255.74412305679547,274.65751407487795,266.6843955276695,r10i1p1f2,historical
1897,286.5623756666486,266.28502385651916,256.07679692933806,274.8070656084479,266.8807495796768,r10i1p1f2,historical
1898,286.4880047442203,266.1316972349592,257.2751456480159,274.71731905868484,267.2011859450771,r10i1p1f2,historical
1899,286.4373682139649,266.33772191704554,257.43337879239203,274.7093643163058,267.2922942166842,r10i1p1f2,historical
1900,286.54388658997027,266.19110424528,258.33480814443726,274.8153048088334,267.60725553675206,r10i1p1f2,historical
1901,286.5317012926875,266.32541431647576,257.90155896547907,274.65467664318294,267.4182704757658,r10i1p1f2,historical
1902,286.4182856965716,266.06193986981174,258.9955378357928,274.36596990595086,267.58928194204435,r10i1p1f2,historical
1903,286.35009560699035,266.32957571799545,257.64411404084535,273.8039620913013,266.9400960804203,r10i1p1f2,historical
1904,286.48458040876466,266.59998034467486,257.97571212496035,274.92831306541353,267.6265313485654,r10i1p1f2,historical
1905,286.45316863274195,266.416136370283,256.9645638504836,274.5540413254132,267.0824704478267,r10i1p1f2,historical
1906,286.6273843114345,266.87077328733744,256.9859465850291,275.04474768007935,267.4114230093364,r10i1p1f2,historical
1907,286.58834960838084,266.4461272356379,256.9392649667638,274.71523518600225,267.15511790297643,r10i1p1f2,historical
1908,286.6690403667562,266.4743094295772,256.8575246053577,275.2871807598076,267.39927548852785,r10i1p1f2,historical
1909,286.3826701485509,266.3203856115137,256.0731089041385,275.1265199817684,267.0349903934261,r10i1p1f2,historical
1910,286.4331776954233,266.18597247597506,256.69206102130147,274.60787282348883,266.970059415507,r10i1p1f2,historical
1911,286.5325980407622,266.3891131663293,257.2822442301218,275.64298534258114,267.68614672488667,r10i1p1f2,historical
1912,286.5736222352325,266.10625471511423,257.74083761178764,275.2431055739648,267.5927429346142,r10i1p1f2,historical
1913,286.6331719185042,266.3358597494396,256.9835589569275,275.3733508863413,267.45190058751666,r10i1p1f2,historical
1914,286.5414924341808,266.47890175966256,257.27997898803125,274.68124327993615,267.2581547074143,r10i1p1f2,historical
1915,286.55416519985397,266.2216369567057,258.2255804339318,275.0516903306639,267.68729002160893,r10i1p1f2,historical
1916,286.59269795258035,266.41163402007123,257.7999089390249,275.5313473767991,267.80921721792174,r10i1p1f2,historical
1917,286.3576561354644,266.6042677237409,256.90701488642054,274.2128034900103,266.9444161019783,r10i1p1f2,historical
1918,286.55065016292673,266.5546065488899,258.2087339012003,274.9560680014666,267.70656884256954,r10i1p1f2,historical
1919,286.5593557762461,266.54391034656715,257.418217605835,274.8449399361919,267.3929883830177,r10i1p1f2,historical
1920,286.50340284375744,266.29751791876413,256.3406413545519,274.4219395863332,266.7915111807805,r10i1p1f2,historical
1921,286.69722619955616,266.481831368303,257.31177150353386,275.5297975340879,267.6626299484925,r10i1p1f2,historical
1922,286.4546149037648,266.2302434122597,256.4856269870233,274.3689365445271,266.8006216480185,r10i1p1f2,historical
1923,286.5153960869598,266.1444929923766,257.25050424584293,275.0181033568587,267.3351970913544,r10i1p1f2,historical
1924,286.47414192213665,266.23940577666946,256.32384381386487,274.65150203028475,266.8803539630371,r10i1p1f2,historical
1925,286.53945162520813,266.44171998394063,257.2809771513689,274.8131940881767,267.31193765511586,r10i1p1f2,historical
1926,286.5252145420125,266.58407637508463,256.5836992960138,274.9248134581659,267.16406209589593,r10i1p1f2,historical
1927,286.46828721957814,266.2707097204247,256.7406868165473,274.8438884747801,267.11306461121325,r10i1p1f2,historical
1928,286.50060195341064,266.22241758140694,256.6106596270321,274.6681644670838,266.9788253050815,r10i1p1f2,historical
1929,286.3256904908665,266.1254144092252,256.80726565123643,275.05143892711243,267.20100126910825,r10i1p1f2,historical
1930,286.27736060962405,265.9614473468502,255.859989570262,274.3842925227647,266.54627656056715,r10i1p1f2,historical
1931,286.3625308933549,266.2158401057412,255.98278709048205,273.99512082048676,266.45903792469056,r10i1p1f2,historical
1932,286.3477731651918,266.1141824050503,256.1361356443346,274.5217060935476,266.732472334115,r10i1p1f2,historical
1933,286.42504813754147,266.1842064243671,255.89904465314498,274.62648443960506,266.71766324097575,r10i1p1f2,historical
1934,286.51705601310874,266.2564964105129,255.88911876098453,274.8236527265411,266.82082707590223,r10i1p1f2,historical
1935,286.39357327342907,266.35973373206906,255.05401638750914,275.04776215077436,266.67167956571745,r10i1p1f2,historical
1936,286.4305741208818,266.305230670277,255.10023438454186,274.9319512926422,266.621858482949,r10i1p1f2,historical
1937,286.48523688988223,266.1193616972397,256.28806772918153,275.32940257693485,267.1579607588237,r10i1p1f2,historical
1938,286.32579917016534,265.865875204355,257.31322253969745,274.72830498483387,267.1635901580764,r10i1p1f2,historical
1939,286.44028123410123,265.8972799798834,257.50090072689756,275.2223332659167,267.4608478417827,r10i1p1f2,historical
1940,286.5094520162713,265.91160795098017,257.83654995129007,275.31264183557886,267.61601865878265,r10i1p1f2,historical
1941,286.5794805332437,266.393121369136,257.16575317316494,274.7221245098433,267.22174890212904,r10i1p1f2,historical
1942,286.46620953395507,266.24713935318806,256.80967602210535,274.4321289310818,266.93994094825905,r10i1p1f2,historical
1943,286.26474507222554,265.965429890673,257.16060168268103,274.52795502052135,267.04121130990325,r10i1p1f2,historical
1944,286.44201742005566,266.0975930958345,257.2874817092776,274.6637562082456,267.1733246601331,r10i1p1f2,historical
1945,286.5714525645195,265.98929897616847,257.54205100351277,275.59315110340043,267.6654067384962,r10i1p1f2,historical
1946,286.5985966357673,266.4128397391904,257.1746808019159,275.80723843188326,267.73187187482733,r10i1p1f2,historical
1947,286.5055054632222,266.0730766402675,257.85666583259405,275.6424405264726,267.8090689428509,r10i1p1f2,historical
1948,286.51831856223805,266.1235521155882,258.20523485319416,274.95048830761664,267.6133122491075,r10i1p1f2,historical
1949,286.3855851952067,265.885299807191,257.56047739535677,274.6249000423961,267.2009530996961,r10i1p1f2,historical
1950,286.47591912856444,266.2185224383507,257.7445875382539,274.6767759730648,267.3547222846182,r10i1p1f2,historical
1951,286.35811556021906,265.8401514405676,257.9455420619055,274.30643626185076,267.1704946675791,r10i1p1f2,historical
1952,286.49423505252656,265.89105761661824,258.44892103149317,274.951823439854,267.645745548891,r10i1p1f2,historical
1953,286.5177868367115,265.940330384869,259.068069056111,275.3577497692227,268.0476878998723,r10i1p1f2,historical
1954,286.611815014296,266.14153154975844,257.90440495622767,275.07608863810964,267.57639800906725,r10i1p1f2,historical
1955,286.43459658404805,265.7595408374404,257.8853891973812,274.57958247607417,267.2606213341775,r10i1p1f2,historical
1956,286.47094918271426,266.0729191274055,256.6633484222417,275.13657106442395,267.1822647712329,r10i1p1f2,historical
1957,286.6224136910985,266.3270161875511,257.58763726251334,275.23699297529373,267.5853999757768,r10i1p1f2,historical
1958,286.56300625001495,266.29228628702,257.5478932335558,275.04838188442926,267.47767773097377,r10i1p1f2,historical
1959,286.51308240381815,266.25951397947534,257.5700087354487,274.63561399120147,267.2867685209874,r10i1p1f2,historical
1960,286.4970184843853,266.1578551704324,257.9229476461478,274.86339114768913,267.4872695123209,r10i1p1f2,historical
1961,286.47301474685366,266.0262689546073,257.50110801394607,275.21184419593914,267.48284079122715,r10i1p1f2,historical
1962,286.27534339878935,266.3160994464538,258.02989723674204,274.86704400273874,267.55698009719725,r10i1p1f2,historical
1963,286.2996012775595,266.4148910512083,256.24356121869175,274.9388461959088,267.02363167414904,r10i1p1f2,historical
1964,286.3374363088979,266.6496749627835,256.62761440223983,275.171919265201,267.3066860400982,r10i1p1f2,historical
1965,286.25479816741336,266.3098738329142,255.40014744539326,274.71596056527477,266.621261653594,r10i1p1f2,historical
1966,286.326441135577,266.2051324955677,256.1955712352547,274.8682837578983,266.93158096727507,r10i1p1f2,historical
1967,286.32668725604987,266.3338941323686,256.11820927521967,274.330825548753,266.68371055361524,r10i1p1f2,historical
1968,286.177135801385,265.95158908761584,256.12116539665277,274.2358049785057,266.5612321414806,r10i1p1f2,historical
1969,286.1826514277315,266.06171333493364,255.96892306529315,274.41457404520014,266.61694445566803,r10i1p1f2,historical
1970,286.2405415157333,266.2621165657778,255.96471273348595,273.9138629809437,266.425033790498,r10i1p1f2,historical
1971,286.40550394460433,266.3127507560767,256.1511558135023,274.4752568931924,266.75711184755295,r10i1p1f2,historical
1972,286.62883122371,266.6142509768706,257.3466678907016,275.2721575694173,267.5821503408735,r10i1p1f2,historical
1973,286.51245253109926,266.38632764850956,256.12209888069117,275.33299606705833,267.16051649653133,r10i1p1f2,historical
1974,286.4131645360711,266.3960124736295,256.696494751265,274.7096950874072,267.06234502191427,r10i1p1f2,historical
1975,286.28736813688903,266.22751985677934,256.458452944916,274.5769255957735,266.88755450705764,r10i1p1f2,historical
1976,286.28848892424867,266.02178364586507,255.81097766094615,274.258061225757,266.48417224737824,r10i1p1f2,historical
1977,286.29433935593113,265.95888953920144,255.74899955812535,274.2832275960258,266.4624068762697,r10i1p1f2,historical
1978,286.4326157561988,266.2406543950603,255.86621120647519,274.5232747118597,266.6707426872603,r10i1p1f2,historical
1979,286.496028017433,266.455335715361,256.41597157457,274.47250985607985,266.8724925668725,r10i1p1f2,historical
1980,286.5190052973342,266.2787202338382,256.0286915719422,274.3051568521884,266.6309276668481,r10i1p1f2,historical
1981,286.4639149890897,266.3166553613365,256.8112714093329,274.5371898561206,267.0036117332236,r10i1p1f2,historical
1982,286.5925231031207,266.4796430918928,256.7941681320654,275.12796803644017,267.3057422698508,r10i1p1f2,historical
1983,286.4005098047301,266.2528534905525,256.001166484993,274.7278726426495,266.81249304150595,r10i1p1f2,historical
1984,286.41901817219906,266.1464032462498,255.82567303860714,274.7087923073456,266.72385631332537,r10i1p1f2,historical
1985,286.42209752098296,266.1629594381089,255.38135117483807,275.28240605025246,266.84719514018195,r10i1p1f2,historical
1986,286.39289692681416,266.27000494273454,255.79622122626807,274.7163462526638,266.7433470576783,r10i1p1f2,historical
1987,286.51731268198205,266.14253468404485,256.77053482825005,275.17698727179715,267.25069182381367,r10i1p1f2,historical
1988,286.6490743140921,266.3570446324396,257.98653760052866,274.9503415191153,267.5898508342362,r10i1p1f2,historical
1989,286.75121683308834,266.5767971025059,257.2930727186447,275.1477877704672,267.4990939456439,r10i1p1f2,historical
1990,286.73281767931445,266.71726179609107,257.7371584159134,275.29616033331604,267.7430228565274,r10i1p1f2,historical
1991,286.71219315761704,266.8538474591464,257.3778945668176,275.51001594093555,267.7524514352697,r10i1p1f2,historical
1992,286.56819102903626,266.6824399483508,257.5302166071739,275.4802515328564,267.7531215952487,r10i1p1f2,historical
1993,286.6798758880432,267.27447485248257,257.46178502041676,275.45298336826,267.84093757035146,r10i1p1f2,historical
1994,286.74984799574264,267.3467262229603,256.5773959515183,275.1661980280655,267.4322877285952,r10i1p1f2,historical
1995,286.8058943263512,267.23894098364207,256.602517093092,275.22358562155506,267.44476719448767,r10i1p1f2,historical
1996,286.89836064420615,267.3285243839283,258.1585658147882,275.091395726858,267.9135452181315,r10i1p1f2,historical
