year,tas_global,tas_R19,tas_SLOWP,tas_FAST,tas_AGG,member,scenario
1850,286.9485812561879,264.6690232443629,261.73538139132273,277.1972138618241,269.5132275147116,r1i1p1f1,historical
1851,286.9967066245153,265.064498093464,262.1037648735709,277.802000726788,269.99684138272346,r1i1p1f1,historical
1852,286.91437591131023,265.00736817313873,261.5687621424351,277.46376199425106,269.65230733272483,r1i1p1f1,historical
1853,286.81150124274353,264.522775628197,261.7693542407993,276.87409551738136,269.34421404840305,r1i1p1f1,historical
1854,286.7756224700323,264.4791722942311,261.50393315365545,276.8588506361958,269.24084881931867,r1i1p1f1,historical
1855,286.9566154524934,265.18805854699804,261.5279258810789,277.3258983116001,269.61249177047466,r1i1p1f1,historical
1856,286.9487371276641,265.20883622535405,261.53043946499446,276.9201107889626,269.42949691882484,r1i1p1f1,historical
1857,286.88244693893336,265.0099197526787,261.2580240350867,276.1455336580782,268.93952722365384,r1i1p1f1,historical
1858,286.86451102380244,265.06103618167197,261.8074531840486,276.6764128209452,269.37686853096056,r1i1p1f1,historical
1859,287.0347968452367,265.3255652035783,262.0034540875071,276.86630820192124,269.5842703484103,r1i1p1f1,historical
1860,286.8770708786738,265.4119494266383,260.4350459609057,276.5791216140664,268.95353775094543,r1i1p1f1,historical
1861,286.8511860305047,265.0821720487338,260.54505134419696,276.66980817414105,268.9632540890516,r1i1p1f1,historical
1862,286.81073591956,265.072571824256,261.68748077907094,276.8839064633508,269.43603088812563,r1i1p1f1,historical
1863,286.9037346301969,265.1090549177847,261.0865378599332,276.4751747337419,269.05658115548067,r1i1p1f1,historical
1864,286.7709278105511,264.681204646481,261.78264002663167,277.30513366871975,269.5813259171296,r1i1p1f1,historical
1865,286.9001650062463,265.0531424021619,260.94537522744145,276.634495665309,269.072436692178,r1i1p1f1,historical
1866,286.8391004179368,265.05394324239876,260.99674703201185,276.6306752064325,269.08771723537654,r1i1p1f1,historical
1867,286.812027814226,264.8786104102362,259.3155231238027,276.3741924088697,268.3797859319501,r1i1p1f1,historical
1868,286.91160221339567,265.2703419271182,259.23682609325226,276.79616672024133,268.6309127489548,r1i1p1f1,historical
1869,286.7795341001478,265.1110269729717,259.2850320401016,276.28879391295385,268.37843756317693,r1i1p1f1,historical
1870,286.81284521104624,264.869202591851,260.6587687843889,276.8874313225091,269.05730058603484,r1i1p1f1,historical
1871,286.897198980159,265.33453567712246,259.60024413003464,276.9759885667619,268.8470680903009,r1i1p1f1,historical
1872,286.7250004028057,264.7697533915379,261.08054570356,276.58790717973716,269.0364132418669,r1i1p1f1,historical
