year,tas_global,tas_R19,tas_SLOWP,tas_FAST,tas_AGG,member,scenario
1850,287.0384085668132,269.7682945121716,259.1704533021484,275.9212705079347,269.1375824155131,r1i1p1f1,historical
1851,287.13999844303225,269.8939633239377,259.77894306433564,276.0970213855038,269.4451703872131,r1i1p1f1,historical
1852,287.18775595608605,270.05391586688967,259.6400706946426,276.0276664817383,269.40058722922095,r1i1p1f1,historical
1853,287.0099925123656,269.7974917789654,260.64092880567284,275.8023950386807,269.57186544081816,r1i1p1f1,historical
1854,286.95340142608853,269.927443898274,259.3425482642525,276.1160833178302,269.31752161569113,r1i1p1f1,historical
1855,287.01329286928603,269.8978377992763,258.7454006591362,276.02654608395017,269.0735830218861,r1i1p1f1,historical
1856,287.18888393515385,270.1647647813327,259.9053400549334,276.2029425209714,269.5920634248587,r1i1p1f1,historical
1857,287.15141301551773,270.13720106333517,258.91125273805886,275.82484934453373,269.0842942106057,r1i1p1f1,historical
1858,287.07477618564275,270.1174372882493,257.893024145236,275.67070947271617,268.6740417159538,r1i1p1f1,historical
1859,287.072951240173,270.1564182815826,257.65353531811985,275.4841863703322,268.51694092486935,r1i1p1f1,historical
1860,287.13344082235835,270.36066894409043,257.6305821747704,275.806674265261,268.7013300138244,r1i1p1f1,historical
1861,287.12575394811034,270.1939239515892,258.83794525209504,275.89965300233075,269.1066599430054,r1i1p1f1,historical
1862,286.99203337756177,270.0960002336417,259.2758068680213,276.1801764592548,269.36030492987055,r1i1p1f1,historical
1863,287.11597750634064,270.1736823396472,259.84617915449263,275.81304742841195,269.39370182619547,r1i1p1f1,historical
1864,287.2603936691647,270.19067782932115,260.8256333884298,275.70237077469346,269.6678571763488,r1i1p1f1,historical
1865,287.26562110865314,270.08753708004156,259.70330230686744,276.27843924984114,269.54461955425666,r1i1p1f1,historical
1866,287.24786799692555,269.9788943598121,258.800744272691,276.24506595751484,269.2099203218331,r1i1p1f1,historical
1867,287.2123716300129,270.17593788472385,259.50392387024084,275.1570617602403,268.97753765667653,r1i1p1f1,historical
1868,287.18147122859676,270.17449612435087,260.41805456375187,275.6135927280013,269.48936827967106,r1i1p1f1,historical
1869,287.13870281014897,269.8624614308531,259.8409722331201,276.16954982574885,269.4926432190986,r1i1p1f1,historical
1870,287.2813821645817,269.76931322376606,258.9347218691875,276.2052209959271,269.1919594012889,r1i1p1f1,historical
1871,287.25696432019964,270.03639743077645,258.62950004100304,275.778367975002,268.94919955732837,r1i1p1f1,historical
1872,287.20290922595126,270.0094024769409,258.1327273014623,276.07600878885745,268.9183037973314,r1i1p1f1,historical
1873,287.28670870046284,270.23319711258506,259.11414775628054,276.35549851869257,269.41694620787246,r1i1p1f1,historical
1874,287.12421680383454,270.11920129467893,258.25031352203376,275.92479788127287,268.9096498216946,r1i1p1f1,historical
1875,286.9758589056451,269.97250569668535,257.69304252926844,275.47981417615017,268.48970536403397,r1i1p1f1,historical
1876,287.1821482404427,270.3226088631495,258.47632879512025,275.8567769773037,268.99464545117127,r1i1p1f1,historical
1877,287.12815316163625,270.1712971188189,259.08167496442627,275.62368775186104,269.0541266581133,r1i1p1f1,historical
1878,287.21415032439444,269.9914500287943,259.3214519527412,276.2209045280308,269.3724784072213,r1i1p1f1,historical
1879,287.09963577299425,269.9719289716212,259.2065182609492,276.2562922943258,269.3470534406341,r1i1p1f1,historical
1880,287.21201187703747,270.07094271186133,257.810064355442,276.0561323331065,268.8158120368566,r1i1p1f1,historical
1881,287.30997606766965,270.33253382567193,259.9916447291693,276.23661401976983,269.67088385175856,r1i1p1f1,historical
1882,287.1695632491669,270.08687033149306,261.10085716640884,275.99790940815313,269.87378396075,r1i1p1f1,historical
1883,287.25459601833325,270.4147618798673,260.21635570508056,275.58068133224657,269.45771002366877,r1i1p1f1,historical
1884,286.959469418996,270.4582043009854,258.29623798968106,275.2940173465663,268.70269752730934,r1i1p1f1,historical
1885,286.93957727394707,270.17482138953375,258.7332987150388,275.8689301836917,269.05405221537103,r1i1p1f1,historical
1886,287.0016640016545,270.1506435013798,259.04225687641167,275.5214714194902,268.9894902222888,r1i1p1f1,historical
1887,286.96568084003275,270.01126961308654,258.8077029922942,275.4035704339326,268.8287869294419,r1i1p1f1,historical
1888,286.87848285834457,269.92607179644983,257.96545913139323,275.641517414192,268.6445741894907,r1i1p1f1,historical
1889,287.0862281964748,269.7627796016583,258.3946960637027,276.0633625804632,268.9473301232785,r1i1p1f1,historical
1890,287.04003381734464,270.06584281580825,259.4027531474912,275.74155772675476,269.1924105596702,r1i1p1f1,historical
1891,287.0021690103671,270.0680469805581,259.02780633761233,275.1840392522075,268.81114280670874,r1i1p1f1,historical
1892,287.2477258379622,270.31669831638436,258.87294709369127,276.26779163002453,269.3143428740311,r1i1p1f1,historical
1893,287.0120131372083,270.2443252453885,256.9621538756357,275.80714010104884,268.45767700997027,r1i1p1f1,historical
1894,287.0544184466441,270.0887218962655,259.1032047117263,275.79025587903664,269.1212807556223,r1i1p1f1,historical
1895,287.1780827588507,270.16498484604216,258.78877779228685,276.5163229792481,269.37039694292304,r1i1p1f1,historical
1896,287.0199211329483,269.7832228705631,258.4419214668466,275.8138188786391,268.85140188220413,r1i1p1f1,historical
1897,287.1008732331853,269.8708942687575,258.2412364712625,275.34555121714857,268.5865416433127,r1i1p1f1,historical
1898,287.1015291745913,270.08530159717384,257.9044221314038,275.5380355063103,268.60960244959074,r1i1p1f1,historical
1899,287.2441243743673,270.1919554791266,258.36245368227105,275.8776618564197,268.93976493823607,r1i1p1f1,historical
1900,287.1275146784197,270.0286970175376,258.5267678879396,275.99920254610583,269.0162190704158,r1i1p1f1,historical
1901,287.0260232061709,270.06008914689426,258.5949939493514,275.59056820187135,268.8557078887592,r1i1p1f1,historical
1902,286.95567108839964,270.2629376612122,256.93167448012144,275.59105370130567,268.35133945336634,r1i1p1f1,historical
1903,286.85304681519455,270.2991492256033,257.99557116304027,275.33198054758236,268.58843973534005,r1i1p1f1,historical
1904,286.8026021849821,270.0748968867492,256.8637317729526,275.1911092062827,268.10452864615206,r1i1p1f1,historical
1905,286.86478438896427,269.95052580684035,257.35040675229095,275.27934209212356,268.2795736762373,r1i1p1f1,historical
1906,286.9387656328358,270.0132112785805,258.07500924945225,275.46912819215515,268.6187540706497,r1i1p1f1,historical
1907,287.0724640958282,270.2161494668988,258.1974372590815,275.39100351966863,268.66491945860645,r1i1p1f1,historical
1908,286.96786730529993,270.0446948580942,256.7128528345881,275.8362113525556,268.3477536535965,r1i1p1f1,historical
