year,tas_global,tas_R19,tas_SLOWP,tas_FAST,tas_AGG,member,scenario
1851,286.83155830695654,265.51354782872306,261.0413202528476,276.00262436246976,268.90663239383707,r1i1p1f1,historical
1852,286.8347126647929,265.3726356412685,261.43034803886275,275.6360973114882,268.83530511510406,r1i1p1f1,historical
1853,286.899830506814,265.1352688963561,260.7745502208644,275.6935493936863,268.59709074463086,r1i1p1f1,historical
1854,287.0792014513215,265.3427802768216,261.4208767305988,276.18857558668395,269.08213832337304,r1i1p1f1,historical
1855,287.0829646017955,265.4939061068845,261.3119917051598,276.5976920755997,269.2674133123834,r1i1p1f1,historical
1856,286.90729145716506,265.2840490254361,260.4623255366414,275.82419752255396,268.5859355811351,r1i1p1f1,historical
1857,286.77961558129755,265.08373108264686,260.56690290778863,275.8652316612664,268.59773291098026,r1i1p1f1,historical
1858,286.8959051022782,265.1557801908681,261.2106991781646,275.8839118304733,268.8329673444572,r1i1p1f1,historical
1859,286.913385921605,265.1110927054804,260.95562365453196,276.1015093966095,268.8407306720887,r1i1p1f1,historical
1860,286.859238581177,264.9831714640455,261.1051602248606,275.7686250565888,268.70898022342516,r1i1p1f1,historical
1861,287.1042664835987,265.3754340854086,260.8546916416333,277.11637514552365,269.3329766018982,r1i1p1f1,historical
1862,286.7560642910017,265.05073574464984,259.2351821987645,276.3519512427114,268.3788130358834,r1i1p1f1,historical
1863,286.8521990747077,265.56239938399017,260.31112217176644,275.8939773822884,268.62639500138823,r1i1p1f1,historical
1864,286.9145629946358,265.2481785503251,260.5295189256897,276.1492518709433,268.7512776873034,r1i1p1f1,historical
1865,286.8647608489223,265.3084098022599,260.1958708687205,276.4224686791743,268.7807907683797,r1i1p1f1,historical
1866,286.9614168488685,265.385044431526,259.5884344311091,276.02105741032875,268.41093916692887,r1i1p1f1,historical
1867,286.8870808813071,265.32778618959577,259.92588259003736,276.50418764640614,268.73395924033565,r1i1p1f1,historical
1868,286.88564170650335,265.4235013671314,259.9714706554839,276.32629054627716,268.6863426250989,r1i1p1f1,historical
1869,287.0613489595078,265.4283472530172,260.916708320104,276.63756311863057,269.14235722507095,r1i1p1f1,historical
1870,287.0152479606531,265.51429608895734,259.9750778114078,276.37537218923967,268.72913995132535,r1i1p1f1,historical
1871,286.7608580774324,265.2286430262975,260.04486440456515,275.94919219577594,268.4951643778655,r1i1p1f1,historical
1872,286.7728833016213,265.43107526935137,259.4590668431344,275.8984802414361,268.3211458364924,r1i1p1f1,historical
1873,286.8529383389195,265.26893256359074,259.31052848816546,275.70847366630613,268.1505561950718,r1i1p1f1,historical
1874,286.823046070732,265.5905734679646,259.5261206361875,275.56800302260865,268.2230900069894,r1i1p1f1,historical
1875,286.89391442082393,265.5934908629328,259.0270108566336,275.890930167834,268.20936170148013,r1i1p1f1,historical
1876,286.9528247001985,265.5966209451975,259.5577605201423,275.7688139009827,268.32784804928906,r1i1p1f1,historical
1877,286.75801817455147,265.3004067279032,258.79674810865095,275.84448019948303,268.05127395457475,r1i1p1f1,historical
1878,286.6489233066265,265.0061260677816,260.1469519283088,275.91832095028485,268.46819548180895,r1i1p1f1,historical
1879,286.74476523184484,265.03419010299575,259.80957829197496,276.0719808744043,268.43437324902567,r1i1p1f1,historical
1880,286.95415432540466,265.2221577379249,261.00337297628874,276.283614437839,268.9639207390275,r1i1p1f1,historical
1881,286.85543790000037,265.28678111334506,260.4974789590831,276.2340654798145,268.7880855151489,r1i1p1f1,historical
1882,286.74811278762826,265.0910081866912,260.05836549222795,275.7982433997591,268.4010339731643,r1i1p1f1,historical
1883,286.7883532978141,264.9060474471744,259.5988313143156,276.1999669702036,268.3978286683465,r1i1p1f1,historical
1884,286.50655578283096,265.17170314237967,259.75853836160945,275.5004443460139,268.1811723390199,r1i1p1f1,historical
1885,286.6074061838122,265.06790862370445,260.0463336568987,275.6510261823485,268.32402737436746,r1i1p1f1,historical
1886,286.7698931488272,265.2067338279638,258.9994073473106,275.9806077390767,268.1615459672539,r1i1p1f1,historical
1887,286.7230303134465,265.29485830165163,259.57262288785,276.3233455316185,268.52716299785027,r1i1p1f1,historical
1888,286.80193540385955,265.2212882852238,260.5643354958272,276.00170044308095,268.68872760954264,r1i1p1f1,historical
1889,286.96062402530964,265.36740846690844,259.88031373779216,276.1098125885808,268.5443648137035,r1i1p1f1,historical
1890,286.9049847671413,265.15972411528384,260.2881108828755,276.48968786339356,268.8113958967416,r1i1p1f1,historical
1891,286.8181941586694,265.640421206127,259.46135004120856,275.7393245831344,268.2915827325327,r1i1p1f1,historical
1892,286.8558192647493,265.355695089967,258.89744677051,276.0282272192596,268.1810458712799,r1i1p1f1,historical
1893,286.81076206198424,265.19984978490317,259.4973515535344,275.59651319394106,268.1457082191824,r1i1p1f1,historical
1894,286.8945920701411,265.4760895365091,260.31407288377414,276.28033936878103,268.78857018199045,r1i1p1f1,historical
1895,286.848117474059,265.2761941308775,259.0227391404798,276.04266988727926,268.21241416465597,r1i1p1f1,historical
1896,286.92114484094355,265.4121476061616,260.02169346490325,275.4839224779033,268.3099438083877,r1i1p1f1,historical
1897,286.99223631935456,265.5828168419865,259.57586411380163,276.6506813376979,268.7397937175713,r1i1p1f1,historical
1898,286.9170863684305,265.488563396075,259.919689957645,275.7723120965095,268.4259923981027,r1i1p1f1,historical
1899,286.9445768917257,265.5768995563197,259.9706039282587,275.5579849749143,268.3617038011308,r1i1p1f1,historical
1900,286.96737545857167,265.32652932868325,260.89440052142425,276.11678390601287,268.87242981789615,r1i1p1f1,historical
1901,287.0462071982439,265.5102937476951,261.77474296071057,276.9381567667291,269.5807697025194,r1i1p1f1,historical
1902,287.0438728746263,265.46728797957076,259.88834996795623,276.4977532063691,268.7476104864553,r1i1p1f1,historical
1903,286.82614557105444,265.1868702490537,259.78208751193296,276.4962226570439,268.65373726060767,r1i1p1f1,historical
1904,286.8468994147001,265.4668919444531,260.4653523733291,276.317861006263,268.8537806941595,r1i1p1f1,historical
1905,286.7610640314398,265.01706233135616,259.1264371842004,275.981172835665,268.1641715162161,r1i1p1f1,historical
1906,286.80574359002844,264.8958783482896,259.7503045007268,276.0620415890339,268.3815582423109,r1i1p1f1,historical
1907,286.92319680402625,265.4598437932149,260.5156627110579,276.83214953089185,269.10729418348353,r1i1p1f1,historical
1908,286.87602039158793,265.6613690745876,260.5756329816891,276.48299078250693,269.0069767071705,r1i1p1f1,historical
1909,286.8470465855571,265.4039653587251,260.79575069550646,276.1490115821557,268.87102775051653,r1i1p1f1,historical
1910,287.0341420026888,265.1617630106658,260.8310898852562,276.06605264233093,268.7938814946467,r1i1p1f1,historical
1911,287.0503947115676,265.37048632953946,261.4508058075302,276.3507270623495,269.172908262917,r1i1p1f1,historical
1912,286.67170347652103,265.34685211845107,260.41314097875187,276.3777950409908,268.83947718425657,r1i1p1f1,historical
1913,286.75154172538447,265.6807028230053,259.8499294238358,276.0323279464731,268.56351701250264,r1i1p1f1,historical
