year,tas_global,tas_R19,tas_SLOWP,tas_FAST,tas_AGG,member,scenario
1850,286.76096930840765,267.46477776769757,256.28584326428984,275.32709046211943,267.43556793514546,r1i1p1f1,historical
1851,286.9083280652956,267.54731006239103,257.01640526549147,275.6501795181146,267.8426323883277,r1i1p1f1,historical
1852,286.8177525449404,267.74029613247967,257.09532636041394,275.3951845557267,267.79042785556345,r1i1p1f1,historical
1853,286.69505537485435,267.4322373442857,256.36710987622126,274.80952178487917,267.21556040070516,r1i1p1f1,historical
1854,286.77271073002714,267.6527409631441,255.7863652873536,274.6923856053196,267.01615932490597,r1i1p1f1,historical
1855,286.72396389638243,267.7126500667272,255.16986041277798,275.35412910210084,267.1327660476967,r1i1p1f1,historical
1856,286.739491251454,267.6704489485565,255.9870212987895,275.01540193786104,267.23555162157567,r1i1p1f1,historical
1857,286.7622089193491,267.5603660352546,256.2477540267211,274.6212686039044,267.1156580870184,r1i1p1f1,historical
1858,286.87590430403037,267.69571874401004,255.72388157075915,275.3267032954697,267.2986368125564,r1i1p1f1,historical
1859,286.85330749426157,267.5533290842778,255.72263752296647,274.81625518492996,267.0319969604474,r1i1p1f1,historical
1860,286.77314962273005,267.4369471414204,256.5284971450834,274.6569756226773,267.19885998154643,r1i1p1f1,historical
1861,286.8000844823601,267.5980396688283,256.0902610675178,275.37501245491177,267.4211750143134,r1i1p1f1,historical
1862,286.6698355165827,267.6012194513844,255.3692391610672,274.80778411626096,266.9218558617373,r1i1p1f1,historical
1863,286.8379716997227,267.58881769256317,255.99626439929855,275.26773315877915,267.3386257441481,r1i1p1f1,historical
1864,286.70483071151597,267.41723385944334,256.95371422467593,274.310463999024,267.17387771110606,r1i1p1f1,historical
1865,286.78382200387694,267.76319903894307,256.7879931442211,275.12534136069337,267.56905825089603,r1i1p1f1,historical
1866,286.79780476013093,267.6341161736227,256.4928059691098,275.07965573677893,267.4240438103785,r1i1p1f1,historical
1867,286.68971812537285,267.45008002201166,256.17584744267265,275.28381927633825,267.3762988884976,r1i1p1f1,historical
1868,286.6204964420177,267.452099023203,255.80399391431183,275.67054305213713,267.43379031154507,r1i1p1f1,historical
1869,286.7389145846631,267.46301448220345,256.47081505790425,275.18483887570056,267.4300481589576,r1i1p1f1,historical
1870,286.753698241393,267.2985982682364,255.83362535817142,275.1073682292041,267.1505457002111,r1i1p1f1,historical
