year,tas_global,tas_R19,tas_SLOWP,tas_FAST,tas_AGG,member,scenario
1850,286.38132042233696,268.57980904341406,259.297497530676,274.6065997038307,268.32299783128803,r1i1p1f1,historical
1851,286.3059066993679,268.5545621397034,258.1959267214674,274.60624059926005,267.9555103612571,r1i1p1f1,historical
1852,286.2365676672045,268.37435543379786,257.1062992340545,274.16939229737307,267.35739682803774,r1i1p1f1,historical
1853,286.1298340973183,268.23915318708134,258.2329011656997,274.3341246382111,267.77599912141244,r1i1p1f1,historical
1854,285.9687771523541,267.9551117048225,257.7792314330403,274.1065957177777,267.4624031750372,r1i1p1f1,historical
1855,286.17733370665235,268.14629999081126,257.8017783196882,274.51660595237564,267.699613187552,r1i1p1f1,historical
1856,286.09352779746916,268.332623103014,256.34544603576626,274.4552220961476,267.23116330293584,r1i1p1f1,historical
1857,285.69323289165266,268.06788221383374,256.0122716126886,273.7285306773457,266.7297538073799,r1i1p1f1,historical
1858,285.8288810433057,268.08745997760457,255.93844367023397,273.6717452264645,266.6832254102776,r1i1p1f1,historical
1859,285.78337885804604,268.10040258227525,255.56199429146355,273.48153815173976,266.47399119522555,r1i1p1f1,historical
1860,285.9143059922275,267.9942538109267,257.1199760817267,273.76950582836474,267.0975542565988,r1i1p1f1,historical
1861,285.9320880794127,267.96430014348164,255.52609102155014,274.27717382614816,266.80280702307226,r1i1p1f1,historical
1862,285.8857844858088,268.244365231645,255.7626962201099,273.80553887383337,266.7200750128578,r1i1p1f1,historical
1863,285.7388059500685,268.04466495357235,256.1532743549217,273.5807502724843,266.7027629363871,r1i1p1f1,historical
1864,285.853395204093,267.88522301963883,257.3857042420956,273.8821353175448,267.2144726270226,r1i1p1f1,historical
1865,286.0057757248832,268.0778092437382,257.5227748518438,274.0199379708594,267.36341188322484,r1i1p1f1,historical
1866,285.66277866057715,267.97788491289657,256.60294607620096,273.3260939564502,266.71863114947996,r1i1p1f1,historical
1867,285.9509230128227,268.0529626788006,257.62961677936016,273.93500780673014,267.3539936302369,r1i1p1f1,historical
1868,286.035292186676,268.1382489445483,257.3836742699031,274.3279612087577,267.47305187834786,r1i1p1f1,historical
1869,285.86459525241366,268.06809947169023,257.18021900425384,274.0589516510612,267.26688792973937,r1i1p1f1,historical
1870,285.937777777382,267.8703494931368,257.06551816524825,274.27600276194795,267.2887506064158,r1i1p1f1,historical
1871,286.0178929114175,268.0110793643144,257.1581582686895,273.663345038664,267.0643791700979,r1i1p1f1,historical
1872,285.81998782764936,268.00152817094107,256.8330076259329,273.7607553530494,267.00068365221057,r1i1p1f1,historical
1873,286.12191674002884,268.1535364980498,257.3618374383829,274.26048586777284,267.4377654099362,r1i1p1f1,historical
1874,285.90842413639376,267.83860220327114,256.030091213512,274.0242655722091,266.82510722204745,r1i1p1f1,historical
1875,285.8677520121912,267.9249986572172,255.66401605150799,274.21136095091543,266.8094669949474,r1i1p1f1,historical
1876,285.9874780377863,268.0743921058721,256.6833948132731,273.99948642424107,267.0773225071179,r1i1p1f1,historical
1877,285.738276778204,267.56247909746696,256.6522791918991,273.8433249984326,266.8883816884664,r1i1p1f1,historical
1878,285.95959571671057,267.7263132733548,256.7950511054361,273.9570348066103,267.02205360235445,r1i1p1f1,historical
1879,286.0204541210003,267.99120076685557,255.5284449617523,273.93036479842056,266.6483756006883,r1i1p1f1,historical
1880,285.9772489255239,268.1178262937829,257.28506825952826,274.0218595091221,267.29448102230646,r1i1p1f1,historical
1881,285.8225063638717,267.7892073067433,257.24946259669264,273.83064591730044,267.1258787830765,r1i1p1f1,historical
1882,285.9504778132367,267.8789398099591,257.7046309214373,274.0347475705366,267.38875240931833,r1i1p1f1,historical
1883,286.03494989576166,268.2717785499379,257.0982254954954,274.1739258473773,267.3355422185264,r1i1p1f1,historical
1884,285.5876550205327,267.8629067816812,256.8174636651565,273.58774346497154,266.88657232743003,r1i1p1f1,historical
1885,285.44162907741384,267.8061013239367,256.337503877043,273.3561563535551,266.60964495115684,r1i1p1f1,historical
1886,285.6599155517904,267.9295635910023,256.45979292382737,273.41615877292185,266.7032995757449,r1i1p1f1,historical
1887,285.74438948557906,267.9367766053185,256.7173988030991,274.00226423531825,267.061207833378,r1i1p1f1,historical
1888,285.7603838976447,268.0297144779381,256.07164303243246,274.11703627179827,266.9214658333767,r1i1p1f1,historical
1889,285.683881928571,267.9024160988714,256.420356406856,273.92291523459124,266.919647716696,r1i1p1f1,historical
1890,285.6510881749272,267.92311456467223,257.21325245403017,273.78038109973556,267.11848170506863,r1i1p1f1,historical
1891,285.6372492086457,267.7932424994079,256.44626654258747,273.65582481941584,266.781659812562,r1i1p1f1,historical
1892,285.78623840082173,268.10076408782743,256.62008767089316,273.6079598076008,266.88046650484307,r1i1p1f1,historical
