year,tas_global,tas_R19,tas_SLOWP,tas_FAST,tas_AGG,member,scenario
1850,287.5928181241758,268.06354743554414,259.8790809735005,276.9300512687401,269.484171208327,r1i1p1f1,historical
1851,287.809485536016,268.17615217482734,259.2496405887973,277.50921880235643,269.56918487912276,r1i1p1f1,historical
1852,287.71376357437214,268.1308828669047,260.7728351056369,277.604689440147,270.10470904096707,r1i1p1f1,historical
1853,287.84387459333686,268.07868350191563,260.87079077838257,277.17290438402335,269.92587641508726,r1i1p1f1,historical
1854,287.8945295126574,268.1147913594908,260.56521867456235,277.5366894942235,270.00159836054314,r1i1p1f1,historical
1855,287.6631786283807,267.95367810690414,260.4430906861373,277.1380630366829,269.743180548345,r1i1p1f1,historical
1856,287.633425105723,267.9994986376025,259.81453672163127,277.0659651882448,269.512668666616,r1i1p1f1,historical
1857,287.8636070713434,268.2716860964195,260.068983952699,277.7742205838907,269.98120008523165,r1i1p1f1,historical
1858,287.6969994398874,268.05958090389345,260.7416213787178,277.66754581408213,270.1087838649049,r1i1p1f1,historical
1859,287.4257292750117,268.158277925703,259.72206786752116,276.70964423820084,269.35004769617893,r1i1p1f1,historical
1860,287.3638377319002,267.8666700831893,259.03552940445974,276.5111864633757,268.97181656144494,r1i1p1f1,historical
1861,287.3683432898821,267.83710877021525,258.5871960102805,276.95650410983546,269.0247771695857,r1i1p1f1,historical
1862,287.4200587378725,268.00431075231756,258.8867046112312,276.9540866789619,269.1568263321539,r1i1p1f1,historical
1863,287.7351454016141,268.1911097090395,258.96717461855354,277.4046243703018,269.4309534937665,r1i1p1f1,historical
1864,287.87600713686675,268.40871990042984,258.2976923145468,277.2369031721943,269.1783312906867,r1i1p1f1,historical
1865,287.6155483894885,268.0183902090726,259.6089665555108,276.9068344728685,269.3752445773781,r1i1p1f1,historical
1866,287.50195741789076,267.68478324290624,259.5244661638433,276.91923319827725,269.2839363156904,r1i1p1f1,historical
1867,287.5199814259616,267.8032307631564,259.0691719047375,277.2719293131178,269.3224044860192,r1i1p1f1,historical
1868,287.8644167508764,268.252274703105,259.3165294356934,277.9897823214435,269.82978414001036,r1i1p1f1,historical
1869,287.79620111845344,268.33901578986007,259.3020025325048,277.53099763139005,269.6303160322803,r1i1p1f1,historical
1870,287.5466267505406,267.9171184747702,259.5281271312456,277.0362907213954,269.38766165402654,r1i1p1f1,historical
1871,287.6216643893036,267.8415176417747,259.5570333733223,277.3416067714568,269.52301673248394,r1i1p1f1,historical
1872,287.60785275776556,267.3725560656689,259.1746866939147,277.62765625385936,269.43257206571707,r1i1p1f1,historical
1873,287.46069367205314,267.7196870663131,259.797196206495,277.1471012905121,269.48647618209446,r1i1p1f1,historical
1874,287.4748223736574,267.72231817185803,260.1300225559884,277.15899739952164,269.6019354630404,r1i1p1f1,historical
1875,287.56968028218506,267.8493789715049,259.75795173575,276.7815957273833,269.3310506302196,r1i1p1f1,historical
1876,287.63543076410315,267.7019182584546,261.358194520512,277.47989522170553,270.15016801258963,r1i1p1f1,historical
1877,287.7804193851251,267.82801237478355,260.6419330676442,277.42787930553675,269.9168088616276,r1i1p1f1,historical
1878,287.82822716675616,267.9548357600549,260.7056468719715,278.0792554522376,270.2660880444175,r1i1p1f1,historical
1879,287.7210116496429,267.86893408888665,259.4563891166144,277.54669709442646,269.59071590504357,r1i1p1f1,historical
1880,287.7569708384842,267.9890769731707,259.83600779760894,277.38520991598807,269.6655737773674,r1i1p1f1,historical
1881,287.62436518566085,268.1614062774259,259.2213984206291,277.1926532151355,269.41006960526835,r1i1p1f1,historical
1882,287.5292518605232,267.98640252914095,260.02073960128,277.28359313256163,269.6786254864534,r1i1p1f1,historical
1883,287.67490958563326,268.20039224950324,260.0885748774746,277.6224615484296,269.9024731263734,r1i1p1f1,historical
1884,287.44550509454467,267.82382054488926,260.30758774098473,276.7788562681362,269.505133768686,r1i1p1f1,historical
1885,287.62575250331673,268.1396849976443,260.8280992224534,277.42695365911607,270.0422979282485,r1i1p1f1,historical
1886,287.59339231476963,267.9396579975545,260.0670897021261,277.26993468862685,269.6778202086529,r1i1p1f1,historical
1887,287.4368462595543,267.9393488329878,258.68549460061115,276.7000983616146,268.95944203787485,r1i1p1f1,historical
1888,287.5416978722074,267.8284736075924,260.07024182215054,277.0379183066174,269.5481957712702,r1i1p1f1,historical
1889,287.6086492971951,267.85955169556956,259.6999276548974,277.09444701699056,269.4591390506522,r1i1p1f1,historical
1890,287.73491557547436,268.0015069250279,260.56379230820164,277.1329328597744,269.79040861061065,r1i1p1f1,historical
1891,287.76466059375406,267.9091488742703,259.6901377961474,277.13450641900533,269.4847941511533,r1i1p1f1,historical
1892,287.69508201904205,267.9411049135721,260.5441684225637,277.81876461651564,270.08938788393937,r1i1p1f1,historical
