year,tas_global,tas_R19,tas_SLOWP,tas_FAST,tas_AGG,member,scenario
1850,287.017685902334,267.85056910704077,258.61310727166693,275.58572128687115,268.4005506494444,r1i1p1f1,historical
1851,287.0264272185397,268.0961303823118,258.73604247516096,275.36889168182745,268.39142648949723,r1i1p1f1,historical
1852,287.1780159340748,268.2254192943942,258.06206026724243,275.2559581663554,268.1443843346805,r1i1p1f1,historical
1853,287.0806828856443,267.65954483746856,259.23578134516305,276.0191595268363,268.76650351561716,r1i1p1f1,historical
1854,287.14921972053094,267.65205665305257,257.81593794857827,275.7846422714565,268.18952715845273,r1i1p1f1,historical
1855,286.92159588251315,267.5524855902931,257.8200376500187,275.6336067305924,268.10017129706625,r1i1p1f1,historical
1856,286.94620046444373,267.4414210225526,258.71045849420733,275.510813553127,268.31284948233963,r1i1p1f1,historical
1857,287.0104120757193,267.9353748395783,258.6568668388926,275.50650204850285,268.3958176048414,r1i1p1f1,historical
1858,286.92680069562005,267.7284527609263,258.34539675408496,275.66330901382514,268.32316781720664,r1i1p1f1,historical
1859,287.0378822380401,267.57931996788477,258.56352850477384,275.9529351647389,268.4981747124208,r1i1p1f1,historical
1860,287.00075267016825,267.4654810439761,259.1800199519776,275.9676015956638,268.6839689250716,r1i1p1f1,historical
1861,286.88531261636643,267.28608034775124,257.6995176819166,275.8082220926054,268.0861886668222,r1i1p1f1,historical
1862,286.8720412880863,267.7659610082333,258.2515706749425,275.42309810352185,268.18874800744607,r1i1p1f1,historical
1863,286.78449935754304,267.68879923005403,257.24051927036714,275.63185250040976,267.93718380867614,r1i1p1f1,historical
1864,286.88837942494524,267.7650297822852,257.6956802094624,275.2624918510445,267.93137552370655,r1i1p1f1,historical
1865,286.8270039171913,267.6714509746153,258.4808508842802,275.20834918593135,268.1449187328018,r1i1p1f1,historical
1866,286.85195807855365,267.7442782575966,257.56917849054287,275.43591013168407,267.9658880566978,r1i1p1f1,historical
1867,286.9515681527567,267.74426155991847,258.6394435385468,275.9685904667755,268.5646400667634,r1i1p1f1,historical
1868,286.801566090117,267.6029384087901,258.39223429966745,275.7227640924871,268.3400619423442,r1i1p1f1,historical
1869,286.86532253593293,267.5346471061327,259.0541759257176,275.3872586896875,268.3879035582136,r1i1p1f1,historical
1870,286.9265954131846,267.7296374057175,259.3727378043799,275.3020781268677,268.49361471222784,r1i1p1f1,historical
1871,286.9806000285296,267.76775187668363,259.05258584676045,275.4746156040848,268.47629258109214,r1i1p1f1,historical
