year,tas_global,tas_R19,tas_SLOWP,tas_FAST,tas_AGG,member,scenario
1850,285.57213197075856,265.85417398287353,258.2446092555478,274.18173632621637,267.213893007436,r1i1p1f2,historical
1851,285.50488230063706,265.9613320229414,257.915477305811,274.1532593129457,267.1147611546151,r1i1p1f2,historical
1852,285.54050262853184,266.1802498710932,257.9631819539201,274.1686333527198,267.1830331313935,r1i1p1f2,historical
1853,285.58241492951544,265.99410063903605,257.46460915605263,274.2042708802225,266.9970201206019,r1i1p1f2,historical
1854,285.5703746870365,266.26092776237374,256.89247052228154,274.0991261938451,266.81562766448786,r1i1p1f2,historical
1855,285.65055188050326,266.463336787393,256.21872203310926,273.89112522785837,266.539771297452,r1i1p1f2,historical
1856,285.53036281352814,266.01547215347233,257.68919500109985,274.1406642294976,267.04578802035303,r1i1p1f2,historical
1857,285.51716461916374,265.97014963129897,257.30963314941243,274.4118777004825,267.0373598201826,r1i1p1f2,historical
1858,285.4443997697021,265.8676704988557,256.7279406049782,273.86158480622765,266.5697461690572,r1i1p1f2,historical
1859,285.52994348664447,266.21835919174293,256.03759338721744,273.727371795221,266.3534384764093,r1i1p1f2,historical
1860,285.5417437306754,266.4669627033687,256.53472745925495,273.7987643361139,266.60157139059004,r1i1p1f2,historical
1861,285.345989442772,266.0953609188845,255.07936079180416,273.7997502558067,266.04648803907867,r1i1p1f2,historical
1862,285.4492523926328,266.302586012014,254.68738302076542,273.10701275214984,265.6395083544157,r1i1p1f2,historical
1863,285.44256698375403,266.0769223337865,255.5851488406075,274.1769712306827,266.3837991154539,r1i1p1f2,historical
1864,285.41149414194996,265.9212610380383,255.44797462385577,273.86411164536185,266.1613322273557,r1i1p1f2,historical
1865,285.4682081142096,265.9836460704474,256.9432786170154,274.2939483209876,266.8650689711207,r1i1p1f2,historical
1866,285.48782286457396,265.98050703291847,256.8436694761628,273.9109580768744,266.6541097942904,r1i1p1f2,historical
1867,285.3813919954851,265.7884249561804,257.55627154771827,273.80616698032316,266.79986129096307,r1i1p1f2,historical
1868,285.42256574384527,265.8823326959219,256.5478938885363,273.98022253691323,266.568615432961,r1i1p1f2,historical
1869,285.4652536263742,265.7940298252243,257.15327979547453,274.0257749957377,266.7703823096504,r1i1p1f2,historical
1870,285.48171031225064,265.6470701180018,257.98823916855275,274.17230191691993,267.0822415948714,r1i1p1f2,historical
1871,285.48147928415347,265.9061311691483,255.02466005753033,273.9835813895051,266.07443988791096,r1i1p1f2,historical
1872,285.4145866760153,266.13015698451443,255.80548454535023,274.2405457944664,266.4967525048443,r1i1p1f2,historical
1873,285.45745804440196,265.9625956265065,255.14585597787453,273.35613271210633,265.8350970844187,r1i1p1f2,historical
1874,285.45521489149684,266.41976207347795,256.1025321908542,273.2951082069489,266.21619863861895,r1i1p1f2,historical
1875,285.5726472733803,266.1375468081278,255.56482417288748,273.98880453293333,266.3024686920985,r1i1p1f2,historical
1876,285.47141334956666,265.85448520162174,256.3277093559494,273.80301447510766,266.4082999075544,r1i1p1f2,historical
1877,285.4830743230481,265.59482482025504,255.77424320825583,274.16153236821026,266.33867505212737,r1i1p1f2,historical
1878,285.4705622756746,265.9046775384225,256.12570085821557,273.9136129171279,266.4036019814691,r1i1p1f2,historical
1879,285.5023179748291,266.26701837683527,257.1093396266455,274.57025821612643,267.1066076016929,r1i1p1f2,historical
1880,285.63522615860546,266.54789883204984,256.42859646574647,273.9347400732611,266.6465381245709,r1i1p1f2,historical
1881,285.43539013543756,266.0427854965051,257.00205411031817,273.7688891739401,266.65323564146723,r1i1p1f2,historical
1882,285.6167347781427,266.22421932619255,258.13094444844427,274.0773409978532,267.20498070230906,r1i1p1f2,historical
1883,285.6110875153821,265.8608257101495,257.44460185257327,274.43676002269797,267.0705553004284,r1i1p1f2,historical
1884,285.38294453324374,266.2337198735926,256.5033613951905,273.7841998187875,266.53607014903133,r1i1p1f2,historical
1885,285.34135487406235,266.0262428352738,256.0136154147432,273.7371700163265,266.31020195957046,r1i1p1f2,historical
1886,285.57330125873096,266.08374152329225,257.68538373465015,274.33425136828555,267.1484663661413,r1i1p1f2,historical
1887,285.6455875412429,266.31542539602276,256.78887313751363,273.7359164976079,266.62449821680156,r1i1p1f2,historical
1888,285.7797194199878,266.499186785835,258.19783939072806,274.47073397170243,267.46646218845996,r1i1p1f2,historical
1889,285.6416838164127,266.55422795996674,257.573433216474,274.4101534112462,267.2445683403773,r1i1p1f2,historical
1890,285.58219107848976,266.4040644385228,257.2919272854548,274.0258352197996,266.94267199410524,r1i1p1f2,historical
1891,285.55630342519885,266.18371565366476,256.6909725539434,274.04360772038,266.70762161748627,r1i1p1f2,historical
1892,285.61819138733284,266.3510467772815,258.03415694720087,274.0445675914555,267.1843115879944,r1i1p1f2,historical
1893,285.65350808172917,266.21821804204467,257.7762798280703,274.1173560137933,267.1057111031529,r1i1p1f2,historical
1894,285.5910883306642,266.22604383639,258.1055100131101,274.0069382148735,267.1643585258374,r1i1p1f2,historical
1895,285.6725146564815,266.02923815566544,257.55432460621904,274.1542563977557,267.01061779311533,r1i1p1f2,historical
1896,285.51685901498587,265.8779801235459,257.5722314769159,274.30497188635525,267.0549675340963,r1i1p1f2,historical
1897,285.52589291911994,266.29793008074097,257.72009239378923,273.9710279042684,267.0359545972144,r1i1p1f2,historical
1898,285.61709390691186,266.2068499880679,256.88461808874365,274.7308438222237,267.09470047409087,r1i1p1f2,historical
1899,285.6880677472069,266.4828955320486,257.1239300963777,274.34327014227347,267.0509969022713,r1i1p1f2,historical
1900,285.6425783390677,266.2954452891307,256.77819631223974,274.09244197636946,266.78213605207594,r1i1p1f2,historical
1901,285.6499595771192,266.4627800527031,257.1021199388113,274.20973578813465,266.9777397792317,r1i1p1f2,historical
1902,285.67860736806165,266.464333288201,257.1861059571216,274.03132987358595,266.9229532182737,r1i1p1f2,historical
1903,285.5698241668576,266.2839358895202,257.7387017290359,273.9877550404487,267.04692032251853,r1i1p1f2,historical
1904,285.5065163703692,266.2788186575824,256.673269537586,274.1540442893813,266.7727552857032,r1i1p1f2,historical
1905,285.5664362132133,266.2040947106729,257.11889872750675,274.4233703631744,267.028579979498,r1i1p1f2,historical
1906,285.6729770080494,266.10936947147815,257.489435777679,274.1958938610156,267.0252351281812,r1i1p1f2,historical
