year,member,tas_global,tas_gis_south,tas_gis_all,tas_gis_central,tas_gis_north,scenario
1850,r1i1p2f1,286.6197069412744,255.81438145665498,251.53728522864594,249.3918902089043,249.93234184863897,historical
1851,r1i1p2f1,286.547605331634,254.26079930042278,250.48735434484368,248.75755621971217,248.83384341933686,historical
1852,r1i1p2f1,286.59101485907814,255.13482333126586,251.09970789117742,249.1701615072433,249.44785305452302,historical
1853,r1i1p2f1,286.55535954054164,255.61982079000097,251.47043537312328,249.6923444060281,249.47136738074838,historical
1854,r1i1p2f1,286.5338070994328,254.33736239274097,250.37043001302573,248.4912379305181,248.72061272429463,historical
1855,r1i1p2f1,286.6809613883902,255.0875143357397,251.25130081064867,249.66522834324368,249.31882771382953,historical
1856,r1i1p2f1,286.7233151049098,256.32738849144545,252.38877505528654,250.55204255025433,250.70839648691108,historical
1857,r1i1p2f1,286.57910760412494,255.8209978278382,251.53808514082138,249.5297018281605,249.7269806684419,historical
1858,r1i1p2f1,286.4946201904891,255.53061924579893,251.2806360106072,249.58862684004535,249.0447790903462,historical
1859,r1i1p2f1,286.6656600569084,254.7512967229939,251.023469136635,249.40314548769064,249.26084719970225,historical
1860,r1i1p2f1,286.55634926202447,256.5431337889854,252.71474885551916,250.91551445260836,251.1016693264114,historical
1861,r1i1p2f1,286.4420519811558,253.9106766626996,250.0461101135499,248.41237106787003,248.15175096937475,historical
1862,r1i1p2f1,286.4396028697495,257.57392730841826,253.135420423311,251.17922503939806,251.07608491559245,historical
1863,r1i1p2f1,286.59324247719445,255.88405494464254,251.50920449137828,249.67969808866485,249.33562304293275,historical
1864,r1i1p2f1,286.5474843818861,254.8038625689231,251.0785769798693,249.20682011670823,249.68528836373872,historical
1865,r1i1p2f1,286.48980031587996,253.62812080417297,250.17081648133575,248.4504613753789,248.8533302220522,historical
1866,r1i1p2f1,286.49635444433363,256.06436946882087,251.92498026118383,250.01864163211116,250.12392241829076,historical
1867,r1i1p2f1,286.5019154022631,254.08068383748656,250.29615844931575,248.28610466434915,249.0389237020593,historical
1868,r1i1p2f1,286.5759232140785,254.5675964363189,250.86081728227512,249.01432656647745,249.4511737662086,historical
1869,r1i1p2f1,286.56722477166613,255.4612688068036,251.14393793355003,249.51712385672263,248.73852843931846,historical
1870,r1i1p2f1,286.5356897343275,255.58897124337062,251.16983520145894,249.4273452430104,248.8204083541346,historical
1871,r1i1p2f1,286.5533806559053,253.87819095309285,250.17752977817287,248.4744847180634,248.56555095049808,historical
1872,r1i1p2f1,286.48252905299,254.50735023740603,250.12061115127855,248.2565117206059,247.984302827644,historical
1873,r1i1p2f1,286.3723186516385,255.97055753460648,252.55554435351402,250.9347292242668,251.13974859757624,historical
1874,r1i1p2f1,286.4410997186759,254.68150812811479,250.64973566168342,248.95009240186135,248.66644383383843,historical
1875,r1i1p2f1,286.4501062981138,253.95908937177714,250.7614604558405,249.1398328034173,249.5873713424281,historical
1876,r1i1p2f1,286.44877459491585,254.6322471792386,250.86147081802602,249.0194197756311,249.37454653382073,historical
1877,r1i1p2f1,286.5123945205586,255.7118374125878,252.12351876914818,250.6865102669198,250.24803155095034,historical
1878,r1i1p2f1,286.59489920789156,253.9061247047664,250.1199706794759,248.36402590539382,248.49051260917415,historical
1879,r1i1p2f1,286.66932045053574,255.57828377048392,251.35893606727404,249.46622193157975,249.4495483288205,historical
1880,r1i1p2f1,286.54023313889206,255.0556002127641,250.9025834521419,249.108024540328,248.92350335595413,historical
1881,r1i1p2f1,286.44481189731596,253.66943470598702,249.96918745111202,247.97561602975986,248.78117445944523,historical
1882,r1i1p2f1,286.4271193138672,255.36031931884577,251.18761081405313,249.58914352830612,248.90089514324828,historical
1883,r1i1p2f1,286.4360556794943,255.3621933053366,251.62319912516782,249.86270428593238,250.05255324716128,historical
1884,r1i1p2f1,286.07831316897597,253.48522872563538,249.81309768839935,248.02252536432923,248.36027646553512,historical
1885,r1i1p2f1,286.1360398228973,252.8847730663192,249.25415559432565,247.38717553189562,247.95864811090405,historical
1886,r1i1p2f1,286.2778441987779,253.95795729594482,250.6036679087489,248.98783449892278,249.24779728198942,historical
1887,r1i1p2f1,286.2968625199684,254.985307346143,251.05456575148685,249.30323459047446,249.25840511944472,historical
1888,r1i1p2f1,286.3082830437146,254.92246016251423,250.93609105250607,249.04969396750406,249.27527114743344,historical
1889,r1i1p2f1,286.4558252870676,254.76659457084654,251.2888908003267,249.66527411738784,249.807815693461,historical
1890,r1i1p2f1,286.5354199555862,254.0563644141472,250.63273104970656,248.93270550635702,249.32286468348238,historical
1891,r1i1p2f1,286.57354710969537,255.51516377769963,251.65448530829377,249.96891813547134,249.8399792967834,historical
1892,r1i1p2f1,286.5516697042749,256.28172597190456,252.2021162705713,250.48091910329524,250.19731520280402,historical
1893,r1i1p2f1,286.62224120378227,254.600302882264,250.82903298573686,249.07701717109336,249.21031593401935,historical
1894,r1i1p2f1,286.5605257783717,254.52120490436533,250.93492261167447,249.3307889641161,249.30531117537777,historical
1895,r1i1p2f1,286.5495926454899,254.1672958338,250.1655131390223,248.12581861158122,248.71110474112993,historical
1896,r1i1p2f1,286.5184136967727,254.91476209603508,251.14553872291413,249.7284964603284,249.04078633319412,historical
1897,r1i1p2f1,286.49655492189925,255.16990077518275,250.97646378507525,248.93456368052532,249.31321692393988,historical
1898,r1i1p2f1,286.4575045411844,255.1610998832485,251.4371153813255,249.65554674738343,249.91379660187604,historical
1899,r1i1p2f1,286.5055240765746,255.18283795001938,250.91217798026972,248.9619803129124,249.0298116458497,historical
1900,r1i1p2f1,286.5264188449656,254.30722929608964,250.38583664133915,248.5113391816535,248.7795627595005,historical
1901,r1i1p2f1,286.6497890589847,254.58934636584377,250.77285848096483,248.93370171668053,249.23113816630962,historical
1902,r1i1p2f1,286.6410569798282,254.60330535723259,250.88924045533972,249.29615383618568,249.10214194597052,historical
