year,member,tas_global,tas_gis_south,tas_gis_all,tas_gis_central,tas_gis_north,scenario
1850,r1i1p1f1,286.5520439138865,255.37140384981757,251.23361700627504,249.38198618506985,249.0501590639898,historical
1851,r1i1p1f1,286.616754301272,255.1461282092765,251.3176716745234,249.4002774101739,249.59790173847176,historical
1852,r1i1p1f1,286.74631056658717,254.55651688956726,250.85168611280233,248.94319962054536,249.26544945660524,historical
1853,r1i1p1f1,286.73550963615446,255.5332670485052,251.48605653344285,249.8202508885385,249.1365977018164,historical
1854,r1i1p1f1,286.56919124587444,255.40644090914208,251.18318258690883,249.13443336739513,249.18839859524658,historical
1855,r1i1p1f1,286.63920557705285,253.52117342277114,250.2589065141558,248.0782894883565,249.59806216546332,historical
1856,r1i1p1f1,286.74887521744375,254.93045637620494,251.472301032343,249.6812861985586,250.00580474736287,historical
1857,r1i1p1f1,286.73918735291517,255.09748602043007,251.11266860846388,249.35128181830726,248.9778650893569,historical
1858,r1i1p1f1,286.7819986901696,255.1957629914346,251.79769918356567,249.87800939244482,250.59182533909154,historical
1859,r1i1p1f1,286.60657571731247,255.0002352383722,251.02050926366587,248.93825918306092,249.3638917877479,historical
1860,r1i1p1f1,286.57961979983884,253.5211521882455,249.8822704095076,247.89125519212652,248.49570046585515,historical
1861,r1i1p1f1,286.70819251994556,256.2523823476796,252.46772043625393,250.73524083994343,250.52779843351135,historical
1862,r1i1p1f1,286.53590267622053,254.42897851328837,250.2409821761164,248.10587183769994,248.4151042566726,historical
1863,r1i1p1f1,286.5921140272609,255.20072376628264,251.18727752414986,249.09899316715098,249.49954150296097,historical
1864,r1i1p1f1,286.6288492217496,254.6388612063419,250.66818020500284,248.62327668752548,248.96733654090667,historical
1865,r1i1p1f1,286.56527820421195,255.49003600337556,251.35125970741296,249.5814793663014,249.04618604244047,historical
1866,r1i1p1f1,286.5057592716348,255.38968190658082,251.18097960646264,249.2101654792933,249.08878089193354,historical
1867,r1i1p1f1,286.61396107362697,255.9310469834584,252.0884208204942,250.0421830581057,250.5414350848283,historical
1868,r1i1p1f1,286.6252347291357,255.85981695677785,251.26216582679737,249.41753984986966,248.52292385246108,historical
1869,r1i1p1f1,286.6135036867019,255.12339245682134,251.2243368175751,249.25378554406944,249.49904439924404,historical
1870,r1i1p1f1,286.6962996314711,255.08012001052805,251.22630516304994,249.2548436346282,249.55601537195486,historical
1871,r1i1p1f1,286.7623015046409,255.50675741857992,251.7763880190162,249.8114656764345,250.24290297782966,historical
