year,member,tas_global,tas_gis_south,tas_gis_all,tas_gis_central,tas_gis_north,scenario
1850,r31i1p1f1,287.6568355850729,256.7748473563756,252.84372343502753,250.8803322413464,251.0313962957006,historical
1851,r31i1p1f1,287.82394059917567,258.04943676058275,254.32222324187228,252.38551704902827,252.70734412342435,historical
1852,r31i1p1f1,287.72618710656326,258.0785479939199,254.17064751118426,252.25799848924282,252.30561915619143,historical
1853,r31i1p1f1,287.6349783415407,256.8919482936707,252.90692651798463,250.68882260639236,251.38647811803324,historical
1854,r31i1p1f1,287.6304496717341,256.73755085959885,252.73706110790013,250.41678568410316,251.34940696719832,historical
1855,r31i1p1f1,287.509725348127,258.76783468986724,254.52427796902404,252.47482220176093,252.4688333261709,historical
1856,r31i1p1f1,287.6140649222657,258.31777337729693,254.16129367919496,252.22621487964733,252.0417837215823,historical
1857,r31i1p1f1,287.7486410699596,258.0130415802046,253.95499878945228,252.09600265617053,251.8457739413446,historical
1858,r31i1p1f1,287.6822072945183,257.3726212310923,252.8289523525816,250.47542892365723,250.85998503850558,historical
1859,r31i1p1f1,287.70623781304033,258.094193960993,253.8678492714981,252.04869384963624,251.50295832833996,historical
1860,r31i1p1f1,287.75805879206416,258.55387941810403,254.64433468361528,252.57947072347903,253.00681120410235,historical
1861,r31i1p1f1,287.7171525767941,256.6924951059932,252.77419964092542,250.76704126861088,251.03673783504624,historical
1862,r31i1p1f1,287.5638953438613,258.33409429923324,253.9552861493301,251.66265848922856,252.08200566871378,historical
1863,r31i1p1f1,287.7610270060832,257.99659486539815,253.769620141469,251.60335662652935,251.89839368947034,historical
1864,r31i1p1f1,287.87281049092246,257.1080702932208,253.23712119430297,250.94507522467387,251.95611605992227,historical
1865,r31i1p1f1,287.8855510279099,258.72040357975266,254.58251747874291,252.42922936084395,252.801774847354,historical
1866,r31i1p1f1,287.90137601277684,258.7422015085096,254.57463725694484,252.44314665271125,252.72663313565258,historical
1867,r31i1p1f1,287.86725608170735,258.0392441926557,253.94115361555382,251.91626660697068,252.02249416053348,historical
1868,r31i1p1f1,287.8307686994305,259.79349195324176,255.34123082005024,253.4896985250456,252.764615016126,historical
1869,r31i1p1f1,287.80118005679776,259.2638602518996,255.10727161195086,253.32448847425795,252.77467119452024,historical
1870,r31i1p1f1,287.74467848486256,260.40919244679316,255.67120283786065,253.78508305254357,252.8054293411992,historical
1871,r31i1p1f1,287.7188813869788,258.83984366724457,254.6662525807413,252.83983578358007,252.3804410435618,historical
1872,r31i1p1f1,287.7726684883993,259.6528335547427,255.56813197537363,253.57833696010854,253.61387358599504,historical
1873,r31i1p1f1,287.78509623693327,260.5934858013483,256.06221818947733,254.12810372541603,253.5144483958726,historical
1874,r31i1p1f1,287.68980461810503,259.30864736111636,254.98621590599043,252.82087324880897,252.99814772171598,historical
1875,r31i1p1f1,287.78798309718934,259.4451603381157,255.3575122900042,253.5796364680475,253.10313844287856,historical
1876,r31i1p1f1,287.8337313297855,258.42122041554416,254.5021111840078,252.44155427590528,252.84249548704955,historical
1877,r31i1p1f1,287.6626433621769,256.695618315166,252.90460167021837,250.95100364177284,251.2412796309185,historical
1878,r31i1p1f1,287.79039722155636,258.4674969684995,254.32076096031935,252.44684297102938,252.12819319497942,historical
1879,r31i1p1f1,287.74184598725634,259.94982143632126,255.61806149545487,253.70389837072284,253.2543455242267,historical
1880,r31i1p1f1,287.761552259182,259.1145494045813,254.70564388246046,252.58460077302283,252.54887164034224,historical
1881,r31i1p1f1,287.80750116004845,259.12782651558206,254.73329883019156,252.6078879188698,252.6078620148803,historical
1882,r31i1p1f1,287.7932911507455,259.4406588890596,254.9962232277153,253.098248548574,252.49634397435537,historical
1883,r31i1p1f1,287.5941499432573,257.95233387549916,253.87934933653938,251.89771141264228,251.92732904086105,historical
1884,r31i1p1f1,287.3345748926159,258.5423585152549,253.74475138427337,251.77297047702461,250.9369703583323,historical
1885,r31i1p1f1,287.4454890210545,258.0175637663184,253.68532851178173,251.5810103075242,251.60095751991605,historical
1886,r31i1p1f1,287.4955319156546,258.8771717757967,254.59843241758904,252.62112455833065,252.39990702035803,historical
1887,r31i1p1f1,287.4170775022788,258.7075826144896,254.07466037335203,251.84727049630897,251.8239850477112,historical
1888,r31i1p1f1,287.5811060385389,258.1205542373469,253.91737442294632,252.16109967063346,251.49520166450034,historical
1889,r31i1p1f1,287.6413559292396,258.021351606795,254.12244167560266,252.2895474294616,252.16048744167907,historical
1890,r31i1p1f1,287.62434334897296,257.7774294492671,253.94168130349112,251.98730759494364,252.23447020228312,historical
1891,r31i1p1f1,287.6723673611442,257.9400614515011,254.07739484235748,252.0070543466206,252.49558084548366,historical
1892,r31i1p1f1,287.5675321190222,255.62870086359737,252.10036803561215,249.99401317331478,250.959674321866,historical
1893,r31i1p1f1,287.7068775558763,256.9891766956631,253.22174731536677,251.1756589780207,251.722127250051,historical
1894,r31i1p1f1,287.77124248386474,256.98056368636765,253.58310243368467,251.65068099365828,252.34588181206536,historical
1895,r31i1p1f1,287.73524640996436,257.2432051554821,253.5004516100802,251.45321515391996,252.02965791747846,historical
1896,r31i1p1f1,287.6470172869416,257.2509737535579,253.41662229518667,251.47600862765273,251.67940361929882,historical
1897,r31i1p1f1,287.78864657570847,257.8506313223749,253.87768663243352,252.11641001140046,251.72108094407324,historical
1898,r31i1p1f1,287.908660514173,259.2665846267343,255.0482108242358,252.98335419983127,253.04278504095285,historical
1899,r31i1p1f1,287.75723258257756,259.6738125633181,255.7948996956102,254.0601640281964,253.71444507308516,historical
1900,r31i1p1f1,287.62588748635915,259.0950585049056,254.89276932137344,252.88474086711486,252.82909842335837,historical
1901,r31i1p1f1,287.6830566251929,258.6930046688115,254.54239881440247,252.45720222445212,252.64618076976294,historical
