year,member,tas_global,tas_gis_south,tas_gis_all,tas_gis_central,tas_gis_north,scenario
1850,r1i1p1f1,287.16475768625907,256.63681446784886,252.3909234176419,249.7551988109424,251.37813896886993,historical
1851,r1i1p1f1,287.2681556242717,258.04038745454983,253.71217494822005,251.14906021938154,252.4928772956895,historical
1852,r1i1p1f1,287.1671818682268,258.09991142547534,253.70808190738393,251.14175732559875,252.41880335286965,historical
1853,r1i1p1f1,287.1459326195568,256.909040926823,252.61890900226487,249.92993639749204,251.63452109004203,historical
1854,r1i1p1f1,287.1666115931507,257.21449643718097,253.25175989020016,250.77040080591098,252.33885615107127,historical
1855,r1i1p1f1,287.3102484438935,258.3753189010218,254.0477008749316,251.32788765375156,253.0658068470931,historical
1856,r1i1p1f1,287.3701455090065,258.30415052433875,253.90136621792414,251.17922956301075,252.8345674415821,historical
1857,r1i1p1f1,287.2586239350207,257.6867694197508,253.50117056684087,250.8701604106134,252.55218339849048,historical
1858,r1i1p1f1,287.253838252359,258.0211204423222,253.86844157741288,251.40703070672242,252.7019846556296,historical
1859,r1i1p1f1,287.34087371123866,256.5241345786937,252.3714712497675,249.78082867471846,251.40024640568296,historical
1860,r1i1p1f1,287.27521364871365,257.874322008839,253.98644631363385,251.60338416238622,253.01311317442278,historical
1861,r1i1p1f1,287.25765589645016,257.29130169337407,253.07961027275093,250.38634656442815,252.19397015530708,historical
1862,r1i1p1f1,287.22712257857347,258.2122528864043,253.97780071369056,251.58032910061303,252.6185729453192,historical
1863,r1i1p1f1,287.259925175416,257.9181415875352,253.78023221326598,251.21184643077078,252.79274124370392,historical
1864,r1i1p1f1,287.1890847522738,257.3648888194298,252.9825560935216,250.47473984229384,251.61606710651142,historical
1865,r1i1p1f1,287.23051806148874,257.6566519925819,253.9623097674818,251.53715195736308,253.28020922196646,historical
1866,r1i1p1f1,287.37962940392123,257.0886728733301,253.21427617817187,250.85409330145544,252.22223694210615,historical
1867,r1i1p1f1,287.4478267126643,257.4782978739829,253.27840957824915,250.64289956774155,252.3194117831473,historical
1868,r1i1p1f1,287.41551975717715,259.39736445078927,254.65943094931447,252.15559578595298,252.86865223673277,historical
1869,r1i1p1f1,287.09609842486526,256.4981360034694,252.4147123121412,249.75005953421658,251.63672845281368,historical
1870,r1i1p1f1,286.94899287677174,257.1287850041368,253.0494001401682,250.2319408174774,252.50699225726325,historical
1871,r1i1p1f1,287.233236045965,257.05674577629173,253.27896342850585,250.6035229024146,252.87678638045176,historical
1872,r1i1p1f1,287.27483217243633,256.68771839038334,252.6025477224105,249.99159898909028,251.7413851489364,historical
1873,r1i1p1f1,287.31412346308196,258.936525048415,254.6621557475766,252.09526797103857,253.5118907158017,historical
1874,r1i1p1f1,287.2659610674853,258.29035676808684,254.02443710780113,251.30318772377214,253.1172853131475,historical
1875,r1i1p1f1,287.06342762694413,257.99657315142883,253.2795099810812,250.63174348747467,251.73069867811267,historical
1876,r1i1p1f1,287.10777122934235,258.13208774971633,253.4496724464323,250.91453991561488,251.77147403629863,historical
1877,r1i1p1f1,287.2193463530515,258.96064578414524,254.76961273119596,252.13441438391655,253.82056014042192,historical
1878,r1i1p1f1,287.1923972931547,256.53709443263205,252.25042944837702,249.54931095886337,251.28846676475285,historical
1879,r1i1p1f1,287.0546037618721,256.66917104082046,252.637459368584,249.9676877498435,251.92803423595103,historical
1880,r1i1p1f1,286.8945679566944,256.6922579816273,251.95089945700664,249.2555425980303,250.44539937989137,historical
1881,r1i1p1f1,286.9979017905809,257.24935646940054,253.05267122782362,250.45288137054223,252.04348316463097,historical
1882,r1i1p1f1,287.1057748692305,256.2986295224533,252.19613994463714,249.70306498511863,251.13654914379717,historical
1883,r1i1p1f1,287.1091932079794,255.94295418803557,252.36244189128232,249.86656274825086,251.92106365928115,historical
1884,r1i1p1f1,286.583486076016,255.16430475302846,251.1753311070222,248.50578969759138,250.51582890127818,historical
1885,r1i1p1f1,286.5891498027937,256.0336300640267,251.8906171285824,249.5299428216138,250.5833599326276,historical
1886,r1i1p1f1,286.7916966089938,256.51184126952074,252.14080315240304,249.33451378972887,251.23846461433632,historical
1887,r1i1p1f1,286.930691823779,255.806622804924,252.1539575816959,249.60494677151158,251.70796856213468,historical
1888,r1i1p1f1,287.04650598445005,256.0416064736477,251.82124874964467,249.12174747652168,250.93483716958144,historical
1889,r1i1p1f1,286.98489255541824,255.83241067868184,251.75661735480313,248.88458718579312,251.30086722333706,historical
1890,r1i1p1f1,286.8055563553145,255.45827544749247,251.7797988899633,249.1025825489868,251.49711293971768,historical
1891,r1i1p1f1,286.8966187209929,256.77782378312435,252.54717477030476,249.76997824465306,251.7660223232328,historical
1892,r1i1p1f1,286.9480326325149,257.6711217930901,252.95117820869618,250.31903822985493,251.37537383710767,historical
1893,r1i1p1f1,286.75869003638957,257.1644124153231,253.00257838703604,250.3569433039137,252.10363663941789,historical
1894,r1i1p1f1,286.7620757973049,256.4575844174575,252.08613604420395,249.65737461496306,250.61303178887735,historical
1895,r1i1p1f1,286.8217136842933,256.28849093611746,252.48508836884943,249.89103541250913,251.9298337049872,historical
1896,r1i1p1f1,287.01693342945055,257.6576729938901,253.74400351932806,251.22685890650737,252.9428716259743,historical
1897,r1i1p1f1,287.19678171557234,257.85179616463444,253.63000996441195,251.12765514741952,252.44411420600903,historical
1898,r1i1p1f1,287.12568239686436,257.76384470736446,253.6062333229629,251.17608913466495,252.3867439396799,historical
1899,r1i1p1f1,287.02373252992396,256.1233863219622,252.2618730883057,249.58110129223445,251.76926071362072,historical
1900,r1i1p1f1,286.9372490332117,256.13760397251804,252.41391556360998,250.03180240117678,251.63227447777962,historical
1901,r1i1p1f1,287.067309528872,255.3807878477551,252.00183506182583,249.38960965709887,251.97329095428955,historical
1902,r1i1p1f1,287.1629764215122,257.8780775200075,253.6649952630451,250.9168721491354,252.86058825802536,historical
1903,r1i1p1f1,286.89726719615163,256.9254451679263,252.7059190591382,250.10179399365853,251.67641303222112,historical
1904,r1i1p1f1,286.913651377773,257.74479502351886,253.60917901720353,251.05995325405144,252.59544303539664,historical
1905,r1i1p1f1,287.01401644182806,259.27826110731996,254.94502848134215,252.5603323424534,253.45031176552624,historical
1906,r1i1p1f1,287.17568108176135,259.26420572262555,254.7731784443287,252.1383027167002,253.47076980534715,historical
1907,r1i1p1f1,287.2140033611551,259.9396338304163,255.58148321950492,253.2092822496798,254.0385818289188,historical
1908,r1i1p1f1,287.1240716279844,257.01408341741745,252.713047559796,249.94948113592636,251.82851321802048,historical
1909,r1i1p1f1,287.13281061408327,258.78178164288124,254.4090331688831,251.9626116831037,252.9610764560908,historical
1910,r1i1p1f1,287.0916716661425,257.89286002188254,253.54389105597528,251.02111211988293,252.2392484612032,historical
1911,r1i1p1f1,287.1799229620493,256.83507666764564,252.4615513356083,249.57010716401692,251.68491968302442,historical
1912,r1i1p1f1,287.36068823527165,258.0932450146209,253.88170995871766,251.46837260554145,252.5734048311227,historical
1913,r1i1p1f1,287.24394354492864,256.4764779623642,252.31434746867964,249.7942209195921,251.22546731678216,historical
1914,r1i1p1f1,287.0359775901017,256.42309673080973,252.44817767125548,249.8988389987482,251.62363229884633,historical
1915,r1i1p1f1,286.98617907895067,256.6287368258212,252.57117180029363,250.1858857015824,251.4016007361685,historical
1916,r1i1p1f1,287.1360617525789,256.6035114136377,253.0175847842635,250.43746334800497,252.69709198994934,historical
1917,r1i1p1f1,287.2347030347772,257.81231086123984,253.6068008781906,251.0406622641212,252.53640006992327,historical
1918,r1i1p1f1,287.1585335369393,257.84338302049,253.70020026450564,251.15884893576467,252.66566898007108,historical
1919,r1i1p1f1,287.177218507004,256.5147010040071,252.24934438007637,249.51675621635457,251.35998290181362,historical
1920,r1i1p1f1,287.2076114157004,256.1655397770532,252.52316011083718,249.99191271576643,252.06243657608738,historical
1921,r1i1p1f1,287.35383917579,258.62053194405814,254.6373430309999,252.33491446096465,253.4300947244242,historical
1922,r1i1p1f1,287.17476657303763,258.92889691316014,254.44683287113946,251.85210553675424,253.09432021219376,historical
1923,r1i1p1f1,286.98701159796286,256.49232396872173,252.60636395775146,250.07435804565424,251.86027443081505,historical
1924,r1i1p1f1,287.0045296873231,256.7162046961554,253.07057524606049,250.5848132318411,252.5373202015854,historical
1925,r1i1p1f1,287.1220202338618,256.4668939211911,252.4976239732627,249.8469697749089,251.83276778167115,historical
1926,r1i1p1f1,287.2684123655555,256.85131408946717,252.9553334905114,250.38034919326896,252.26237917855943,historical
1927,r1i1p1f1,287.4931968564409,256.8868597322169,253.15114419998812,250.4311630354266,252.86573015846318,historical
1928,r1i1p1f1,287.49389029685614,257.9529542775463,253.96871277735906,251.18352531894112,253.48946845791178,historical
1929,r1i1p1f1,287.41673194935345,256.0594233117434,252.33031916485714,249.5162562496841,252.1947990413658,historical
1930,r1i1p1f1,287.3347157898928,256.1760974158153,252.31906414877264,249.6108937859199,251.87310885209382,historical
1931,r1i1p1f1,287.53039198140385,258.8179642850439,254.58970753211236,252.10079030524636,253.37590232692668,historical
1932,r1i1p1f1,287.669118353092,258.70628242326046,254.18511444858368,251.55413685002284,252.84136436030477,historical
1933,r1i1p1f1,287.37149362960037,257.6783105249113,253.64208373193108,250.89538927642502,253.04354516993993,historical
1934,r1i1p1f1,287.23171165846753,257.9118723159167,253.68192004263912,251.01815374966512,252.73024259496657,historical
1935,r1i1p1f1,287.3961211210081,258.0433720193215,253.96860839532775,251.33398439623758,253.15545031997206,historical
1936,r1i1p1f1,287.5028692530381,256.8424187798552,253.12036206413367,250.3504763000947,252.92639872256393,historical
1937,r1i1p1f1,287.35437710359304,258.86381115921813,255.00134754324287,252.43753172949283,254.33094683917525,historical
1938,r1i1p1f1,287.2980671425314,257.6219419013376,253.51123758600667,250.86759231300232,252.66943149694674,historical
1939,r1i1p1f1,287.4622512485323,257.6039894966474,253.65379145210335,251.12170565937282,252.832262496477,historical
1940,r1i1p1f1,287.52140243775165,256.2434536011454,252.3583004129904,249.7808448581782,251.68181487372206,historical
1941,r1i1p1f1,287.48778560478445,257.70425994504063,253.84517981359156,251.2012181215087,253.29982506436932,historical
1942,r1i1p1f1,287.22870658755704,256.51604043915097,252.3176433114272,249.53602719409525,251.58110330976058,historical
1943,r1i1p1f1,287.2452203730102,255.65172271395403,252.08462662272876,249.38533568128577,251.96629740673632,historical
1944,r1i1p1f1,287.28382979230935,257.7248416033234,253.86386530297395,251.4407794817987,252.9826312598594,historical
1945,r1i1p1f1,287.1991518275029,258.67732392429537,254.38099901280697,251.6594209598765,253.4385794687721,historical
1946,r1i1p1f1,287.3795716758459,257.34062769427436,253.52078424145463,250.87460683486938,253.02492869736705,historical
1947,r1i1p1f1,287.4668759961158,257.06844252283247,253.4713508328765,250.79735662834736,253.27952669953788,historical
1948,r1i1p1f1,287.3787090205853,257.4500062892961,253.8590986865578,251.13872967343303,253.74460108685176,historical
1949,r1i1p1f1,287.43906737905485,256.9577278319537,253.0592632500394,250.35214029282452,252.5629921184282,historical
1950,r1i1p1f1,287.26615584056003,255.91633992130213,252.34766347375722,250.0151669601659,251.67340594198245,historical
1951,r1i1p1f1,287.2398738106107,256.71961706119873,253.46588897283837,251.13565389885147,253.15867390639647,historical
1952,r1i1p1f1,287.3708215528672,257.7339026031248,253.9668297300764,251.14473051496662,253.7987882393526,historical
1953,r1i1p1f1,287.4088979736731,256.66904934199704,253.33839382224863,250.86350279361005,253.15920598152093,historical
1954,r1i1p1f1,287.34289725334645,257.1406689063339,253.31830829545933,250.70532698296768,252.76934684736017,historical
1955,r1i1p1f1,287.401585454915,257.5264063759122,253.3921266914147,250.60832777302656,252.73430221760964,historical
1956,r1i1p1f1,287.31825424132353,256.6357515924773,252.55906980188348,249.71493291869774,252.0601397913883,historical
1957,r1i1p1f1,287.445582258084,257.30271582450064,253.3901144220877,250.8425625095029,252.6361712682016,historical
1958,r1i1p1f1,287.4579764710081,258.0515955762574,254.05572863605641,251.56789077828745,253.11364187092104,historical
1959,r1i1p1f1,287.306087702659,258.7630263923619,254.5187461801807,251.92729267626254,253.44098179084767,historical
1960,r1i1p1f1,287.2781954605097,257.2984051189203,253.38610694933092,250.76038152355034,252.7506071993944,historical
1961,r1i1p1f1,287.44842529857095,257.27830940536467,253.98468662234492,251.55971886287722,253.773645903794,historical
1962,r1i1p1f1,287.5514199376907,259.02315690791255,254.96931885458255,252.5715070826475,253.8230525798817,historical
1963,r1i1p1f1,287.4034537051255,257.42028745972436,253.61413945768626,250.86941510053217,253.28325548177494,historical
1964,r1i1p1f1,287.18543930092744,257.34842732286813,253.38931084648593,250.6513919045973,252.86821737722585,historical
1965,r1i1p1f1,287.1843576057646,257.7565873334684,253.80039277808586,251.21850309241594,253.04704278635415,historical
1966,r1i1p1f1,287.3652205419393,257.5591975099247,253.9284955430389,251.1876001757626,253.79819629345454,historical
1967,r1i1p1f1,287.5926596221538,258.3847458247348,254.74647034736444,252.18467746650046,254.33671552936764,historical
1968,r1i1p1f1,287.6250480507014,259.53865149630957,255.36821021567138,252.85161651101268,254.26421787062642,historical
1969,r1i1p1f1,287.3053468937286,258.9177774880634,254.4752910137423,251.86403843269454,253.19429411091895,historical
1970,r1i1p1f1,287.1537641265108,257.6335150407363,253.541519731441,250.79363243122177,252.87918523701984,historical
1971,r1i1p1f1,287.21543237205225,258.3782521570311,254.35140986806735,251.92015984489288,253.2874082947048,historical
