year,member,tas_global,tas_gis_south,tas_gis_all,tas_gis_central,tas_gis_north,scenario
1850,r1i1p1f1,286.6352178717975,258.2912524266938,253.0239743971022,250.53092107624596,250.40045158610852,historical
1851,r1i1p1f1,286.61783299828375,258.34424125306793,253.53158028096902,251.01263524735523,251.45183936967888,historical
1852,r1i1p1f1,286.61983947056586,258.81726650806473,254.31730325787288,251.9293441359935,252.41571220713007,historical
1853,r1i1p1f1,286.9733958355608,257.49632673982416,253.54867123669857,251.28192176579597,252.1067403665397,historical
1854,r1i1p1f1,286.83675365475443,257.771476981654,253.08633886869774,250.40922933447283,251.35778335896777,historical
1855,r1i1p1f1,286.69301171261407,258.62620803215685,253.66833068454733,251.25750955749308,251.28344199708033,historical
1856,r1i1p1f1,286.62364786950167,259.06740725641265,253.6256811239911,251.1914452675342,250.7291455523354,historical
1857,r1i1p1f1,286.7092575092117,258.3552289075827,253.3319689926379,250.6097430881366,251.2837181475612,historical
1858,r1i1p1f1,286.6946507522705,258.7542399401266,253.67696041324916,250.93706680095406,251.59140334225484,historical
1859,r1i1p1f1,286.745807004183,258.6924159591826,253.82225524880033,251.3537250091756,251.61168062374915,historical
1860,r1i1p1f1,286.7485634868302,257.3452812102571,252.5729070870317,249.90789612783993,250.73061936642827,historical
1861,r1i1p1f1,286.84875792886163,258.28396521881956,253.6718662906322,251.04927331231102,251.95343208456003,historical
1862,r1i1p1f1,286.6527186461237,258.49347957924545,254.0175336606925,251.41820354605647,252.421124534596,historical
1863,r1i1p1f1,286.6821044721352,258.4630033751394,253.6754501702333,250.7893295609013,252.10721926386802,historical
1864,r1i1p1f1,286.89144214799416,259.0538141627172,253.87271128356232,251.2228756330092,251.55219705196674,historical
1865,r1i1p1f1,286.8436017091441,258.87715526285024,253.88376997661823,251.58086734086706,251.31700436373094,historical
1866,r1i1p1f1,286.6887662676227,258.4402252248754,253.5595042783899,251.17431098303442,251.2273828707194,historical
1867,r1i1p1f1,286.73544778749635,258.7147321412382,253.74528687068675,250.87542497882933,251.95172287907707,historical
1868,r1i1p1f1,286.6453228922919,257.8431062699543,253.8683737498279,251.3927942747013,252.67099496366535,historical
1869,r1i1p1f1,286.6656942925234,259.75933152964944,254.78932617467777,252.17168144670686,252.6631084797317,historical
1870,r1i1p1f1,286.8338153433629,256.91100127749723,252.39009160423404,249.3431091199904,251.332573183499,historical
1871,r1i1p1f1,286.76145111845807,256.95148813683477,252.51754946279144,249.72790526179816,251.2187718838302,historical
1872,r1i1p1f1,286.71517158082077,258.19005252930634,253.23954680948094,250.4089698770227,251.4155012128801,historical
1873,r1i1p1f1,286.7037242813045,257.28059559440015,252.6610735300552,249.9875924789082,251.00130730798904,historical
1874,r1i1p1f1,286.5913431474418,258.40917420223286,253.21289260061818,250.68155733052743,250.7193634004979,historical
1875,r1i1p1f1,286.51876784528935,257.7382787721033,253.33496317879016,250.65895741791647,251.920922061122,historical
1876,r1i1p1f1,286.5320205684299,258.10162114141673,253.17614956744663,250.70504462833355,250.90695215984076,historical
1877,r1i1p1f1,286.6109420455004,256.31642230382033,252.33563897318186,249.76599237880333,251.2553088740245,historical
1878,r1i1p1f1,286.6629749827977,257.8578388974195,253.24405303081795,250.5505435685349,251.61708395295827,historical
1879,r1i1p1f1,286.754501017496,257.76456740850614,253.317174755631,250.80568342405573,251.6371448955513,historical
1880,r1i1p1f1,286.65868073371377,260.4108475885681,255.26543365996545,252.83200537021077,252.70004763314796,historical
