year,member,tas_global,tas_gis_south,tas_gis_all,tas_gis_central,tas_gis_north,scenario
1850,r1i1p1f1,286.4852919693396,260.49178047692396,255.3200548684935,253.31791332559297,252.1864018959807,historical
1851,r1i1p1f1,286.3992630047152,260.461038095976,255.32439867218173,253.30308354383803,252.25935746223192,historical
1852,r1i1p1f1,286.6096897376026,258.9080600895697,253.66278689668414,251.53163880729088,250.62990001451814,historical
1853,r1i1p1f1,286.6553574005031,261.9158348976756,256.6291069955245,254.30844316638823,253.82186314009707,historical
1854,r1i1p1f1,286.445016334218,258.780885566911,253.7741025965651,251.40181564346616,251.36777452464946,historical
1855,r1i1p1f1,286.36862143791706,259.86453638983176,254.7269183956018,252.62835200551518,251.77240968244277,historical
1856,r1i1p1f1,286.5941098511113,258.30409346765373,253.29196861998676,251.07989400382957,250.64781416486312,historical
1857,r1i1p1f1,286.6439996746346,259.0915573524425,254.10923949024055,251.6542306269153,251.85100811234454,historical
1858,r1i1p1f1,286.486063826482,258.7348996061872,253.91881474712565,251.67796510769867,251.54475170956678,historical
1859,r1i1p1f1,286.5336766222146,258.29454338630836,253.98359582969331,251.45055960783048,252.6206762558877,historical
1860,r1i1p1f1,286.4522553189681,258.9902834128351,254.13812545506389,251.91429474828897,251.69741508388168,historical
1861,r1i1p1f1,286.36883464650555,258.4407727614428,253.4848231056958,251.01454759470943,251.2793944349706,historical
1862,r1i1p1f1,286.383253266931,260.16478917798116,255.07583303683768,252.7228347047781,252.54584459075213,historical
1863,r1i1p1f1,286.4207932909381,259.16326269334814,254.04480782891153,251.80213361836715,251.32095447665696,historical
1864,r1i1p1f1,286.5546060565855,258.4217459279531,253.39106423600617,250.76272263311884,251.3270290858377,historical
1865,r1i1p1f1,286.6390689784715,259.57156652126326,254.36918795760005,252.06716075592428,251.63331683722365,historical
1866,r1i1p1f1,286.6380873847088,260.09664441337713,254.9146044383501,252.71207052993145,252.05861323259876,historical
1867,r1i1p1f1,286.6014723640548,260.4080837730704,254.92226189613623,252.62953860917617,251.84257335552908,historical
1868,r1i1p1f1,286.526910065628,260.0348702940261,254.4478157936296,252.25640079296522,251.1036859089582,historical
1869,r1i1p1f1,286.54250023730566,259.3981413805512,254.10563717252393,251.84088594085662,251.21083446195806,historical
