year,member,tas_global,tas_gis_south,tas_gis_all,tas_gis_central,tas_gis_north,scenario
1850,r1i1p1f1,286.51739164359225,256.5615745444964,251.73441035709973,249.0074587855262,250.17570731650034,historical
1851,r1i1p1f1,286.6636820237833,255.7716895244527,251.30609041572328,248.62604224806347,250.10182792996446,historical
1852,r1i1p1f1,286.6062330080042,255.7259985741571,250.84367597853117,248.05793704536953,249.30889531486952,historical
1853,r1i1p1f1,286.4980954652311,256.4641290375086,251.257412777568,248.83773355419362,248.78810395071326,historical
1854,r1i1p1f1,286.53089963950225,257.38675341661263,252.3371605077196,249.84654783424511,250.15981837334562,historical
1855,r1i1p1f1,286.61172253050376,257.14812730544327,252.35951790761223,249.66203037807585,250.80165744350964,historical
1856,r1i1p1f1,286.5455184312079,256.34516546906855,251.41204733999177,248.75083946530825,249.62940520629562,historical
1857,r1i1p1f1,286.53697164353684,257.92865887181466,252.49920160857607,249.81265861383142,250.17101026521513,historical
1858,r1i1p1f1,286.52778521114357,257.75458735125034,252.64649367312063,250.11516150853598,250.46184963742283,historical
1859,r1i1p1f1,286.48167307720837,255.4380949449823,250.9335687996735,248.1462948826399,249.8454905446526,historical
1860,r1i1p1f1,286.52433164250994,257.6985084514596,252.76251113299168,250.23487371598856,250.7747145449016,historical
1861,r1i1p1f1,286.53448161185366,258.06635436402604,252.82735244155245,250.28029699938114,250.51247850909186,historical
1862,r1i1p1f1,286.3739497545579,255.23082366535363,251.03973457381056,248.528737109682,249.9030016820917,historical
1863,r1i1p1f1,286.453512853857,258.5746304051024,253.7311421974135,251.10382398416266,252.00273463215416,historical
1864,r1i1p1f1,286.390630420577,257.6815122140624,252.77530187037775,250.4170158493809,250.5667247718332,historical
1865,r1i1p1f1,286.50160711203347,257.7196429088439,252.18992822869077,249.59000373267145,249.61296544632128,historical
1866,r1i1p1f1,286.43022805830543,256.54110669211394,252.14455062945262,249.635481034697,250.76322468459153,historical
1867,r1i1p1f1,286.52463952209695,256.65812888078733,251.66538480142805,249.24676984209813,249.44615346135683,historical
1868,r1i1p1f1,286.7251692084587,256.5328331301828,251.82576746045416,249.17171547051714,250.29821042948305,historical
1869,r1i1p1f1,286.54304591054705,255.69028027188799,251.58019216616822,248.94594862729923,250.7249088976744,historical
1870,r1i1p1f1,286.48521181508147,256.194887750144,251.26739876625206,248.38129322097123,249.83110206432178,historical
1871,r1i1p1f1,286.4276469147821,257.1172512261128,252.41275272074398,249.79469225708394,250.83384752669622,historical
1872,r1i1p1f1,286.54921287673363,256.5274768942638,251.89515960841416,249.1707640134353,250.56178457391368,historical
1873,r1i1p1f1,286.3851355512866,256.2800947095199,251.48659444938252,248.87831924859242,249.78821944801575,historical
1874,r1i1p1f1,286.4169052202256,257.8507448390435,253.08657845041992,250.6802838720553,251.11760117694965,historical
1875,r1i1p1f1,286.44499961916966,257.510029647603,252.5681570339645,250.0201284598412,250.60425193259917,historical
1876,r1i1p1f1,286.41382695813314,256.95671068237533,251.78163603047804,249.24772900553032,249.5220950248128,historical
1877,r1i1p1f1,286.4264768994328,257.2473901397928,252.29791083594458,249.81278173432634,250.23004416599673,historical
1878,r1i1p1f1,286.41364931628533,256.51628571957167,251.97733689048997,249.487567440079,250.39936695756688,historical
1879,r1i1p1f1,286.3696124912414,257.9395524476962,252.33571100918147,249.6918474895593,249.73792956558444,historical
1880,r1i1p1f1,286.39935351357417,257.0351179722736,252.01979902797177,249.1949350187474,250.38768243456576,historical
1881,r1i1p1f1,286.38705807247135,257.72328322270477,251.95275636581425,249.3136690022051,249.15169619292533,historical
1882,r1i1p1f1,286.3202500614302,256.0736986055412,250.80104374631634,248.31013109277288,248.36177776229906,historical
1883,r1i1p1f1,286.2030583558038,255.86929566655002,251.21682374778385,248.54513200874766,249.78012881980106,historical
1884,r1i1p1f1,286.04231932052636,254.18060757657935,249.47667478245427,246.71783678547914,248.11108961744813,historical
1885,r1i1p1f1,286.08115683951803,256.0654245359489,251.2466493400914,248.7130799179448,249.40569619055805,historical
1886,r1i1p1f1,286.22665184678084,256.0213083992005,251.18510106694748,248.80400982165045,249.09331406230103,historical
1887,r1i1p1f1,286.3396147575485,255.3845373538561,250.43322913553118,247.45116341300846,249.11386978317117,historical
1888,r1i1p1f1,286.2792834720894,257.19419658175804,251.62183788116545,249.09423497062693,248.8854680313622,historical
1889,r1i1p1f1,286.38510739997275,256.2834148511881,251.2760461115075,248.70707263230787,249.26673987130135,historical
1890,r1i1p1f1,286.2797252323816,256.4613229520949,251.38534368873508,248.92155745004914,249.13644129771185,historical
1891,r1i1p1f1,286.26909153214467,255.0987787504358,250.67313410629205,248.20167396647557,249.20078087665135,historical
1892,r1i1p1f1,286.4039169589027,256.751266542074,251.58713081342495,248.9193245381486,249.5427212025394,historical
1893,r1i1p1f1,286.3957951414384,255.90268793966158,250.82385279756244,247.96115183829536,249.17418061058848,historical
1894,r1i1p1f1,286.3375444947506,257.23665582370785,252.30594827848242,250.0396617999121,249.92958436629982,historical
1895,r1i1p1f1,286.2870288253231,258.4069540248128,253.554591945373,251.18683524467968,251.4236601017245,historical
1896,r1i1p1f1,286.37702929669734,256.5974331814257,251.74307427053571,248.97591453392815,250.21312072224777,historical
1897,r1i1p1f1,286.3970550972209,256.794341772086,252.0307150121645,249.49974509597152,250.25070356129575,historical
1898,r1i1p1f1,286.35993374809016,257.3875422511047,252.36068945050567,249.85406517502435,250.2342820852701,historical
1899,r1i1p1f1,286.5693833366226,256.36380228381876,251.4288502431205,248.6793917512394,249.77735988553135,historical
1900,r1i1p1f1,286.35885415063353,257.00340077702464,251.94245475454457,249.56289339450294,249.58400748870096,historical
1901,r1i1p1f1,286.48579004950517,254.77354078531872,250.52593974129167,247.81230979547288,249.628825539001,historical
1902,r1i1p1f1,286.5314624897314,256.4624981592376,251.94601009280584,249.588696041187,250.1943762431613,historical
1903,r1i1p1f1,286.2560730137977,255.34359003058364,250.97617913893842,248.5159078291934,249.55542192358203,historical
1904,r1i1p1f1,286.54119921450695,255.68719989250027,251.23513967689095,248.60268667374126,249.97490641045826,historical
1905,r1i1p1f1,286.4734552642436,256.02860515348493,251.22961288569203,248.47677411994695,249.7431515850674,historical
1906,r1i1p1f1,286.3924385049061,255.30121589507684,250.23295847004107,247.45762438625752,248.4637543782483,historical
1907,r1i1p1f1,286.47008010984695,257.16232569084735,252.57537958214343,250.12814625781002,250.8766988848814,historical
1908,r1i1p1f1,286.5518885738214,255.82713589826866,251.39450690482502,248.88088612394748,249.97762500961144,historical
1909,r1i1p1f1,286.6253812566187,256.1482628770805,251.65197682500914,249.08114858487082,250.24663419869344,historical
1910,r1i1p1f1,286.7284768423794,256.3572324301809,251.54761248361177,248.59120507465875,250.3561554653454,historical
1911,r1i1p1f1,286.7539123597134,256.1232972798027,251.14994115587638,248.50853260808404,249.29006070336462,historical
1912,r1i1p1f1,286.48375534896854,258.37007952405315,253.04561216793041,250.45896137825952,250.6900210027085,historical
1913,r1i1p1f1,286.4774747136395,257.91801739098116,252.8033977778832,250.06782886064173,250.91959193501503,historical
1914,r1i1p1f1,286.5554289800634,258.25339651759157,252.72042972722133,250.20096041298467,250.0181082941032,historical
1915,r1i1p1f1,286.5047805614934,256.97245361787304,251.76779253031935,248.97055861956053,249.87122466998036,historical
1916,r1i1p1f1,286.5147859305332,255.85629419582065,251.09264114775308,248.55580508988453,249.32146000519646,historical
1917,r1i1p1f1,286.55350381511437,257.3467979972702,252.42230415266417,249.92638571028465,250.4001247476607,historical
1918,r1i1p1f1,286.5561999645323,256.2865603459459,251.55698239129242,249.02470935259316,249.8189893648805,historical
1919,r1i1p1f1,286.5305604090093,256.5314843961696,251.4959545860026,248.93841318736116,249.43625485804176,historical
