year,member,tas_global,tas_gis_south,tas_gis_all,tas_gis_central,tas_gis_north,scenario
1850,r1i1p1f1,286.38132042233696,259.5644128918223,254.6058713357212,251.83750442168477,252.5853383555883,historical
1851,r1i1p1f1,286.3059066993679,260.92847960310314,255.93772833722792,253.5392930844019,253.36788027374212,historical
1852,r1i1p1f1,286.2365676672045,260.04988466022735,254.9553778399427,252.5106431568431,252.32717883750684,historical
1853,r1i1p1f1,286.1298340973183,258.63264515820345,253.54953064808538,250.69339028531343,251.50342597499818,historical
1854,r1i1p1f1,285.9687771523541,259.6879872654119,254.4236001738377,251.9619273246168,251.61849220218133,historical
1855,r1i1p1f1,286.17733370665235,260.32071775112274,255.03636900621527,252.5838359529082,252.19508902789445,historical
1856,r1i1p1f1,286.09352779746916,260.5249041251084,254.99590872643734,252.63286299281535,251.74245045826936,historical
1857,r1i1p1f1,285.69323289165266,259.1982903738851,253.45434776473817,250.90136244788687,250.20996707803207,historical
1858,r1i1p1f1,285.8288810433057,258.01101152164125,252.75110873981455,250.1874215265192,250.0922967728237,historical
1859,r1i1p1f1,285.78337885804604,259.0328431137865,253.16489477594513,250.96993161340768,249.27941559978353,historical
1860,r1i1p1f1,285.9143059922275,258.21318965106644,253.52461976453552,251.33860901340583,251.01748048944063,historical
1861,r1i1p1f1,285.9320880794127,260.2473209867693,254.3244270114392,252.13005105496893,250.37334469115243,historical
1862,r1i1p1f1,285.8857844858088,258.7548301112528,253.49845413792343,251.0109051536732,250.73855979663932,historical
1863,r1i1p1f1,285.7388059500685,258.38504117652707,253.18368001487008,250.83508691702056,250.29658860932395,historical
1864,r1i1p1f1,285.853395204093,256.9584259528351,252.41292804778357,249.84114386412995,250.6077289189701,historical
1865,r1i1p1f1,286.0057757248832,259.18555577451355,253.86548825650982,251.29703302922385,251.14232101234583,historical
1866,r1i1p1f1,285.66277866057715,259.115386123396,253.7604706856194,251.41285524294395,250.69095787180788,historical
1867,r1i1p1f1,285.9509230128227,258.7250694978021,253.55556771017248,251.14042567227273,250.7980311206408,historical
1868,r1i1p1f1,286.035292186676,259.78319408640016,254.811443398355,252.51293760879093,252.1258743636324,historical
1869,r1i1p1f1,285.86459525241366,259.3445125576227,254.31651536893816,251.96554038021765,251.63714580636926,historical
1870,r1i1p1f1,285.937777777382,259.84279329998964,254.3538900743662,251.5728934443007,251.72541584754765,historical
1871,r1i1p1f1,286.0178929114175,258.39074705858854,253.55514044773483,251.05900033235523,251.3032891861425,historical
1872,r1i1p1f1,285.81998782764936,260.44723919608975,254.88219309807468,252.61268972169503,251.45692630485766,historical
1873,r1i1p1f1,286.12191674002884,259.5232594281928,254.3610352005345,252.14019481716562,251.34350910690335,historical
1874,r1i1p1f1,285.90842413639376,258.4216699392498,253.01408164208453,250.37606569510623,250.28386002507636,historical
1875,r1i1p1f1,285.8677520121912,258.4144302032653,252.95592588292908,250.37981205566138,250.08010100359,historical
1876,r1i1p1f1,285.9874780377863,258.6887273111578,253.68130266905172,251.14306810280115,251.2850294212242,historical
1877,r1i1p1f1,285.738276778204,258.75617916074197,253.72086987483712,251.36958998866908,251.03329938268112,historical
1878,r1i1p1f1,285.95959571671057,258.3571983507927,253.46424769929837,250.90444587246236,251.2327724157452,historical
1879,r1i1p1f1,286.0204541210003,256.9395062140799,251.2151268384663,248.21835738844632,248.60723030476845,historical
1880,r1i1p1f1,285.9772489255239,257.365443256515,252.24006659133488,249.42112941375115,250.09270304074667,historical
1881,r1i1p1f1,285.8225063638717,258.21527771295695,253.4562154443985,250.66307929709066,251.70514392869444,historical
