year,member,tas_global,tas_gis_south,tas_gis_all,tas_gis_central,tas_gis_north,scenario
1850,r1i1p1f1,286.48654498650995,255.11802534735278,250.2255665826425,247.95428905242673,247.86797950958558,historical
1851,r1i1p1f1,286.34951567879875,255.49552674307324,250.49230097939187,248.46198632551764,247.6714814966206,historical
1852,r1i1p1f1,286.34117401682903,255.6993372574201,250.59757726803238,248.78157229839584,247.36474221015172,historical
1853,r1i1p1f1,286.4444950560422,255.72712067872325,251.08796860369105,248.96779998246697,248.8054670978089,historical
1854,r1i1p1f1,286.55188020626326,255.90475478076235,251.0184083198698,248.68739684767348,248.75147726124072,historical
1855,r1i1p1f1,286.65072965221356,255.4476935927073,251.41953663180885,249.30938771954735,249.8150262627851,historical
1856,r1i1p1f1,286.64436147948766,256.8018906234186,251.49394470054062,249.15409455546495,248.76188372416738,historical
1857,r1i1p1f1,286.5561523408761,255.27966785830105,251.23396944626384,249.28728024994703,249.3804587511026,historical
1858,r1i1p1f1,286.61592044071523,255.6558616882692,250.88494031476358,248.38296438848906,248.9883962138966,historical
1859,r1i1p1f1,286.522803359245,255.64937121931388,250.5565588194099,248.0760908586987,248.26527951200703,historical
1860,r1i1p1f1,286.6560426600903,255.96629712242063,251.29811876518517,248.83111125277233,249.46892781176874,historical
1861,r1i1p1f1,286.740888108674,254.6864819724918,249.59977990141118,247.2459556664119,247.1378965668261,historical
1862,r1i1p1f1,286.78089109688403,254.44289389761542,250.35324634989826,247.79370568416772,249.30903129639063,historical
1863,r1i1p1f1,286.6214115989934,255.02977231256537,250.49755318511188,247.85132664378838,249.07357792311714,historical
1864,r1i1p1f1,286.4471180604917,255.39631086853998,251.00197275590668,248.77289898245843,249.1494163982546,historical
1865,r1i1p1f1,286.5985124453344,254.9830955025435,250.67973634027553,248.46030920013212,248.91670390048913,historical
1866,r1i1p1f1,286.780942106213,256.0718272789763,251.78470719966737,249.4396958686706,250.2161073655827,historical
1867,r1i1p1f1,286.7753389147752,256.69496366368327,251.99811090841106,249.6711208358272,249.9401706040975,historical
1868,r1i1p1f1,286.59927029404383,254.56643462794972,250.04796009314077,247.78549362390265,248.10161081139077,historical
1869,r1i1p1f1,286.7702803794997,254.94105563990723,250.50572587070633,247.8907045990637,249.1477487254379,historical
1870,r1i1p1f1,286.6257094997369,257.243795184609,252.38013093585118,250.24228921287687,249.8681119067161,historical
1871,r1i1p1f1,286.79566186141557,256.6578427659646,251.93644658160872,249.43345304683376,250.09742305156828,historical
1872,r1i1p1f1,286.8781200862633,254.98871428441916,250.50725543814178,248.2328966909571,248.61950172629517,historical
1873,r1i1p1f1,286.7624532491476,257.76642956366476,252.69749253973873,250.4918862009327,250.0479638272308,historical
1874,r1i1p1f1,286.6971696841904,257.3755460077226,252.55505754460287,250.42909739804279,250.07528587540065,historical
