year,member,tas_global,tas_gis_south,tas_gis_all,tas_gis_central,tas_gis_north,scenario
1850,r1i1p1f1,285.8929863915696,254.8373895544088,250.36146473504687,247.3430101816014,249.5079678674313,historical
1851,r1i1p1f1,286.0707715340769,253.74178982592827,249.4013265768383,246.29115396414375,248.83830319715756,historical
1852,r1i1p1f1,286.1343188451606,256.52992323136283,251.69425891685825,248.90377043701966,250.09192329429578,historical
1853,r1i1p1f1,285.85911928470796,255.7590168799194,250.87894740295033,247.9678221165978,249.39924572153777,historical
1854,r1i1p1f1,286.0215815545314,254.92561069390922,250.94534914669293,248.3018850063957,250.1274938883286,historical
1855,r1i1p1f1,285.9107466961123,254.29846684734846,250.09618937676746,247.32846711754686,249.19918843579248,historical
1856,r1i1p1f1,285.91100082050156,255.41407151244016,251.2322553415369,248.3288755734108,250.55520722321086,historical
1857,r1i1p1f1,285.9501033686992,256.2799055960812,251.59873649166656,248.6992752319069,250.33400217091153,historical
1858,r1i1p1f1,285.74600964346376,254.06716863787207,249.42560982508402,246.6801913467192,247.98436180085375,historical
1859,r1i1p1f1,285.81768349665373,254.54567303407626,250.09017236703966,247.29478418704338,248.9380200620772,historical
1860,r1i1p1f1,285.8953871697705,255.74160633175833,250.81386424747336,247.92488976034386,249.24657686866627,historical
1861,r1i1p1f1,285.7009254552136,254.47402735982857,249.96679188723928,247.05598520203915,248.9211869602498,historical
1862,r1i1p1f1,285.78436917702544,253.94942044955502,250.00690820260797,247.2545814223247,249.39042163257048,historical
1863,r1i1p1f1,285.6285644574481,255.30737342565027,250.76840259304137,247.975673255827,249.5151179156563,historical
1864,r1i1p1f1,285.7941271138227,255.70775122366743,251.0744097032052,248.19965750462023,249.82970191948797,historical
1865,r1i1p1f1,285.9906797895556,256.3130241785842,251.58732745485074,248.95210451076323,249.8887156082369,historical
1866,r1i1p1f1,285.9179837176932,255.7096598508398,251.3138522570285,248.5476175199953,250.18913161015948,historical
1867,r1i1p1f1,285.78913011466886,255.8896315055678,251.05344592554943,248.03627414596372,249.7781921498033,historical
1868,r1i1p1f1,286.03254833377065,255.664772164042,250.57067614103917,247.57348406704043,248.9659320898441,historical
1869,r1i1p1f1,286.08509993312947,255.17956940025618,250.4993707222111,247.57670874106526,249.26930604016508,historical
1870,r1i1p1f1,285.7482451695258,253.93826364987476,249.5617679920377,246.88124294765242,248.33565597468865,historical
1871,r1i1p1f1,285.9360021146793,256.32560233958276,251.46994315193263,248.88118332740305,249.55268705868122,historical
1872,r1i1p1f1,286.1062506218168,255.79637907296654,251.3549335279659,248.51240729851077,250.28730513368146,historical
1873,r1i1p1f1,285.8927439486555,255.2625209342116,250.58536514580803,247.65616375206122,249.36830036939307,historical
1874,r1i1p1f1,285.98321278612883,255.89364913723577,251.31057833816322,248.4257977075716,250.1389606064156,historical
1875,r1i1p1f1,286.02021254112805,256.4347693748433,251.5880790659275,248.70876846780126,250.10129177536982,historical
1876,r1i1p1f1,285.9472109377554,256.2411079112183,251.7881761375889,248.97163778332254,250.66959233235139,historical
1877,r1i1p1f1,286.1669435460476,255.99063616909717,251.22765045845904,248.3192737825599,249.88044262026403,historical
1878,r1i1p1f1,286.1023930112531,256.1015942651284,251.4995243812034,248.61453071339244,250.3060701961186,historical
1879,r1i1p1f1,285.924880306081,255.09859833001624,250.4618846096499,247.31941872042398,249.6002485758456,historical
1880,r1i1p1f1,286.03401193453215,255.24053877877205,250.39993943752836,247.72615739696525,248.6231430010058,historical
1881,r1i1p1f1,285.89943866127,255.2357814018951,250.75722562433683,247.96639001632042,249.57162027709364,historical
1882,r1i1p1f1,285.8297807421224,254.899541164946,250.261697851025,247.25035197497394,249.2092004224534,historical
1883,r1i1p1f1,286.04570342528297,255.61215881009483,251.22334722841026,248.35036347368552,250.26109530630401,historical
1884,r1i1p1f1,285.64480009094984,257.23941572996705,252.11576562538684,249.4792082468504,249.95524756248716,historical
