year,member,tas_global,tas_gis_south,tas_gis_all,tas_gis_central,tas_gis_north,scenario
1850,r1i1p1f1,286.3882167359196,253.9378234534639,249.10458894268402,246.5232367687799,247.37005897386396,historical
1851,r1i1p1f1,286.3603163660449,255.12758329242203,250.403697463595,248.16912351815466,248.26737660488268,historical
1852,r1i1p1f1,286.32497391241117,254.43224392181804,250.04405515862334,247.72050946796233,248.4384784346316,historical
1853,r1i1p1f1,286.36498036908813,253.3542194174011,249.35479460543087,247.34413131438203,247.72777031159956,historical
1854,r1i1p1f1,286.3505450270648,255.3381145893665,250.50510158196155,248.23902435539787,248.2886615923916,historical
1855,r1i1p1f1,286.42160512372885,256.8010209370624,251.28090519611504,248.96641191841397,248.33069491338068,historical
1856,r1i1p1f1,286.40245006666356,256.96333602681636,251.6055620237084,249.36678665859588,248.73041410414655,historical
1857,r1i1p1f1,286.4096740029685,256.4420767089936,251.04161098517693,248.69529020897284,248.28074724409493,historical
1858,r1i1p1f1,286.40232267071633,256.88902323278137,252.347820557712,250.34427875401732,250.07294502079841,historical
1859,r1i1p1f1,286.3892127360785,254.60767680877623,249.9694567577433,247.5622289325588,248.1979026185598,historical
1860,r1i1p1f1,286.4169471802704,256.0399676233728,251.7381682037337,249.73221006629174,249.74845084344693,historical
1861,r1i1p1f1,286.3632816070623,254.09600729287612,249.88284432284203,247.3358294157582,248.8248087046879,historical
1862,r1i1p1f1,286.3092155191658,255.09355056968826,250.83413306531136,248.93517587933346,248.73059997049722,historical
1863,r1i1p1f1,286.189786565715,255.28272657113396,250.83539123248804,248.80103544071298,248.71799990930407,historical
1864,r1i1p1f1,286.28069091091805,255.8851148225601,250.62690920935515,248.2785417562725,248.03642860529885,historical
1865,r1i1p1f1,286.3533162084449,255.3596664983773,250.7930979972309,248.66435461988738,248.67987914161162,historical
1866,r1i1p1f1,286.35393311673556,256.09255631355757,251.63995604525803,249.89709696180103,249.07056999068982,historical
1867,r1i1p1f1,286.3414315372612,255.77596961964505,250.9468367549659,248.9320694723845,248.35061398166314,historical
1868,r1i1p1f1,286.3517519677657,255.68103616616037,250.7877310400093,248.64755671233496,248.3078550603402,historical
1869,r1i1p1f1,286.4218583883114,253.09547614214523,248.60509600488976,245.96947477109833,247.35665183851108,historical
1870,r1i1p1f1,286.42393617835484,254.65486969793994,250.22130499671022,247.8580568561954,248.62310001447838,historical
1871,r1i1p1f1,286.3296578494411,254.52004412062286,249.90881152444234,247.42691597084544,248.28318032344794,historical
1872,r1i1p1f1,286.37640692956325,255.60244707617932,250.49937682319768,248.60764370732807,247.39292594481702,historical
1873,r1i1p1f1,286.35702052483646,254.5710385654307,250.16171905714722,248.22758429052342,247.93574784199578,historical
1874,r1i1p1f1,286.24765283682177,256.0371530767107,250.74465363702632,248.51448811774927,247.9330804204244,historical
1875,r1i1p1f1,286.3151738660177,255.1248855862738,249.83542893787634,247.38251147475737,247.36810208883472,historical
1876,r1i1p1f1,286.33616617549154,253.7237131874839,249.24096067867862,247.012443269293,247.37887389719864,historical
1877,r1i1p1f1,286.50455189914277,255.33953437623995,250.85324424528338,248.6932695148245,248.88217156849845,historical
1878,r1i1p1f1,286.38211197793447,255.49228525725107,250.8473841047081,248.62012840317604,248.7927320481648,historical
1879,r1i1p1f1,286.215943507819,255.50588589369718,250.23270733587103,247.8282733252295,247.71036949669812,historical
1880,r1i1p1f1,286.339852988421,253.44259864972452,248.89490926021563,246.56958219859274,247.10453447239954,historical
1881,r1i1p1f1,286.33728371900986,253.8541510595221,248.88513252062623,246.6289561010456,246.4936509754669,historical
1882,r1i1p1f1,286.37788566359,255.47313811818867,251.27240671299444,249.3472762459447,249.2778984586582,historical
1883,r1i1p1f1,286.37956003808114,254.20990112426165,249.61431903478518,247.11672477601996,248.03109694219216,historical
1884,r1i1p1f1,286.04006800492806,256.13507770161755,250.71343823231774,248.68499364017927,247.44153216574165,historical
1885,r1i1p1f1,286.0285859638723,255.27566862970428,250.30190210795038,247.99345287168993,247.98478264360847,historical
1886,r1i1p1f1,286.18343820165086,256.94288403947894,251.46873537379417,249.42599098031195,248.15696466794594,historical
1887,r1i1p1f1,286.0726928004987,255.7075131938708,249.66992675947094,247.13022001408441,246.45576772436,historical
1888,r1i1p1f1,286.20321787625755,253.34813981631282,248.73055071172396,246.30626982922075,247.00933240588884,historical
1889,r1i1p1f1,286.3563482577568,255.95256629780744,251.20840658607662,248.7106618633125,249.4507341854513,historical
1890,r1i1p1f1,286.24164013588637,255.25299572812128,250.75701313666687,248.11996130387502,249.50417015906407,historical
1891,r1i1p1f1,286.2509978450444,254.01788280153096,249.66383894151747,247.3905383622584,248.021562744503,historical
1892,r1i1p1f1,286.384412767877,254.48981175337175,250.03053894965117,247.70288130831443,248.3476784869472,historical
1893,r1i1p1f1,286.39411672480065,253.49422497663755,249.31158033753474,246.93238811441148,248.0327625285118,historical
1894,r1i1p1f1,286.30400039783206,255.83997041982695,250.88078767267416,248.65448722604592,248.45517865195788,historical
1895,r1i1p1f1,286.32834332532406,255.61389783831905,250.83350400108563,248.55123963001202,248.70368361022437,historical
1896,r1i1p1f1,286.3349099388449,255.32229882321545,251.0211497693046,248.67181868801637,249.5573395625101,historical
1897,r1i1p1f1,286.3494961908334,256.0062772415867,250.83546652512658,248.66916461831298,248.06929009901566,historical
1898,r1i1p1f1,286.4084385543593,257.1151774326978,252.1148737167196,250.0025577688707,249.46659551444327,historical
1899,r1i1p1f1,286.4324862976956,253.91195234284666,249.66874671824405,247.31824385289252,248.27485179437807,historical
1900,r1i1p1f1,286.4526525280128,255.62707995822228,250.23945733399037,247.68854128578036,247.80659385537197,historical
1901,r1i1p1f1,286.47860445057614,255.1283074395657,249.91676240151176,247.59209287870124,247.34489713428664,historical
1902,r1i1p1f1,286.5113821389578,256.08678420197026,250.85678265750772,248.6340086683221,248.10738290715958,historical
1903,r1i1p1f1,286.3466943216782,255.66179030277385,251.31495082821115,249.30578173750166,249.27719128819538,historical
1904,r1i1p1f1,286.2355102256948,255.69316706182127,249.85462428199395,247.41230673406616,246.72553418589357,historical
1905,r1i1p1f1,286.45285657342356,254.60324798983564,250.37295286722505,247.9681681676006,249.0772533538678,historical
1906,r1i1p1f1,286.5108730849301,255.14121306684675,250.28940351317488,247.8460799354181,248.32193906209926,historical
1907,r1i1p1f1,286.5259464650909,254.1201032345211,249.77651014740985,247.46168518244082,248.2100267012257,historical
1908,r1i1p1f1,286.48885058354375,255.55225442067507,250.55669035215524,248.2903506257374,248.1495430413802,historical
1909,r1i1p1f1,286.42348344983935,255.71001713186655,250.94999742161886,248.59365332103886,248.95742551633035,historical
1910,r1i1p1f1,286.51681915545794,253.39130882614663,249.6017133367802,247.2814316692719,248.69490162405282,historical
1911,r1i1p1f1,286.571688720726,256.1223496412627,251.09859489260603,248.64845867899118,248.93939612990968,historical
1912,r1i1p1f1,286.48343543012356,254.5408808248037,249.9321452810181,247.66081257304361,247.98742240036728,historical
1913,r1i1p1f1,286.39591896340556,258.1178666679931,251.9961360518955,249.69544758506964,248.31750383207958,historical
1914,r1i1p1f1,286.4389613424946,255.42146559645994,249.42816395387953,246.59672958570988,246.71222785367414,historical
1915,r1i1p1f1,286.5456162657769,255.8236445256169,250.5972575349537,248.03992247259458,248.36377332263874,historical
1916,r1i1p1f1,286.43918433022003,254.84322917988158,250.4813658291584,248.36909191646285,248.58362784525235,historical
1917,r1i1p1f1,286.5930826882396,255.08880741610133,250.11596574054386,247.71676019321623,247.9387331203884,historical
1918,r1i1p1f1,286.6295444941479,256.24016253514526,251.19951995879018,249.05344299639935,248.55544889027385,historical
1919,r1i1p1f1,286.69773791005747,255.22263843788735,249.9460414264543,247.3245569862237,247.7516338729381,historical
1920,r1i1p1f1,286.69590321610394,254.0241958966215,249.36627721288815,247.00264281360342,247.50489343908035,historical
1921,r1i1p1f1,286.6847375008227,254.61921745089808,250.09938225171118,247.65307989467755,248.52677057727968,historical
1922,r1i1p1f1,286.6470388756842,255.78104081031796,251.15282108714976,248.5274946268522,249.7265765770887,historical
1923,r1i1p1f1,286.62290449207364,256.8713600161754,252.41534011073134,250.46797619895014,250.15469614810718,historical
1924,r1i1p1f1,286.58555037851545,255.4387952103984,250.25701836591796,247.91689288739894,247.74378890163075,historical
1925,r1i1p1f1,286.60810873645994,255.68379226564943,251.65224682322574,249.64737812458245,249.97859675258292,historical
1926,r1i1p1f1,286.6448812606699,256.1837960952869,251.44140332835173,248.94151824862263,249.68908168433126,historical
1927,r1i1p1f1,286.63332342504606,256.3199664953129,250.89859128734216,248.9355302698675,247.52700056450078,historical
1928,r1i1p1f1,286.7000824898888,255.6162922125245,250.26292065679402,248.00310563558767,247.42512593839038,historical
1929,r1i1p1f1,286.764913110125,255.16083399406867,251.1233488553431,249.02132942872285,249.5912944887744,historical
1930,r1i1p1f1,286.73278430382646,257.07295822731834,251.9860101310261,249.7027236982153,249.49734172406855,historical
1931,r1i1p1f1,286.6104744508115,254.66014126593504,250.2145745046094,247.89538871549422,248.53487147143596,historical
1932,r1i1p1f1,286.615578508772,255.2349335203171,250.8041726960671,248.39090540034223,249.28576172921282,historical
1933,r1i1p1f1,286.5447971402288,256.62094356091035,251.82116681079322,249.67758164087294,249.45646712490787,historical
1934,r1i1p1f1,286.5851924286612,255.62520854968028,250.9856011273131,248.80646211544584,248.8635848514533,historical
1935,r1i1p1f1,286.6615013072948,256.8162600866031,251.89283185704483,249.5148756225571,249.74119591114135,historical
1936,r1i1p1f1,286.59428621762464,254.67757114558273,250.24037882337862,247.7622486174904,248.8136055016522,historical
1937,r1i1p1f1,286.58588770051534,255.38260400029534,250.92142838737576,248.84124488126656,248.85785256469745,historical
1938,r1i1p1f1,286.55863487482395,256.7671746997259,251.80797032494675,249.4791430343903,249.53913683355177,historical
1939,r1i1p1f1,286.57367148171556,255.87942471765106,251.00799994701532,248.7014109738366,248.80835708233587,historical
1940,r1i1p1f1,286.6331100191907,255.2508306317226,250.33523935257583,247.9446475208471,248.2121416275148,historical
1941,r1i1p1f1,286.6519487736322,256.0768685223515,251.6013918443264,249.8566137164343,249.00804526634408,historical
1942,r1i1p1f1,286.70211000894875,256.80913178755173,251.78453441812874,249.42390183523833,249.48746128776685,historical
1943,r1i1p1f1,286.5046898327268,257.24009777180515,252.28741664810585,249.78971172382333,250.284527968255,historical
1944,r1i1p1f1,286.5175822409084,254.6543798268726,250.09844675939527,247.86371548935617,248.15982598245162,historical
1945,r1i1p1f1,286.60119170659044,255.1703765009394,250.77676858169482,248.5044660561902,249.08645114114645,historical
1946,r1i1p1f1,286.6924363363339,255.8544020731052,251.23325273155982,248.61689208247807,249.80160876329984,historical
1947,r1i1p1f1,286.6799042286291,255.86145459936847,251.34086646230645,249.28110543602693,249.17620682608822,historical
1948,r1i1p1f1,286.6644306357585,254.73619108607602,250.1440066827935,247.6091266340858,248.62180277600584,historical
1949,r1i1p1f1,286.6661226946717,254.3394988735936,250.09280248760575,247.99842940253248,248.30308763309228,historical
1950,r1i1p1f1,286.7326038399167,258.05401989533436,252.77688312937485,250.46792239882438,250.10387820223193,historical
1951,r1i1p1f1,286.6703453428649,255.7762765406843,251.25339610139642,249.27835174231876,248.95647874334273,historical
1952,r1i1p1f1,286.580617883856,256.6519836690288,251.93773136442977,249.82049118721474,249.63329034488507,historical
1953,r1i1p1f1,286.48492726172947,257.3148579594055,252.45114336486574,250.200299256588,250.1753109956548,historical
1954,r1i1p1f1,286.6357723146334,255.35973358620683,250.50444666624225,248.0679548520185,248.5224456698035,historical
1955,r1i1p1f1,286.7729287720533,254.4425157200314,250.41270322263077,248.12545687215098,249.1729490185148,historical
1956,r1i1p1f1,286.7808632539999,256.3409588565979,251.7260828618745,249.53298353158362,249.65449336564606,historical
1957,r1i1p1f1,286.7433128611957,257.74472127346263,252.13650401732878,249.75201553951217,249.18976234229766,historical
1958,r1i1p1f1,286.7708896610743,254.783757667964,249.87337975667018,247.5441575633013,247.66255473696881,historical
1959,r1i1p1f1,286.75867410651216,254.94788021255837,250.73360470602216,248.38070261105182,249.37739177401372,historical
1960,r1i1p1f1,286.5986186810867,254.8792941461997,250.11647945987824,247.68556926702882,248.23466030863784,historical
1961,r1i1p1f1,286.67818537648157,255.05762218846445,250.46234710246205,248.14618788959325,248.60200555798843,historical
1962,r1i1p1f1,286.70058091522117,254.9623477235488,250.32055563994442,247.94421219461657,248.49756843051148,historical
1963,r1i1p1f1,286.70292574182304,255.06118553988054,250.01005394263683,247.4437655397222,247.9963077222338,historical
1964,r1i1p1f1,286.5756314974008,255.26498098735118,250.322433882249,247.8797566218148,248.24730223428526,historical
1965,r1i1p1f1,286.6048279423195,254.87987684453563,250.80657090490166,248.6888972272609,249.25634363641836,historical
1966,r1i1p1f1,286.6357462616088,254.46219566158132,250.17526504334353,247.92419041945035,248.57790125509834,historical
1967,r1i1p1f1,286.581030233995,253.74817044389044,249.49333575729221,247.13073601833977,248.10426925823137,historical
1968,r1i1p1f1,286.5561577902102,255.7956898389606,250.87577488386373,248.6479133824752,248.49871982390428,historical
1969,r1i1p1f1,286.52861768665457,254.7058454680976,249.6004755928069,247.40209687310806,246.96029410765703,historical
1970,r1i1p1f1,286.55031956906794,254.68075360155186,250.047695033343,247.87649209791178,247.9212409877062,historical
1971,r1i1p1f1,286.53389444897823,255.83036441630125,251.31008685957227,249.16021337547406,249.28360719806486,historical
1972,r1i1p1f1,286.5553114688243,255.19296490326118,249.49299944684054,246.73278669257272,247.01301034678437,historical
1973,r1i1p1f1,286.63023628503186,255.6426962713176,250.61562062572506,248.37286559047618,248.13535604017136,historical
1974,r1i1p1f1,286.5785431202487,255.80348471406367,250.73974583076097,248.5842606839439,248.08290933689955,historical
1975,r1i1p1f1,286.6398968546786,255.08261390136082,250.25331997306628,247.79471687291883,248.33569476126613,historical
1976,r1i1p1f1,286.6557159912477,256.0989652670445,251.50755035209988,249.5146096040844,249.15742817555565,historical
1977,r1i1p1f1,286.7574061955399,257.55470741842623,252.5232980624057,250.3246841372899,249.9704305356801,historical
1978,r1i1p1f1,286.7794077228168,256.0653393900677,251.1745176680945,248.740559289287,249.1468644049631,historical
1979,r1i1p1f1,286.81045335338575,255.15267364591406,251.4168487734277,249.27038691844254,250.30742042640156,historical
1980,r1i1p1f1,286.80821099327227,255.51932065523988,250.95888476287706,248.934346216972,248.69350870916972,historical
1981,r1i1p1f1,286.7231906645704,256.8468564038463,251.2688661580614,248.83063191627696,248.43985879863106,historical
1982,r1i1p1f1,286.74488780226704,253.91016301410843,249.24285962603952,246.79948589542929,247.49239293448508,historical
1983,r1i1p1f1,286.42843853080944,254.97958341370477,249.78562921526577,246.98107445879074,247.9683648605012,historical
1984,r1i1p1f1,286.48273376409486,254.90302489371612,250.12796692147933,247.8568182637021,247.98741984314947,historical
1985,r1i1p1f1,286.6019471033901,253.85681137521033,249.54491584023154,246.99002355968815,248.38284924443877,historical
1986,r1i1p1f1,286.67236222442534,257.2460996822037,251.98951867325312,249.8010066276136,249.15647084190533,historical
1987,r1i1p1f1,286.626024864189,256.0221367525027,251.19776857351044,248.99067980564632,248.90127729723295,historical
