year,member,tas_global,tas_gis_south,tas_gis_all,tas_gis_central,tas_gis_north,scenario
1850,r1i1p1f1,287.18516739457203,258.0658953967564,253.62619382360043,251.3334805171498,251.81146478530474,historical
1851,r1i1p1f1,287.1362376611677,257.64961518755723,253.557048460486,251.39033224073003,251.95887923454532,historical
1852,r1i1p1f1,287.32071055026853,257.69274623915464,253.1672372423873,250.84338415368714,251.2989701120949,historical
1853,r1i1p1f1,287.2972978915963,258.3030929448792,253.91514286593954,251.31216784907818,252.59394374319544,historical
1854,r1i1p1f1,287.05437431008585,256.5396807163568,252.43826547265155,249.76807439412232,251.535827820037,historical
1855,r1i1p1f1,287.3058251084368,257.2751816278724,253.32850181459702,250.75187130889685,252.47017343167738,historical
1856,r1i1p1f1,287.1775050871506,258.0767345695965,253.42822055314394,251.0910398031317,251.4393154932065,historical
1857,r1i1p1f1,287.1053911407668,256.39516284111875,252.2154051807056,249.76666728000896,250.9138084640013,historical
1858,r1i1p1f1,287.3256167818116,257.8960491197621,253.4587746411467,250.9377259269878,251.96686734449491,historical
1859,r1i1p1f1,287.2299343119156,256.589822307242,252.38661358753188,249.85849217366183,251.1697323833022,historical
1860,r1i1p1f1,287.1783448025452,256.2663219046914,252.25445828216712,249.83305348840275,251.10471016092026,historical
1861,r1i1p1f1,287.1173396526649,257.6886431189198,253.60497422135523,251.13943330484716,252.43576519991996,historical
1862,r1i1p1f1,287.0546106165253,257.5800700739497,253.1005147090453,250.519058485533,251.64539563355518,historical
1863,r1i1p1f1,286.9533142512481,257.02681929553603,252.29861827473712,249.7082233672368,250.57440356521337,historical
1864,r1i1p1f1,286.93252169281976,255.06541889147857,251.37047001372028,248.88324526444126,250.67193579575675,historical
1865,r1i1p1f1,286.9318201228949,255.4505614192665,251.42574908968635,248.82342855358127,250.5149362334355,historical
1866,r1i1p1f1,287.09218204862947,255.56008405817744,251.57852987160257,248.95256064386757,250.74986276417118,historical
1867,r1i1p1f1,286.9406678948553,255.30225751643763,251.61973645515206,249.11386857652693,250.96141175469438,historical
1868,r1i1p1f1,286.9430889197883,256.908657247798,252.74420818479746,250.30613083381604,251.44500697870924,historical
1869,r1i1p1f1,286.7333770141786,255.29103878736632,251.03761235188014,248.4489561349356,249.84870824832709,historical
1870,r1i1p1f1,286.7948513125973,257.0909041405431,252.86094386615477,250.4389889498625,251.464942283556,historical
1871,r1i1p1f1,286.90957843007214,256.60302525875,252.49219938862777,249.89978791198942,251.47007412990305,historical
1872,r1i1p1f1,287.10593610867994,256.70974283251616,252.7843080819313,250.22823876761763,251.9212206981199,historical
1873,r1i1p1f1,287.0893186051008,258.17203944483714,253.84867930566494,251.32008214805177,252.4963768924321,historical
1874,r1i1p1f1,286.6769399255745,256.26121462129083,252.2483552331851,249.7392197339545,251.22045715546068,historical
1875,r1i1p1f1,286.87016587348467,256.7438001930294,252.55888950917395,250.03629644384299,251.35498391090695,historical
1876,r1i1p1f1,286.9944104817659,257.3892529953111,253.1270359575123,250.43414911520802,252.07428218769905,historical
1877,r1i1p1f1,287.1373577576842,257.126564981025,252.78708173277008,250.0989373178177,251.64016552809423,historical
1878,r1i1p1f1,287.0248299138855,256.8526026975692,252.87750284890552,250.4531314305427,251.7735532954855,historical
1879,r1i1p1f1,286.858781702997,256.3790153536948,252.35779753480918,249.77383758374867,251.425318722107,historical
1880,r1i1p1f1,286.93083298039517,257.8570044455213,253.44001107305462,250.94393822898752,251.9360646167068,historical
1881,r1i1p1f1,286.9487142660939,257.24754684891946,252.95381496965447,250.42760043674858,251.63173077469983,historical
1882,r1i1p1f1,286.97380031187527,255.65159592242514,251.56087150368725,249.05998492460668,250.43321746347155,historical
1883,r1i1p1f1,287.17428234316657,256.3063970892274,252.47621432997406,250.05846944152194,251.52711456944553,historical
1884,r1i1p1f1,286.5117293002454,254.58305979183677,250.809526472496,248.17876995333233,250.22318241093825,historical
1885,r1i1p1f1,286.62143678682446,255.85328592461366,251.41416433671014,248.8040905069299,250.04495727879575,historical
1886,r1i1p1f1,287.08620204230726,256.55264183146704,252.7548059399652,250.06110662108196,252.22916690817567,historical
1887,r1i1p1f1,287.01657355598934,258.05871516766047,253.81652543786902,251.49680842847368,252.2633587249211,historical
1888,r1i1p1f1,286.6752279252305,255.49339091725065,251.35161454154849,248.5810337223063,250.54418521403358,historical
1889,r1i1p1f1,286.7248020601416,255.76540714764207,251.43325699591813,248.75097709940957,250.28642585640407,historical
1890,r1i1p1f1,286.7227410339038,256.162031011845,251.83596143261516,249.40913815157117,250.33792708405065,historical
1891,r1i1p1f1,287.00305928815465,256.0182028092648,252.10987367767666,249.57207774709713,251.24054577090862,historical
1892,r1i1p1f1,287.14240998098506,255.70963024872347,251.6971380578372,249.1447869946466,250.73023397300523,historical
1893,r1i1p1f1,287.07272128925064,257.18134076560756,253.3397915434055,250.80474429904396,252.5422481007238,historical
1894,r1i1p1f1,287.21211718584027,255.8573313692579,252.0341744286794,249.53891410694106,251.20169084739277,historical
1895,r1i1p1f1,287.14174066278133,257.1161148586049,252.70874653030742,250.098281504917,251.3760527924774,historical
1896,r1i1p1f1,287.1010933409374,257.07510397009014,252.95515470944355,250.38484062207903,251.8917205895794,historical
1897,r1i1p1f1,287.0526937144213,258.1533095899469,253.64627878708006,251.34594368880306,251.76597405534707,historical
1898,r1i1p1f1,287.1371318731402,256.3143586709047,252.49125110596395,250.0717260159824,251.5526604062277,historical
1899,r1i1p1f1,287.07571251562473,257.4289479097668,252.86749508164036,250.50605508259613,251.0112046323007,historical
1900,r1i1p1f1,287.09186855927425,256.5746975049715,252.5348893355756,250.1943108424038,251.2401906240336,historical
1901,r1i1p1f1,287.2086633917421,257.23191234154183,252.7477555536802,250.08513154812985,251.40120293600145,historical
