year,member,tas_global,tas_gis_south,tas_gis_all,tas_gis_central,tas_gis_north,scenario
1850,r1i1p1f2,286.9090093771889,258.43430601813156,252.47383183292226,249.7644375575232,249.37720370573658,historical
1851,r1i1p1f2,287.0895156416237,259.3988875563355,253.55984556674113,250.92384726452497,250.49958042266866,historical
1852,r1i1p1f2,287.00958007901176,259.7040821643604,254.50398452696982,251.6169901552922,252.5707940904623,historical
1853,r1i1p1f2,286.8814564833917,260.14359496853365,254.3017815549605,251.54328162648756,251.41812669715708,historical
1854,r1i1p1f2,286.8832378880615,259.3720593682384,253.0759859589997,250.3824839314862,249.5576384358414,historical
1855,r1i1p1f2,286.604136762487,259.3788666434372,253.4392553315686,250.9559388666149,250.03538564118526,historical
1856,r1i1p1f2,286.76884213678943,259.8835482732527,253.82214206856648,251.22222669194588,250.44492466537974,historical
1857,r1i1p1f2,286.8601795943028,260.1387037773605,254.52332300849287,251.8800517883203,251.7392407318052,historical
1858,r1i1p1f2,286.6867326660624,259.12956689338466,252.8516259933878,250.08368070895867,249.46412697409835,historical
1859,r1i1p1f2,286.98654705925003,258.2781234088826,253.0891013433554,250.31387586735838,251.00491983747284,historical
1860,r1i1p1f2,286.9747444175486,259.052734356861,253.711682827607,251.11162205566748,251.18979254166382,historical
1861,r1i1p1f2,286.76616835439216,255.95801763847743,250.94566832417618,247.99740503652293,249.32532552506797,historical
1862,r1i1p1f2,286.842362538574,258.12282907113615,252.38090817848206,249.52484094246878,249.75911582923646,historical
1863,r1i1p1f2,286.93803467665765,257.88649483683577,252.3332997615212,249.6676720489268,249.65586814454912,historical
1864,r1i1p1f2,286.94037542617394,258.79557034046485,253.00589894027968,250.74888666195073,249.44767911028873,historical
1865,r1i1p1f2,286.64708185244626,259.61571256442716,253.07466420522928,250.2981262948302,249.38745615038684,historical
1866,r1i1p1f2,286.89388736387195,258.46982584418885,252.43214620696372,249.5264814073918,249.53210329927438,historical
1867,r1i1p1f2,286.9651812096541,259.0357257713085,253.49127257243285,250.69222953723335,251.0201457148814,historical
1868,r1i1p1f2,286.83647272739563,260.08919053111106,254.01803365786805,251.42108280567922,250.6248879369877,historical
1869,r1i1p1f2,286.9627912205319,258.01591971442264,252.1728622496294,249.4411257522671,249.24842708681228,historical
1870,r1i1p1f2,286.9140383939693,258.8732958332359,253.03073735169465,250.47492595865776,249.84853912392052,historical
1871,r1i1p1f2,287.0273588452018,258.91136285233716,252.8217917638634,250.2493217266258,249.37083564312792,historical
1872,r1i1p1f2,286.8979886200419,258.01100249198777,251.95240469110684,249.0831075417324,248.97412256269308,historical
1873,r1i1p1f2,286.9586474352027,257.72555047194726,252.13586559976144,249.3089776510778,249.65193718329994,historical
1874,r1i1p1f2,286.7924439382354,259.8355156091621,254.0669159142743,251.57793925834707,250.87436179186474,historical
1875,r1i1p1f2,286.81392625579747,257.3828482611682,252.15810245400496,249.42401308419662,249.9711036934696,historical
1876,r1i1p1f2,286.84693033296503,258.0969033894078,252.264133225324,249.7977593438126,248.96221069135464,historical
1877,r1i1p1f2,286.9665429156457,258.7703694313356,253.5323192415963,250.95331907096713,251.10177045051066,historical
1878,r1i1p1f2,286.98524356850805,259.06785013543936,253.39527494452003,250.31097209119514,251.19097717808896,historical
1879,r1i1p1f2,286.72376223275086,258.92730292862814,253.22844473887355,250.5117606332567,250.4530794045016,historical
1880,r1i1p1f2,286.77143720392905,256.9057560892599,250.78594143888358,247.90805848780434,247.7475991478923,historical
1881,r1i1p1f2,287.0107941755559,257.36491587743177,251.60613188657396,248.89170865786903,248.75631003253216,historical
1882,r1i1p1f2,286.86956184485456,258.21433777865843,252.93261256699975,250.1271959143708,250.78272301035193,historical
1883,r1i1p1f2,286.97730888167473,255.77860278635052,251.440874265587,248.23176424176367,251.00442294403794,historical
1884,r1i1p1f2,286.6600084981878,256.5262191087248,251.08049252858095,248.3645702640788,248.6044940929413,historical
1885,r1i1p1f2,286.73572531931893,257.2538418776933,252.05342407487254,249.19871886591608,250.07243522178683,historical
1886,r1i1p1f2,286.68822478418804,257.9513128407339,252.12382529286523,249.4491128745609,249.1341298581474,historical
