year,member,tas_global,tas_gis_south,tas_gis_all,tas_gis_central,tas_gis_north,scenario
1850,r1i1p1f2,287.03815884609287,257.2342592886425,250.57845144138403,246.0388283196466,249.3624909542595,historical
1851,r1i1p1f2,287.0577480003223,257.74979159604425,251.17828844985888,247.11317655052622,249.37749051285292,historical
1852,r1i1p1f2,287.0610151697584,257.43051649488746,250.96694542828018,246.7935490827694,249.44505899694795,historical
1853,r1i1p1f2,287.081163539912,260.0281541904095,253.1953199086047,249.4562805590314,250.6436747655737,historical
1854,r1i1p1f2,287.11088383453387,259.4182348851263,252.7841312231355,248.51237064430387,251.21614355341976,historical
1855,r1i1p1f2,287.3209361825336,259.1589852870495,252.54691222764404,248.4783347712339,250.71427743816565,historical
1856,r1i1p1f2,286.9777439028851,259.3854755352957,252.56826608973398,248.42490566675121,250.59872210565206,historical
1857,r1i1p1f2,286.9079128603945,258.26852251927403,251.74902286393575,247.40619894045577,250.39637973569995,historical
1858,r1i1p1f2,286.906154076877,258.82526050083067,252.2070931667584,247.7817651022335,250.88585748382954,historical
1859,r1i1p1f2,287.17350461178904,259.27074191083807,252.89970991290684,248.97647067592303,251.14632427185268,historical
1860,r1i1p1f2,287.21618392150145,259.8375305547039,253.3495948217509,249.37205002487272,251.54618480000673,historical
1861,r1i1p1f2,286.8980792671263,258.1035091150114,251.63501544384746,247.5305270995821,250.02899947806395,historical
1862,r1i1p1f2,286.840584750033,257.91137169330835,251.45590983137882,247.19932031260356,250.04182970010223,historical
1863,r1i1p1f2,286.8907370734556,257.6361986590192,251.34135279044574,247.4489725429266,249.62144091113237,historical
1864,r1i1p1f2,287.02771899272943,259.06159669160246,252.9296981557817,248.81688383063695,251.71351154634473,historical
1865,r1i1p1f2,286.9334890640219,257.36230499195875,251.0502216020457,246.57444803491933,250.13046514929846,historical
1866,r1i1p1f2,286.82351030860104,258.61701503174675,252.0455226381088,247.90496380922224,250.37922458975024,historical
1867,r1i1p1f2,286.97922602523886,258.1883463831721,251.54585592202557,247.17866610616227,250.09671265801188,historical
1868,r1i1p1f2,287.0471101204922,258.4026938051476,251.68306205637373,247.42266367457057,250.00060059743592,historical
1869,r1i1p1f2,287.1346628675742,258.73605443189064,252.04447734683097,248.0403544666991,250.01905368012018,historical
1870,r1i1p1f2,287.2153860420101,258.1732384176897,251.8074190858083,247.6409196863918,250.38965040903298,historical
1871,r1i1p1f2,287.0922527262655,260.38850448071946,253.58449867892472,249.90434296340905,251.0018994256917,historical
1872,r1i1p1f2,287.12634443888874,259.2075639022893,252.46566088211716,248.02486140168656,251.0068409927788,historical
1873,r1i1p1f2,287.2086453074567,259.5786519551265,252.8507254311935,248.66880128106257,251.0281570086589,historical
1874,r1i1p1f2,287.0998313927508,259.4205493492488,252.72259887789153,248.64378330201723,250.78536139283085,historical
1875,r1i1p1f2,286.93855380300784,259.14188600027137,253.0183592061534,249.27667318775315,251.280667069216,historical
1876,r1i1p1f2,287.04159160159895,258.8963209753408,252.02647655371035,248.15392330369616,249.6532863010062,historical
1877,r1i1p1f2,287.1002853156416,258.66751835477885,251.9325703428495,247.94236482196897,249.8527228574848,historical
1878,r1i1p1f2,287.1727802962237,259.4517228236668,252.63590169145684,248.89338760138043,250.10501346173217,historical
1879,r1i1p1f2,287.14895702808076,258.88814566725017,252.15655079571334,248.22946979917825,249.97332126439926,historical
1880,r1i1p1f2,286.9651795412086,257.53118720932747,250.5897586836459,246.3870608799132,248.57239264029562,historical
1881,r1i1p1f2,286.9918686593826,259.04719578974914,252.55194428921894,248.50759468964785,250.82906762680778,historical
1882,r1i1p1f2,287.2104998085226,257.86748460226994,251.658421848856,247.3585011506871,250.6118432757573,historical
1883,r1i1p1f2,287.1568589581964,260.24161978510364,253.57050458839146,249.75060383422445,251.32699053013536,historical
1884,r1i1p1f2,286.58653531683717,258.3878416083465,251.96789051177305,248.17567911521533,249.96833000942874,historical
1885,r1i1p1f2,286.7593871582304,258.6396450293907,251.91935701701908,247.75228998986566,250.1045579749361,historical
1886,r1i1p1f2,286.97296650573054,260.01693583869366,253.5642986624098,249.73130653139282,251.62071981642987,historical
1887,r1i1p1f2,286.89023497542547,259.84398643693174,253.486337531482,249.97979211456854,251.17331602305978,historical
1888,r1i1p1f2,286.97345475861414,257.421813637839,250.7760584119794,246.28694377439444,249.500906185161,historical
1889,r1i1p1f2,287.11272696111473,258.2395346277954,251.83891508264884,247.53593388609042,250.56561410582373,historical
1890,r1i1p1f2,287.20625420657336,259.9187328239541,253.75553897496405,249.60212109444342,252.53729369773396,historical
1891,r1i1p1f2,286.9851311915997,259.1835714117734,251.91874494408648,247.61405648732946,249.66157996289655,historical
1892,r1i1p1f2,286.947112534948,258.6670279525025,251.9404102252428,247.82374377467502,250.0538075695799,historical
1893,r1i1p1f2,287.0177805761276,260.0386955975277,253.71741329290197,249.81793244108906,252.00124743277684,historical
1894,r1i1p1f2,287.010789281035,258.55192896744575,251.83746274072163,247.74463880654022,249.91895194388997,historical
1895,r1i1p1f2,287.0441546660063,258.7924438421685,252.1654673866993,248.13034869409427,250.26436493931783,historical
1896,r1i1p1f2,287.0546442207196,258.2037113900784,252.27747239490807,248.21507437407558,251.23133942859374,historical
1897,r1i1p1f2,287.13735969855054,258.97429648467744,252.49039864131515,248.55010840400053,250.62065095361402,historical
1898,r1i1p1f2,287.1128157097698,259.10575446994795,252.87382126754306,249.07643068007383,251.09715364442656,historical
1899,r1i1p1f2,287.1407092161328,259.11029014952754,252.19170282908567,248.2557193162681,249.8286585810763,historical
1900,r1i1p1f2,287.2158599279014,258.679644730957,252.00901783292417,248.1114935306954,249.87532278825006,historical
1901,r1i1p1f2,287.07639363235273,258.7745355032496,251.9425551355271,247.84677072674953,249.9149037075697,historical
1902,r1i1p1f2,286.8514397370336,258.52688893136843,252.13896548084233,248.2203004286614,250.36808330934062,historical
1903,r1i1p1f2,286.6535174215688,258.12410244167745,251.39681591628397,247.2563792968821,249.53629593475392,historical
1904,r1i1p1f2,286.77560063858306,259.1741499246655,252.07677431911648,248.29270514777124,249.31136052197746,historical
1905,r1i1p1f2,286.98488959518266,258.96491345951176,252.48335855801702,248.35827409637974,250.89005763695374,historical
1906,r1i1p1f2,287.0057374355448,258.77846283211653,251.97748685552514,248.2785904342343,249.41680001546078,historical
