year,member,tas_global,tas_gis_south,tas_gis_all,tas_gis_central,tas_gis_north,scenario
1850,r1i1p1f1,287.3133621191415,260.9307268246323,255.36253458086796,252.66626694828184,252.63597812001603,historical
1851,r1i1p1f1,287.17707086933217,260.49134105156196,255.06539338296335,252.20990348728995,252.7249065858262,historical
1852,r1i1p1f1,287.25590406722904,260.6770134703848,255.33698686664096,252.77037733807418,252.6955573580053,historical
1853,r1i1p1f1,287.346190491805,260.2835224032007,255.53902005686126,252.75037470183403,253.89722244076327,historical
1854,r1i1p1f1,287.41068648943735,260.3242838235401,255.58974398675016,252.8390184263753,253.90691496833398,historical
1855,r1i1p1f1,287.24531994692904,260.9561039613547,256.38446422495457,253.97648431992786,254.41537323035683,historical
1856,r1i1p1f1,287.36766242323404,261.3292741352235,255.51412678962703,252.97917405436002,252.2769894431141,historical
1857,r1i1p1f1,287.154606722558,261.6889853594814,257.05258559442353,254.80145171216952,254.79070995390995,historical
1858,r1i1p1f1,287.2907158741998,261.7950361608049,256.7145811548496,254.1885997674279,254.3182534390756,historical
1859,r1i1p1f1,287.2018310641003,261.4096107206664,255.75465380453034,253.11442830813232,252.8495902800553,historical
1860,r1i1p1f1,287.1262375545408,260.1394450623095,254.72062954712652,251.73162527815097,252.5736345014837,historical
1861,r1i1p1f1,287.13501885291214,261.0943290095246,256.51124101782096,254.08821730788355,254.54972277110807,historical
1862,r1i1p1f1,287.1781099084314,261.12636729203143,256.30908442200007,253.7648979070515,254.24365248708952,historical
1863,r1i1p1f1,287.22862202529444,260.091221822167,255.37841442212908,252.79009450786685,253.49553888086828,historical
1864,r1i1p1f1,287.0774591329557,262.37062274228447,257.1344956462495,254.47915168815183,254.73682333494529,historical
1865,r1i1p1f1,287.1987304033296,260.7777289832344,255.58730635231925,252.6918069039185,253.57585333195001,historical
1866,r1i1p1f1,287.28178208495825,261.4299821107019,256.34613244727035,253.4480228916195,254.46207147296164,historical
1867,r1i1p1f1,287.1648688124682,261.59025587241234,256.14172215996047,253.56097117797623,253.3938917896958,historical
1868,r1i1p1f1,287.22357065238265,261.5808476421181,256.8709670799712,254.53164813718277,254.6460812211391,historical
1869,r1i1p1f1,287.3477173356981,261.02466805827896,255.35117466166002,252.58795604081888,252.5951970579117,historical
1870,r1i1p1f1,287.3000862367847,260.7669841380741,256.2724262922286,253.722318760597,254.59001318285283,historical
1871,r1i1p1f1,287.49593348689785,261.34354203207124,256.1090276566622,253.49450661634512,253.656599535319,historical
1872,r1i1p1f1,287.20693223808576,261.7513266223586,256.16621442774243,253.5382309796687,253.32528499094124,historical
1873,r1i1p1f1,287.0936067480388,262.15406994021043,256.64585144960097,254.11204632617643,253.7635821578634,historical
1874,r1i1p1f1,287.07473348288704,261.7615314408972,256.37479226123685,253.60490762588495,253.96109127503001,historical
1875,r1i1p1f1,287.34424496861567,261.54046082614184,256.5748855642973,254.04398374555402,254.3188020290927,historical
1876,r1i1p1f1,287.1013385442609,260.6358622891222,255.27305836157794,252.44267199197768,252.9710820892066,historical
1877,r1i1p1f1,287.27238946366344,261.50353704739746,256.01529700910095,253.3975761232748,253.2726365971898,historical
1878,r1i1p1f1,287.1414301584462,261.7589593752526,256.810414921425,254.48219351987746,254.29295609435235,historical
1879,r1i1p1f1,287.2317955666314,262.0274258403154,256.70341906016796,254.24231927326335,253.9342334650722,historical
1880,r1i1p1f1,287.1865038957287,261.38834720542127,255.3174844578242,252.92627425247306,251.5839682762996,historical
1881,r1i1p1f1,287.1796253832847,261.37306896312975,255.990461974264,253.36056297843345,253.38737456356415,historical
1882,r1i1p1f1,287.1853989368244,261.3435777304169,255.8179514739607,253.19217952972778,253.04303985911446,historical
1883,r1i1p1f1,287.10693013357303,261.46913500443264,256.29287625829704,253.63032512981366,253.97473130128722,historical
1884,r1i1p1f1,286.9966493973408,260.91315064696175,255.3038522788401,252.69499636485696,252.40830022863258,historical
1885,r1i1p1f1,287.1391014841047,261.00804658214156,255.79927767729174,253.3472900496758,253.15128644138244,historical
1886,r1i1p1f1,287.06528967280747,261.27177177224377,255.9153339806464,253.35777523122778,253.2422898307789,historical
1887,r1i1p1f1,287.22428614438473,260.7176786726078,255.52171412778526,252.80721003983547,253.25275148785326,historical
1888,r1i1p1f1,287.4046435565717,259.8051965802368,254.7965632885079,252.0362255584947,252.8087423575509,historical
