year,member,tas_global,tas_gis_south,tas_gis_all,tas_gis_central,tas_gis_north,scenario
1850,r1i1p1f1,286.76096930840765,255.0085880278107,250.60879281155522,248.12507893177676,248.94556034085184,historical
1851,r1i1p1f1,286.9083280652956,255.69700372806568,251.5434903088997,249.05682574725668,250.16026291869105,historical
1852,r1i1p1f1,286.8177525449404,256.77427967079564,252.41231739684167,249.79425787543354,250.96835804050932,historical
1853,r1i1p1f1,286.69505537485435,256.3610191422123,251.34117169515847,248.78686150540753,249.0756979166189,historical
1854,r1i1p1f1,286.77271073002714,257.3708906879169,252.51666990562322,250.11424323238109,250.2369459490214,historical
1855,r1i1p1f1,286.72396389638243,257.691430653381,252.5837887051199,250.2750000593863,249.89667191007382,historical
1856,r1i1p1f1,286.739491251454,256.4730766409595,251.78861494008171,249.03423557695368,250.16253820166565,historical
1857,r1i1p1f1,286.7622089193491,254.24628070831233,249.59401318170032,246.84163926944976,248.00139115525593,historical
1858,r1i1p1f1,286.87590430403037,254.52568872345995,250.0768030203417,247.47912327074496,248.5085602861021,historical
1859,r1i1p1f1,286.85330749426157,255.59101408456655,251.03828669314564,248.59196369974092,249.15437071966576,historical
1860,r1i1p1f1,286.77314962273005,255.44122129452484,250.44759332776286,247.73259134720945,248.4230549616765,historical
1861,r1i1p1f1,286.8000844823601,255.84137253367496,251.2282372769594,248.5914782955997,249.52728991211717,historical
1862,r1i1p1f1,286.6698355165827,255.07591077734605,250.61086745896438,248.05627257694806,248.96779134633934,historical
1863,r1i1p1f1,286.8379716997227,256.4107891688204,251.51806255917083,248.95989794199429,249.40018535684257,historical
1864,r1i1p1f1,286.70483071151597,255.33022721395199,250.76891459029022,248.09701794406834,249.17232478750657,historical
1865,r1i1p1f1,286.78382200387694,256.8069785790924,252.5005107354038,250.32640264508402,250.53433909863105,historical
1866,r1i1p1f1,286.79780476013093,255.42844523174085,250.58037927286765,247.82721220625686,248.76928046866274,historical
1867,r1i1p1f1,286.68971812537285,255.9161757563339,251.79989429771527,249.46061313038044,250.26439011436617,historical
1868,r1i1p1f1,286.6204964420177,256.7735365146802,251.81403824114318,249.2368231389705,249.64637807758655,historical
1869,r1i1p1f1,286.7389145846631,256.0329991427316,251.33487000656024,248.77340678745554,249.4395096221779,historical
1870,r1i1p1f1,286.753698241393,255.29070274194652,250.4739148018805,247.94649073977223,248.4007090786936,historical
1871,r1i1p1f1,286.8139438102696,256.37261372560937,251.7149082592896,248.97744366294611,250.09656239786355,historical
1872,r1i1p1f1,286.6393908317756,256.3328677263478,250.9511829508461,248.22171425733978,248.51061612014445,historical
1873,r1i1p1f1,286.82607043618816,254.74508376014316,249.33311199749392,246.53452477450517,246.94957827687674,historical
1874,r1i1p1f1,286.84789695210304,256.1501824649707,251.26744151809973,248.54490658433284,249.37714157557838,historical
1875,r1i1p1f1,286.89519139292986,257.52765820205457,252.54806978898486,249.9253855312564,250.41774230097602,historical
1876,r1i1p1f1,286.79713226022193,256.8356773569876,251.80180730330852,249.0743514923611,249.74854579030946,historical
1877,r1i1p1f1,286.7462085992373,256.2294154042629,251.56951596995242,249.01484717907817,249.70807272949756,historical
1878,r1i1p1f1,286.86461018287537,255.04729553973138,251.01959300353747,248.27355611898497,250.11886454588867,historical
1879,r1i1p1f1,286.8761290353582,256.5372835196238,251.55811027814255,249.117255809643,249.18888235912613,historical
1880,r1i1p1f1,286.7796021411054,256.3804232368698,252.05593309356414,249.62310494140598,250.41014206243642,historical
1881,r1i1p1f1,286.8817159257119,255.69383985232227,251.36083779905545,248.859810725647,249.79528257379394,historical
1882,r1i1p1f1,286.8685248884807,256.24043303377863,251.78287606039123,249.21349348830464,250.1676602562805,historical
1883,r1i1p1f1,286.76403396664045,254.34747058447024,249.78473929527442,247.2436416767073,248.01437138627543,historical
1884,r1i1p1f1,286.477788782466,254.2866991834118,250.6014294889606,248.13734112835886,249.71345717637172,historical
1885,r1i1p1f1,286.6850926994863,256.372668574368,251.71912073707009,249.39814121837358,249.55716343666595,historical
1886,r1i1p1f1,286.760611034649,254.52800760536664,250.2633657763537,247.74711730083146,248.79449102542807,historical
1887,r1i1p1f1,286.87505036615255,255.38717512631996,251.15590840915763,248.67982839110917,249.67157352057745,historical
1888,r1i1p1f1,286.8677113035757,255.83651406087432,251.3797899011653,248.84567508623536,249.71908033432143,historical
