year,member,tas_global,tas_gis_south,tas_gis_all,tas_gis_central,tas_gis_north,scenario
1850,r1i1p1f1,286.81718263011334,255.82205703511315,252.05749440900223,250.34411361831965,250.38987925323391,historical
1851,r1i1p1f1,286.56138050871,255.5240860448347,251.95330993692608,250.20619247583576,250.54928636901138,historical
1852,r1i1p1f1,286.6330756253432,255.75158443033064,252.10650308458267,250.41399023059552,250.5406668188445,historical
1853,r1i1p1f1,286.78859769469045,256.8156401563437,253.08557164508022,251.40305542917483,251.41112999173814,historical
1854,r1i1p1f1,286.648354078609,257.7562835372246,253.08093697818848,251.3334526903704,250.45530944921353,historical
1855,r1i1p1f1,286.598563375003,258.1536343097339,253.60649346674842,251.68961634173928,251.36964597042322,historical
1856,r1i1p1f1,286.6458039385409,257.5430565047417,252.7388506319565,250.6607280167654,250.4526283837784,historical
1857,r1i1p1f1,286.6384573313479,255.9809331404122,252.3953826968992,250.8780912853521,250.63998881242,historical
1858,r1i1p1f1,286.6158343799286,256.5697097875331,252.3109446611216,250.78129279764897,249.82869863905393,historical
1859,r1i1p1f1,286.7441186931725,256.3908670305758,251.86077354850732,249.98430390348685,249.58388486152282,historical
1860,r1i1p1f1,286.705879143949,256.38468361114496,252.39462665108385,250.52450890807117,250.7059955469757,historical
1861,r1i1p1f1,286.6700925621566,256.5790647591919,252.17442889593275,250.24132321630577,250.11891110851298,historical
1862,r1i1p1f1,286.5197915592699,254.9395271452344,251.1641215964917,249.5162799108925,249.38897135538863,historical
1863,r1i1p1f1,286.6600776182335,255.96111749882706,251.7065499136261,249.91251146416874,249.6143514371009,historical
1864,r1i1p1f1,286.6470978451664,258.09477516707074,253.43816598982662,251.56534413854772,251.01597804903892,historical
1865,r1i1p1f1,286.52338641653336,254.58294828804924,250.65080912029688,248.79292390120122,249.0084287917004,historical
1866,r1i1p1f1,286.7635223295582,255.73791114199386,251.7380202636563,249.97636489691467,249.88040010229702,historical
1867,r1i1p1f1,286.90673173833835,256.053857965544,252.00202223327315,250.03232812373298,250.39019181780384,historical
1868,r1i1p1f1,286.7572188666074,258.4923863446531,253.33180061000263,251.5672570652918,250.1941537538318,historical
1869,r1i1p1f1,286.7199869037696,256.9900504646239,252.75692631804233,250.72517895064394,251.03496816991756,historical
1870,r1i1p1f1,286.77519625058756,253.97426291440632,250.93242860861494,249.28872077563443,249.96290342373857,historical
1871,r1i1p1f1,286.69979068800683,256.8667457662005,252.87433019259882,251.03676510526435,251.13563657313455,historical
1872,r1i1p1f1,286.6810520287149,257.63770379444037,252.82030883254285,250.88198663777624,250.31570295384046,historical
1873,r1i1p1f1,286.7259047130601,257.28051578561946,252.70547984996108,250.6991931768688,250.5681027954832,historical
1874,r1i1p1f1,286.6490462196284,256.4174451925218,252.28059138212228,250.5984938853378,250.15545664807217,historical
1875,r1i1p1f1,286.7726503544303,253.98112840913572,250.74129438129535,248.78020457930054,250.0153507642644,historical
1876,r1i1p1f1,286.83775790345504,255.31700384839783,251.3589667871323,249.595377102508,249.55047498407,historical
1877,r1i1p1f1,286.79095860855546,254.18574244643665,251.14757098999215,249.43258516692728,250.28600230714324,historical
1878,r1i1p1f1,286.8231861840986,254.27876205409132,250.87159173843236,249.42989542945602,249.20336744756656,historical
1879,r1i1p1f1,286.78781312331176,255.24577461276579,251.29307617471204,249.52596675865436,249.49562203148034,historical
1880,r1i1p1f1,286.85268990927574,255.99719636871146,252.28039193275586,250.64379364690745,250.5536903910032,historical
1881,r1i1p1f1,286.8361486305931,256.40106324996384,252.22724433115604,250.4484855857617,250.2021156222212,historical
1882,r1i1p1f1,286.7319345925813,256.23972465835175,253.01346228059165,251.32924289390144,251.89893362224802,historical
1883,r1i1p1f1,286.8946730158508,258.1238009908798,253.1782664760842,251.328487020281,250.40281106842792,historical
1884,r1i1p1f1,286.4955934142755,255.1652474880922,251.16090410819479,249.2695298856464,249.4874520916293,historical
1885,r1i1p1f1,286.5833738162979,256.2338455821226,252.04039166080878,250.0998580770712,250.22936144341875,historical
1886,r1i1p1f1,286.47781261297695,256.7440209103359,252.11752312509304,250.09049056771067,249.95344854290624,historical
1887,r1i1p1f1,286.62483130571337,254.51546375834238,250.6768872197394,248.85162067664268,249.09047904182964,historical
1888,r1i1p1f1,286.84536053614625,255.3389599692267,251.7083813061935,249.94783519581458,250.2577652127837,historical
1889,r1i1p1f1,286.8285134669701,255.00583436795364,251.3084036500166,249.51260487267464,249.83520863699016,historical
1890,r1i1p1f1,286.75015546736,255.0047377152673,251.3445706397703,249.58552841496436,249.85902454992103,historical
1891,r1i1p1f1,286.56653688229284,254.86053262045021,251.37545252521653,249.65594168660132,250.02600338601093,historical
1892,r1i1p1f1,286.7634312807592,256.2421638348312,251.4334427927958,249.35230898516213,249.14661428370442,historical
1893,r1i1p1f1,286.6789452115602,255.23850505285145,251.2111930965615,249.30300959853633,249.5368310943909,historical
1894,r1i1p1f1,286.76494607828545,255.3834934054703,251.53237724438284,249.657548921927,250.0043422512265,historical
1895,r1i1p1f1,286.90358760029136,255.87258770493122,251.92549674889872,250.1350725850472,250.16823345306756,historical
1896,r1i1p1f1,286.81950074231554,256.6645006429045,252.4392309083741,250.6027484000618,250.44132049876566,historical
1897,r1i1p1f1,286.8738247746801,257.5907076557603,253.09617242392926,251.03159144578828,251.13284153511228,historical
1898,r1i1p1f1,286.78062482674824,257.96563210593945,253.2569902369833,251.30605226569133,250.891103256982,historical
1899,r1i1p1f1,286.8435761143137,257.1951662623324,252.94826358809507,251.00595313795506,251.08068582524572,historical
1900,r1i1p1f1,286.87103279302517,258.45216154483984,253.61951511530884,252.02381843177713,250.5985802838156,historical
1901,r1i1p1f1,286.82363154398246,257.30154822546893,252.98516795967888,250.99645763553212,251.10835585839328,historical
1902,r1i1p1f1,286.82933783292293,257.5377712788311,252.84750557074196,250.949305636615,250.42507305980044,historical
1903,r1i1p1f1,286.6835951196578,257.0238972743413,252.3477145182415,250.41977318175336,249.9842187386256,historical
1904,r1i1p1f1,286.61667685915387,256.3004461122352,252.28489490780703,250.5047884873975,250.43684414943033,historical
1905,r1i1p1f1,286.57484497916164,255.519015447283,251.55431866295746,249.63890221272507,249.9597801281062,historical
1906,r1i1p1f1,286.67293912249903,256.16837068784037,251.84770699224487,249.82940240853347,250.00929586609612,historical
1907,r1i1p1f1,286.74241549576567,254.9020265841412,251.31134478081663,249.50232634022075,249.97553146892284,historical
1908,r1i1p1f1,286.78226060671943,256.5276088587259,252.84791100219232,251.03611600024368,251.41765441453057,historical
1909,r1i1p1f1,286.8211957544473,255.77173284588088,252.10610276592683,250.18744888042434,250.84718228394345,historical
1910,r1i1p1f1,286.93658367389816,256.0207043727388,252.37488183933243,250.80930740829965,250.62318404335045,historical
1911,r1i1p1f1,286.93178527396464,257.77498830156753,253.05876870698575,251.14768733616773,250.62639743686543,historical
1912,r1i1p1f1,286.8587878862241,253.96954363886482,250.1660676296843,248.17455121416842,248.86084278842984,historical
1913,r1i1p1f1,286.5942254039636,253.8565213162698,250.22939664448057,248.4335811423243,248.83401529103097,historical
1914,r1i1p1f1,286.51907285871226,254.2093803175555,250.12318035972632,248.27141848594147,248.30141516215255,historical
1915,r1i1p1f1,286.66245147939384,253.3163779774422,250.08420986130173,248.1925292361348,249.2655685315409,historical
1916,r1i1p1f1,286.77003195583205,255.0147141653536,251.0641605257576,249.07857462963256,249.58755833594114,historical
1917,r1i1p1f1,286.88827668487176,254.46937668052018,251.39475742959084,249.53598820106154,250.70245834550238,historical
1918,r1i1p1f1,286.8763934641477,256.8905768023671,252.5420665517618,250.75927688513647,250.3295286983823,historical
1919,r1i1p1f1,286.8586249351896,255.3889000480595,251.76926049998423,250.03937733820166,250.28604967835182,historical
1920,r1i1p1f1,286.7945268693918,256.48253301975586,251.75559925119606,249.91680088726073,249.2060045864812,historical
1921,r1i1p1f1,286.82055439919463,255.16812614111473,251.69650613997348,250.08339429051537,250.2068491766559,historical
1922,r1i1p1f1,286.74593946415587,254.37170528421368,250.93541725346182,249.21603307115697,249.6397688771022,historical
1923,r1i1p1f1,286.82611938262056,256.41541116786806,252.385311035015,250.32609777684368,250.92802411146135,historical
1924,r1i1p1f1,287.0245436719828,256.96610736692594,253.13443175220087,251.41240539460384,251.40516310569708,historical
