draw,smb_1979_1991,dis_1979_1991,dis_anom_1979_1991,smb_anom_1979_1991,rate_cm_yr_1979_1991,smb_1992_2002,dis_1992_2002,dis_anom_1992_2002,smb_anom_1992_2002,rate_cm_yr_1992_2002,smb_2003_2010,dis_2003_2010,dis_anom_2003_2010,smb_anom_2003_2010,rate_cm_yr_2003_2010,smb_2011_2017,dis_2011_2017,dis_anom_2011_2017,smb_anom_2011_2017,rate_cm_yr_2011_2017,smb_2018_2023,dis_2018_2023,dis_anom_2018_2023,smb_anom_2018_2023,rate_cm_yr_2018_2023,smb_1979_2008,dis_1979_2008,dis_anom_1979_2008,smb_anom_1979_2008,rate_cm_yr_1979_2008,smb_1992_2020,dis_1992_2020,dis_anom_1992_2020,smb_anom_1992_2020,rate_cm_yr_1992_2020,accel_2011_17_minus_1992_02,provenance
1,1828.0189999274012,-1885.7935161038845,34.63340317457096,-14.421834339487987,0.012213702339871966,1842.022622643399,-1919.385285927888,1.0416333505675084,-0.4182116234901514,0.01623153806665778,1875.7110169830444,-2000.4504796155372,-80.02356033708179,33.270182716155205,0.026230241629128515,1894.2675426577696,-2045.77525371814,-125.34833443968455,51.82670839088041,0.03165586324724856,1915.5474398527397,-2098.036906678722,-177.60998740026662,73.1066055858505,0.03807730992851921,1842.4408342668892,-1920.4269192784554,0.0,0.0,0.016431393617424295,1871.1416290940547,-1989.7704594408908,-69.34354016243537,28.70079482716551,0.024853657075206283,0.015424325180590781,"diag_ais_flux_split_vs_imbie.jl | tag L27 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-21T13:20:22.416"
2,1686.3169056142126,-1729.1060023355226,19.826018458032877,-7.294619756452448,0.011581455421826571,1693.4040762796678,-1748.226896492269,0.7051243012865598,-0.20744909099721554,0.014762974029432345,1710.4266877890113,-1795.0100282396215,-46.07800744606607,16.81516241834629,0.022903306784728683,1719.724657840039,-1822.1770736316878,-73.24505283813232,26.113132469374023,0.027511672163801508,1730.3435650661595,-1854.0762752078135,-105.14425441425806,36.73203969549445,0.033165761543085814,1693.611525370665,-1748.9320207935555,0.0,0.0,0.01496636218838665,1708.0800047045295,-1789.33512065934,-40.4030998657845,14.46847933386448,0.02188409103115463,0.012748698134369163,"diag_ais_flux_split_vs_imbie.jl | tag L27 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-21T13:20:22.416"
3,2144.516940509549,-2212.4131508634064,26.526766012348162,-11.909275398680165,0.015778462618842005,2156.0812519471974,-2238.0872956627068,0.8526212130477688,-0.3449639610316808,0.019052974245060594,2183.8935937463975,-2300.340250707844,-61.40033383208947,27.46737783816843,0.02731109444881613,2199.1295405187925,-2335.264882890262,-96.32496601450748,42.70332461056341,0.03181072006403734,2216.5574807226035,-2375.6443139928488,-136.70439711709423,60.13126481437439,0.03724442276328843,2156.426215908229,-2238.9399168757545,0.0,0.0,0.01923967056470799,2180.081075522304,-2292.19936686928,-53.25944999352532,23.65485961407512,0.026192548376513525,0.012757745818976745,"diag_ais_flux_split_vs_imbie.jl | tag L27 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-21T13:20:22.416"
4,1573.9436008784394,-1630.5660112355367,30.930966392457776,-13.06779856878211,0.01360643654905522,1586.629943746434,-1660.4704654254479,1.0265122025466553,-0.3814557007874555,0.01766597298620579,1617.1634395519468,-1733.1789322700456,-71.6819546420511,30.1520401047253,0.027798563041944724,1633.9966905896504,-1774.494894120209,-112.99791649221447,46.98529114242888,0.033480580588288573,1653.3099427250536,-1822.592452671219,-161.0954750432245,66.2985432778321,0.04029872529954237,1587.0113994472215,-1661.4969776279945,0.0,0.0,0.017870422004072628,1613.0291098283585,-1723.9282105815212,-62.43123295352666,26.01771038113702,0.02649268441563431,0.015814607602082784,"diag_ais_flux_split_vs_imbie.jl | tag L27 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-21T13:20:22.416"
5,1566.4474760402106,-1610.9001757271712,25.581503565859975,-15.022832088631503,0.009471720983564516,1581.0300931536913,-1635.7135545748986,0.7681247181326398,-0.44021497515086594,0.011635348083174145,1616.1418834806097,-1695.6020724183743,-59.12039312534307,34.671575351767615,0.0171389400050459,1635.5663720518626,-1729.2155993472072,-92.733920054176,54.09606392302044,0.020078683518060764,1657.8854317193627,-1768.011586391596,-131.52990709856476,76.41512359052058,0.02361508970660786,1581.4703081288421,-1636.4816792930312,0.0,0.0,0.011772528575457741,1611.419492141119,-1687.7706525880374,-51.288973295006144,29.949184012276874,0.016364470641727254,0.00844333543488662,"diag_ais_flux_split_vs_imbie.jl | tag L27 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-21T13:20:22.416"
6,1743.6897948581473,-1800.3108348023718,29.412468935746347,-12.595819061420116,0.013168087676347532,1755.9209753052921,-1828.7826681177569,0.9406356203612631,-0.36463861427523625,0.01688776929504865,1785.340521100757,-1897.8040983465949,-68.08079460847671,29.05490718118972,0.026231364980490446,1801.5210057768866,-1936.7151004808363,-106.99179674271818,45.2353918573192,0.03138350056897586,1820.0624594523163,-1981.8029245253904,-152.07962078727223,63.776845532748894,0.03751948731411381,1756.2856139195674,-1829.7233037381181,0.0,0.0,0.01708848020556375,1781.3382895873438,-1888.869212301983,-59.14590856386485,25.052675667776384,0.024982890446272867,0.014495731273927212,"diag_ais_flux_split_vs_imbie.jl | tag L27 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-21T13:20:22.416"
7,1983.1382397520138,-2044.6719186340229,36.69675890441977,-18.053612867741776,0.01358476366918241,2000.6614647342424,-2080.0728823880145,1.2957951504281482,-0.5303878855131643,0.017482830063366504,2042.8571322392033,-2166.596448237397,-85.22777069895437,41.6652796194478,0.02736138002833316,2066.162464175454,-2216.3890215121705,-135.0203439737279,64.97061155569827,0.03304619414252752,2092.925825860575,-2274.70754071424,-193.33886317579754,91.73397324081952,0.03992450148099791,2001.1918526197555,-2081.3686775384426,0.0,0.0,0.017706759214658474,2037.1643178023885,-2155.8917896589182,-74.52311212047562,35.97246518263296,0.02615647824818222,0.015563364079161014,"diag_ais_flux_split_vs_imbie.jl | tag L27 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-21T13:20:22.416"
8,1708.6895273319678,-1768.3825251246515,28.590120771546935,-11.077716363855643,0.013964254047652643,1719.4474425668923,-1796.1032810018578,0.869364894340606,-0.3198011289312035,0.017880742918825868,1745.3167404886274,-1863.0392669485059,-66.06662105230748,25.549496792803893,0.027659369472694817,1759.518643693689,-1900.3070380951863,-103.33439219898787,39.75139999786552,0.03290010970479048,1775.7795523008497,-1943.2072633495318,-146.23461745333339,56.01230860502619,0.039130911370771626,1719.7672436958235,-1796.9726458961984,0.0,0.0,0.01808331927872886,1741.7850958207994,-1854.1463389441699,-57.17369304797148,22.01785212497589,0.026286439027711005,0.015019366785964612,"diag_ais_flux_split_vs_imbie.jl | tag L27 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-21T13:20:22.416"
9,1755.4283539623577,-1811.3038260185726,38.53474219889813,-19.866494224271946,0.013464648337562907,1774.7006367408367,-1848.6480673914202,1.1905008260505383,-0.5942114457930074,0.017720533294334814,1821.171493908835,-1938.9394663709645,-89.10089815349374,45.87664572220524,0.02834384562934028,1846.9628979779627,-1989.547292803202,-139.70872458573126,71.66804979133303,0.0340889042208224,1876.6578686087626,-2048.0109878035782,-198.17241958610748,101.36302042213288,0.040934207508525056,1775.2948481866297,-1849.8385682174708,0.0,0.0,0.017939386951359992,1814.9626161133563,-1927.1076988296752,-77.26913061220444,39.66776792672658,0.026876931438740894,0.016368370926487585,"diag_ais_flux_split_vs_imbie.jl | tag L27 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-21T13:20:22.416"
10,2095.228134847027,-2146.4223565446136,33.991157098339954,-10.763286685260937,0.010819498386139569,2105.686391346984,-2179.3924372228776,1.0210764200760423,-0.30503018530407644,0.015391694450036823,2130.8014998526733,-2258.9437284040705,-78.5302147611169,24.8100783203854,0.026747504635714348,2144.5417690171553,-2303.3711295655166,-122.95761592256304,38.550347484867416,0.03291959400905098,2160.2475535181734,-2354.583148747976,-174.16963510502228,54.25613198588553,0.04021581647400407,2105.991421532288,-2180.4135136429536,0.0,0.0,0.015612037096821574,2127.349952897801,-2248.440104094031,-68.02659045107748,21.358531365513045,0.025187709684798745,0.017527899559014154,"diag_ais_flux_split_vs_imbie.jl | tag L27 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-21T13:20:22.416"
11,1874.4330539517307,-1939.3933320543806,25.587080341123965,-13.515448729217951,0.015795307997979756,1887.554102343115,-1964.1854067576342,0.7950056378704176,-0.3944003378337584,0.01867666000302021,1919.1309787535395,-2024.1495641434522,-59.16915174794758,31.182476072590816,0.025916810364286225,1936.5003781722141,-2057.6500261744923,-92.6696137789877,48.55187549126549,0.02981102250612893,1956.406280117547,-2096.276969060954,-131.29655666544932,68.45777743659846,0.03449857148930535,1887.9485026809486,-1964.9804123955046,0.0,0.0,0.018837414296249966,1914.8364494355255,-2016.2376362812613,-51.25722388575673,26.887946754576888,0.024912556314926233,0.01113436250310872,"diag_ais_flux_split_vs_imbie.jl | tag L27 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-21T13:20:22.416"
12,1906.6838411413617,-1947.719740349308,20.45139717084794,-8.68680898074922,0.01013015841812442,1915.1247650694766,-1967.5085596350152,0.6625778851407631,-0.24588505263432126,0.012884881519061663,1935.3939355221319,-2015.5456536468353,-47.37451612667928,20.023285400020995,0.01989292712976931,1946.4753816075834,-2042.8521531463725,-74.68101562621655,31.104731485472485,0.023762681653759023,1959.1342611614243,-2074.583999208532,-106.4128616883761,43.763611039313446,0.02842921413575561,1915.3706501221109,-1968.171137520156,0.0,0.0,0.013054387856230587,1932.6043188850626,-2009.432780409738,-41.261642889581935,17.233668762951766,0.018964112282247727,0.010877800134697361,"diag_ais_flux_split_vs_imbie.jl | tag L27 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-21T13:20:22.416"
13,1864.342105435177,-1917.2543249264288,21.735406682019402,-7.639333813109715,0.012627336138200277,1871.7630802054011,-1938.2502293999555,0.739502208492695,-0.21835904288559504,0.01585674793823453,1889.5926708532181,-1989.4057273116725,-50.415995703224326,17.61123160493139,0.02401985283182334,1899.3246621527196,-2018.5748014188143,-79.58506981036612,27.343222904432878,0.02855425922439084,1910.4373300891682,-2052.5590170288356,-113.56928542038736,38.455890840881466,0.03402008701747783,1871.9814392482867,-1938.9897316084482,0.0,0.0,0.01604172737956544,1887.1316512370545,-1982.9431231045164,-43.95339149606821,15.15021198876775,0.02294942562513866,0.012697511286156312,"diag_ais_flux_split_vs_imbie.jl | tag L27 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-21T13:20:22.416"
