year,component,arm,med_cm,p05_cm,p95_cm
2179,ais,joint,74.17915305793545,4.475571694436116,177.26405056705335
2180,ais,joint,74.19116792906098,4.4867431527747055,178.51369130093875
2181,ais,joint,74.23822221247494,4.507496145102694,179.76316575081458
2182,ais,joint,74.25667314191685,4.53814678666027,181.0063426727653
2183,ais,joint,74.3066734921074,4.569672026966371,181.97358330240348
2184,ais,joint,74.52556866437271,4.601342551779614,183.25076473620095
2185,ais,joint,74.5503308970901,4.633259763236512,184.5271846373821
2186,ais,joint,74.57529133311058,4.665453707107097,185.8028585405864
2187,ais,joint,74.6004708955784,4.697946930238042,187.07467665698042
2188,ais,joint,74.62589689736535,4.7261200609661165,188.34545171112933
2189,ais,joint,74.65154078664912,4.750214648727704,189.61548239369827
2190,ais,joint,74.8559844671454,4.774466565017123,190.88482308822492
2191,ais,joint,75.12425806561686,4.798862352772557,192.05277329005966
2192,ais,joint,75.28068072553116,4.830925720525898,193.42161653208103
2193,ais,joint,75.27225658097367,4.867732502505409,194.68920102144494
2194,ais,joint,75.27085690683711,4.904700484921909,194.97732760500517
2195,ais,joint,75.57196239744738,4.941845941102875,195.68333386761427
2196,ais,joint,75.69249987064427,4.979183698984363,196.90234506570235
2197,ais,joint,75.69697619963998,5.016779766703733,198.12122233737662
2198,ais,joint,75.7016351494198,5.054602785830305,199.3061541310194
2199,ais,joint,75.70649165370747,5.09268170104001,200.1979329128171
2200,ais,joint,75.69405077527787,5.131013164497067,200.90430051894816
2201,ais,joint,75.73242777888899,5.169583128671091,202.0397799632612
2202,ais,joint,75.77326332159167,5.208378704715692,203.0570805931292
2203,ais,joint,75.75957597102516,5.247344418954202,204.34846435115165
2204,ais,joint,75.74597132543063,5.285658904328828,205.5130603581151
2205,ais,joint,75.88268432839921,5.321862271340291,206.52552754764312
2206,ais,joint,76.110341086512,5.35808818376343,207.31541850936264
2207,ais,joint,76.13192953154952,5.394417309044208,208.06120285597575
2208,ais,joint,76.15157012637856,5.431058760785427,208.8385289800722
2209,ais,joint,76.17086651564958,5.4680266377512226,208.88422009775272
2210,ais,joint,76.18967297687769,5.505385932213437,208.87930495713402
2211,ais,joint,76.20808302521812,5.54312370673111,208.8744701637902
2212,ais,joint,76.22618449886855,5.581159169227528,208.8803728436576
2213,ais,joint,76.24401714331577,5.619433362081156,209.9636401248194
2214,ais,joint,76.26166311870405,5.649945525750542,210.04929813498535
2215,ais,joint,76.2791437441005,5.67738889391203,211.21796928145378
2216,ais,joint,76.45546979304731,5.713330434938946,212.38769082193497
2217,ais,joint,76.80186457522153,5.753297884902167,213.55700590290084
2218,ais,joint,77.00882600654936,5.793536444437571,214.6877737433094
2219,ais,joint,77.03707969915143,5.834039365754432,215.2507334312672
2220,ais,joint,77.04340706599989,5.874792108604081,216.34428312153807
2221,ais,joint,77.04978892325876,5.915775717146883,217.45934687195694
2222,ais,joint,77.05622077908978,5.9569810488533115,217.9787803918992
2223,ais,joint,77.06270279539706,5.998400530760561,218.82948353548457
2224,ais,joint,77.06923285542004,6.040029167650543,218.90379796202132
2225,ais,joint,77.07581148990008,6.081860349045578,220.0956911884698
2226,ais,joint,77.08243705630937,6.1203616958150135,220.4589430466599
2227,ais,joint,77.08910690703689,6.151646968493378,221.23655298044395
2228,ais,joint,77.09581217256749,6.183368485686925,221.93217244546852
2229,ais,joint,77.1025471559582,6.214436111830677,223.05709026773982
2230,ais,joint,77.10931459092414,6.2441501710208485,224.05231932202315
2231,ais,joint,77.11611106309431,6.273887961153751,225.0118882189731
2232,ais,joint,77.12294874924376,6.290491911518785,224.99959664869695
2233,ais,joint,77.12982576713928,6.318363405885432,224.98496235509256
2234,ais,joint,77.13675080926764,6.360585520809823,224.99066982492954
2235,ais,joint,77.14373637173796,6.374737928235997,225.3766325526856
2236,ais,joint,77.15078288860352,6.385463895577919,226.31956386669083
2237,ais,joint,77.15788386251558,6.427019407218964,227.2608466344749
2238,ais,joint,77.16503518025985,6.46871682770071,228.14650723321384
2239,ais,joint,77.1722213055194,6.502530929109448,228.2761655286218
2240,ais,joint,77.17941284751399,6.530397467942909,228.3370577955066
2241,ais,joint,77.18659506733947,6.558259592015386,228.36276652750087
2242,ais,joint,77.19379383533797,6.587204705978607,228.3883900603383
2243,ais,joint,77.20101856051761,6.616159940378319,228.86673126279373
2244,ais,joint,77.20597166661936,6.645130665842745,229.743294942614
2245,ais,joint,77.276710987577,6.674145320670498,229.788480387035
2246,ais,joint,77.38648596605294,6.703337089538792,230.4069919431684
2247,ais,joint,77.38697561043838,6.732818530082117,231.4543285415855
2248,ais,joint,77.38743607074704,6.762342764286172,232.45092412305888
2249,ais,joint,77.37784840495522,6.78232757986485,233.14461208755526
2250,ais,joint,77.36736581881735,6.801758490537224,233.07524726657607
2251,ais,joint,77.35693009885864,6.8210021560315,232.99271539205102
2252,ais,joint,77.34651042308055,6.840158531023614,232.88080340211138
2253,ais,joint,77.33609767116053,6.859329096542867,232.76898187187962
2254,ais,joint,77.3256822328533,6.879905868754422,232.8264957440328
2255,ais,joint,77.31525486216727,6.916550232395577,233.36169132649715
2256,ais,joint,77.30483553644794,6.953344322609894,234.28280629939067
2257,ais,joint,77.29443189775647,6.990277859235249,234.75448677350994
2258,ais,joint,77.28404133386601,7.027337394426971,234.74513459628074
2259,ais,joint,77.28502299151498,7.064764375679099,234.69326305539494
2260,ais,joint,77.29221529329699,7.102634938252455,234.63684302979001
2261,ais,joint,77.29938694867451,7.14057897211307,235.2168776245025
2262,ais,joint,77.30654793777302,7.170758039013126,236.13162914284578
2263,ais,joint,77.31369948471651,7.20016123415717,236.27593865608597
2264,ais,joint,77.32082948668149,7.229568878558078,236.32525698522392
2265,ais,joint,77.32793441157756,7.258987459493292,236.37456998365082
2266,ais,joint,77.33502309601027,7.288416824829999,236.9968802642042
2267,ais,joint,77.34207207866902,7.317860919500795,237.95763592289302
2268,ais,joint,77.3505874197009,7.347329723008348,238.90850997549265
2269,ais,joint,77.36574987644636,7.3768201261296875,238.9241520431315
2270,ais,joint,77.38094438273667,7.406326417732694,238.93981338817375
2271,ais,joint,77.39616812395585,7.435844870416974,238.9425805585506
2272,ais,joint,77.4114186095153,7.465372279717975,238.9029120857015
2273,ais,joint,77.43693547727587,7.494903094982394,239.33942828897065
2274,ais,joint,77.4691679090339,7.5244280476439425,240.2663800315709
2275,ais,joint,77.48982364014486,7.540055289383713,241.19310847410364
2276,ais,joint,77.49948446363415,7.55318222870744,241.2724217413512
2277,ais,joint,77.50913979880963,7.566327568544971,241.23159869792025
2278,ais,joint,77.51878224848578,7.5856171673165615,242.1362444794375
2279,ais,joint,77.52838239844652,7.616929412695567,243.1030503921825
2280,ais,joint,77.53795173358596,7.648278367288178,244.03984538155578
2281,ais,joint,77.54939726714402,7.679669233369243,244.95297853353094
2282,ais,joint,77.56484349251498,7.7110979248460065,245.35226861869893
2283,ais,joint,77.58031442032343,7.742558678347132,245.2744556854417
2284,ais,joint,77.59580534028393,7.774044930310812,245.19673029773986
2285,ais,joint,77.61130984193775,7.805972670692662,245.1190876199748
2286,ais,joint,77.62682626746582,7.838713704060394,245.41416175715017
2287,ais,joint,77.6423553529375,7.871456304762266,245.52371805004938
2288,ais,joint,77.65790121959543,7.904206828241755,245.52165989249852
2289,ais,joint,77.67346200157228,7.936958862178557,245.5195891460202
2290,ais,joint,77.68904166982439,7.969719042063383,245.51750890043158
2291,ais,joint,77.70463859080789,8.002481248944873,245.51541555220155
2292,ais,joint,77.72025839155103,8.035251462824917,245.5069625152114
2293,ais,joint,77.73590218271094,8.06803393883958,245.4602166952967
2294,ais,joint,77.75156731128743,8.100825526745792,245.4134928770993
2295,ais,joint,77.76725240994361,8.13362523825674,245.36679232484474
2296,ais,joint,77.78295054760525,8.16643237388022,245.3201217071162
2297,ais,joint,77.79864451700898,8.198710252333687,245.273483070271
2298,ais,joint,77.814316938178,8.228285444776073,245.22688478131994
2299,ais,joint,77.8299487105855,8.257794736661582,245.1837038443788
2300,ais,joint,77.84555041877552,8.287256286790004,246.01988551107422
1990,te,fixed,-1.3229215288818992,-1.7038162357478623,-0.9666533603244867
1991,te,fixed,-1.219434714731796,-1.570533565320849,-0.8910359677101112
1992,te,fixed,-1.232464243020301,-1.5873145469266536,-0.9005565908374489
1993,te,fixed,-1.3945636044742193,-1.796085451186542,-1.0190019324808928
1994,te,fixed,-1.3789062497197364,-1.775920041026425,-1.0075611672829712
1995,te,fixed,-1.2665291935678231,-1.6311874558979598,-0.9254477111323016
1996,te,fixed,-1.132387556661258,-1.4584238460681556,-0.827430964678148
1997,te,fixed,-0.9947128002992606,-1.2811098633253866,-0.7268325822618766
1998,te,fixed,-0.8717667212185899,-1.1227652290550285,-0.6369963842052191
1999,te,fixed,-0.7433060959278697,-0.9573183040135727,-0.543130729746023
2000,te,fixed,-0.594221328005369,-0.7653091465968478,-0.43419509846388454
2001,te,fixed,-0.43914894826824896,-0.5655884280630199,-0.32088434367323965
2002,te,fixed,-0.29192794256917776,-0.37597964607788725,-0.21331055583894826
2003,te,fixed,-0.1535522636072116,-0.19776293155567717,-0.11220001214039782
2004,te,fixed,-0.030468197484973675,-0.039240581104417395,-0.02226298751579933
2005,te,fixed,0.09319359647936634,0.06809618048444771,0.1200258362137926
2006,te,fixed,0.20709146215703023,0.15132088594687546,0.266717101358331
2007,te,fixed,0.31854467442119366,0.23275929314036034,0.4102598500672657
2008,te,fixed,0.4341991204968261,0.3172675247283414,0.5592134490964035
2009,te,fixed,0.5606269022008268,0.40964778867780843,0.7220422355467389
2010,te,fixed,0.691692259892996,0.5054167104689181,0.8908438458499257
2011,te,fixed,0.8310640630302291,0.607255118035658,1.070343487972593
2012,te,fixed,0.9735244411011263,0.7113503346973132,1.2538209655166463
2013,te,fixed,1.1224623546094998,0.8201786600585826,1.445640986291765
2014,te,fixed,1.2856221732206907,0.9393988734175275,1.6557776738444858
2015,te,fixed,1.4465603858036538,1.0569957683213562,1.8630531120050908
2016,te,fixed,1.6060290745484984,1.173518888156006,2.068435921979108
2017,te,fixed,1.7719934456559479,1.2947883765743755,2.28218464696021
2018,te,fixed,1.9413089655094793,1.4185065357004374,2.5002493812565474
2019,te,fixed,2.1086561976012317,1.5407864749945055,2.7157791196578707
2020,te,fixed,2.2593171697009473,1.6508738322340788,2.909818300934184
2021,te,fixed,2.43112252424063,1.776411303400556,3.1310897415014347
2022,te,fixed,2.611112279873451,1.9079290830329585,3.362902030605748
2023,te,fixed,2.795100830549722,2.042368765878522,3.5998644452237176
2024,te,fixed,2.9826039140835134,2.179376503534987,3.841353294715545
2025,te,fixed,3.17319607337335,2.318641416235239,4.086820624647598
2026,te,fixed,3.3645796117848157,2.4584845864288574,4.333307187063682
2027,te,fixed,3.546304066760871,2.5912699037894473,4.567353629018801
2028,te,fixed,3.7228459288210893,2.72026832166438,4.794725309273777
2029,te,fixed,3.9006989531819483,2.8502248004795683,5.023785660826907
2030,te,fixed,4.077242179505641,2.9792242152162522,5.2511590981432095
2031,te,fixed,4.255233338620455,3.1092816285322202,5.480397356118884
2032,te,fixed,4.4367297726050525,3.241900331885248,5.714150125426869
2033,te,fixed,4.625059116746396,3.3795118147944416,5.956703131943414
2034,te,fixed,4.821387578292207,3.5229682201346697,6.209558356549117
2035,te,fixed,5.026641473054235,3.6729464030878884,6.47390881930226
2036,te,fixed,5.23883379492655,3.8279944664044545,6.747195416590195
2037,te,fixed,5.4535470666132495,3.9848845774586086,7.023728793924777
2038,te,fixed,5.671828449356212,4.1443818926947555,7.304857610532129
2039,te,fixed,5.893585220108248,4.306418659760852,7.590462446605564
2040,te,fixed,6.1107919090501275,4.465130700623987,7.870207144271037
2041,te,fixed,6.328899177169193,4.624500791015272,8.151111715285126
2042,te,fixed,6.550472320698248,4.786403382419198,8.436480054304877
2043,te,fixed,6.775615909531738,4.950914883630723,8.726446838920781
2044,te,fixed,7.005529555743649,5.118911846294893,9.022557072735575
2045,te,fixed,7.240751117685321,5.290787281313222,9.325503473927578
2046,te,fixed,7.4844892710024595,5.468885754880608,9.639418557949174
2047,te,fixed,7.733700716186361,5.650983540470311,9.960382800474873
2048,te,fixed,7.985815078321497,5.835202475625119,10.285085765913884
2049,te,fixed,8.242488876381756,6.022752971996509,10.615660917106526
2050,te,fixed,8.501444862448244,6.211971053827012,10.949175342393023
2051,te,fixed,8.76074147156039,6.401438027526387,11.283128462691122
2052,te,fixed,9.022651265069783,6.592814444396498,11.620447153739887
2053,te,fixed,9.284419113689367,6.784087142715116,11.957583031218416
2054,te,fixed,9.548529046970259,6.977071192734187,12.297735324851882
